task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.841,3.066,5.973,3.058,5.927
2,0.906,3.002,5.987,3.036,5.926
2,1.037,3.06,5.936,3.002,5.957
2,1.064,3.067,5.998,3.022,5.987
2,3.589,3.028,5.992,3.087,5.984
2,3.908,3.082,5.963,3.04,5.93
2,6.031,3.09,5.985,3.096,5.917
2,7.073,3.085,5.961,3.038,5.935
2,7.156,3.044,5.913,3.077,5.908
2,7.259,3.031,5.936,3.007,5.969
2,9.71,3.006,5.92,3.093,5.944
1,10.018,1.953,1.081,1.962,1.008
2,10.657,3.063,5.968,3.041,5.906
2,11.402,3.078,5.948,3.054,5.997
2,13.873,3.061,5.912,3.046,5.974
1,15.015,1.94,1.06,1.952,1.093
2,15.329,3.036,5.988,3.004,5.922
2,15.889,3.049,5.909,3.062,5.952
1,16.145,1.922,1.069,1.963,1.038
2,16.937,3.098,5.905,3.066,5.96
2,18.108,3.079,5.9,3.04,5.959
2,18.678,3.009,5.955,3.076,5.995
2,19.428,3.051,5.957,3.007,5.934
1,19.802,1.954,1.033,1.961,1.039
2,19.83,3.086,5.915,3.023,5.937
2,20.122,3.041,5.926,3.018,5.909
2,21.333,3.08,5.966,3.046,5.93
2,22.251,3.012,5.925,3.095,5.987
2,22.627,3.056,5.944,3.04,5.958
2,22.994,3.095,5.947,3.028,5.937
2,23.462,3.035,5.981,3.036,5.979
2,24.818,3.053,5.939,3.011,5.995
2,25.373,3.077,5.982,3.041,5.96
2,25.543,3.014,5.934,3.088,5.964
2,27.249,3.013,5.993,3.037,5.947
2,28.043,3.083,5.905,3.091,5.949
1,28.195,1.951,1.021,1.934,1.062
2,28.857,3.024,5.933,3.087,5.936
2,29.983,3.003,5.985,3.083,5.98
2,30.032,3.032,5.979,3.026,5.961
1,31.433,1.978,1.069,1.917,1.065
1,34.617,1.909,1.003,1.978,1.041
1,36.3,1.923,1.097,1.919,1.071
2,37.773,3.027,5.963,3.05,5.949
1,41.282,1.98,1.093,1.936,1.006
1,41.673,1.967,1.006,1.925,1.028
2,41.93,3.08,5.958,3.041,5.911
2,42.701,3.087,5.933,3.05,5.967
2,47.875,3.083,5.967,3.083,5.966
2,49.072,3.022,5.905,3.026,5.97
2,49.086,3.039,5.911,3.037,5.994
1,49.427,1.942,1.016,1.917,1.027
2,53.199,3.067,5.957,3.04,5.944
2,53.383,3.024,5.954,3.023,5.949
2,54.66,3.089,5.989,3.075,5.945
2,56.312,3.035,5.979,3.084,5.952
1,58.347,1.948,1.067,1.953,1.054
2,59.431,3.03,5.995,3.062,5.923
1,60.453,1.943,1.069,1.903,1.049
2,60.645,3.066,5.971,3.008,5.966
2,61.751,3.028,5.966,3.077,5.963
2,62.102,3.084,5.962,3.045,5.974
2,64.501,3.035,5.913,3.093,5.902
2,66.04,3.084,5.928,3.011,5.922
2,67.444,3.011,5.954,3.09,5.949
1,71.781,1.988,1.038,1.997,1.095
2,71.819,3.09,5.976,3.021,5.91
2,72.044,3.083,5.98,3.094,5.926
1,72.9,1.967,1.095,1.908,1.031
2,73.347,3.058,5.934,3.006,5.993
2,74.224,3.075,5.973,3.068,5.948
2,74.454,3.066,5.948,3.013,5.934
2,74.496,3.072,5.947,3.007,5.933
2,75.767,3.076,5.91,3.012,5.934
2,78.033,3.045,5.998,3.039,5.902
2,79.106,3.023,5.927,3.054,5.901
2,79.762,3.013,5.953,3.034,5.951
2,82.616,3.041,5.988,3.064,5.943
2,82.868,3.052,5.939,3.002,5.999
2,84.265,3.095,5.919,3.023,5.951
2,85.625,3.016,5.909,3.067,5.959
2,85.63,3.04,5.975,3.042,5.983
2,86.439,3.063,5.914,3.08,5.985
2,87.119,3.055,5.95,3.034,5.977
2,88.55,3.045,5.984,3.001,5.903
2,88.843,3.021,5.989,3.01,5.948
2,91.88,3.023,5.925,3.1,5.911
2,92.374,3.009,5.984,3.051,5.997
1,95.253,1.953,1.036,1.988,1.022
2,95.71,3.095,5.973,3.093,5.97
2,96.246,3.032,5.948,3.046,5.951
2,96.36,3.076,5.991,3.04,5.971
1,96.882,1.929,1.09,1.948,1.013
2,97.106,3.072,5.946,3.078,5.946
2,98.919,3.043,5.939,3.087,5.915
2,100.643,3.015,5.931,3.058,5.916
2,101.146,3.032,5.952,3.029,5.905
2,101.338,3.087,5.931,3.08,5.984
2,101.633,3.054,5.915,3.005,5.959
2,103.521,3.024,5.938,3.091,5.924
1,103.892,1.984,1.071,1.957,1.087
1,103.953,1.996,1.05,1.932,1.031
1,103.956,1.927,1.02,1.938,1.06
2,104.944,3.037,5.946,3.093,5.948
2,105.129,3.018,5.95,3.054,5.996
2,106.194,3.066,5.979,3.083,5.957
2,106.257,3.086,5.939,3.082,5.962
2,106.794,3.053,5.96,3.085,5.979
2,108.544,3.03,5.969,3.098,5.935
1,109.093,1.954,1.001,1.971,1.041
2,109.292,3.015,5.967,3.084,5.993
1,109.331,1.919,1.06,1.936,1.079
1,116.699,1.988,1.094,1.986,1.039
2,116.944,3.059,5.965,3.092,5.957
2,118.976,3.078,5.997,3.099,5.983
1,119.987,1.985,1.064,1.977,1.098
2,120.535,3.088,5.961,3.094,5.952
2,120.707,3.061,5.982,3.024,5.971
2,123.437,3.025,6.0,3.067,5.922
1,123.545,1.988,1.047,1.936,1.043
2,124.763,3.079,5.927,3.052,5.936
2,126.058,3.033,5.954,3.018,5.93
1,126.111,1.926,1.011,1.942,1.06
1,126.276,1.999,1.041,1.967,1.044
2,126.458,3.036,5.957,3.013,5.916
1,126.797,1.923,1.028,1.95,1.024
1,127.019,1.984,1.021,1.922,1.073
1,131.178,1.919,1.049,1.915,1.031
2,131.591,3.016,5.92,3.05,5.93
2,132.421,3.098,5.988,3.042,5.964
2,134.744,3.006,5.941,3.077,5.945
1,134.926,1.922,1.029,1.921,1.087
2,135.937,3.043,5.988,3.052,5.947
2,136.616,3.063,5.935,3.089,5.906
2,138.357,3.052,5.975,3.067,5.951
2,138.499,3.068,5.96,3.077,5.941
2,140.583,3.088,5.96,3.099,5.997
1,142.598,1.96,1.037,1.951,1.09
1,145.363,1.918,1.006,1.966,1.077
2,147.607,3.078,5.982,3.089,5.993
1,147.693,1.948,1.003,1.994,1.005
2,149.133,3.088,5.913,3.038,5.909
1,151.377,1.936,1.029,1.903,1.043
2,155.011,3.034,5.917,3.038,5.923
2,155.069,3.072,5.965,3.078,5.945
2,155.27,3.093,5.905,3.031,5.962
2,155.485,3.018,5.907,3.088,5.911
1,155.794,1.992,1.002,1.985,1.03
2,155.948,3.047,5.99,3.066,5.999
2,157.848,3.003,5.915,3.053,5.953
2,159.206,3.005,5.95,3.097,5.937
2,165.562,3.061,5.925,3.007,5.98
1,165.921,1.902,1.096,1.999,1.009
2,166.656,3.008,5.91,3.008,5.904
2,168.032,3.066,5.945,3.026,5.982
1,168.196,1.924,1.081,1.936,1.067
2,168.839,3.045,5.997,3.057,5.988
2,169.792,3.037,5.923,3.083,5.923
2,171.321,3.07,5.934,3.019,5.986
2,171.787,3.024,5.972,3.003,5.957
1,172.055,1.982,1.054,1.992,1.064
1,172.469,1.967,1.005,1.932,1.061
1,173.832,1.933,1.062,1.986,1.024
2,173.986,3.062,5.988,3.07,5.975
2,174.134,3.065,5.922,3.068,5.914
2,174.162,3.063,5.988,3.081,5.902
2,174.331,3.053,5.977,3.043,5.916
2,175.312,3.068,5.96,3.094,5.978
2,175.492,3.073,5.96,3.015,5.926
1,176.336,1.923,1.021,1.925,1.008
2,176.645,3.069,5.909,3.09,5.963
2,178.8,3.003,5.986,3.013,5.947
2,181.536,3.048,5.924,3.008,6.0
2,181.722,3.079,5.962,3.093,5.953
2,181.897,3.042,5.968,3.075,5.995
2,182.202,3.047,5.905,3.095,5.956
2,182.914,3.03,5.947,3.096,5.948
2,184.547,3.035,5.934,3.004,5.982
1,184.591,1.985,1.071,1.927,1.025
1,185.739,1.91,1.053,1.955,1.096
2,189.106,3.009,5.909,3.078,5.98
1,189.326,1.93,1.005,1.938,1.002
2,190.787,3.083,5.914,3.086,5.927
2,190.911,3.004,5.901,3.001,5.942
2,194.631,3.09,5.963,3.032,5.971
1,196.417,1.965,1.001,1.934,1.085
2,197.141,3.045,5.982,3.056,5.909
2,200.153,3.072,5.982,3.079,5.91
1,201.298,1.943,1.086,1.916,1.008
1,204.525,1.916,1.0,1.986,1.094
2,205.025,3.099,5.975,3.043,5.926
2,206.784,3.072,5.911,3.023,5.925
