task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.018,23.14,10.56,104.1,102.36,27.16,106.04,11.47,5.34,25.1,10.12,109.94,108.57,26.63,108.3,11.12,4.7
T4,0.049,26.48,11.46,106.09,98.96,29.65,108.62,10.65,5.69,24.45,10.64,108.58,103.52,29.27,110.88,9.79,5.88
T10,0.11,24.38,10.42,108.3,100.35,25.77,111.9,9.56,5.6,24.53,11.77,111.47,97.78,26.82,109.84,10.44,5.24
T7,0.551,23.83,11.47,110.42,109.36,27.18,110.21,10.09,4.94,25.34,11.86,112.19,106.1,23.52,113.0,11.1,5.49
T10,0.896,25.31,11.48,103.88,101.9,25.32,96.93,9.63,5.88,24.76,11.0,115.62,100.34,23.86,107.94,10.46,5.25
T9,0.902,26.1,10.53,104.03,110.32,24.2,110.34,11.14,5.22,28.01,10.34,100.88,113.34,26.36,110.36,9.93,4.64
T6,0.911,26.07,11.06,112.71,107.52,28.51,117.93,9.9,5.43,26.8,10.24,106.96,110.52,27.72,109.21,10.53,5.0
T9,0.955,25.62,10.74,99.86,108.96,26.14,116.26,11.11,4.82,26.81,11.22,102.65,109.64,25.56,110.49,10.75,4.61
T9,1.006,26.78,9.99,109.09,114.18,23.9,107.86,11.16,5.3,26.51,10.29,108.5,111.16,25.64,100.61,11.52,5.05
T1,1.051,26.5,9.73,106.68,100.15,28.69,101.18,9.64,5.02,25.83,9.79,118.58,98.25,28.57,108.11,10.96,5.44
T8,1.164,27.59,10.2,99.75,114.67,27.67,101.28,10.29,5.43,27.0,9.59,100.73,115.64,27.44,107.04,11.29,5.21
T4,1.192,25.25,10.58,104.49,112.97,27.97,107.68,10.32,5.37,23.47,10.6,109.61,107.69,27.35,111.93,9.69,5.27
T2,1.306,27.38,9.95,97.92,108.26,27.48,108.02,10.76,4.94,24.75,11.03,106.6,105.73,26.83,102.21,9.96,5.41
