task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,2.128,1.974,1.011,1.902,1.085
1,3.484,1.958,1.001,1.901,1.053
1,3.867,1.928,1.023,1.924,1.098
1,8.019,1.998,1.015,1.944,1.028
1,8.877,1.936,1.054,1.994,1.01
1,9.456,1.91,1.09,1.983,1.037
1,9.684,1.971,1.036,1.924,1.033
2,10.804,3.068,5.955,3.032,5.923
2,11.047,3.048,5.97,3.038,5.905
1,12.514,1.988,1.051,1.996,1.064
1,12.765,1.925,1.024,1.909,1.062
1,13.035,1.99,1.062,1.929,1.062
1,13.863,1.943,1.058,1.958,1.068
1,14.446,1.932,1.057,1.976,1.065
1,16.148,1.95,1.058,1.926,1.053
1,17.142,1.924,1.002,1.947,1.025
1,17.314,1.948,1.073,1.91,1.059
1,19.131,1.929,1.005,1.935,1.071
1,20.491,1.905,1.041,1.918,1.073
1,21.687,1.924,1.022,1.956,1.047
1,22.235,1.994,1.088,1.937,1.018
1,23.469,1.967,1.044,1.968,1.006
1,23.664,1.96,1.004,1.925,1.08
1,23.704,1.937,1.081,1.951,1.076
1,26.482,1.942,1.01,1.981,1.051
1,29.332,1.971,1.028,1.948,1.03
1,30.106,1.975,1.018,1.967,1.035
2,31.752,3.031,5.941,3.033,5.959
2,31.817,3.04,5.987,3.003,5.941
1,32.362,1.953,1.036,1.947,1.065
1,34.374,1.945,1.042,1.975,1.065
1,35.248,1.994,1.061,1.929,1.077
2,35.578,3.055,5.951,3.047,5.913
1,37.153,1.916,1.066,1.947,1.043
1,37.558,1.925,1.043,1.947,1.066
1,39.486,1.911,1.016,1.988,1.012
2,40.655,3.058,5.91,3.023,5.941
1,41.593,1.95,1.006,1.95,1.018
1,42.114,1.985,1.025,1.982,1.051
1,42.509,1.948,1.018,1.908,1.084
1,44.759,1.938,1.012,1.961,1.057
1,45.008,1.943,1.024,1.908,1.01
1,46.49,1.997,1.085,1.917,1.043
1,47.157,1.915,1.02,1.91,1.094
1,48.454,1.902,1.018,1.939,1.06
1,52.58,1.91,1.099,1.929,1.02
1,52.663,1.963,1.066,1.908,1.028
1,53.174,1.905,1.043,1.913,1.078
1,56.242,1.95,1.003,1.937,1.083
1,57.705,1.922,1.025,1.989,1.091
1,58.162,1.908,1.078,1.903,1.081
1,58.777,1.915,1.067,1.942,1.086
1,59.03,1.982,1.051,1.928,1.024
2,61.745,3.089,5.947,3.013,5.947
2,63.407,3.016,5.938,3.1,5.967
1,64.058,1.946,1.021,1.937,1.087
1,64.121,1.926,1.079,1.944,1.095
1,66.221,1.907,1.027,1.919,1.081
1,66.668,1.932,1.016,1.99,1.023
2,68.68,3.065,5.909,3.013,5.965
1,70.605,1.905,1.075,1.902,1.024
1,72.206,1.987,1.005,1.98,1.058
1,74.202,1.9,1.057,1.902,1.089
1,75.405,1.97,1.09,1.905,1.059
2,75.698,3.037,5.914,3.024,5.985
1,76.48,1.986,1.06,1.925,1.006
1,80.051,1.967,1.019,1.902,1.002
1,81.142,1.979,1.016,1.977,1.091
1,83.693,1.974,1.05,1.969,1.083
2,83.757,3.016,5.99,3.085,5.908
1,84.006,1.924,1.083,1.937,1.068
1,84.769,1.938,1.066,1.932,1.08
1,85.16,1.97,1.064,1.977,1.059
2,87.603,3.037,5.936,3.075,5.937
1,87.979,1.955,1.09,1.909,1.058
2,88.159,3.01,5.984,3.019,5.928
1,88.969,1.968,1.082,1.992,1.078
1,90.819,1.917,1.099,1.925,1.059
1,91.939,1.939,1.065,1.982,1.046
1,92.207,1.963,1.01,1.971,1.03
1,93.911,1.967,1.07,1.952,1.015
1,94.371,1.905,1.01,1.919,1.055
1,94.388,1.967,1.001,1.948,1.016
1,94.874,1.937,1.04,1.952,1.076
2,95.749,3.048,5.963,3.035,5.958
1,95.806,1.963,1.029,1.975,1.033
1,95.86,1.965,1.008,1.913,1.09
1,97.248,1.919,1.095,1.956,1.057
2,97.593,3.012,5.941,3.079,5.973
1,98.109,1.989,1.097,1.919,1.026
1,98.396,1.946,1.018,1.918,1.031
2,98.541,3.025,5.913,3.098,5.904
1,98.906,1.915,1.052,1.903,1.003
1,99.337,1.99,1.043,1.93,1.094
1,99.793,1.999,1.043,1.935,1.084
1,99.957,1.994,1.006,1.917,1.091
1,101.225,1.958,1.026,1.986,1.087
1,101.325,1.918,1.097,1.902,1.012
1,103.871,1.994,1.08,1.941,1.098
2,104.412,3.07,5.915,3.032,5.963
1,104.967,1.982,1.002,1.998,1.061
2,106.331,3.019,5.985,3.067,5.902
2,107.464,3.005,5.973,3.071,5.954
1,108.397,1.993,1.011,1.966,1.023
1,108.467,1.923,1.001,1.971,1.031
1,108.569,1.904,1.028,1.964,1.074
1,109.429,1.923,1.086,1.949,1.07
2,109.774,3.066,5.961,3.044,5.948
1,110.343,1.93,1.057,1.962,1.062
1,110.631,1.922,1.019,1.996,1.05
1,112.858,1.917,1.034,1.92,1.028
1,113.57,1.966,1.019,1.929,1.061
1,115.316,1.947,1.048,1.902,1.073
1,116.662,1.958,1.065,1.921,1.032
1,117.157,1.946,1.033,1.991,1.055
