task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.205,1.234,0.923,0.936,1.401
1,0.504,1.791,1.377,1.08,0.919
2,3.608,4.684,1.232,4.12,1.154
2,3.806,4.13,1.646,3.12,2.705
2,5.091,4.039,1.065,10.779,2.014
1,6.611,2.426,1.109,1.204,1.148
2,9.507,5.338,1.471,5.746,2.952
2,10.021,9.02,2.416,1.679,1.116
1,11.301,1.336,1.093,1.388,0.995
1,11.403,1.102,0.909,2.049,1.254
2,12.435,7.507,2.96,3.028,0.614
2,13.936,7.59,1.216,5.064,1.124
1,15.703,0.993,0.794,1.287,1.233
1,16.855,1.44,0.952,1.777,0.874
2,16.885,12.1,2.445,5.206,0.946
2,16.896,5.83,0.71,11.62,1.551
2,17.141,7.588,0.917,2.472,1.336
2,18.142,1.603,0.929,2.767,0.941
1,18.822,2.371,0.939,1.212,1.109
1,19.807,1.24,0.825,1.102,1.191
2,22.169,1.641,1.555,4.961,0.621
1,23.06,1.219,1.085,1.24,1.12
2,25.516,2.794,1.639,7.377,1.694
2,26.193,4.598,0.731,8.652,2.286
1,26.508,1.242,0.935,0.978,0.621
1,28.303,2.023,1.231,1.442,0.945
1,30.053,0.954,0.732,1.29,1.384
2,30.26,8.809,1.754,4.379,1.891
2,33.174,4.107,3.433,8.402,1.924
1,33.292,1.819,1.259,1.274,0.932
1,35.843,1.277,1.228,1.269,0.844
1,35.843,1.282,0.732,1.197,0.827
2,35.952,7.24,0.832,13.059,0.759
1,37.365,0.966,0.967,2.374,1.199
2,37.915,4.041,3.488,2.632,1.639
1,38.822,1.226,1.245,1.765,0.955
2,38.983,3.527,0.884,4.598,1.692
2,40.177,2.928,1.19,1.862,1.562
1,45.436,1.802,0.863,1.453,0.983
2,45.437,2.611,0.971,3.907,1.388
2,46.892,3.907,3.424,5.746,0.905
2,51.077,7.011,1.755,2.227,3.191
1,51.613,1.212,0.967,1.259,0.935
2,51.675,1.812,2.139,2.197,0.903
2,52.084,13.287,1.106,4.516,2.972
1,52.6,1.216,1.173,1.223,1.119
2,53.287,5.376,2.776,11.333,0.761
1,55.863,1.44,1.222,1.834,0.898
2,56.235,5.68,3.11,6.635,1.721
2,58.775,11.869,0.975,10.397,0.981
1,58.952,1.267,0.905,1.104,1.09
2,60.62,10.331,0.747,13.409,1.165
1,61.134,2.106,1.252,1.454,1.346
1,61.718,2.158,0.895,1.417,0.611
1,62.045,1.501,1.387,1.894,0.942
1,62.402,2.105,1.117,1.25,0.953
1,62.792,1.337,0.968,2.088,0.726
1,64.206,1.501,0.878,1.314,0.614
2,67.2,4.488,1.536,4.373,1.335
1,67.356,1.944,0.623,1.102,0.914
2,68.109,2.591,1.641,4.209,0.567
2,68.927,2.992,0.878,7.714,1.222
1,68.991,2.435,1.183,0.991,0.951
1,70.385,1.275,0.968,1.318,0.863
2,71.124,8.464,3.563,11.326,0.542
1,72.577,0.979,1.141,1.239,0.878
2,74.806,6.039,1.447,3.861,0.715
2,76.026,2.553,1.446,10.464,0.747
2,77.232,11.42,1.262,11.077,1.133
2,77.492,10.613,1.336,1.954,3.165
2,77.945,2.864,0.71,2.878,1.723
1,78.413,1.11,1.431,0.966,1.242
2,80.018,2.402,0.944,9.789,1.598
1,80.056,1.223,0.869,0.939,0.788
2,80.573,3.194,0.68,3.485,0.971
2,82.378,11.284,0.965,5.18,2.295
2,82.441,3.815,2.221,2.571,0.946
2,82.581,2.296,1.646,7.286,0.771
1,85.599,1.344,0.875,1.001,0.857
1,87.624,1.234,0.894,0.956,1.337
1,88.285,1.013,0.785,1.435,0.897
1,88.868,1.934,0.919,1.294,0.729
1,89.104,1.031,0.638,1.232,0.834
1,89.47,1.525,0.896,1.772,1.282
1,90.177,2.372,1.555,0.999,0.951
2,91.468,11.226,0.608,6.334,1.42
2,93.028,12.216,1.075,13.942,0.731
2,95.665,7.24,2.249,11.972,1.172
1,96.519,1.294,1.333,2.162,1.078
2,98.036,9.643,2.113,6.309,0.617
2,98.179,13.021,1.116,3.698,2.669
2,98.51,1.643,2.873,7.084,0.954
2,98.856,8.906,1.236,4.174,1.061
1,99.184,2.151,0.637,1.2,0.948
1,100.564,1.406,0.819,0.943,0.844
2,100.918,6.039,0.832,5.734,1.916
2,101.422,1.98,1.551,4.209,0.773
2,101.818,4.718,0.954,6.764,2.843
2,101.917,10.576,0.8,5.064,2.4
1,102.403,1.065,0.629,1.217,0.785
2,102.885,6.358,0.701,5.97,1.849
2,104.288,2.977,1.688,6.873,1.721
1,106.535,1.243,0.884,1.253,0.89
1,107.593,1.263,1.401,1.07,1.449
1,107.83,1.819,0.624,0.966,1.235
1,107.834,1.491,1.437,0.999,0.794
2,108.614,2.977,3.11,4.972,1.093
1,110.9,1.821,1.181,1.032,0.949
1,112.47,1.204,1.109,1.294,0.91
1,112.545,2.097,0.855,1.363,1.227
1,113.109,1.15,0.909,2.371,1.242
2,113.458,1.743,2.843,7.67,0.682
2,113.851,2.434,1.435,8.355,1.693
1,114.14,1.277,0.874,1.501,1.128
1,114.268,1.172,1.22,1.237,0.627
2,120.004,10.478,0.9,2.997,2.002
1,120.271,1.271,0.727,1.537,0.91
2,122.358,6.025,1.394,2.941,2.952
1,126.652,0.987,0.882,2.228,0.922
1,127.112,1.501,0.922,1.237,1.259
1,127.254,2.204,0.862,1.032,0.84
2,127.43,3.176,1.212,3.917,1.659
2,128.046,2.0,0.677,10.636,0.929
1,131.497,1.111,0.776,1.251,0.677
2,132.395,2.43,0.837,4.488,2.508
2,132.783,11.326,1.124,3.004,1.86
1,133.326,1.944,0.85,1.468,0.944
2,133.911,7.084,2.603,2.558,1.663
2,134.745,8.022,1.853,10.237,0.745
2,134.779,2.304,2.81,5.388,1.254
1,135.259,1.204,0.898,1.248,0.844
1,135.982,1.229,0.897,1.956,1.237
1,136.414,2.204,1.128,1.406,1.044
2,136.472,3.21,0.476,5.649,3.084
1,137.497,1.213,0.828,1.916,1.143
2,138.224,7.431,0.941,2.923,1.924
2,138.387,2.819,1.335,2.485,0.661
1,140.387,1.335,0.856,1.476,1.342
2,140.683,6.608,0.942,8.781,1.133
2,140.707,3.47,1.707,3.787,1.35
1,141.075,1.205,0.958,1.257,1.335
2,141.553,7.463,1.426,2.082,0.733
1,142.286,1.278,0.822,1.344,0.654
1,144.525,1.747,0.908,0.973,0.917
1,146.121,1.782,0.62,1.515,1.044
2,146.782,2.977,0.824,2.193,2.985
1,151.774,1.452,0.908,2.106,1.173
1,152.278,1.437,0.871,0.991,0.967
1,154.63,1.009,0.676,1.337,0.832
2,155.392,2.446,1.584,13.219,1.397
2,155.434,3.787,3.507,6.608,2.984
2,156.177,3.73,0.677,5.824,3.064
2,157.645,3.176,3.544,3.984,1.787
2,158.017,6.317,1.446,8.402,1.231
2,159.865,1.807,1.232,2.941,1.504
1,159.902,1.24,0.673,1.292,1.093
1,161.185,2.333,1.189,1.3,1.047
2,161.321,4.99,1.818,11.869,2.811
1,163.675,1.42,1.342,1.752,1.228
2,164.223,9.635,0.738,2.064,0.824
1,165.919,1.417,0.616,1.272,1.121
1,166.091,1.753,0.627,1.822,1.093
1,166.197,2.032,0.972,1.791,1.115
2,166.909,4.028,1.857,9.02,1.54
2,167.95,3.161,3.112,5.62,1.998
2,168.242,12.216,1.094,6.475,3.488
1,168.701,1.035,1.597,1.29,0.935
1,170.349,0.969,1.161,1.434,1.359
2,172.003,2.794,0.666,4.055,2.067
1,175.198,1.328,1.252,1.501,0.92
1,176.095,1.302,0.91,1.002,1.134
1,176.105,2.446,0.981,1.486,0.944
1,178.508,1.243,1.132,1.185,0.839
1,181.463,1.29,0.947,1.038,0.873
2,182.377,1.408,1.106,3.12,0.781
2,182.433,3.626,1.548,5.184,2.265
2,185.691,2.296,1.822,9.082,1.107
1,186.44,1.389,0.849,2.176,1.144
2,187.967,8.507,1.152,3.52,2.546
1,188.369,0.976,0.907,1.417,0.913
2,188.91,2.977,2.908,8.012,1.506
2,188.938,2.15,1.152,1.603,0.71
1,191.766,1.252,1.223,1.274,0.626
1,192.122,1.277,1.203,1.435,0.73
2,192.512,3.297,1.776,3.821,1.626
2,194.353,9.069,0.844,4.718,1.636
1,194.786,1.102,0.936,1.073,0.95
2,196.914,3.917,0.988,2.03,2.119
1,197.997,1.757,1.337,1.448,0.625
1,198.054,1.418,0.935,1.224,1.082
1,198.909,1.004,1.282,0.954,0.872
1,201.05,1.2,1.29,1.334,1.476
1,201.403,1.248,0.781,1.27,0.674
2,201.406,3.165,3.25,3.748,1.014
1,201.61,1.323,0.913,1.944,0.867
2,201.991,2.838,2.776,7.542,0.528
2,203.04,8.099,1.119,11.813,1.206
2,203.063,3.223,0.96,6.601,0.959
1,203.861,2.04,0.934,1.212,0.903
1,204.399,0.937,0.837,1.825,0.932
1,205.32,1.478,0.873,1.466,0.881
2,206.09,4.166,2.034,9.123,1.484
1,206.118,1.442,0.632,1.272,1.451
2,206.995,8.164,1.961,4.088,1.085
2,207.476,3.295,2.014,3.21,1.791
2,208.664,1.967,2.984,5.746,0.704
2,209.439,3.223,1.107,4.195,1.168
2,209.559,4.016,1.152,3.969,0.912
2,213.905,1.955,2.05,4.501,0.955
1,214.786,1.208,0.612,1.803,1.146
2,215.795,1.641,1.981,5.887,1.279
1,215.935,1.949,0.727,1.24,1.245
2,217.143,8.507,1.215,1.602,1.107
2,218.926,7.019,1.693,2.762,2.845
1,219.503,1.251,0.884,1.294,1.401
2,222.134,5.298,1.755,4.961,1.42
2,222.579,4.99,0.567,2.558,0.615
2,222.964,3.742,0.673,2.241,1.403
2,224.063,3.337,0.846,8.402,0.686
2,224.118,1.689,1.641,2.248,1.915
2,226.009,12.079,1.166,6.475,2.908
2,228.361,8.809,1.101,8.766,0.622
2,228.747,6.309,3.169,8.809,1.337
2,229.665,4.76,1.394,1.812,0.533
2,230.334,7.853,1.671,12.424,1.208
1,230.863,1.259,0.885,1.328,0.619
1,233.855,1.55,0.752,1.29,1.246
1,235.478,1.852,1.271,1.024,0.789
2,236.819,2.15,3.563,4.07,2.653
1,237.152,1.817,0.623,2.114,0.992
2,239.087,10.22,1.35,5.338,0.846
2,239.311,11.326,1.414,9.651,3.151
2,240.737,3.163,1.426,3.139,1.46
1,241.267,0.987,1.238,1.311,1.238
1,242.755,1.286,0.62,1.825,1.405
2,243.094,8.13,0.797,5.488,1.553
1,245.47,1.14,0.936,1.461,1.085
1,245.553,1.246,0.626,2.016,1.213
2,247.359,12.348,1.399,3.907,2.007
2,251.253,5.68,3.169,4.098,0.961
2,251.783,3.162,1.212,3.337,1.222
1,252.389,1.319,1.119,1.99,0.912
1,253.146,1.267,1.346,2.261,1.121
1,253.444,1.274,1.459,1.79,0.836
1,254.444,1.277,0.867,1.004,1.252
2,254.513,5.488,3.071,1.898,1.667
1,255.736,1.287,0.654,1.25,1.333
1,255.901,1.491,0.869,2.016,0.794
2,256.424,2.796,1.694,2.296,2.405
2,258.116,13.219,1.201,8.13,1.261
1,258.744,1.227,0.912,0.936,0.835
2,258.753,5.094,3.25,7.115,0.974
1,259.963,2.441,0.923,1.262,0.621
1,260.911,2.008,0.94,0.993,0.73
2,260.962,3.757,2.774,3.162,0.932
1,264.593,1.77,0.884,1.117,0.677
2,266.734,6.844,0.669,4.933,0.929
2,266.842,13.792,0.541,3.527,1.668
2,267.758,5.089,1.693,5.62,0.636
