task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.494,1.504,1.518,3.645,0.71
2,1.137,4.378,1.217,7.084,0.784
2,7.07,4.2,0.476,4.081,2.972
1,8.347,1.038,0.912,1.959,1.239
2,8.644,1.579,0.939,13.751,0.703
2,8.835,9.48,0.909,1.812,3.112
2,10.171,4.028,1.404,12.529,1.365
2,11.098,8.464,2.705,2.206,1.117
2,12.058,2.365,1.365,9.48,1.867
1,15.11,1.323,0.991,1.096,0.929
2,15.392,3.1,0.805,6.791,0.884
2,18.288,9.789,1.989,3.492,1.783
2,18.448,8.05,2.335,3.263,1.19
1,18.517,1.035,1.232,2.162,0.677
1,19.536,1.516,0.626,0.978,0.928
2,22.121,7.403,1.694,1.967,3.244
2,22.25,6.873,3.424,7.878,2.601
2,23.321,5.965,2.014,8.233,1.236
2,26.634,3.984,1.555,2.082,2.561
2,26.836,2.46,0.686,13.409,2.755
2,28.889,2.197,0.968,2.199,0.807
2,29.236,3.509,1.535,1.807,2.508
1,30.121,1.763,0.615,2.128,0.588
1,31.509,1.259,0.945,2.37,1.235
1,33.089,1.486,0.619,0.979,1.239
1,33.441,1.011,0.897,2.436,0.607
2,34.105,4.454,2.579,7.238,0.873
2,34.321,13.059,1.46,11.493,0.564
2,34.574,5.212,3.433,2.195,1.667
2,38.154,4.051,1.791,5.488,1.849
1,38.943,1.966,0.913,2.372,0.994
1,38.978,2.114,1.214,1.243,0.752
1,39.196,1.292,1.107,1.984,0.74
1,39.794,1.51,1.13,1.115,1.125
1,40.055,2.159,0.637,1.921,0.94
2,40.746,3.851,1.0,6.553,2.091
2,41.431,4.488,1.587,2.271,1.348
2,43.93,4.781,1.263,1.962,1.04
2,45.409,5.806,3.579,2.838,1.551
2,46.048,11.493,1.403,3.966,1.072
2,46.052,5.814,0.968,10.731,0.909
2,47.493,1.679,0.987,11.821,0.819
1,48.672,1.442,0.787,1.213,0.958
1,48.892,2.049,0.995,1.222,1.439
2,50.118,5.61,0.533,4.524,1.401
2,51.667,4.935,0.551,1.899,0.74
1,52.421,2.016,0.623,1.083,1.342
1,54.68,1.42,0.837,1.441,0.633
2,54.887,1.812,0.656,2.515,3.239
2,56.665,13.059,2.952,9.602,0.942
1,57.019,1.351,0.914,1.019,1.264
2,57.218,6.979,2.903,8.69,2.445
1,57.731,2.025,0.613,1.251,0.789
1,57.843,1.298,1.444,1.154,0.914
2,59.076,3.144,1.231,9.082,1.552
1,60.669,1.03,0.847,0.976,0.746
2,60.821,3.815,0.665,2.757,0.691
2,61.383,2.881,1.231,4.111,2.039
1,61.85,1.304,0.86,1.301,0.719
