task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.01,9.48,104.26,28.12,9.44,10.32,4.84,107.03,161.95,10.97,100.83,25.27,10.63,9.92,5.63,100.09,167.25
T8,0.012,11.22,112.69,27.26,10.21,10.69,4.92,105.09,158.78,11.23,111.93,26.43,10.6,10.56,5.09,102.0,142.34
T2,0.022,10.07,100.46,25.57,10.14,10.61,5.56,109.18,153.33,10.95,103.92,27.97,9.73,11.16,5.38,96.56,155.76
T1,0.044,11.45,114.58,25.02,10.43,9.56,5.45,96.27,165.61,10.62,116.58,26.08,10.56,9.71,5.16,105.13,157.37
T2,0.062,9.95,94.45,28.53,10.49,10.59,5.72,106.63,158.74,11.08,98.4,27.7,9.8,10.96,5.65,110.65,148.39
T5,0.074,9.68,96.87,26.94,10.77,10.01,4.94,102.35,152.43,10.15,109.06,28.43,10.52,10.64,5.41,103.88,167.18
T1,0.086,9.76,110.38,25.9,10.43,9.46,5.16,99.11,159.17,10.02,107.81,27.26,10.97,9.61,5.21,103.31,161.06
T5,0.086,10.3,101.64,27.81,10.41,10.67,5.16,99.3,160.3,10.46,96.08,24.93,11.04,10.14,5.2,112.21,168.62
T3,0.095,10.74,94.84,26.12,10.9,11.41,5.04,95.88,158.17,10.65,105.5,26.83,10.06,9.99,5.73,98.98,166.5
T2,0.098,10.06,96.83,26.25,9.26,10.32,5.27,105.36,167.1,10.44,99.31,27.45,11.0,11.18,5.19,103.71,162.43
T2,0.107,10.8,104.73,25.14,9.34,10.04,5.21,108.58,155.56,9.45,107.99,28.64,9.49,11.26,5.11,106.55,147.59
T3,0.113,9.67,109.84,27.4,10.7,11.37,5.68,99.47,152.69,9.98,106.35,25.22,10.56,9.94,5.43,107.35,143.62
T10,0.117,10.1,112.57,26.78,10.77,9.89,5.38,110.99,154.28,10.57,115.49,27.6,10.14,9.7,4.87,95.55,174.41
T7,0.123,10.24,99.74,28.51,10.97,10.13,5.13,97.74,163.48,10.15,112.55,28.33,10.52,9.86,5.52,105.69,176.75
T8,0.13,10.18,103.8,26.68,10.43,10.71,5.36,94.45,157.29,10.54,114.24,24.21,9.75,10.68,5.0,104.27,154.57
T2,0.148,9.8,98.49,25.7,9.98,11.07,5.12,103.06,170.57,9.78,103.44,27.29,10.16,11.13,5.54,104.67,153.68
T6,0.152,11.12,102.54,24.27,10.89,10.4,5.69,96.01,166.94,11.16,108.0,24.93,9.45,10.09,5.05,94.44,156.31
T10,0.161,9.6,116.39,25.55,9.48,9.55,5.48,102.57,173.77,10.19,113.03,25.79,9.52,9.79,5.3,97.16,152.99
T5,0.171,10.06,96.87,25.59,9.75,11.54,5.47,103.54,158.82,9.54,105.78,24.42,9.99,11.28,5.25,102.25,159.44
T3,0.171,10.02,109.14,27.61,9.51,10.68,5.58,103.8,159.91,10.14,107.56,25.94,10.67,10.0,5.58,103.56,152.51
T5,0.223,10.5,104.03,26.08,9.43,11.73,5.18,97.84,164.56,10.16,108.79,26.02,10.87,10.57,5.41,99.38,171.45
