task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,1.266,1.965,1.621,3.69,0.917,2.305,2.059,4.24,0.938
1,1.755,1.99,1.479,4.926,0.755,2.484,1.752,4.82,0.691
2,1.775,2.016,1.793,3.93,0.83,1.91,1.953,4.928,0.993
2,1.942,1.922,1.792,3.658,0.772,1.885,1.62,3.628,0.776
3,2.215,1.86,1.715,4.728,0.914,2.147,1.458,5.545,0.888
4,2.806,2.318,1.566,3.704,0.884,2.338,1.828,4.468,0.792
3,2.879,2.255,1.723,5.729,0.746,2.138,1.386,5.943,0.782
3,2.93,2.223,1.449,5.013,0.875,1.834,1.693,5.03,0.799
2,2.937,2.272,1.721,5.092,0.806,2.207,1.617,4.686,0.793
4,4.209,2.223,1.812,4.366,0.778,2.354,1.62,4.472,0.786
3,4.46,2.182,1.772,5.91,0.828,2.346,1.27,5.621,0.772
2,4.733,2.39,2.065,5.001,0.807,2.45,1.752,4.596,0.968
3,4.751,2.397,1.52,5.222,0.757,2.149,1.6,5.236,0.828
4,5.147,1.869,1.653,4.854,0.79,2.356,1.732,4.483,1.02
1,5.411,2.226,1.631,3.683,0.801,2.206,1.869,4.417,0.678
1,5.626,2.298,1.738,5.042,0.826,2.384,1.71,4.456,0.701
1,5.684,2.325,1.842,4.417,0.859,2.298,1.517,4.352,0.721
1,5.876,2.209,1.735,4.64,0.703,2.093,1.73,4.485,0.806
2,6.337,2.642,1.862,4.777,0.818,2.094,2.121,4.142,0.989
4,6.498,2.398,1.582,5.018,0.994,2.152,1.648,4.045,0.853
2,6.651,2.605,1.98,3.807,0.994,1.992,1.815,4.102,0.913
1,6.885,2.623,1.733,3.942,0.815,2.429,1.743,4.616,0.688
3,6.987,1.927,1.66,5.201,0.809,2.046,1.351,4.462,0.752
2,7.011,2.071,2.059,4.259,0.809,2.065,1.537,4.361,0.818
2,7.049,2.535,2.06,4.106,0.969,2.462,1.844,3.98,0.77
2,7.514,2.167,2.107,4.809,0.779,2.33,1.887,4.75,0.728
4,7.702,1.912,1.611,4.773,0.902,2.225,1.709,4.018,1.064
3,7.706,2.092,1.66,5.96,0.78,1.994,1.469,5.08,0.968
2,7.923,2.491,2.13,4.62,0.732,2.475,1.774,4.37,0.756
3,8.605,2.268,1.374,4.48,0.891,1.92,1.767,4.886,0.957
1,8.691,2.431,1.723,4.231,0.646,2.103,1.513,4.292,0.863
1,9.126,2.233,1.662,3.746,0.66,2.609,1.654,4.549,0.742
3,9.299,2.034,1.351,4.367,0.998,1.933,1.427,5.569,0.753
1,9.385,2.429,1.764,4.945,0.837,1.996,1.911,4.169,0.8
2,9.417,2.044,1.514,3.628,0.753,2.182,1.581,4.361,0.803
4,9.447,2.301,1.803,3.934,0.769,1.796,1.403,4.862,1.053
3,10.286,2.23,1.578,5.457,0.853,1.855,1.533,5.56,0.8
1,10.366,2.306,1.439,4.699,0.752,1.886,1.418,4.209,0.663
2,10.369,2.446,1.68,4.198,0.787,2.483,1.848,3.77,0.885
3,10.373,2.106,1.55,5.333,0.877,2.381,1.499,5.41,0.981
3,10.717,1.828,1.6,5.673,0.969,1.773,1.347,5.34,0.753
3,11.087,2.336,1.408,4.564,0.875,1.767,1.319,4.61,0.881
3,11.263,1.982,1.587,5.799,0.905,1.754,1.583,4.233,0.994
4,11.712,1.865,1.577,4.891,0.795,2.314,1.884,4.435,0.874
4,11.771,1.852,1.605,3.87,0.757,2.369,1.785,3.933,1.026
1,12.697,2.476,1.623,4.74,0.801,2.269,1.535,4.046,0.852
2,12.811,2.138,2.058,3.726,0.873,1.89,2.054,4.656,0.963
1,12.969,2.446,1.631,5.077,0.812,2.074,1.569,4.291,0.618
3,12.984,1.957,1.625,5.968,0.766,1.84,1.751,5.107,0.922
4,13.255,1.963,1.481,4.013,0.962,1.784,1.666,5.001,0.986
4,13.336,1.947,1.558,4.193,0.902,1.911,1.858,5.018,1.049
1,13.456,2.082,1.931,4.005,0.776,2.133,1.479,4.88,0.765
3,13.491,1.823,1.781,4.933,0.75,2.157,1.273,5.897,0.827
3,13.58,1.774,1.461,5.65,0.892,2.106,1.642,4.79,0.79
4,13.784,2.131,1.762,4.52,0.884,2.223,1.857,4.892,1.029
1,13.929,2.354,1.905,4.357,0.84,2.144,1.847,4.998,0.822
3,14.193,2.068,1.372,5.4,0.888,1.841,1.625,4.73,0.891
4,14.305,1.899,1.85,4.831,0.926,2.045,1.84,4.384,0.846
