task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.0,2.269,1.462,3.786,0.835,2.322,1.718,4.491,0.667
2,0.351,2.038,1.875,4.962,0.997,2.182,1.82,3.903,0.739
2,0.385,2.635,1.869,4.975,0.921,2.617,1.802,4.582,0.954
1,0.579,2.446,1.803,4.873,0.671,2.605,1.405,4.874,0.818
2,0.709,1.877,1.91,4.962,0.92,1.914,1.512,3.658,0.843
1,1.086,2.622,1.617,4.169,0.809,2.494,1.551,3.681,0.724
1,1.174,1.943,1.679,4.967,0.643,2.359,1.546,4.825,0.61
2,1.675,2.526,1.733,4.941,0.758,2.293,1.68,4.97,0.976
4,1.692,1.894,1.894,4.487,0.779,2.102,1.508,4.712,1.005
2,1.735,2.605,1.528,4.846,0.748,1.912,1.792,4.162,0.863
1,1.851,1.88,1.671,3.734,0.688,2.492,1.608,4.536,0.689
1,2.173,2.388,1.815,3.756,0.855,2.058,1.826,5.042,0.751
4,2.378,1.829,1.782,4.337,0.88,1.773,1.386,4.066,1.007
3,2.455,1.854,1.374,4.891,0.839,1.759,1.388,4.921,0.887
3,2.924,2.161,1.279,5.785,0.854,1.973,1.347,4.581,1.013
3,3.095,1.967,1.71,4.811,0.991,1.989,1.683,5.278,0.883
2,3.123,2.462,2.06,3.953,0.981,2.08,2.076,5.057,1.002
3,3.3,2.273,1.347,5.411,0.984,1.722,1.584,5.222,0.975
3,3.345,2.318,1.34,4.396,0.951,1.951,1.566,4.237,0.905
2,3.591,2.048,2.026,3.763,0.917,1.973,2.012,4.62,0.724
4,3.751,2.275,1.891,4.289,0.92,2.365,1.849,3.717,0.901
4,3.84,2.301,1.581,4.807,0.862,2.08,1.366,3.898,1.027
3,4.062,2.375,1.723,5.257,1.011,2.019,1.424,4.548,0.769
3,4.081,2.205,1.567,5.654,0.951,1.757,1.617,4.458,0.782
1,4.096,2.324,1.958,4.689,0.675,2.477,1.953,4.298,0.757
4,4.108,1.986,1.481,4.204,0.922,2.369,1.861,4.917,0.995
2,4.181,2.118,1.903,4.743,0.826,2.622,1.908,4.151,0.866
2,4.804,2.132,1.721,4.33,0.885,2.632,1.937,4.087,0.969
2,5.192,2.535,1.714,3.915,0.822,2.073,1.542,3.789,0.771
2,5.416,2.525,1.592,4.137,0.792,2.255,1.659,4.406,0.839
1,5.59,2.197,1.86,4.945,0.808,2.096,1.515,4.047,0.844
3,5.605,1.829,1.7,4.555,0.854,2.169,1.487,5.495,0.913
1,5.902,2.24,1.485,3.729,0.729,2.389,1.846,4.165,0.763
2,6.115,2.619,1.978,4.193,0.914,2.294,1.95,3.628,0.88
4,6.197,2.179,1.737,3.892,1.047,2.234,1.881,4.873,0.884
4,6.922,2.026,1.711,3.96,0.942,1.932,1.347,4.183,1.029
4,7.549,1.938,1.882,4.773,0.974,1.803,1.487,5.104,0.928
1,7.72,2.369,1.95,4.311,0.809,2.162,1.803,4.608,0.744
2,7.839,2.562,2.05,5.076,0.946,2.011,1.722,4.826,0.8
1,7.852,1.955,1.733,3.848,0.751,1.967,1.847,4.82,0.621
2,8.348,2.076,1.695,5.111,0.919,2.295,1.625,4.97,0.757
4,8.634,2.224,1.349,4.08,0.856,2.162,1.664,4.447,1.022
3,8.682,1.799,1.655,4.393,0.871,2.005,1.76,4.66,0.936
3,8.695,2.434,1.496,4.528,0.798,2.276,1.621,5.629,0.728
2,9.069,1.91,1.791,4.238,0.98,2.088,1.562,4.885,0.901
1,9.663,2.555,1.872,3.727,0.813,2.226,1.59,3.724,0.667
4,9.865,2.005,1.71,4.639,1.018,2.055,1.51,3.881,1.028
4,10.065,2.027,1.875,4.203,0.984,1.852,1.796,4.781,0.83
3,10.135,2.268,1.456,4.947,0.923,1.755,1.762,4.68,0.756
3,10.291,2.233,1.426,4.584,0.827,2.071,1.751,4.806,0.876
4,10.646,2.357,1.737,4.875,0.761,2.189,1.599,4.032,1.058
4,10.661,2.289,1.477,5.001,0.938,2.171,1.45,4.691,0.87
3,11.597,2.397,1.401,4.727,0.917,1.724,1.405,4.975,0.986
2,11.686,2.368,2.133,4.982,0.789,2.59,1.63,4.813,1.01
1,11.734,1.993,1.908,3.627,0.825,2.123,1.648,3.901,0.736
1,12.118,2.04,1.86,4.495,0.691,2.557,1.631,4.025,0.848
2,12.517,2.172,1.651,4.723,0.873,2.569,1.989,4.081,0.912
4,13.16,2.315,1.84,3.912,0.926,1.73,1.489,3.859,1.016
1,13.314,2.4,1.904,3.792,0.689,2.35,1.921,4.006,0.803
2,13.414,1.897,1.762,3.675,1.008,2.508,1.555,4.692,0.936
1,13.427,1.946,1.656,3.633,0.696,2.321,1.512,3.763,0.712
3,13.649,2.12,1.438,4.948,0.955,1.951,1.657,4.596,0.908
3,13.708,1.773,1.748,5.464,0.84,1.895,1.542,5.926,0.936
2,13.812,1.89,2.015,4.357,0.758,2.368,1.615,4.62,0.971
2,14.009,2.587,2.001,4.014,0.775,2.139,1.692,4.149,0.758
3,14.2,2.132,1.727,5.622,0.719,1.858,1.334,4.7,0.723
3,14.222,2.08,1.749,5.29,0.895,2.213,1.682,4.23,0.932
2,14.993,2.315,1.794,3.835,0.913,2.345,1.768,3.893,0.969
3,15.085,2.419,1.509,4.505,0.96,1.893,1.295,4.864,0.807
1,15.091,2.315,1.671,4.083,0.689,2.491,1.479,4.024,0.729
4,15.099,2.257,1.753,5.138,0.862,1.797,1.401,4.703,1.012
1,15.347,1.856,1.966,4.614,0.823,2.078,1.764,4.757,0.715
1,15.53,2.406,1.474,4.369,0.705,2.192,1.875,4.437,0.775
3,15.639,1.863,1.406,5.044,0.844,1.928,1.462,5.826,0.902
1,15.658,2.015,1.418,4.585,0.818,2.173,1.962,3.765,0.786
4,15.659,1.803,1.361,4.167,0.966,2.413,1.376,4.96,0.831
3,15.721,2.332,1.408,4.429,0.875,1.882,1.734,5.48,0.793
4,15.758,2.185,1.728,4.815,1.058,2.399,1.832,5.028,0.846
3,16.04,2.39,1.726,4.504,0.875,2.337,1.322,5.29,0.815
3,16.068,1.723,1.776,4.952,0.745,2.011,1.655,5.831,0.782
1,16.137,2.393,1.841,4.119,0.853,2.602,1.958,4.584,0.751
2,16.288,2.529,1.861,4.364,0.933,2.554,1.962,5.133,0.982
2,16.312,2.607,1.866,4.826,0.967,1.866,1.691,4.252,0.819
3,16.366,1.851,1.343,4.462,0.877,2.106,1.501,5.252,0.838
3,16.428,1.718,1.608,5.327,0.95,2.231,1.491,5.603,0.766
1,16.729,2.576,1.405,4.622,0.843,2.065,1.598,4.633,0.807
1,16.932,2.14,1.963,4.136,0.633,2.38,1.73,4.184,0.78
1,17.242,1.991,1.41,3.727,0.659,2.301,1.71,4.583,0.638
1,17.522,2.192,1.61,4.454,0.631,2.581,1.482,4.961,0.744
3,17.557,1.991,1.432,5.968,0.87,2.389,1.377,4.768,0.782
2,17.793,2.283,1.792,4.315,0.91,2.39,1.636,4.723,0.818
3,17.861,2.4,1.324,5.889,0.985,2.29,1.431,4.419,0.978
2,17.898,2.625,1.519,4.907,0.861,1.887,1.735,4.062,0.852
4,18.011,2.33,1.81,3.66,1.015,2.136,1.444,4.76,1.018
4,18.012,2.219,1.422,4.54,0.762,1.797,1.363,3.818,0.869
1,18.664,1.998,1.972,4.817,0.823,1.95,1.865,4.716,0.74
2,18.831,2.329,1.529,4.492,0.989,2.312,1.584,3.972,0.911
2,18.992,2.201,1.815,4.331,0.888,2.188,2.126,5.037,0.804
4,19.007,1.803,1.64,4.045,0.828,2.449,1.836,5.001,0.94
1,19.053,2.286,1.982,3.685,0.707,2.003,1.582,4.13,0.815
1,19.19,2.614,1.55,4.348,0.858,1.896,1.985,4.216,0.639
1,19.718,2.206,1.719,4.487,0.726,2.351,1.497,4.176,0.616
2,19.925,2.312,1.555,4.295,0.752,2.021,2.064,5.025,0.884
3,19.959,1.872,1.577,4.321,0.764,1.963,1.504,5.909,0.729
4,19.962,1.806,1.59,5.138,1.043,2.04,1.666,3.704,1.023
2,20.134,2.602,2.06,4.987,1.004,2.054,1.967,4.492,0.833
3,20.555,2.181,1.782,5.115,0.878,1.889,1.495,5.555,0.994
1,20.746,2.103,1.981,4.025,0.752,2.479,1.405,4.986,0.705
2,20.791,2.298,2.065,4.059,0.777,2.131,1.622,5.016,0.726
2,21.002,2.361,1.598,3.812,0.753,2.334,1.761,4.702,0.775
2,21.188,2.26,1.702,4.83,0.931,2.318,1.737,4.729,0.873
4,21.309,1.915,1.536,4.581,0.792,2.328,1.665,3.975,0.999
2,21.798,2.225,1.628,4.469,0.955,2.117,2.123,4.79,1.01
1,21.831,2.495,1.651,4.671,0.801,2.227,1.659,4.618,0.772
3,21.851,2.392,1.548,5.619,0.865,2.195,1.733,4.748,0.825
2,22.14,2.532,2.082,4.731,0.909,2.251,2.142,5.034,0.886
1,22.477,2.124,1.813,3.86,0.859,2.108,1.667,5.047,0.826
4,22.866,1.826,1.426,4.203,0.897,2.036,1.645,4.391,1.005
2,23.113,2.537,1.953,3.648,0.844,2.2,1.595,3.838,0.722
2,23.497,2.2,1.658,5.083,0.969,2.007,1.633,3.893,0.764
1,23.749,2.272,1.653,4.469,0.678,2.166,1.861,4.118,0.782
1,24.18,1.99,1.859,4.121,0.742,1.954,1.844,4.919,0.797
2,24.438,2.438,1.899,4.85,0.742,2.137,1.964,3.77,0.791
1,24.462,2.126,1.921,4.961,0.655,2.264,1.618,3.893,0.836
3,24.823,2.087,1.73,4.214,0.984,1.873,1.765,5.357,1.005
4,25.709,2.228,1.648,3.892,0.984,2.042,1.877,4.375,0.96
4,25.843,2.234,1.797,4.342,0.874,2.197,1.496,4.521,0.904
1,25.983,2.197,1.8,4.236,0.858,2.382,1.872,4.596,0.853
3,26.066,1.816,1.69,5.589,0.752,2.061,1.58,5.522,0.72
1,26.294,2.266,1.949,3.659,0.803,2.263,1.438,4.76,0.633
3,26.33,1.741,1.384,5.666,0.914,2.128,1.625,5.976,0.732
3,26.899,2.351,1.443,4.237,0.819,2.191,1.324,5.954,0.937
4,26.92,1.829,1.386,4.669,0.97,2.406,1.871,3.893,0.86
3,28.038,2.248,1.397,4.753,0.782,1.979,1.513,5.821,0.757
3,28.333,2.334,1.55,4.243,0.802,1.829,1.592,5.077,0.949
1,28.349,2.274,1.962,4.843,0.822,2.469,1.467,4.592,0.861
3,28.399,1.926,1.684,4.22,0.886,1.92,1.372,4.229,0.954
2,28.909,1.865,1.673,4.193,0.745,2.534,1.708,4.729,0.719
3,28.97,1.829,1.284,5.294,0.789,2.322,1.342,5.481,0.796
1,28.985,1.972,1.741,4.412,0.766,2.24,1.704,4.77,0.807
