task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.015,111.91,9.66,103.0,26.4,5.46,0.95,11.4,11.22,105.61,10.65,100.91,27.71,5.04,1.01,11.11,9.65
T1,0.51,106.86,10.29,101.92,26.68,5.25,1.0,10.46,10.1,113.1,10.91,114.09,24.79,5.38,1.11,10.29,9.9
T1,0.585,95.32,10.5,102.29,24.44,5.2,1.1,9.69,9.71,113.1,10.73,106.14,26.71,4.99,0.98,10.08,10.82
T10,0.659,109.02,9.37,108.54,27.94,5.3,0.99,10.98,11.11,116.7,10.07,113.51,24.56,4.95,0.96,9.51,9.59
T7,0.717,115.14,10.18,98.36,26.92,5.53,0.93,11.3,10.79,106.78,11.15,95.63,25.73,5.1,1.06,10.17,10.66
T3,0.738,103.19,9.88,115.25,24.42,5.53,1.01,11.58,10.94,98.04,9.87,115.45,26.26,5.54,1.14,10.4,9.98
T8,0.883,101.3,11.41,95.88,28.79,5.01,1.05,10.44,10.37,105.3,10.77,96.33,28.34,5.44,1.0,11.76,10.13
T9,0.952,103.99,10.91,106.03,27.92,4.93,1.03,11.32,11.09,112.52,10.38,102.33,25.03,5.07,0.95,10.22,10.9
T10,0.972,111.32,10.1,108.47,24.84,5.05,1.04,10.35,11.32,108.11,9.36,111.64,24.94,5.31,1.11,10.42,9.97
T2,1.069,104.99,10.14,105.29,27.94,5.61,0.94,9.82,9.56,100.2,9.9,95.66,27.04,5.56,1.01,9.24,9.33
T6,1.086,95.48,9.31,100.58,28.2,5.2,1.1,10.95,10.52,96.48,9.83,103.58,28.08,5.34,1.01,10.97,10.55
T7,1.299,109.53,10.52,95.07,27.83,5.04,0.99,10.64,10.54,100.49,10.76,109.62,25.64,5.53,1.01,9.61,11.25
T7,1.405,106.23,10.83,110.16,28.71,5.7,1.09,10.97,10.78,113.36,10.61,96.04,26.94,5.53,1.03,9.61,11.08
T3,1.537,97.54,9.31,109.39,24.34,4.98,1.12,11.74,10.75,108.11,10.12,105.82,24.58,5.48,1.1,10.98,10.21
T7,1.624,116.0,9.67,96.17,28.03,5.0,1.01,10.56,11.01,108.64,9.49,108.41,29.06,5.66,0.94,9.8,10.33
T6,1.628,94.74,9.31,98.68,25.14,5.33,1.04,9.32,9.9,108.27,10.62,97.96,25.18,5.45,0.95,10.87,10.15
T4,1.735,111.95,11.16,106.33,27.66,4.77,1.06,11.43,11.05,104.19,9.68,105.45,25.14,4.78,1.01,10.54,10.11
T6,1.768,93.42,9.63,93.13,26.52,5.51,1.01,9.53,11.15,109.11,10.93,92.28,24.66,4.71,0.97,10.61,10.94
T7,1.807,113.91,9.83,112.12,29.0,5.42,0.97,10.9,11.07,102.83,10.84,98.52,28.22,5.62,1.0,10.49,9.97
T10,2.043,106.56,10.26,103.83,25.78,5.1,1.1,11.08,10.75,99.7,10.52,114.3,25.32,5.59,0.95,10.97,9.68
T8,2.098,106.67,10.84,100.46,25.98,5.43,0.94,11.2,11.53,99.39,9.8,106.85,28.18,4.84,1.11,11.02,10.6
T8,2.134,98.55,10.47,102.53,27.72,4.86,0.93,11.28,10.12,93.86,9.88,111.23,27.13,4.76,1.01,11.21,11.14
T1,2.192,108.54,11.0,111.94,23.88,5.1,1.02,9.79,10.15,95.78,11.3,112.83,24.14,5.8,1.1,9.6,9.91
T1,2.301,95.61,10.78,110.44,24.59,5.01,0.98,10.86,10.42,105.6,10.48,107.66,25.16,5.34,1.03,10.24,10.62
T5,2.537,96.65,11.54,102.82,26.26,5.25,1.16,11.07,10.27,102.62,11.88,104.89,28.57,5.13,1.12,11.03,11.38
T8,2.575,91.88,10.75,98.66,28.83,4.83,1.06,10.56,10.13,93.39,11.1,101.61,25.09,5.39,1.06,10.68,10.35
T2,2.605,109.29,11.36,107.8,26.84,5.53,0.95,10.73,10.24,96.79,11.03,106.73,25.21,5.13,1.04,9.91,9.32
T3,2.742,99.55,9.53,117.72,25.26,4.9,1.06,11.73,10.61,97.45,9.63,105.6,26.82,5.03,0.99,10.71,9.77
T10,2.947,101.82,9.9,111.96,26.55,5.55,1.12,10.7,10.77,112.85,9.71,112.42,26.68,5.41,0.98,9.73,10.42
T5,3.184,107.4,10.62,114.94,27.19,5.3,1.06,10.68,10.28,102.11,11.61,115.15,26.57,5.03,1.08,10.57,11.12
T4,3.409,96.94,10.72,94.1,26.87,4.94,1.08,11.58,10.77,104.12,10.8,107.09,28.37,5.29,0.92,10.03,10.62
T3,3.5,102.98,10.05,117.74,27.01,5.15,1.13,11.31,10.85,92.96,9.93,110.8,25.7,5.08,1.15,11.83,10.62
T7,3.536,114.0,11.04,94.93,25.3,5.08,0.97,10.85,10.13,100.14,9.47,104.51,27.73,5.43,1.07,10.95,9.84
T4,3.595,98.78,10.77,108.92,25.67,5.07,0.95,10.5,9.68,100.23,10.86,97.79,25.25,5.41,1.06,10.95,10.92
T9,3.607,106.07,10.14,99.83,28.69,4.99,0.93,11.01,10.76,104.07,11.34,108.0,25.84,5.38,1.0,11.37,10.06
T5,3.663,112.8,10.58,99.65,25.39,5.77,1.02,9.86,10.19,98.52,10.89,114.87,28.25,5.78,1.02,11.29,9.61
T2,3.851,99.77,10.04,101.39,26.15,4.93,0.94,9.41,10.03,112.18,9.96,109.26,26.06,4.93,1.07,9.23,9.79
T3,3.875,96.7,10.68,106.82,26.57,4.98,1.05,10.06,10.94,96.6,10.66,112.6,25.94,5.7,0.99,10.06,10.35
T9,3.902,99.85,9.77,97.63,27.54,4.98,1.0,11.04,10.07,97.44,9.73,111.63,28.02,5.57,1.0,10.64,11.04
T3,3.944,99.96,10.17,116.41,24.66,5.27,1.02,11.65,10.29,105.26,9.61,112.8,27.74,4.92,1.15,10.83,11.3
T4,3.96,94.97,10.59,103.57,28.22,5.38,0.92,10.52,10.11,103.75,10.86,102.28,25.92,5.1,0.94,11.17,10.11
T10,4.075,117.3,10.41,118.39,28.19,5.5,1.02,10.01,11.05,112.02,9.29,102.28,27.86,5.27,1.09,9.76,10.14
T5,4.115,113.58,10.79,102.78,27.11,5.02,1.0,10.2,10.44,102.34,10.33,107.55,26.73,5.49,1.0,9.89,10.42
T5,4.295,98.62,11.51,113.62,29.57,5.11,1.02,10.94,9.95,104.26,10.4,115.48,27.06,5.05,1.15,11.32,9.92
T8,4.301,98.42,10.55,108.67,28.0,5.06,1.09,10.32,10.18,91.98,11.29,100.26,27.87,5.28,1.01,10.2,9.85
T10,4.414,107.62,9.96,105.17,25.09,5.43,0.95,11.06,10.07,110.26,10.48,117.6,25.87,4.86,0.98,9.88,9.89
T1,4.428,95.78,11.34,110.85,23.88,5.02,1.01,11.21,10.6,97.32,11.3,106.11,24.59,5.4,1.13,10.36,9.67
T8,4.585,101.82,10.05,97.64,27.08,5.42,0.98,11.02,10.03,107.41,11.02,106.54,28.37,4.85,1.03,11.88,11.24
T8,4.738,97.33,10.63,98.68,26.89,5.48,1.01,10.56,10.61,106.14,9.71,96.37,25.78,5.12,0.94,10.15,11.39
T9,4.86,112.52,10.74,98.78,27.47,5.42,0.97,10.9,9.82,111.04,10.42,108.97,27.02,5.32,0.98,10.87,10.77
T1,5.014,102.52,10.32,103.62,24.3,5.67,1.08,10.89,10.91,96.81,10.33,111.34,27.48,5.57,1.1,10.1,11.04
T10,5.017,116.6,10.29,116.59,26.35,5.41,1.12,10.43,10.73,105.37,10.42,108.19,25.7,5.06,1.03,10.51,10.3
T9,5.288,104.42,11.11,96.61,26.56,4.82,0.95,11.6,9.67,100.46,10.96,106.95,28.14,5.26,0.93,11.1,10.2
T9,5.394,107.67,10.95,97.03,27.78,5.47,1.09,11.64,11.29,112.42,11.07,112.95,24.79,5.01,1.03,11.51,10.42
T2,5.874,108.69,9.75,92.7,29.18,5.26,1.03,10.86,10.42,96.53,11.5,109.03,25.16,5.46,0.99,10.4,9.94
T2,5.93,103.2,10.67,96.64,29.17,4.97,1.07,10.63,10.3,109.64,11.07,101.26,25.21,5.04,1.07,10.57,10.44
T8,5.952,95.7,9.96,109.61,27.44,4.69,1.03,10.37,10.74,98.67,10.13,105.02,28.2,4.65,0.97,10.97,11.46
T7,5.989,117.01,9.8,96.13,28.33,5.35,1.04,10.43,11.22,100.42,9.56,104.52,28.07,5.06,1.03,9.98,10.17
T1,6.241,110.71,10.5,108.06,28.25,5.3,1.12,9.65,10.45,104.96,11.14,114.39,27.88,5.6,1.09,10.12,10.86
T3,6.308,92.1,10.03,102.72,25.95,4.9,1.04,11.14,9.98,103.22,9.73,103.33,27.58,5.5,1.0,11.16,10.5
T2,6.32,106.39,11.16,93.0,29.09,5.1,0.99,9.83,9.54,99.16,10.61,108.08,25.46,5.13,0.92,10.35,9.54
T7,6.353,106.59,10.88,95.74,28.15,5.14,0.97,10.9,10.64,109.74,10.11,106.8,29.56,5.42,1.08,11.31,10.81
T1,6.428,104.29,10.74,115.44,26.15,5.24,1.04,10.78,9.99,106.93,10.43,109.82,28.21,5.8,1.08,9.81,9.76
T10,6.569,105.64,10.43,115.33,26.09,4.78,1.03,9.88,11.37,111.31,9.64,103.62,25.35,4.9,1.1,10.32,10.5
T8,6.743,95.95,10.07,99.56,27.61,4.69,1.03,10.24,11.23,98.4,10.44,102.41,27.19,5.24,1.0,11.68,10.46
T4,6.795,105.24,10.78,95.68,27.32,4.82,0.94,11.37,10.36,98.33,9.8,92.11,26.99,5.32,1.08,10.09,10.43
T5,6.915,97.04,10.19,115.99,25.84,5.88,1.04,11.02,10.44,96.66,11.85,108.35,28.17,5.21,1.1,11.31,10.07
T9,7.058,104.83,10.22,110.29,26.38,5.37,0.94,11.01,11.32,97.32,10.66,108.04,27.34,5.53,1.09,10.6,10.45
T6,7.243,108.32,10.78,95.56,26.6,5.05,0.97,10.79,11.39,95.46,9.26,106.79,24.81,5.18,1.1,9.82,10.81
T5,7.331,99.99,10.06,101.83,25.35,5.06,1.16,10.81,11.32,95.86,10.33,113.16,25.52,5.44,1.05,11.0,10.44
T6,7.451,105.0,10.96,99.92,28.31,4.78,1.04,10.65,11.3,104.93,10.12,109.47,28.56,4.94,1.01,10.68,11.46
T6,7.563,94.39,10.75,92.94,26.0,5.32,1.1,9.93,11.06,102.23,9.36,107.08,26.83,5.02,0.96,10.76,10.85
T6,7.656,108.15,9.66,93.55,24.86,4.72,1.05,10.8,11.52,94.99,10.21,92.91,27.29,5.5,0.98,10.7,10.76
T4,7.768,95.36,10.2,98.13,28.51,4.82,0.97,10.4,9.66,100.15,11.28,92.6,26.82,5.04,0.99,11.29,10.94
T2,8.035,105.07,9.76,109.32,24.88,5.42,1.01,10.52,10.88,110.21,10.33,108.14,26.6,5.52,0.94,9.36,10.6
T6,8.068,95.41,9.73,99.25,26.24,5.1,1.01,10.22,11.4,107.78,10.96,97.06,25.85,4.76,0.99,10.33,10.11
T6,8.168,108.21,10.36,106.87,24.42,5.43,0.98,10.46,10.98,104.58,10.94,99.12,25.45,5.2,1.07,10.21,10.6
T4,8.213,95.36,9.98,104.39,25.53,5.0,0.97,10.93,11.45,101.42,10.89,105.34,25.91,5.42,0.99,11.03,10.71
