task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
3,0.015,1.08,105.73,9.99,114.71,102.96,103.07,105.38,10.37,0.99,96.85,11.23,108.15,94.23,96.84,100.49,9.96
2,0.738,1.08,97.54,10.31,99.4,106.47,113.16,105.77,10.33,1.1,105.98,10.76,95.81,114.32,110.65,116.2,10.76
1,1.069,1.16,115.02,9.67,112.86,108.98,109.12,108.1,10.05,1.16,101.96,11.02,106.51,97.44,106.03,107.52,9.68
2,1.537,1.07,104.39,11.3,111.87,97.5,109.78,109.66,11.44,0.94,97.5,9.93,107.34,98.26,112.61,105.55,10.84
3,1.735,1.12,92.06,10.92,104.88,99.03,108.1,107.28,9.49,1.02,100.5,10.79,106.9,105.32,95.18,106.57,10.61
4,2.537,0.98,105.27,10.8,110.91,95.41,107.95,115.07,10.87,0.95,99.9,10.79,97.34,98.61,109.57,109.41,10.92
1,2.605,1.0,109.89,9.86,105.82,109.82,113.6,104.99,10.98,1.12,111.57,11.04,116.53,105.99,104.14,107.3,10.14
2,2.742,1.01,109.32,11.02,103.78,97.44,101.36,101.4,10.58,1.08,105.67,10.88,100.25,109.99,111.08,112.69,10.96
4,3.184,1.05,102.76,9.84,97.01,107.46,107.39,110.85,10.44,1.04,115.44,10.55,104.9,109.76,106.42,116.39,11.11
3,3.409,1.0,105.09,9.83,101.2,105.75,94.52,105.3,10.86,1.05,106.59,11.2,114.19,94.26,99.72,103.9,10.68
2,3.5,1.08,104.63,10.93,109.39,106.32,113.22,110.42,10.66,1.05,99.39,11.26,95.94,97.94,102.58,113.1,11.75
3,3.595,1.09,94.96,10.9,111.03,95.64,95.23,101.63,10.81,1.12,97.55,9.9,110.43,103.5,97.69,110.83,10.75
4,3.663,0.94,115.02,10.95,103.46,103.59,102.73,106.12,11.25,1.03,115.63,9.78,103.97,104.62,106.62,108.75,11.4
1,3.851,1.08,109.05,10.82,110.32,99.61,107.3,103.07,11.14,1.05,106.45,11.38,105.94,109.25,104.29,98.4,10.01
2,3.875,1.05,101.87,10.53,103.28,108.08,105.35,114.25,11.51,0.97,107.27,10.42,111.07,108.28,113.5,100.51,10.46
2,3.944,1.07,105.58,11.23,108.13,110.3,107.99,113.58,10.2,1.07,112.84,10.98,104.8,105.67,104.73,115.41,10.99
