task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.25,2.046,1.044,1.926,0.614
2,0.563,2.997,2.232,5.106,1.215
2,0.808,5.064,1.133,3.297,0.542
2,1.059,9.855,1.206,2.939,2.589
1,1.103,2.025,1.084,1.271,0.789
2,1.13,4.779,2.007,1.73,0.814
1,1.766,2.228,0.627,1.932,0.849
1,1.91,1.212,0.788,1.351,1.109
1,2.067,0.944,0.621,0.969,1.109
1,2.752,1.203,0.903,2.424,1.119
1,2.752,2.039,1.157,1.448,1.158
2,2.968,12.383,0.74,2.241,0.965
2,3.67,5.089,2.519,8.1,3.142
2,4.324,10.576,0.767,2.578,2.854
2,4.387,2.024,3.169,6.047,1.179
2,4.647,5.327,1.247,2.838,3.422
1,5.517,1.304,0.919,1.78,0.913
2,5.713,13.751,1.443,4.24,1.373
2,5.945,9.897,0.657,1.641,1.309
1,6.308,0.985,0.874,1.803,1.09
1,6.327,1.925,0.912,0.964,0.929
2,6.418,7.833,3.085,11.381,2.546
1,6.468,0.999,0.902,0.954,0.919
1,6.766,1.217,1.123,1.273,0.918
1,7.091,1.304,0.813,1.13,1.157
1,7.308,1.095,0.91,1.417,1.243
2,7.496,8.1,1.531,1.73,1.275
1,7.715,1.512,0.88,1.51,0.892
1,10.413,2.014,0.954,2.037,0.874
1,10.986,1.232,0.85,1.288,0.726
1,11.117,1.785,0.844,1.21,0.904
2,12.118,8.1,0.735,2.215,3.11
1,12.408,0.953,0.624,1.208,1.426
2,12.871,9.635,1.301,3.357,1.998
2,12.962,3.036,1.232,7.141,2.822
1,12.977,1.779,0.9,1.486,1.093
2,13.056,11.928,0.611,10.021,0.865
2,13.087,7.758,1.162,4.779,1.391
2,13.534,2.696,1.213,2.082,1.531
1,13.629,1.461,1.187,1.441,1.178
2,13.698,4.792,0.894,4.422,1.494
2,13.869,2.023,1.927,2.481,1.295
1,14.074,1.318,0.947,2.074,0.607
2,14.278,1.939,1.124,3.379,2.182
2,14.5,13.751,0.656,8.1,0.557
1,14.766,2.069,1.392,1.221,0.878
1,14.876,1.812,0.963,1.172,0.821
1,15.011,1.269,0.587,2.007,0.959
1,15.231,2.016,0.949,2.112,1.096
1,15.826,1.566,0.879,1.196,0.857
2,16.003,8.783,0.542,5.746,1.373
2,16.397,12.713,1.188,2.878,0.759
1,16.498,2.119,0.879,1.267,0.819
2,16.557,2.271,1.388,6.796,0.699
2,17.074,2.43,0.683,6.153,1.98
2,17.189,2.54,1.375,3.105,2.546
2,17.39,9.321,0.564,2.677,1.849
1,17.458,2.162,0.874,1.331,0.623
1,17.777,1.566,1.118,1.2,0.623
1,18.155,1.226,1.08,2.069,0.588
2,18.567,2.689,0.973,3.969,0.733
2,18.734,5.559,1.934,4.899,1.688
2,19.103,5.47,0.917,7.266,1.312
2,19.234,6.188,0.796,2.737,2.896
2,19.418,4.612,0.975,2.023,0.557
1,19.524,1.243,1.146,0.948,0.896
1,19.72,1.539,0.73,1.815,0.899
1,19.9,1.0,1.134,1.235,0.873
1,19.925,1.799,0.592,2.05,0.627
1,20.155,1.248,0.613,1.86,1.527
2,20.229,2.055,0.766,6.779,1.429
2,20.638,4.081,0.968,1.898,0.687
1,20.955,1.476,0.624,1.297,1.12
2,21.254,2.172,1.46,11.134,0.885
2,21.35,4.825,1.429,8.437,2.379
1,22.294,2.123,0.944,1.791,0.982
1,22.604,1.105,0.964,1.852,0.779
1,23.229,1.518,1.111,1.253,0.678
1,23.326,0.994,0.63,1.815,0.866
2,23.97,3.758,2.782,2.131,1.535
1,24.775,1.956,1.396,1.272,0.746
2,25.015,4.028,1.857,5.986,1.95
1,25.209,1.219,1.437,1.25,0.889
2,25.436,4.615,0.865,10.367,0.567
2,25.513,3.622,1.646,1.81,3.23
1,26.526,1.536,1.516,2.47,0.926
1,26.619,1.272,1.189,1.389,0.627
1,26.962,1.29,1.293,1.13,0.628
1,27.025,1.104,0.968,2.04,0.991
2,27.084,8.402,0.842,3.917,1.309
2,27.378,4.537,1.504,11.71,1.485
2,28.425,2.472,1.131,5.146,1.957
1,28.754,1.803,0.884,1.543,0.72
2,29.495,5.746,2.295,11.765,1.626
2,30.298,3.052,3.265,13.011,3.563
1,30.753,1.306,0.72,1.15,0.856
1,30.862,1.239,0.847,1.308,0.844
1,31.296,2.014,0.948,1.442,0.893
1,31.407,1.422,0.992,1.516,0.632
2,31.461,3.194,1.046,4.023,2.912
2,31.882,13.751,2.589,7.573,0.836
1,32.368,0.943,0.926,1.237,1.25
2,32.536,1.94,1.075,2.688,1.659
2,32.756,8.024,1.117,4.718,1.373
1,33.377,1.86,1.151,1.791,1.011
2,33.846,4.99,2.908,5.105,0.818
1,34.89,1.794,1.24,1.403,1.333
2,34.896,4.214,0.9,2.127,1.014
2,35.118,7.304,3.238,9.123,0.999
1,35.822,2.162,0.611,1.295,1.238
1,36.04,1.216,1.143,1.328,1.153
1,36.304,2.051,0.865,1.296,1.121
2,37.191,4.07,0.999,4.209,2.291
2,37.601,6.372,1.263,5.206,2.81
1,37.786,1.154,0.879,1.514,0.849
1,38.152,1.313,1.506,1.957,1.245
1,38.698,1.277,1.21,1.204,0.886
2,38.725,12.36,1.452,1.812,1.279
1,38.934,1.288,0.877,1.412,0.788
2,39.128,5.255,1.154,2.64,0.884
1,39.276,1.303,0.811,1.286,1.346
2,40.738,13.021,1.813,5.376,1.01
1,40.862,2.036,0.884,1.242,1.181
1,41.017,1.253,1.348,1.268,0.932
1,41.083,1.316,0.855,1.287,1.141
2,42.005,11.94,0.557,9.123,1.659
1,42.018,0.993,0.794,1.767,0.926
1,42.044,1.959,0.62,2.088,0.948
1,42.429,1.21,0.897,1.801,0.785
1,42.783,1.467,1.124,1.11,1.187
1,42.892,1.202,1.444,2.116,1.009
1,42.927,1.249,0.936,1.426,1.119
1,43.057,1.314,1.142,1.224,0.924
2,43.185,3.654,1.584,2.131,2.017
1,43.38,1.414,0.835,1.814,0.82
2,43.541,9.02,2.445,2.977,1.302
2,43.961,5.986,2.755,2.814,1.813
2,44.484,2.873,2.822,1.967,1.293
1,45.544,2.043,1.002,0.954,1.323
1,45.99,2.046,0.863,1.291,1.011
1,46.064,1.437,1.359,1.765,0.871
1,46.835,1.087,0.62,2.002,0.967
1,47.048,2.04,0.911,0.993,1.179
2,47.261,3.748,0.959,4.718,1.562
1,47.434,2.189,1.142,1.78,0.855
2,48.101,6.764,1.091,11.333,1.232
2,48.595,5.184,2.945,11.62,0.797
1,48.806,0.964,0.781,2.361,0.849
2,48.945,2.873,1.601,3.213,0.902
1,49.018,2.134,1.199,1.323,1.232
2,49.259,2.765,2.444,10.867,1.133
2,49.931,7.758,1.826,11.458,1.17
1,50.172,1.323,0.891,1.229,0.729
1,50.356,1.41,1.157,2.025,0.861
2,50.427,1.862,0.731,3.034,1.541
1,50.548,1.431,1.444,1.006,0.891
2,50.732,13.287,0.954,3.145,1.124
2,50.786,3.036,0.952,8.783,0.715
1,51.439,1.253,0.952,1.239,0.621
2,51.527,6.153,2.445,9.069,2.05
2,52.094,1.874,0.855,2.563,0.96
1,52.329,1.242,0.91,2.025,1.264
1,52.395,0.944,0.871,1.406,0.717
2,52.473,5.813,1.178,5.165,1.154
1,52.69,1.13,1.178,1.907,1.339
2,53.079,2.43,0.528,9.122,2.002
2,53.086,13.751,2.952,1.641,0.761
2,53.172,3.538,2.992,9.123,1.754
1,53.417,1.486,0.879,1.287,0.654
1,53.92,1.258,1.117,2.277,0.734
2,54.131,4.339,3.415,12.079,1.261
2,54.745,11.941,2.017,12.023,0.687
2,55.011,8.062,3.465,9.651,0.805
1,55.204,1.582,0.938,1.756,0.867
2,55.288,8.715,1.329,8.293,1.426
1,55.487,1.556,1.434,1.04,1.22
2,55.72,1.417,0.987,2.369,0.663
1,55.73,1.223,0.936,2.001,0.912
1,55.788,1.759,0.632,0.964,1.522
2,55.888,6.039,0.753,2.131,0.564
2,56.081,5.698,1.961,13.827,1.389
1,56.303,1.388,1.16,1.524,1.332
2,57.779,2.881,0.884,3.443,1.165
2,57.974,8.402,1.145,5.585,2.843
1,58.389,2.333,0.587,2.007,0.922
2,59.327,2.258,2.166,3.105,1.435
2,59.444,5.106,1.916,7.735,0.856
1,59.493,1.104,1.386,1.426,0.617
2,59.507,10.532,2.873,3.155,2.601
