task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.072,10.01,1.05,100.87,1.08,103.18,106.11,107.55,11.24,10.4,1.04,111.68,1.13,99.13,108.78,98.6,10.87
3,0.08,11.08,1.0,106.24,0.99,100.31,100.0,114.48,10.58,11.28,0.97,118.3,1.1,107.58,100.24,114.13,10.98
4,0.25,11.14,1.08,103.29,1.11,104.61,94.36,115.32,10.22,11.13,0.94,97.44,1.04,109.65,96.48,114.14,10.87
3,0.292,9.76,0.99,104.02,0.96,100.4,103.08,102.62,11.08,9.91,1.14,101.54,1.08,94.66,110.59,110.41,10.59
3,0.465,11.2,1.12,116.1,1.1,94.74,104.43,111.74,9.91,10.36,1.05,113.52,1.08,94.53,113.77,108.67,9.6
4,0.683,10.2,1.08,103.24,1.01,112.68,92.81,105.14,10.84,10.8,0.96,95.33,0.97,114.45,102.03,102.6,10.48
3,0.903,10.36,1.14,112.67,1.0,97.11,98.81,105.88,10.88,9.72,1.02,114.5,0.96,96.97,110.09,113.49,10.41
1,1.545,9.64,1.03,101.39,1.13,103.8,103.8,98.78,10.4,9.24,1.02,116.44,1.05,100.47,114.87,109.67,11.45
2,1.634,10.01,1.14,101.53,1.14,108.37,98.67,115.43,11.23,11.66,1.11,104.92,1.11,105.18,98.68,115.96,10.43
2,1.73,10.39,1.15,105.49,0.98,101.33,106.67,112.37,10.4,10.4,1.0,95.85,1.07,103.44,99.78,111.68,10.38
3,1.85,10.29,1.05,112.76,1.02,95.54,107.31,113.98,10.31,11.48,1.09,111.91,1.01,96.36,111.27,113.47,9.42
4,2.197,11.22,0.96,99.16,1.01,106.51,106.55,113.06,11.37,11.15,0.98,108.13,0.97,111.59,104.45,107.09,10.9
4,2.757,11.0,1.1,99.5,1.12,105.22,99.41,101.64,11.12,9.67,1.06,103.46,1.0,112.01,106.38,101.49,10.45
4,2.819,10.74,1.05,110.12,1.07,109.97,98.36,112.29,10.02,11.18,1.06,100.99,1.01,100.69,97.75,108.48,10.36
4,2.849,10.57,0.96,109.19,1.03,100.08,100.78,110.87,10.61,10.11,1.02,105.75,0.97,109.55,92.14,110.64,9.78
4,3.09,10.33,0.95,111.62,1.02,104.17,103.7,100.33,11.54,9.79,1.07,111.89,1.0,110.3,105.9,108.22,10.44
3,3.221,10.98,1.06,114.98,1.02,106.1,107.17,111.7,10.91,10.08,1.15,102.39,1.02,104.66,105.7,110.55,10.94
1,3.324,9.84,0.98,111.34,1.09,115.72,111.78,110.59,10.54,10.36,1.11,99.33,1.01,107.41,106.86,98.99,11.45
2,4.009,11.12,1.06,99.89,1.15,109.08,103.48,118.25,11.86,11.07,1.19,100.28,1.0,96.15,108.83,108.38,11.58
1,4.042,10.15,0.98,99.28,1.11,110.59,100.7,101.82,10.77,9.97,1.01,107.39,0.98,108.66,117.89,116.1,10.97
3,4.422,10.25,1.1,111.69,1.08,109.48,103.64,105.63,10.06,10.22,1.11,108.45,1.06,105.74,102.33,106.33,10.64
3,4.484,10.46,1.14,117.62,1.05,101.13,98.84,105.72,11.16,10.22,0.98,115.16,0.94,101.92,103.93,108.64,9.41
3,4.599,10.8,1.14,105.41,0.99,110.67,106.15,116.11,10.54,9.81,1.08,113.36,1.02,99.5,100.43,107.59,10.47
2,4.746,10.15,1.06,108.79,1.14,104.79,96.3,119.3,11.11,11.26,1.16,94.62,1.09,108.27,104.76,113.4,10.05
4,4.798,10.6,1.01,112.46,1.02,104.76,94.17,103.86,10.17,10.57,0.97,110.26,1.01,115.91,96.44,106.96,11.41
2,5.008,10.86,1.04,106.09,1.08,97.3,104.89,112.08,10.79,11.71,1.1,103.27,1.07,100.38,112.28,107.69,10.17
