task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T10,0.049,109.28,1.05,5.49,100.2,1.11,1.07,27.02,25.11,104.39,1.08,5.11,112.08,0.99,1.04,27.84,23.73
T6,0.095,95.39,1.02,5.38,100.47,1.1,1.0,25.46,25.83,99.48,1.02,5.68,112.01,1.12,0.97,26.96,24.73
T5,0.098,100.44,1.06,5.05,102.55,1.1,1.01,26.97,27.12,106.63,1.04,5.14,101.09,1.18,1.02,24.55,25.81
T7,0.272,97.71,1.1,5.18,103.82,1.12,1.0,24.72,27.25,96.82,1.04,4.76,112.39,1.0,1.04,27.36,28.99
T4,0.286,112.69,1.04,5.01,111.31,1.17,1.03,25.65,25.67,106.28,1.09,5.28,97.04,1.14,0.95,23.66,26.66
T1,0.368,101.38,0.95,5.36,102.91,0.98,1.11,26.7,28.75,98.62,1.1,5.19,112.87,0.98,1.11,27.86,27.97
T4,0.464,112.44,1.04,5.11,99.47,1.12,0.94,26.75,26.67,111.71,1.04,5.36,98.15,1.08,1.01,24.83,24.84
T10,0.558,108.41,1.05,5.39,106.83,1.13,1.1,23.94,23.23,111.51,1.08,5.26,112.71,1.08,1.08,27.98,25.67
T5,0.699,106.8,1.05,5.26,112.03,1.16,1.0,25.8,26.81,96.7,1.14,5.26,107.99,1.11,1.17,27.16,26.74
T1,0.853,98.38,0.95,4.92,113.08,0.98,1.07,24.58,25.63,103.02,0.98,5.03,99.48,1.08,0.98,28.84,28.04
T7,1.735,94.61,1.08,5.35,106.21,1.04,1.06,27.24,26.87,106.71,1.03,5.1,112.09,1.1,1.04,26.29,28.1
T10,1.906,100.53,1.01,5.24,98.51,1.1,1.15,26.8,24.66,112.39,1.06,4.86,107.62,1.06,1.12,26.98,24.82
T4,1.995,113.65,1.01,5.48,111.02,1.09,0.98,27.2,27.35,100.68,1.07,5.13,111.0,1.18,1.01,24.36,26.77
T3,2.054,117.73,1.04,5.37,103.38,1.07,1.01,24.62,27.74,112.17,0.98,5.51,108.54,1.01,1.14,26.59,26.04
T5,2.158,104.04,1.14,5.27,102.7,1.12,1.08,25.84,27.96,107.85,1.01,4.91,110.33,1.03,1.14,27.31,24.98
T2,2.504,110.5,1.02,4.86,98.98,1.04,1.05,23.16,25.94,110.33,1.13,5.24,100.45,1.05,1.0,24.46,25.65
T7,2.561,103.19,1.03,5.09,110.72,1.05,1.05,24.4,28.63,106.04,0.99,4.68,103.45,1.03,0.99,25.34,28.59
T1,2.581,107.23,1.0,5.26,112.22,1.11,0.98,26.52,27.16,101.96,1.07,5.46,112.51,0.99,0.99,24.54,28.54
T3,2.587,99.55,1.09,5.34,98.67,1.01,1.11,25.64,27.44,99.9,1.09,4.95,105.14,1.09,1.03,26.27,27.04
T1,2.924,92.73,1.01,4.89,115.15,0.99,0.94,29.05,24.84,95.5,1.11,5.0,115.58,1.04,1.0,26.13,28.24
T1,2.939,100.76,1.06,4.87,112.87,1.07,0.98,26.99,25.44,105.9,0.96,5.4,116.54,1.07,1.03,27.36,28.59
T5,3.143,99.51,1.02,4.94,100.83,1.05,1.07,28.56,26.26,101.8,1.1,4.96,109.36,1.14,1.1,24.79,26.74
T2,3.286,101.65,1.07,5.16,117.15,1.05,1.01,23.75,26.08,99.58,0.99,5.25,111.38,1.05,1.06,25.0,28.07
T6,3.3,102.71,0.94,5.35,110.94,1.0,0.97,28.38,27.54,102.9,1.0,5.62,103.02,1.05,0.99,24.01,25.35
T7,3.324,99.36,1.1,5.4,100.25,1.07,1.01,28.32,29.44,99.91,1.09,5.09,103.49,1.05,1.04,25.38,27.74
T3,3.405,114.58,1.07,5.43,94.43,1.0,1.06,26.98,26.24,104.11,0.94,5.68,107.84,0.96,1.08,26.23,24.6
T4,3.648,102.13,1.11,5.11,98.55,1.01,0.98,24.93,26.06,119.08,1.11,5.66,112.34,1.13,0.96,23.18,25.03
T1,3.765,103.1,1.02,5.18,105.82,0.98,1.0,28.44,29.26,95.2,1.1,4.88,102.53,0.99,1.0,25.88,27.34
T2,3.784,94.66,1.01,5.02,107.2,1.0,1.06,26.99,27.02,96.17,0.99,5.21,115.36,0.98,1.08,25.54,24.85
T3,3.97,106.57,1.04,4.9,98.19,1.11,0.97,25.12,25.01,108.23,0.99,5.35,95.93,1.03,1.07,25.88,25.04
