task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.039,2.117,2.078,4.269,0.995,2.59,1.921,4.366,0.967
4,1.117,2.368,1.728,4.1,0.939,2.361,1.461,4.168,0.884
4,1.15,2.175,1.667,4.1,0.991,1.963,1.534,4.603,0.926
1,1.337,2.379,1.703,4.938,0.751,2.482,1.826,4.907,0.801
2,1.82,2.118,1.862,3.667,0.815,2.542,1.932,4.98,0.985
4,3.651,2.224,1.578,4.409,0.842,2.327,1.738,4.742,1.07
4,4.024,2.357,1.493,4.673,0.773,2.095,1.822,3.711,0.818
3,4.049,2.224,1.788,4.901,0.8,2.183,1.391,4.992,0.958
2,4.547,2.585,1.943,3.733,0.771,2.514,1.891,3.898,0.753
1,5.243,1.936,1.868,4.614,0.703,2.241,1.644,3.618,0.732
1,5.463,2.043,1.42,4.677,0.833,1.897,1.86,4.312,0.839
2,5.995,2.417,2.058,4.465,0.81,2.632,1.995,4.826,0.98
1,7.563,2.246,1.548,4.564,0.668,2.4,1.623,4.468,0.627
3,8.613,1.841,1.605,4.424,0.907,2.221,1.413,4.602,0.879
3,8.833,2.281,1.405,5.583,0.869,1.785,1.275,4.415,0.937
1,10.748,2.418,1.781,3.627,0.818,2.6,1.672,4.759,0.781
3,10.822,1.816,1.78,5.146,0.769,2.354,1.6,5.747,0.752
4,11.05,2.032,1.45,4.463,0.855,2.082,1.829,4.581,1.024
2,11.351,2.213,1.897,4.357,0.852,2.001,1.994,4.307,0.778
3,11.812,2.22,1.58,5.303,0.907,2.182,1.776,5.951,0.887
3,12.043,1.733,1.758,5.856,0.757,2.101,1.326,4.886,0.914
3,12.279,1.824,1.347,5.008,0.794,2.326,1.383,4.41,0.84
1,12.577,2.211,1.879,4.252,0.612,2.274,1.873,4.564,0.736
3,15.187,1.873,1.697,5.205,0.984,2.0,1.432,4.947,1.004
4,15.465,2.326,1.399,4.838,0.949,1.918,1.453,4.289,0.908
2,16.122,2.496,1.651,4.207,0.748,1.868,1.7,3.636,0.916
2,16.282,2.17,1.966,4.243,0.843,2.592,1.74,4.446,0.736
4,16.416,1.882,1.845,4.652,0.992,1.913,1.728,4.367,0.82
3,17.264,2.182,1.347,5.49,0.926,1.979,1.682,5.526,0.947
1,18.835,2.082,1.98,4.978,0.824,2.11,1.83,3.888,0.779
2,19.441,2.388,1.649,4.65,0.794,2.545,1.935,4.259,0.863
4,20.591,2.116,1.785,4.33,0.782,1.935,1.415,4.913,1.009
3,20.823,2.049,1.55,5.67,0.774,1.766,1.717,5.876,0.878
1,20.844,1.923,1.44,3.706,0.702,2.327,1.967,4.593,0.61
1,21.57,2.522,1.872,4.896,0.797,2.095,1.847,4.784,0.841
3,21.782,1.851,1.566,5.673,0.909,2.081,1.619,5.661,0.829
