task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.158,1.921,1.825,4.874,0.838,1.986,1.516,4.39,0.789
4,0.695,2.052,1.841,4.189,0.756,2.146,1.405,4.168,1.032
1,1.333,2.469,1.838,4.303,0.693,2.412,1.735,3.846,0.858
1,1.719,2.318,1.828,4.993,0.801,1.955,1.776,3.882,0.721
4,3.486,2.0,1.85,4.442,0.876,2.381,1.418,4.929,1.061
2,3.76,2.285,1.811,5.021,0.869,2.15,1.764,4.146,0.999
2,4.211,2.537,2.059,5.111,0.92,1.976,1.519,4.444,0.975
3,5.109,2.26,1.784,4.842,0.848,1.887,1.501,5.018,0.723
3,5.683,2.292,1.666,5.615,0.789,2.407,1.417,5.817,0.951
3,5.776,1.994,1.501,4.982,0.914,2.304,1.431,5.316,0.904
2,7.075,2.422,2.022,4.771,0.961,2.531,1.52,4.76,0.797
2,7.088,2.105,1.966,4.196,0.89,2.624,1.528,4.007,0.872
3,7.706,2.259,1.521,5.776,0.731,2.183,1.625,5.875,0.957
3,8.521,1.81,1.556,4.591,0.762,2.202,1.428,4.572,0.748
2,8.525,1.984,2.09,4.673,0.984,2.122,1.861,3.657,0.769
2,8.671,2.117,1.736,4.37,0.952,2.301,1.989,4.01,0.804
3,9.029,2.397,1.742,5.795,0.735,2.432,1.666,5.931,0.857
1,9.176,1.852,1.668,5.003,0.621,1.997,1.73,4.196,0.76
1,10.045,2.108,1.613,4.888,0.615,2.018,1.788,4.498,0.774
1,10.899,2.525,1.694,3.987,0.833,2.426,1.402,4.611,0.664
2,11.249,2.007,1.836,5.092,0.728,2.066,1.512,4.765,0.758
3,11.392,2.227,1.64,5.333,0.837,1.829,1.66,5.702,0.985
2,11.401,2.063,1.73,4.26,1.007,2.176,2.132,4.085,1.004
3,11.554,2.227,1.473,4.237,0.865,1.786,1.761,4.782,0.968
2,13.734,2.071,1.902,4.679,0.722,1.984,1.864,4.848,0.741
3,14.201,2.164,1.72,5.35,0.756,2.434,1.412,4.214,0.782
2,15.447,1.905,2.033,4.773,0.995,1.925,1.827,3.743,0.806
4,16.011,2.434,1.548,3.863,0.995,2.046,1.442,3.816,0.802
2,16.531,2.253,1.951,4.798,0.913,2.565,1.667,4.162,0.774
1,16.948,2.183,1.663,4.331,0.759,2.429,1.446,4.225,0.722
3,17.941,1.754,1.584,5.201,0.964,2.061,1.786,5.488,0.812
3,17.986,2.397,1.585,5.046,0.967,1.897,1.671,4.958,0.963
2,18.793,2.381,1.821,4.057,0.756,1.983,1.762,3.921,0.747
1,22.502,2.49,1.836,3.978,0.724,2.053,1.76,4.974,0.815
1,22.633,2.07,1.961,4.075,0.655,2.07,1.465,4.76,0.753
3,22.873,2.288,1.758,4.709,0.842,2.147,1.761,4.452,0.808
1,22.914,2.327,1.901,4.446,0.783,2.044,1.869,4.608,0.746
4,23.549,1.908,1.51,3.723,1.038,2.219,1.833,4.993,0.935
1,24.907,2.429,1.497,4.878,0.751,1.874,1.858,4.689,0.64
1,25.108,1.995,1.608,5.049,0.687,2.234,1.41,3.617,0.801
2,26.249,2.57,1.582,3.804,0.91,2.0,1.937,4.631,0.945
4,26.601,2.113,1.785,3.671,0.914,2.371,1.404,5.029,0.817
3,29.271,1.78,1.331,5.495,0.73,1.96,1.532,4.575,0.969
4,31.2,1.95,1.453,4.602,0.945,2.112,1.775,4.035,0.765
2,31.775,2.03,1.636,3.972,0.924,2.547,2.127,3.622,1.002
1,33.117,2.379,1.446,3.897,0.755,2.041,1.963,4.369,0.708
1,33.13,2.321,1.672,4.901,0.691,2.219,1.639,3.773,0.86
4,33.14,2.327,1.728,4.242,1.036,1.963,1.404,3.822,0.867
2,33.405,2.151,1.983,4.656,0.774,1.891,1.829,4.085,0.752
1,33.854,2.431,1.829,4.454,0.772,1.99,1.591,4.411,0.836
4,35.07,2.295,1.473,4.859,1.022,2.198,1.743,4.264,0.989
2,36.853,2.375,1.839,4.304,0.995,2.617,1.761,4.462,0.845
3,36.91,1.842,1.763,5.631,0.882,2.248,1.368,5.712,0.985
2,37.039,2.332,1.99,4.37,0.72,2.179,2.071,4.187,0.999
2,37.436,1.937,2.089,3.837,0.986,2.542,1.956,3.97,1.004
2,39.23,2.401,1.55,5.111,1.005,2.382,2.104,4.315,0.963
1,39.369,2.234,1.708,4.873,0.818,2.156,1.598,4.833,0.682
4,39.856,1.779,1.692,4.55,1.053,1.947,1.585,4.32,1.012
2,40.14,2.469,1.96,3.897,0.995,1.872,1.827,4.569,0.918
3,40.302,1.82,1.459,5.384,0.878,2.102,1.419,5.107,0.892
2,41.699,2.586,2.057,3.632,0.956,2.08,1.944,3.82,0.963
3,41.8,2.057,1.328,4.352,0.774,2.212,1.459,5.218,0.868
3,41.986,2.016,1.425,5.303,0.743,1.755,1.273,5.641,0.729
3,42.222,2.015,1.513,4.339,0.752,1.827,1.52,4.575,0.78
3,42.87,2.386,1.305,4.941,0.764,2.161,1.759,5.65,0.72
3,43.368,2.201,1.77,4.564,0.959,2.361,1.667,4.362,0.826
3,43.737,2.336,1.689,5.588,0.799,1.957,1.751,4.803,0.945
1,44.095,2.192,1.896,4.072,0.861,2.263,1.458,4.833,0.622
2,44.252,2.213,2.047,4.785,0.945,2.341,1.768,4.051,0.956
4,45.446,2.18,1.835,4.891,0.799,1.899,1.371,3.834,0.906
1,45.776,2.099,1.426,3.83,0.714,1.949,1.405,4.816,0.863
1,46.254,1.982,1.809,3.791,0.806,2.11,1.544,3.901,0.627
4,46.287,2.175,1.847,4.02,1.015,2.346,1.697,4.293,1.022
2,47.476,2.622,1.554,4.04,0.91,2.633,2.051,5.025,0.775
3,47.689,2.367,1.551,4.273,0.761,1.904,1.597,5.532,1.007
2,47.817,2.596,1.918,4.929,0.799,2.112,1.913,3.662,0.934
3,48.656,1.816,1.329,5.567,0.814,1.992,1.682,4.252,0.724
2,49.333,2.232,1.804,4.2,1.01,2.511,1.776,4.032,1.004
1,49.707,2.485,1.893,5.06,0.812,1.949,1.405,3.83,0.614
3,51.0,1.96,1.396,5.486,0.909,2.397,1.326,4.794,0.833
4,51.584,1.912,1.74,4.849,0.989,1.844,1.61,4.982,0.77
2,52.203,2.305,1.765,4.37,1.005,2.145,1.907,4.408,0.856
1,52.272,1.916,1.905,4.864,0.719,2.358,1.8,4.723,0.786
3,52.288,1.986,1.499,5.294,0.931,2.222,1.541,5.349,0.959
1,53.439,2.379,1.433,4.061,0.83,2.025,1.546,4.749,0.773
2,53.447,2.345,1.881,4.943,0.795,2.252,2.07,4.809,0.838
4,53.867,1.916,1.776,4.952,0.984,2.052,1.748,4.976,0.762
4,53.941,2.4,1.735,4.896,0.926,2.282,1.478,4.922,1.031
3,54.236,1.799,1.578,5.312,0.928,1.91,1.561,4.874,0.869
3,54.364,1.827,1.669,4.283,0.882,2.0,1.658,5.824,0.917
1,54.536,2.298,1.817,4.564,0.824,1.922,1.489,4.608,0.612
1,54.597,2.48,1.771,4.34,0.659,1.976,1.423,4.549,0.796
3,54.679,1.926,1.677,5.086,0.822,2.271,1.727,4.7,0.75
1,54.758,2.509,1.75,4.746,0.789,2.471,1.956,4.146,0.722
2,54.996,2.361,2.12,4.06,0.734,2.514,2.057,4.274,0.867
4,55.285,2.275,1.411,4.693,0.941,2.309,1.456,5.083,0.994
3,56.459,2.257,1.587,5.333,0.727,1.894,1.462,5.03,0.805
2,56.603,2.13,1.69,4.813,0.94,2.37,1.587,4.088,0.995
2,57.267,2.592,1.747,4.997,0.964,2.442,2.022,4.201,0.958
4,57.44,1.986,1.786,4.193,1.015,2.116,1.815,4.105,0.902
4,57.469,2.026,1.88,3.657,0.989,1.96,1.422,5.097,1.046
4,57.816,2.258,1.774,4.652,1.054,2.402,1.519,4.585,0.926
3,59.016,1.91,1.396,4.548,0.859,1.721,1.639,4.975,0.945
2,59.197,2.213,1.826,4.268,0.913,2.542,1.942,4.075,0.75
2,59.641,1.943,2.133,4.83,0.897,2.426,1.69,4.919,0.88
