task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.404,3.048,5.994,3.032,5.961
2,0.749,3.076,5.99,3.043,5.939
2,1.225,3.01,5.903,3.047,5.927
2,1.311,3.066,5.945,3.025,5.982
2,1.437,3.003,5.92,3.012,5.98
2,1.613,3.051,5.982,3.062,5.919
2,1.623,3.076,5.922,3.022,5.963
2,1.805,3.021,5.903,3.002,5.913
2,2.026,3.038,5.985,3.072,5.999
2,2.064,3.023,5.991,3.031,5.93
2,3.116,3.012,5.988,3.015,5.925
2,3.407,3.004,5.974,3.015,5.962
2,3.611,3.002,5.939,3.039,5.966
2,3.629,3.023,5.909,3.022,5.91
2,4.047,3.052,5.902,3.002,5.923
2,4.46,3.076,5.953,3.023,5.911
2,4.699,3.023,5.902,3.062,5.995
2,5.058,3.035,5.969,3.034,5.915
2,5.781,3.007,5.977,3.094,5.988
2,5.795,3.018,5.963,3.098,5.967
2,6.324,3.076,5.969,3.03,5.911
2,6.401,3.004,5.998,3.033,5.909
2,6.889,3.069,5.972,3.084,5.924
2,6.905,3.071,5.95,3.075,5.926
2,6.961,3.04,5.983,3.039,5.946
2,7.912,3.092,5.947,3.047,5.996
2,7.913,3.032,5.991,3.04,5.966
2,8.679,3.001,5.975,3.077,5.966
2,8.688,3.099,5.96,3.064,5.957
2,9.241,3.019,5.915,3.086,5.941
2,9.784,3.05,5.947,3.094,5.922
2,9.873,3.031,5.982,3.085,5.922
2,9.916,3.03,5.96,3.092,5.933
2,10.32,3.071,5.989,3.042,5.913
2,10.505,3.098,5.95,3.054,5.973
2,10.979,3.096,6.0,3.056,5.925
2,11.759,3.038,5.968,3.075,5.988
2,12.051,3.066,5.999,3.064,5.936
2,12.316,3.042,5.939,3.058,5.906
2,12.374,3.03,5.966,3.093,5.911
2,13.025,3.04,5.94,3.046,5.948
2,13.047,3.055,5.903,3.07,5.905
2,13.233,3.066,5.967,3.076,5.933
2,13.377,3.064,5.95,3.079,5.948
2,13.73,3.076,5.934,3.04,5.923
2,13.763,3.035,5.905,3.037,5.937
2,13.895,3.015,5.949,3.003,5.919
2,14.279,3.077,5.97,3.084,5.995
2,14.523,3.078,5.961,3.001,5.943
2,15.615,3.031,5.942,3.003,5.908
2,15.907,3.042,5.906,3.042,5.972
2,16.027,3.014,5.924,3.018,5.911
2,16.504,3.009,5.985,3.019,5.977
2,16.911,3.013,5.998,3.043,5.902
2,17.109,3.033,5.9,3.09,5.929
2,17.431,3.023,5.954,3.06,5.959
2,17.823,3.009,5.959,3.088,5.945
2,18.127,3.087,5.968,3.064,5.96
2,18.46,3.081,5.902,3.056,5.979
2,18.714,3.024,5.949,3.025,5.945
2,19.025,3.087,5.901,3.035,5.937
2,20.103,3.085,5.982,3.059,5.913
2,20.111,3.021,5.909,3.061,5.939
2,20.262,3.021,5.987,3.047,5.965
2,20.279,3.095,5.912,3.035,5.908
2,21.199,3.063,5.939,3.002,5.934
2,21.514,3.062,5.972,3.003,5.997
2,22.036,3.037,5.953,3.01,5.97
2,22.089,3.033,5.918,3.002,5.901
2,22.434,3.051,5.934,3.056,5.987
2,22.725,3.079,5.985,3.097,5.901
2,23.025,3.053,5.963,3.087,5.919
2,23.171,3.062,5.973,3.079,5.911
2,23.192,3.035,5.936,3.065,5.951
2,23.422,3.068,5.975,3.088,5.961
2,24.567,3.056,5.908,3.041,5.923
2,24.609,3.031,5.995,3.029,5.975
2,24.835,3.015,5.967,3.05,5.966
2,25.009,3.075,5.949,3.024,5.948
2,25.037,3.094,5.979,3.042,5.913
2,25.666,3.093,5.935,3.014,5.947
2,26.011,3.061,5.945,3.042,5.951
2,26.049,3.013,5.975,3.008,5.973
2,26.085,3.083,5.997,3.087,5.986
2,26.178,3.039,5.939,3.096,5.962
2,26.481,3.06,5.969,3.067,5.903
2,26.621,3.005,5.949,3.05,5.948
2,26.914,3.05,5.948,3.027,5.933
2,26.969,3.028,5.94,3.079,5.916
2,27.307,3.013,5.965,3.023,5.924
2,27.535,3.084,5.965,3.013,5.996
2,27.769,3.047,5.979,3.04,5.914
2,27.86,3.092,5.913,3.074,5.927
2,28.656,3.054,5.959,3.095,5.951
2,28.954,3.079,5.913,3.098,5.944
2,29.136,3.009,5.979,3.023,5.974
2,30.148,3.063,5.953,3.079,5.968
2,30.697,3.003,5.909,3.05,5.928
2,31.038,3.078,5.91,3.06,5.977
2,31.048,3.083,5.904,3.016,5.946
2,31.268,3.015,5.958,3.097,5.993
2,31.343,3.051,5.999,3.0,5.91
2,31.664,3.044,5.906,3.062,5.957
2,32.571,3.059,5.954,3.031,5.939
2,32.68,3.004,5.964,3.079,5.937
2,32.784,3.037,5.978,3.054,5.967
2,32.85,3.095,5.903,3.042,5.925
2,33.589,3.073,5.975,3.075,5.953
2,33.699,3.036,5.947,3.001,5.941
2,33.731,3.079,5.949,3.088,5.973
2,33.775,3.022,5.968,3.073,5.914
2,33.915,3.043,5.933,3.089,5.911
2,33.97,3.016,5.999,3.076,5.97
2,34.26,3.015,5.956,3.039,5.983
2,34.497,3.036,5.984,3.08,5.949
2,34.513,3.03,5.96,3.087,5.915
2,34.821,3.072,5.925,3.088,5.99
2,34.839,3.079,5.928,3.031,5.96
2,35.133,3.057,5.937,3.042,5.934
2,35.392,3.014,5.942,3.015,5.966
2,35.631,3.042,5.97,3.007,5.903
2,35.975,3.012,5.933,3.064,5.916
2,35.987,3.092,5.979,3.004,5.906
2,36.269,3.035,5.944,3.076,5.939
2,36.481,3.005,5.906,3.066,5.951
2,36.579,3.086,5.981,3.055,5.981
2,36.708,3.043,5.961,3.059,5.974
2,36.763,3.026,5.95,3.038,5.924
2,37.119,3.069,5.973,3.058,5.949
2,37.191,3.094,5.94,3.041,5.915
2,37.682,3.046,5.928,3.043,5.917
2,38.347,3.087,5.957,3.095,5.911
2,38.401,3.082,5.922,3.055,5.926
2,38.434,3.01,5.954,3.08,5.945
2,38.7,3.01,6.0,3.025,5.962
2,38.895,3.008,5.911,3.008,5.971
2,39.216,3.047,5.955,3.003,5.937
2,39.32,3.032,5.968,3.052,5.99
2,39.448,3.007,5.939,3.078,5.92
2,40.151,3.059,5.987,3.021,5.92
2,40.612,3.098,5.96,3.014,5.918
2,40.779,3.01,5.925,3.093,5.916
2,40.845,3.015,5.943,3.046,5.983
2,41.503,3.009,5.953,3.049,5.906
2,41.919,3.058,5.92,3.003,5.94
2,43.068,3.093,5.917,3.064,5.906
2,43.128,3.013,5.982,3.043,5.912
2,43.395,3.02,5.949,3.048,5.972
2,43.85,3.077,5.947,3.078,5.948
2,44.212,3.084,5.977,3.083,5.912
2,44.225,3.004,5.947,3.025,5.947
2,44.371,3.023,5.951,3.056,5.974
2,45.076,3.043,5.932,3.091,5.905
2,45.384,3.041,5.949,3.079,5.912
