task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.342,3.097,5.962,3.081,5.937
2,0.797,3.073,5.915,3.094,5.977
2,2.004,3.061,5.918,3.083,5.988
2,2.133,3.07,5.97,3.046,5.914
2,3.012,3.064,5.966,3.04,5.925
2,3.54,3.024,5.979,3.078,5.949
2,3.602,3.062,5.962,3.09,5.98
2,4.955,3.078,5.946,3.074,5.917
2,5.185,3.076,5.989,3.005,5.978
2,6.409,3.021,5.982,3.051,5.906
2,6.683,3.051,5.936,3.096,5.937
2,7.501,3.002,5.902,3.083,5.925
2,8.077,3.066,5.944,3.089,5.94
2,8.228,3.049,5.927,3.024,5.919
2,8.997,3.095,5.92,3.038,5.931
2,9.387,3.033,5.939,3.075,5.934
2,9.593,3.016,5.971,3.001,5.953
2,10.5,3.048,5.966,3.049,5.917
2,10.889,3.063,5.979,3.016,5.911
2,11.289,3.06,5.94,3.095,5.947
2,11.812,3.094,5.935,3.086,5.94
2,11.887,3.088,5.909,3.027,5.975
2,12.098,3.034,5.961,3.059,5.982
2,12.827,3.078,5.963,3.064,5.967
2,12.852,3.013,5.926,3.032,5.91
2,13.153,3.024,5.932,3.042,5.916
2,13.162,3.096,5.966,3.079,5.967
2,13.2,3.016,5.941,3.093,5.945
2,14.036,3.05,5.992,3.03,5.998
2,14.274,3.007,5.931,3.016,5.947
2,14.398,3.001,5.902,3.088,5.958
2,14.822,3.063,5.966,3.087,5.991
2,15.359,3.047,5.932,3.069,5.96
2,15.585,3.094,5.914,3.049,5.954
2,15.873,3.026,5.982,3.003,5.963
2,16.054,3.041,5.979,3.016,5.982
2,16.8,3.078,5.975,3.056,5.91
2,17.429,3.098,5.986,3.056,5.904
2,18.118,3.041,5.967,3.008,6.0
2,18.569,3.067,5.906,3.016,5.966
2,18.839,3.079,5.973,3.088,5.909
2,19.142,3.051,5.929,3.062,5.927
2,19.471,3.098,5.934,3.016,5.953
2,19.697,3.013,5.927,3.021,5.971
2,19.73,3.044,5.949,3.08,5.931
2,19.888,3.003,5.976,3.043,5.922
2,19.902,3.031,5.991,3.05,5.929
2,20.796,3.002,5.964,3.099,5.964
2,20.961,3.002,5.96,3.004,5.988
2,21.041,3.087,5.996,3.014,5.932
2,21.201,3.015,5.987,3.035,5.915
2,21.245,3.045,5.983,3.068,5.98
2,21.649,3.014,5.995,3.051,5.94
2,21.801,3.09,5.914,3.089,5.933
2,22.069,3.075,5.991,3.01,5.941
2,23.051,3.041,5.908,3.081,5.937
2,24.453,3.066,5.92,3.093,5.909
2,24.685,3.047,5.964,3.095,5.912
2,24.85,3.024,5.971,3.008,5.962
2,25.489,3.038,5.941,3.001,5.907
2,25.539,3.068,5.93,3.056,5.951
2,25.566,3.062,5.979,3.06,5.958
2,25.717,3.043,6.0,3.084,5.966
2,25.764,3.042,5.982,3.038,5.919
2,25.791,3.022,5.99,3.033,5.936
2,25.828,3.056,5.962,3.006,5.944
2,25.973,3.005,5.909,3.095,5.938
2,26.543,3.09,5.946,3.072,5.948
2,26.608,3.055,5.931,3.063,5.969
2,27.445,3.049,5.947,3.083,5.934
2,27.525,3.048,5.915,3.1,5.935
2,28.003,3.041,5.987,3.015,5.922
2,28.038,3.005,5.927,3.005,5.922
2,28.098,3.088,5.969,3.0,5.954
2,28.125,3.064,5.991,3.011,5.917
2,28.206,3.079,5.911,3.084,5.987
2,28.267,3.076,5.934,3.09,5.985
2,28.329,3.042,5.929,3.061,5.945
2,28.503,3.035,5.991,3.093,5.99
2,28.557,3.092,5.912,3.033,5.908
2,29.037,3.068,5.987,3.082,5.968
2,29.34,3.072,5.963,3.039,5.983
2,29.456,3.052,5.973,3.065,5.915
2,29.507,3.052,5.933,3.099,5.965
2,30.148,3.08,5.929,3.038,5.975
2,30.335,3.044,5.924,3.064,5.917
2,30.7,3.077,5.973,3.031,5.927
2,31.172,3.076,5.911,3.06,5.947
2,31.248,3.063,5.915,3.092,5.948
2,31.28,3.01,5.943,3.033,5.923
2,31.372,3.027,5.95,3.012,5.985
2,31.415,3.1,5.946,3.074,5.9
2,31.719,3.015,5.941,3.039,5.92
2,31.813,3.004,5.991,3.054,5.954
2,32.115,3.053,5.961,3.013,5.909
2,32.723,3.035,5.929,3.016,5.965
2,33.147,3.075,5.969,3.064,5.97
2,33.239,3.043,5.98,3.003,5.97
2,33.397,3.099,5.945,3.074,5.941
2,34.217,3.005,5.939,3.057,5.979
2,34.676,3.01,5.948,3.038,5.983
2,34.901,3.046,5.919,3.031,5.987
2,35.244,3.097,5.965,3.035,5.928
2,35.7,3.06,5.924,3.033,5.965
2,36.113,3.019,5.937,3.075,5.961
2,36.12,3.003,5.973,3.004,5.952
2,36.196,3.053,5.926,3.073,5.954
2,36.547,3.003,5.946,3.041,5.95
2,36.705,3.054,5.92,3.026,5.938
2,36.765,3.038,5.947,3.048,5.947
2,37.327,3.034,5.929,3.091,5.932
2,37.742,3.095,5.998,3.072,5.923
2,38.802,3.025,5.937,3.039,5.934
2,39.404,3.096,5.945,3.01,5.98
2,39.405,3.033,5.978,3.069,5.946
2,39.497,3.007,5.926,3.004,5.976
2,40.439,3.037,5.918,3.064,5.926
2,40.557,3.013,5.986,3.099,5.96
2,40.948,3.012,5.933,3.023,5.92
2,41.005,3.051,5.908,3.08,5.913
2,41.262,3.092,5.958,3.011,5.941
2,41.506,3.075,5.966,3.053,5.912
2,41.693,3.037,5.959,3.031,5.97
2,41.867,3.056,5.934,3.048,5.958
2,42.462,3.001,5.972,3.088,5.982
2,43.049,3.004,5.986,3.033,5.96
2,43.759,3.013,5.998,3.077,5.977
2,44.431,3.008,5.963,3.062,5.992
2,44.497,3.031,5.928,3.045,5.935
2,44.585,3.037,5.916,3.023,5.928
2,45.334,3.076,5.994,3.068,5.933
2,47.028,3.072,5.958,3.084,5.934
2,47.632,3.092,5.941,3.012,5.913
2,47.773,3.023,5.93,3.03,5.915
2,48.032,3.076,5.986,3.072,5.965
2,48.113,3.08,5.987,3.053,5.98
2,48.122,3.078,5.989,3.009,5.922
2,49.015,3.06,5.957,3.045,5.996
2,49.49,3.079,5.924,3.021,5.936
2,49.861,3.034,5.939,3.012,6.0
2,50.132,3.087,5.987,3.058,5.973
2,50.241,3.009,5.98,3.039,5.999
2,50.443,3.065,5.975,3.041,5.953
2,51.484,3.047,5.949,3.006,5.991
2,51.606,3.055,5.935,3.056,5.929
2,51.785,3.035,5.954,3.036,5.993
2,51.842,3.034,5.919,3.042,5.977
2,53.474,3.074,5.918,3.022,5.915
2,53.622,3.076,5.96,3.043,5.982
2,53.625,3.005,5.974,3.039,5.941
2,54.151,3.032,5.958,3.012,5.967
2,54.414,3.077,5.976,3.098,5.977
2,54.672,3.023,5.909,3.033,5.926
2,54.762,3.05,5.966,3.042,5.931
2,55.585,3.095,5.933,3.04,5.983
2,55.592,3.046,5.995,3.041,5.995
2,55.803,3.095,5.982,3.013,5.922
2,55.908,3.053,5.978,3.04,5.975
2,56.503,3.004,5.975,3.029,5.951
2,56.601,3.054,5.962,3.04,5.914
2,56.692,3.079,5.969,3.014,5.996
2,56.935,3.082,5.991,3.059,5.997
2,57.248,3.015,5.966,3.031,5.929
2,57.385,3.048,5.954,3.096,5.909
2,57.808,3.085,5.964,3.047,5.929
2,58.447,3.053,5.927,3.04,5.993
2,58.671,3.002,5.924,3.05,5.929
2,58.735,3.04,5.925,3.01,5.952
2,58.842,3.084,5.96,3.067,5.949
2,59.452,3.026,5.941,3.042,5.985
2,59.678,3.081,5.966,3.042,5.973
2,59.897,3.079,5.96,3.021,5.988
2,60.113,3.008,5.934,3.053,5.941
2,60.28,3.041,5.94,3.067,5.957
2,61.509,3.035,5.943,3.075,5.969
2,61.753,3.099,5.923,3.071,5.968
2,62.374,3.029,5.932,3.053,5.959
2,62.913,3.09,5.96,3.042,5.96
2,63.242,3.069,5.929,3.015,5.954
2,63.384,3.049,5.979,3.035,5.95
2,64.081,3.076,5.96,3.067,5.977
2,64.406,3.023,5.931,3.075,5.929
2,64.981,3.097,5.916,3.005,5.918
2,65.292,3.011,5.95,3.077,5.99
2,65.787,3.015,5.953,3.038,5.906
2,66.281,3.087,5.952,3.044,5.961
2,66.573,3.002,5.982,3.054,5.919
2,66.992,3.076,5.92,3.057,5.937
2,66.996,3.09,5.933,3.043,5.915
2,67.156,3.039,5.95,3.097,5.905
2,67.328,3.065,5.996,3.014,5.987
2,67.558,3.083,5.966,3.096,5.906
2,67.869,3.031,5.904,3.042,5.993
2,68.155,3.083,5.926,3.045,5.976
2,68.168,3.055,5.965,3.023,5.935
2,68.265,3.029,5.909,3.087,5.946
2,68.56,3.034,5.91,3.038,5.968
2,69.818,3.007,5.977,3.062,5.949
2,69.906,3.076,5.949,3.009,5.971
2,70.079,3.047,5.903,3.006,6.0
2,70.309,3.038,5.973,3.057,5.917
2,70.449,3.013,5.984,3.097,5.957
2,70.452,3.092,5.952,3.015,5.909
2,70.456,3.002,5.963,3.076,5.926
2,70.496,3.095,5.958,3.041,5.931
2,70.517,3.007,5.997,3.012,5.976
2,71.245,3.097,5.938,3.056,5.964
2,71.975,3.076,5.951,3.066,5.911
2,73.087,3.005,5.959,3.014,5.909
2,73.429,3.077,5.983,3.013,5.975
2,73.65,3.023,5.989,3.079,5.929
2,73.671,3.04,5.927,3.049,5.952
2,75.779,3.026,5.92,3.028,5.954
2,75.791,3.046,5.923,3.062,5.981
2,76.213,3.082,5.991,3.051,5.951
2,76.34,3.09,5.907,3.042,5.976
2,76.634,3.023,5.973,3.051,5.96
2,76.861,3.081,5.903,3.013,5.967
2,76.897,3.003,5.976,3.063,5.927
2,76.943,3.086,5.96,3.06,5.934
2,77.413,3.0,5.935,3.072,5.974
2,77.671,3.035,5.905,3.038,5.944
2,77.861,3.04,5.977,3.011,5.995
2,78.032,3.065,5.911,3.043,5.976
2,78.136,3.04,5.951,3.033,5.929
2,78.248,3.064,5.946,3.097,5.98
2,78.966,3.056,5.92,3.038,5.904
2,79.215,3.066,5.942,3.09,5.967
2,79.335,3.084,5.938,3.01,5.905
2,79.539,3.076,5.964,3.004,5.978
2,79.619,3.032,5.908,3.04,5.912
2,79.776,3.027,5.943,3.06,5.986
