task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.019,101.378,96.133,103.665,111.218,100.73,101.42,10.558,104.011,96.663,103.234,102.633,101.675,113.914,11.224
1,0.049,1.05,117.766,95.401,101.972,111.081,101.6,104.804,1.148,102.519,98.402,92.318,100.908,108.357,108.914
4,1.522,10.262,116.247,10.144,108.768,1.156,102.0,117.399,10.194,118.75,9.523,107.553,1.055,103.836,100.802
1,1.982,0.995,110.472,106.826,99.897,111.596,105.426,101.83,0.999,106.556,99.761,108.233,95.838,105.104,109.947
3,2.06,111.486,101.118,99.616,102.232,116.85,106.557,10.986,98.244,108.416,105.946,102.472,112.401,105.072,9.61
2,2.511,101.22,112.954,110.346,108.039,113.493,10.5,96.605,96.545,113.106,101.76,109.68,100.223,10.765,106.712
1,2.637,1.054,112.616,109.014,106.938,106.709,112.586,112.407,1.127,104.004,99.748,94.901,99.892,113.521,106.625
3,3.038,112.759,102.365,105.864,99.064,99.899,103.691,10.52,101.575,97.709,96.023,102.881,104.709,110.96,9.892
3,4.396,111.581,103.499,101.544,99.787,102.209,103.232,9.896,115.782,105.986,106.464,111.218,115.848,101.42,9.499
1,5.146,1.062,118.391,104.411,93.196,107.222,98.148,101.535,1.068,101.209,105.434,98.961,101.265,107.761,112.164
2,5.303,95.367,116.579,109.262,98.604,111.877,10.085,109.911,106.327,100.979,101.768,107.854,98.595,9.931,110.841
1,5.534,1.123,118.278,103.615,105.331,107.962,113.938,98.209,1.155,103.724,93.358,94.067,104.855,97.545,108.021
2,5.756,105.106,99.708,117.619,103.399,114.575,10.278,108.001,110.325,107.991,115.72,99.893,103.005,10.661,108.311
1,6.211,1.051,108.717,99.266,108.673,96.713,96.65,95.217,0.997,101.268,94.89,100.611,99.325,99.139,97.378
1,8.639,1.149,101.243,98.652,92.055,108.886,103.787,104.464,1.083,110.905,108.704,96.667,107.955,112.251,95.259
3,9.132,104.521,92.517,101.874,103.499,116.062,110.004,10.131,111.817,94.611,113.483,106.214,114.641,107.877,10.539
1,9.345,1.124,117.707,94.354,96.561,98.851,106.767,99.612,1.148,101.439,94.081,94.828,98.35,96.599,105.116
3,9.692,108.034,105.619,96.078,107.564,100.238,105.733,10.774,112.129,106.258,103.792,114.275,113.024,112.454,11.101
3,10.266,104.589,100.808,108.003,113.481,102.511,112.202,11.121,101.885,104.031,104.901,109.97,115.136,107.892,11.121
3,10.341,99.705,108.088,102.341,111.276,117.368,115.239,9.638,98.244,104.944,102.543,113.482,103.557,101.811,9.533
2,10.35,108.4,104.387,110.243,108.26,100.589,9.427,102.507,109.604,115.177,101.2,108.591,110.905,10.492,97.272
4,10.642,10.8,115.545,9.439,105.031,1.018,93.63,115.316,10.894,106.463,10.722,93.294,1.088,102.133,114.822
4,10.981,9.426,101.619,10.505,104.265,1.036,95.627,105.816,9.85,117.737,10.964,94.263,1.166,104.701,106.794
2,11.043,100.664,117.642,108.449,104.825,115.633,10.03,105.171,109.966,117.857,106.284,108.387,107.763,9.48,105.539
1,11.272,1.084,103.928,105.658,103.472,104.786,99.269,97.233,1.156,115.389,107.915,106.043,111.111,102.974,111.533
4,11.337,9.598,104.198,9.622,108.768,1.132,98.755,113.203,10.702,103.425,10.078,99.234,1.049,96.637,108.137
3,11.724,105.461,106.169,106.285,101.978,109.959,99.289,10.67,108.455,94.447,101.677,112.133,117.907,111.11,11.142
2,12.0,105.934,116.761,115.544,113.754,103.295,11.091,100.723,102.087,108.847,112.015,103.709,116.493,10.984,98.54
4,12.382,10.179,107.547,10.483,94.015,1.041,93.891,103.323,9.415,114.749,10.434,99.029,1.048,105.107,105.594
4,12.826,10.466,109.338,10.945,94.735,1.157,99.379,104.983,9.388,112.476,9.612,97.739,1.113,95.966,105.218
4,13.154,11.07,109.8,10.69,92.05,1.057,106.642,103.429,10.598,116.047,10.833,99.185,1.043,93.891,104.14
3,13.43,99.292,100.142,113.515,111.852,102.745,105.854,9.793,109.893,100.14,96.904,114.02,105.761,112.202,11.17
2,15.188,105.383,110.959,115.608,109.742,107.536,10.7,102.929,99.284,116.656,102.888,114.092,111.855,9.831,95.717
3,15.195,101.064,104.325,113.57,106.107,117.986,104.253,10.691,108.699,105.603,98.659,103.563,115.87,108.006,10.836
4,15.644,9.983,103.825,10.947,108.466,1.032,102.328,103.838,10.518,102.276,9.901,92.342,1.076,104.719,118.9
3,15.676,113.722,93.686,107.668,98.99,109.252,115.228,10.004,115.773,94.851,103.441,100.631,116.734,104.985,10.622
1,16.211,1.032,103.777,101.061,93.056,106.933,108.025,95.142,1.109,114.683,109.014,101.303,101.082,102.326,104.804
1,16.419,1.027,116.262,93.661,101.989,97.463,111.293,109.687,1.078,101.721,101.443,104.952,97.658,105.783,112.462
2,16.627,102.706,106.939,110.971,110.32,103.354,9.453,110.835,105.174,113.192,109.713,105.239,100.416,10.005,110.952
1,16.958,1.07,107.939,102.078,108.098,108.184,107.088,96.492,0.984,101.264,102.077,98.617,95.864,96.243,103.319
1,17.224,1.103,118.878,93.48,97.036,112.172,98.84,105.068,1.064,106.258,98.125,101.255,106.933,112.108,103.589
1,17.371,1.065,109.574,98.225,101.945,98.277,99.614,96.152,1.145,105.346,105.573,102.904,108.506,105.818,111.731
1,18.495,1.049,108.954,95.969,101.186,111.541,97.265,106.72,1.148,116.47,93.247,102.195,101.878,99.206,103.184
3,18.769,100.599,99.803,97.623,112.515,102.567,101.19,10.853,114.36,95.977,101.931,110.132,118.492,108.346,9.81
