task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.002,4.69,104.63,108.94,4.83,5.39,1.05,5.22,10.32,5.24,100.62,109.57,4.72,4.99,0.99,5.31,10.46
T4,0.005,5.06,112.44,111.8,4.94,5.55,0.97,5.23,10.29,5.01,113.96,112.28,4.69,5.82,0.96,5.75,10.92
T10,0.011,5.21,104.76,107.45,5.1,5.38,1.05,5.08,10.51,4.89,98.75,107.6,5.06,5.37,1.03,5.01,9.32
T7,0.055,5.17,104.79,102.58,5.46,5.45,1.08,5.65,10.74,5.07,110.66,96.46,4.97,5.58,1.06,5.35,10.32
T10,0.09,4.82,100.19,105.98,5.5,5.64,1.1,5.09,9.56,5.17,101.8,106.77,5.26,5.04,1.07,5.01,9.55
T9,0.09,5.19,104.59,116.0,4.85,5.0,1.08,4.89,11.13,4.81,97.21,105.28,4.77,5.16,1.09,5.63,10.85
T6,0.091,5.32,118.91,107.45,5.73,4.88,1.07,5.62,9.69,5.65,108.3,95.67,5.19,4.68,0.99,5.74,10.28
T9,0.095,5.22,96.18,101.13,4.84,4.82,1.12,5.17,10.6,4.94,99.14,117.55,5.0,5.5,0.96,5.15,10.86
T9,0.101,5.29,101.62,114.66,5.34,5.07,1.04,5.07,11.08,4.86,98.1,100.06,5.41,4.68,0.97,5.52,10.98
T1,0.105,5.48,93.46,112.58,5.41,5.05,1.18,5.78,9.46,5.79,100.97,110.22,5.14,5.16,1.15,5.43,9.23
T8,0.116,5.64,106.76,101.56,5.26,5.28,0.94,5.2,11.01,4.96,97.21,114.67,5.08,5.54,0.95,5.12,10.33
T4,0.119,5.79,97.63,102.58,5.26,5.56,0.96,5.74,9.91,5.1,102.9,107.6,5.15,5.3,0.95,4.99,11.3
T2,0.131,5.44,107.55,106.6,4.83,5.24,1.1,4.93,9.59,5.42,102.65,113.87,5.43,4.72,1.06,5.36,11.16
T7,0.133,5.28,112.79,105.29,5.28,5.08,0.98,5.63,10.99,5.27,100.36,99.87,4.68,4.95,1.11,5.13,11.1
T6,0.165,5.44,102.77,95.78,5.19,5.12,1.08,5.53,10.57,5.58,111.23,92.93,5.1,5.37,1.14,5.44,10.25
T1,0.176,4.91,106.64,98.16,5.31,4.82,1.15,5.58,9.63,5.01,104.49,102.33,5.35,4.92,1.1,5.02,10.62
T6,0.193,5.12,108.6,103.76,5.2,4.85,1.11,5.46,10.16,5.04,114.89,93.57,5.72,4.81,1.01,5.05,10.84
T8,0.201,5.31,109.63,99.43,5.08,5.03,0.93,5.35,10.96,5.23,102.85,101.08,5.1,4.95,1.05,4.8,11.34
T2,0.213,4.83,106.37,100.88,4.8,4.88,0.98,5.13,10.61,4.87,104.17,112.93,5.06,5.4,1.1,4.75,10.69
T3,0.224,4.78,107.18,111.85,4.76,5.34,1.04,5.44,10.62,4.71,103.7,107.33,4.79,4.96,1.06,5.32,9.6
T2,0.226,5.54,97.65,113.05,5.37,5.03,1.04,5.63,11.39,4.9,96.78,109.74,5.23,5.51,1.03,5.25,11.1
