task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.001,4.95,111.51,94.46,5.2,5.71,1.05,5.8,10.51,5.09,103.22,103.2,5.0,4.92,0.98,5.53,10.69
T8,0.027,4.83,111.08,104.77,5.23,4.85,1.02,5.48,10.54,5.33,100.57,102.98,5.28,5.58,0.93,5.21,10.32
T9,0.039,5.46,112.16,104.3,4.8,4.88,1.07,5.29,9.89,5.53,96.68,118.76,4.62,5.28,1.08,5.14,9.93
T9,0.043,5.17,108.42,114.54,5.16,5.41,1.02,5.71,10.01,5.41,98.22,109.91,4.69,5.11,0.96,4.9,10.83
T9,0.054,5.19,103.67,104.39,4.73,4.93,0.96,5.57,9.96,4.92,101.82,108.4,4.88,5.25,1.04,5.74,10.23
T2,0.058,5.17,109.39,115.75,5.47,5.06,1.05,5.62,9.76,5.02,99.86,112.9,4.88,5.56,0.96,5.54,9.98
T3,0.067,5.51,103.78,115.52,5.32,5.04,1.01,5.3,11.06,5.28,95.46,109.5,5.46,5.8,1.04,5.71,10.64
T1,0.073,5.22,102.58,110.9,5.14,5.15,1.04,5.72,10.0,5.05,102.58,113.38,5.18,5.49,1.05,5.24,9.76
T7,0.088,5.41,112.16,101.56,4.89,5.33,1.06,5.59,11.16,4.89,96.79,105.71,4.93,5.51,0.97,5.53,10.38
T3,0.093,5.4,109.41,104.42,5.18,4.93,1.13,5.4,9.38,4.73,105.35,111.28,5.08,5.08,0.97,5.08,10.94
T6,0.116,5.8,108.39,92.23,4.98,5.48,1.01,5.56,10.41,5.37,109.01,95.34,5.38,5.23,1.05,5.26,10.59
T4,0.134,5.78,114.4,107.6,4.85,5.28,0.97,5.64,10.87,5.8,112.56,103.5,5.33,5.85,0.95,5.01,11.04
T7,0.136,5.57,104.25,95.59,5.45,5.18,1.07,4.99,9.86,5.57,103.97,106.77,5.27,5.58,1.0,5.77,10.87
T10,0.141,4.95,104.12,110.93,5.21,5.26,1.08,5.47,11.04,4.72,104.96,110.92,5.38,5.92,1.02,5.58,10.07
T9,0.143,5.37,101.55,103.2,5.17,4.96,0.96,5.13,10.49,5.52,97.04,114.74,5.0,4.74,1.0,4.96,11.12
T10,0.156,4.64,108.29,98.47,5.46,5.18,1.11,5.17,11.01,4.75,113.38,110.98,4.87,5.91,1.02,5.38,10.88
T6,0.158,5.72,109.72,99.62,5.09,5.32,1.13,5.53,9.53,5.37,104.18,95.24,4.93,5.27,1.0,5.43,10.06
T6,0.161,5.24,100.36,106.42,5.42,4.65,1.01,5.45,10.28,5.12,107.22,104.68,5.7,4.93,1.05,5.49,10.05
T7,0.162,5.22,113.4,110.53,5.04,5.52,1.01,5.29,10.39,5.51,98.91,97.37,5.07,5.71,0.98,5.27,10.73
T8,0.174,5.07,102.15,104.99,5.78,4.92,1.0,4.82,10.46,4.98,109.14,111.48,4.99,5.24,1.01,5.43,10.05
T4,0.192,5.11,109.43,97.12,5.4,5.53,0.96,5.14,11.58,5.49,115.27,97.34,4.69,5.2,0.98,5.83,10.89
T5,0.205,4.79,116.82,97.33,5.7,5.19,1.04,5.22,11.33,5.08,116.05,96.23,5.85,5.14,1.08,5.09,9.93
T3,0.224,4.92,106.18,115.61,4.7,5.03,1.01,5.45,9.76,4.89,102.04,102.12,5.31,5.13,1.0,5.66,10.76
T8,0.256,5.71,102.75,113.52,5.84,5.63,1.0,4.96,10.57,5.17,108.96,105.1,5.09,5.41,1.05,5.31,9.78
T5,0.259,5.04,108.8,101.45,4.98,5.05,1.1,5.25,10.06,4.8,104.58,111.19,5.47,5.45,1.1,5.25,11.32
T1,0.265,5.66,100.65,102.29,5.17,5.18,1.15,5.86,10.15,5.82,108.01,106.23,5.17,5.38,1.03,5.62,10.39
T2,0.285,5.45,108.17,114.99,4.76,4.74,1.1,5.2,10.1,5.49,95.13,110.02,5.08,5.57,0.97,4.77,11.26
T3,0.295,5.52,111.06,107.47,4.74,5.52,1.05,5.9,9.74,5.06,95.46,109.44,5.11,5.08,1.13,5.57,10.87
T6,0.31,5.16,106.47,107.46,5.65,4.95,1.08,5.74,10.25,4.94,111.16,108.23,4.87,5.21,1.12,5.02,10.24
T6,0.311,5.77,116.99,104.98,4.89,5.16,1.04,5.76,9.55,5.36,106.46,92.82,5.38,4.73,1.15,4.85,10.82
T9,0.314,5.31,103.66,101.97,4.73,4.68,0.97,5.72,10.31,5.45,98.08,115.22,4.76,4.68,0.99,5.2,10.44
T10,0.328,5.27,113.16,109.06,5.54,5.23,1.11,4.8,9.79,4.91,96.95,98.34,4.83,5.75,1.08,5.11,10.42
T8,0.332,4.96,110.12,99.41,5.43,5.29,1.0,4.89,11.5,5.7,99.93,115.55,5.55,5.06,1.05,4.87,11.1
T1,0.335,5.32,97.25,103.37,4.85,4.77,1.05,5.71,9.98,5.78,94.98,106.02,4.73,5.08,1.16,5.61,10.65
T1,0.339,5.03,108.53,107.68,5.39,5.43,1.11,5.67,10.5,5.79,107.09,101.76,4.76,5.2,1.04,5.67,9.44
T5,0.34,5.44,113.38,107.15,5.25,5.34,1.08,4.86,10.25,5.23,108.72,107.65,5.03,5.11,1.02,4.93,11.43
T2,0.351,4.96,109.0,107.01,5.23,5.04,1.04,5.46,10.57,5.13,101.03,100.12,4.84,5.28,1.01,5.63,10.5
T6,0.355,5.48,112.88,92.47,5.68,4.64,1.12,5.28,9.62,5.64,113.82,102.1,5.34,5.18,0.99,5.37,10.82
T3,0.363,5.46,110.64,105.97,5.3,5.33,1.0,5.23,10.21,5.5,111.16,115.64,5.07,5.33,1.06,5.23,9.4
T9,0.368,4.96,97.97,117.74,5.08,4.77,1.11,5.62,10.27,5.42,95.3,116.47,4.99,4.95,1.11,5.2,10.35
T4,0.37,5.06,107.23,107.09,5.02,5.31,0.97,5.69,11.53,5.29,109.41,108.56,5.13,5.47,0.99,5.6,10.57
T2,0.377,5.2,109.81,108.26,5.3,4.97,1.08,4.99,10.86,5.12,101.2,116.02,5.25,5.5,0.94,5.64,10.67
T4,0.381,5.33,109.93,112.8,4.69,5.63,1.08,5.37,11.4,5.33,99.1,96.14,5.23,5.56,0.94,5.59,10.2
T6,0.394,5.72,119.11,96.81,5.51,4.83,1.16,5.42,10.76,5.42,101.12,102.63,5.32,5.23,1.08,5.39,10.48
T5,0.397,5.3,106.7,105.31,4.99,5.94,1.14,4.8,10.04,4.64,99.84,105.72,5.68,5.18,1.06,5.18,10.51
T3,0.406,4.73,97.44,105.66,4.99,4.95,1.08,5.55,11.08,5.38,104.33,108.13,5.5,5.54,1.03,5.24,10.23
T3,0.432,4.84,106.99,114.92,4.78,4.96,1.06,5.86,9.49,4.73,99.83,110.7,4.68,5.2,1.14,5.47,11.06
T3,0.444,4.73,112.64,102.16,5.14,5.34,1.03,5.48,9.97,4.92,109.3,105.18,5.23,5.56,1.01,5.54,10.24
T6,0.451,5.41,118.43,109.29,5.37,5.4,1.06,5.68,10.82,5.4,108.2,100.92,5.43,5.23,1.04,5.3,9.4
T4,0.483,5.4,113.29,98.32,4.74,5.31,1.1,5.29,11.09,5.02,108.06,101.28,4.81,5.05,1.02,5.05,11.07
T7,0.487,5.75,95.85,104.61,5.36,4.94,1.12,4.96,10.58,4.92,100.63,100.24,5.46,5.25,1.11,5.65,9.88
T10,0.488,5.08,105.22,98.62,5.47,5.18,1.06,5.07,9.85,5.17,110.89,99.14,5.45,5.94,1.04,5.42,9.32
T7,0.506,4.89,111.64,97.15,4.85,5.07,1.02,5.11,10.59,5.31,103.01,96.04,5.04,5.66,1.08,5.56,11.06
T5,0.51,5.31,101.1,112.18,5.52,5.94,1.08,5.46,9.94,4.77,110.76,99.03,5.61,5.77,1.05,5.21,10.9
T8,0.515,4.86,102.15,106.52,5.35,5.18,1.0,5.56,11.1,4.92,100.61,97.74,5.04,5.66,1.01,5.54,10.13
T10,0.519,4.95,109.74,98.69,4.9,5.94,1.1,5.49,9.64,5.34,105.87,110.26,5.21,5.09,1.12,4.75,10.82
T7,0.566,5.5,111.26,110.13,5.29,5.09,1.12,5.78,10.8,5.23,106.4,100.71,4.68,5.31,1.06,5.04,10.27
T1,0.593,5.31,101.23,106.74,5.18,5.18,1.02,5.05,9.7,5.8,108.08,112.25,4.64,5.28,1.04,5.86,9.79
T7,0.606,5.58,112.96,100.03,5.26,5.08,1.1,5.84,10.71,5.52,99.95,100.38,5.28,5.63,0.96,5.78,10.61
T5,0.627,5.4,110.53,101.88,5.77,5.86,1.12,5.52,10.41,5.43,113.94,100.25,5.54,5.65,1.03,5.36,10.31
T8,0.627,5.06,95.17,113.91,5.58,5.56,1.01,5.43,11.47,5.41,110.05,115.08,5.83,5.75,1.06,5.1,10.61
T7,0.66,5.16,106.48,111.22,4.66,5.03,1.03,4.98,10.08,5.61,112.28,101.64,4.94,5.14,0.98,5.67,10.12
T5,0.661,4.96,98.59,98.88,5.0,5.46,1.15,4.85,9.94,4.67,110.87,103.94,5.77,5.11,1.03,4.89,10.28
T7,0.682,5.24,104.57,105.52,5.47,5.15,0.96,5.53,10.5,4.89,102.42,100.63,4.93,5.35,1.01,5.49,11.08
T2,0.685,5.52,101.39,103.5,4.75,5.15,0.96,4.88,10.48,4.83,111.5,111.56,4.86,5.4,1.08,5.46,9.94
T5,0.687,4.69,106.71,97.08,5.07,5.9,1.14,4.88,10.71,4.75,100.73,103.04,5.52,5.14,1.1,4.81,11.5
T1,0.691,5.04,98.03,99.28,5.29,5.17,1.16,5.41,10.72,5.3,103.46,113.52,4.88,4.89,1.12,5.01,10.46
T1,0.719,5.31,96.67,102.37,5.03,5.39,1.08,5.43,9.55,5.61,102.03,107.56,5.34,5.04,1.05,5.38,9.7
T2,0.726,5.66,110.67,99.62,5.52,5.22,0.97,5.17,9.77,5.26,112.62,116.8,4.72,4.8,1.02,5.59,11.26
T1,0.776,5.05,106.7,114.12,5.26,5.5,1.16,5.55,9.57,5.34,102.61,98.13,5.17,5.14,1.14,5.76,9.58
T1,0.806,5.08,101.07,104.84,4.92,4.79,1.1,5.56,10.24,5.69,101.06,112.77,5.22,5.07,1.12,5.08,9.2
T6,0.816,5.34,118.14,98.55,5.19,4.85,0.99,5.41,10.6,5.17,113.38,96.48,5.73,5.1,1.08,5.41,9.26
T4,0.817,5.06,107.52,106.04,4.76,5.5,0.93,5.46,9.95,4.92,98.37,109.2,5.16,5.89,1.05,5.56,11.18
T2,0.83,5.25,98.22,112.58,5.24,5.31,0.95,5.02,10.28,4.97,107.7,110.52,4.8,4.87,1.08,4.91,9.72
T6,0.837,5.08,114.53,100.46,5.28,5.45,1.12,5.36,10.48,5.83,110.75,104.9,5.63,5.12,1.08,5.08,9.77
T6,0.847,5.6,118.92,95.24,5.01,4.81,1.02,5.21,10.64,5.61,103.04,96.11,5.6,4.65,1.08,5.33,9.33
T9,0.85,4.88,97.64,113.81,5.12,4.7,1.03,5.25,10.71,4.9,111.86,105.86,5.41,5.34,0.97,5.66,10.78
T5,0.867,5.02,109.97,95.63,5.27,5.48,1.0,5.37,11.1,4.71,108.04,110.7,5.39,5.94,1.03,4.68,11.52
T4,0.87,4.9,106.29,103.37,5.32,5.38,1.06,5.87,10.66,5.36,99.85,104.17,5.17,5.0,0.96,5.24,10.9
T1,0.87,5.22,101.0,108.3,4.89,5.09,1.04,5.29,10.19,5.37,108.53,113.55,4.78,4.81,1.03,5.61,10.42
T4,0.882,5.16,112.21,102.44,4.79,5.14,1.04,5.43,11.58,4.91,114.79,99.06,4.72,5.88,1.04,5.15,10.48
T5,0.884,5.07,114.12,99.33,5.16,5.38,1.06,4.89,10.88,4.84,109.72,99.52,5.59,5.56,1.07,5.37,11.1
T4,0.887,5.06,102.71,97.75,4.98,5.83,1.1,5.36,11.18,5.51,105.03,109.86,5.17,5.51,1.04,5.16,10.29
T1,0.897,4.93,104.67,99.28,5.28,4.68,1.0,5.1,9.37,5.08,101.49,113.55,4.67,5.42,1.12,5.4,9.48
T1,0.911,5.6,101.82,106.07,5.44,4.76,1.16,5.11,9.94,5.77,105.73,107.38,5.34,5.43,1.04,5.41,9.56
T6,0.921,5.5,111.56,107.85,5.42,5.24,1.0,5.2,10.6,5.52,111.28,108.97,5.66,5.13,1.16,5.07,10.56
T10,0.922,4.78,106.85,112.15,4.96,5.35,1.09,5.14,10.71,5.35,111.57,107.45,5.05,5.72,1.1,4.86,10.19
T7,0.922,4.97,104.51,96.85,4.83,5.09,0.96,5.61,9.95,5.36,108.45,108.54,5.26,5.69,1.03,5.08,10.72
T4,0.93,4.97,104.51,97.55,5.15,5.1,1.04,5.72,10.55,5.76,108.89,111.03,5.27,5.33,1.07,5.41,10.24
T10,0.99,5.34,98.36,110.15,4.74,5.9,1.11,5.48,10.4,4.82,108.88,104.02,5.2,5.65,1.04,5.56,10.19
T1,0.991,5.35,100.03,97.91,4.92,5.36,1.14,5.54,10.73,5.31,107.81,99.45,4.89,4.9,1.13,5.28,10.4
T1,0.992,5.45,95.1,103.74,5.34,4.75,1.17,5.14,9.3,5.82,98.24,107.52,4.65,4.77,1.17,5.19,9.94
T7,0.993,5.4,110.38,108.41,5.05,5.16,1.12,5.84,10.76,5.18,105.29,103.64,4.82,5.07,1.07,5.69,10.09
T9,0.994,5.65,101.39,111.97,5.16,5.37,1.08,4.9,10.52,5.47,107.47,105.64,5.15,5.46,0.97,5.47,11.05
T8,0.996,5.37,107.03,115.37,5.83,5.64,1.01,4.72,11.24,5.49,95.55,110.99,5.66,5.31,1.09,5.16,11.42
T3,1.004,4.7,110.67,113.16,4.76,5.32,1.14,5.42,10.16,5.51,101.25,102.6,4.83,5.37,1.06,5.24,10.26
T2,1.013,4.85,102.64,108.03,5.34,4.74,1.01,5.22,10.46,5.36,99.92,113.24,5.28,5.48,1.1,4.89,10.86
T10,1.016,5.26,108.99,97.65,5.49,5.66,0.99,5.17,10.06,5.08,103.67,113.92,4.82,5.61,0.97,4.72,10.73
T9,1.031,5.57,109.75,113.71,5.07,5.34,1.08,4.98,10.2,5.33,95.98,105.38,4.68,5.46,1.01,5.8,11.07
T9,1.032,5.18,111.71,116.26,5.06,5.33,1.05,4.89,9.66,4.97,107.27,117.07,5.4,5.24,0.96,5.56,9.78
T6,1.046,5.07,116.76,96.92,5.36,5.22,1.12,5.28,9.85,5.4,118.36,103.04,5.3,5.28,1.07,5.1,9.91
T9,1.059,5.15,110.02,109.97,5.15,4.72,1.12,5.32,10.16,4.82,97.74,114.84,5.45,5.26,1.0,5.74,9.72
T4,1.064,5.09,97.93,103.67,5.36,5.56,1.09,5.2,10.56,5.08,112.52,101.73,4.72,5.76,1.08,5.83,11.57
T4,1.095,5.16,111.78,99.12,5.56,5.23,1.07,5.91,10.44,5.74,98.04,107.43,5.46,5.66,0.97,5.58,10.68
T3,1.109,4.86,109.49,100.46,4.65,5.31,0.99,5.79,9.56,5.3,99.83,101.27,5.26,5.2,1.02,5.46,9.54
T3,1.109,4.68,97.89,106.68,5.22,4.91,0.97,5.48,10.29,5.08,109.88,102.81,5.11,5.62,1.06,5.57,10.48
T6,1.117,5.32,108.94,96.55,5.18,5.35,1.08,5.14,10.9,5.67,105.7,92.03,5.66,4.75,1.1,4.95,10.82
T3,1.122,5.12,110.13,104.9,4.74,5.77,1.1,5.08,10.5,5.27,103.92,100.35,5.08,5.6,1.03,5.18,9.54
T5,1.146,4.8,105.98,102.07,5.36,5.21,0.98,4.84,10.89,4.78,113.04,101.72,5.33,5.18,0.98,5.12,10.47
T3,1.156,4.81,111.79,117.85,4.83,5.34,1.08,5.27,10.77,4.93,101.58,99.47,4.82,5.55,0.99,5.86,9.98
T9,1.163,5.41,99.06,108.57,5.04,5.1,1.06,5.07,10.75,5.53,99.49,116.21,5.22,5.44,0.96,5.22,9.87
T4,1.179,5.52,102.9,103.06,4.87,5.54,1.02,5.46,10.35,4.92,103.0,108.62,5.06,5.28,0.99,5.81,10.2
T8,1.198,4.89,100.91,106.9,5.78,5.36,0.95,5.56,10.01,4.87,101.45,98.23,5.28,5.23,1.01,5.18,11.0
T8,1.199,5.0,103.76,97.68,5.71,5.73,0.95,5.59,10.09,5.66,105.32,105.25,5.2,5.05,0.96,4.79,9.85
T5,1.202,4.72,114.68,109.78,5.39,5.75,1.13,5.17,10.21,5.38,99.08,107.75,5.24,5.2,1.08,5.47,10.8
T9,1.206,5.14,107.34,104.32,5.21,5.23,1.07,4.97,10.87,5.46,111.19,111.31,5.46,5.28,1.08,4.99,10.78
T6,1.22,5.1,102.58,105.84,5.17,4.89,1.17,5.51,10.55,5.14,101.02,107.43,5.24,4.81,1.02,5.56,9.44
T8,1.226,5.3,109.97,98.17,5.35,5.52,1.04,4.86,9.87,4.92,101.99,109.44,5.71,5.45,1.0,5.37,9.9
T9,1.233,5.57,111.86,116.82,5.08,5.32,1.03,5.59,10.09,5.38,95.81,103.26,4.88,5.03,1.06,5.39,10.04
T2,1.253,4.99,106.28,109.36,5.31,5.36,0.99,4.79,10.93,5.26,98.64,109.14,5.56,5.02,0.99,5.32,10.52
T5,1.274,4.64,99.43,99.69,5.12,5.08,1.13,5.04,10.02,5.19,109.16,106.94,5.2,5.3,1.01,5.11,11.47
T6,1.277,5.3,114.32,108.16,5.15,5.35,1.12,4.99,10.13,5.1,101.74,108.17,4.87,5.22,0.99,5.52,10.54
T4,1.28,5.45,113.97,111.93,4.78,5.84,1.06,4.99,10.13,5.67,113.68,109.88,5.11,5.75,0.96,5.5,10.36
T5,1.301,4.64,115.26,110.56,4.97,5.79,0.98,5.24,11.52,5.0,104.62,112.26,5.44,5.13,1.11,4.78,10.33
T10,1.312,4.9,107.26,108.06,5.05,5.66,1.05,5.38,9.33,4.96,97.39,99.76,4.85,5.26,1.06,5.03,10.58
T5,1.344,4.82,108.27,107.78,5.73,5.63,1.01,5.42,10.83,4.67,110.54,96.19,5.58,5.66,1.0,4.8,10.9
T6,1.347,5.39,109.37,97.66,5.59,4.98,1.08,4.95,9.2,5.46,106.24,95.4,5.36,5.39,1.05,4.87,9.49
T8,1.36,5.71,109.71,108.6,5.45,5.43,1.02,4.72,10.41,5.43,100.76,100.11,5.34,5.74,0.94,4.73,11.23
T5,1.361,4.7,111.87,107.01,5.73,5.28,1.13,5.51,10.87,4.91,105.82,111.23,5.44,5.64,1.15,4.77,10.93
T9,1.362,5.61,111.57,107.94,5.03,5.2,1.0,5.7,11.21,5.62,100.9,104.74,5.41,5.34,1.12,4.93,10.64
T5,1.388,5.21,112.04,111.12,5.42,5.3,1.01,5.44,10.16,5.28,102.62,103.09,4.99,5.45,0.99,5.16,10.63
T9,1.39,5.38,98.22,105.66,4.88,5.5,1.11,5.24,10.8,5.37,100.05,101.67,5.03,4.91,1.0,5.38,9.7
T10,1.412,4.7,107.67,113.22,4.9,5.08,1.03,5.12,10.96,5.0,96.86,96.61,4.94,5.62,1.05,5.42,10.29
T9,1.415,5.34,97.0,116.82,4.85,4.69,1.12,5.74,10.71,5.28,103.83,114.89,5.11,5.35,0.98,5.38,10.74
T8,1.419,5.58,108.57,102.2,5.56,5.74,0.97,4.77,10.34,5.46,108.41,108.38,5.33,5.33,0.92,5.38,10.58
T4,1.437,5.57,111.74,108.24,4.99,5.22,1.08,5.77,10.16,5.14,103.28,103.77,5.0,5.88,1.09,5.2,10.05
T9,1.444,5.27,97.04,110.04,5.4,5.28,1.0,5.59,11.18,5.53,97.78,106.1,5.36,5.4,1.09,5.24,10.4
T6,1.492,5.4,106.23,101.32,4.87,4.73,1.17,5.65,10.78,5.16,103.11,95.01,5.7,4.8,0.99,5.06,10.48
