task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.094,28.76,112.32,26.94,10.58,10.52,110.23,5.09,5.1,25.93,107.2,26.45,9.48,10.12,107.54,5.37,5.62
T4,0.176,25.3,110.29,23.45,10.5,9.82,108.8,5.37,5.42,29.42,99.85,25.76,9.55,11.47,99.43,5.13,5.08
T6,0.366,27.02,99.0,25.61,9.56,10.36,102.4,5.7,4.97,26.05,109.58,25.76,10.9,9.23,106.82,5.24,5.46
T8,0.369,26.28,108.84,25.6,10.24,10.86,99.95,4.92,5.66,27.89,112.6,26.24,9.83,11.63,109.75,4.67,5.38
T1,0.393,28.64,105.87,27.88,10.78,9.83,107.18,5.22,5.48,26.45,102.8,25.65,10.9,11.01,113.56,5.08,5.44
T10,0.468,26.29,100.39,26.51,10.08,10.84,105.66,5.18,5.58,25.71,101.52,27.67,10.8,10.74,102.12,5.16,5.39
T8,0.471,28.69,106.85,23.36,10.88,11.79,99.88,4.92,4.98,28.38,96.99,25.16,9.93,10.5,110.55,5.0,5.01
T7,0.538,27.66,93.02,25.34,11.8,10.9,109.65,4.89,4.95,24.72,102.98,24.21,10.56,10.25,112.25,4.78,5.38
T7,0.543,24.79,101.46,24.39,10.54,9.81,114.3,5.21,5.25,24.11,93.29,23.02,10.38,10.32,100.22,4.64,5.46
T3,0.552,26.43,109.62,27.04,9.81,10.69,107.56,5.49,4.93,27.21,92.83,27.29,11.12,9.81,95.57,5.45,4.82
T6,0.674,26.93,111.51,28.31,9.54,10.89,113.58,4.97,5.72,23.72,103.29,25.95,9.56,10.79,108.45,4.94,5.55
T5,0.867,28.2,105.66,27.03,10.84,10.0,109.82,5.2,4.94,26.02,95.33,27.56,10.38,10.25,105.0,5.7,5.52
T6,0.892,23.53,109.02,27.55,10.26,10.28,105.59,4.96,5.73,25.82,101.29,26.95,9.56,9.27,111.78,5.66,5.26
T5,0.919,25.16,95.1,27.62,10.9,10.82,111.18,4.97,5.55,29.31,99.54,25.87,10.99,10.21,110.23,5.19,5.33
T5,0.943,28.57,111.11,26.71,10.46,10.37,110.63,4.98,5.59,26.42,106.45,26.88,10.36,10.06,105.4,5.0,5.01
T7,1.143,24.48,106.51,25.44,11.14,10.63,97.3,5.44,5.44,24.9,103.93,24.23,10.29,10.4,98.83,5.17,5.01
T2,1.365,24.97,110.45,27.47,10.09,9.99,99.66,5.23,5.3,25.62,109.65,26.33,10.26,9.77,112.42,5.33,5.22
T7,1.433,28.34,100.92,24.73,11.38,10.09,99.52,4.76,5.79,24.09,105.06,24.09,10.98,10.02,108.39,4.78,5.13
T6,1.455,23.34,98.33,28.16,10.02,9.21,98.78,5.28,5.48,24.47,103.03,25.98,10.04,10.76,98.55,5.14,5.09
T6,1.478,26.3,115.9,28.53,10.31,10.81,108.64,5.61,5.71,26.67,115.09,24.19,9.44,10.66,105.22,5.13,5.37
T3,1.552,23.17,101.1,28.01,9.72,11.02,100.92,5.71,4.75,25.12,97.08,26.51,10.88,10.52,105.63,5.32,5.12
T1,1.652,25.43,109.94,25.02,10.51,9.74,109.45,4.98,5.06,25.65,104.4,25.48,10.34,10.44,102.14,5.09,5.17
T6,1.696,27.1,115.92,26.66,10.92,10.35,101.26,5.66,5.4,24.07,101.87,26.04,9.75,10.16,114.2,5.77,5.39
T1,1.846,27.13,108.09,28.4,10.29,11.07,111.5,5.35,5.55,28.19,99.0,24.65,10.28,11.3,101.17,4.94,5.17
T4,1.881,25.0,100.74,26.16,9.81,10.28,102.45,5.08,5.56,25.04,104.94,27.1,10.15,11.11,101.62,5.04,5.35
T1,1.948,25.76,97.12,24.79,10.63,9.75,104.57,5.0,4.86,28.19,101.63,26.61,10.98,10.8,108.02,5.19,5.06
T8,2.038,25.63,111.84,23.69,10.42,11.86,101.2,4.84,5.56,25.46,104.83,26.36,9.68,11.49,112.11,5.07,5.2
T3,2.092,25.92,100.26,27.43,10.59,10.78,112.97,5.73,5.51,25.74,97.01,26.28,10.76,10.4,105.9,4.97,5.04
T6,2.131,23.93,107.49,28.0,10.03,10.2,102.7,4.9,5.29,25.24,106.17,28.2,9.66,9.89,100.94,5.72,5.09
T10,2.192,25.19,112.23,27.31,9.36,11.03,110.94,5.69,5.62,26.34,97.24,27.11,9.93,11.07,103.17,5.54,5.46
T5,2.351,25.8,110.92,24.56,10.81,9.6,103.65,5.38,5.07,26.78,103.4,23.8,10.21,9.8,115.4,5.82,5.5
T4,2.367,28.18,103.47,24.64,10.06,11.47,103.15,5.57,5.7,26.82,107.42,24.18,10.74,11.04,115.1,5.56,5.58
T6,2.384,26.8,102.92,24.26,10.7,10.57,113.7,5.48,5.42,25.89,103.39,26.67,11.13,9.29,105.84,5.49,5.05
T1,2.395,28.46,96.26,26.09,10.42,11.25,99.16,5.12,5.12,26.65,98.92,27.79,10.99,9.76,103.82,4.8,5.39
T2,2.553,25.0,100.47,24.54,10.9,11.31,112.21,4.78,5.23,27.8,105.84,26.02,11.03,10.83,101.58,5.04,4.85
T3,2.607,26.07,97.94,26.52,10.56,10.1,97.9,5.55,5.12,23.88,93.23,24.21,10.77,10.97,110.89,5.02,5.5
T9,2.638,26.7,95.7,26.08,10.14,10.12,109.84,5.06,5.16,26.51,104.04,28.18,9.93,9.69,97.39,5.17,4.95
T4,2.652,26.42,106.29,23.53,10.1,11.46,109.74,4.95,4.95,26.99,117.14,26.31,9.61,11.24,106.8,5.58,5.0
T4,2.81,27.29,110.92,24.72,9.57,10.22,99.32,4.9,5.77,27.29,114.82,24.44,10.86,10.07,110.37,4.93,5.8
T1,2.938,25.76,110.87,25.34,10.52,11.27,103.63,5.31,5.42,29.55,113.7,26.16,11.17,9.97,103.13,5.04,5.64
T3,3.029,23.15,99.05,25.01,10.09,10.2,96.57,5.36,5.44,23.67,108.27,27.12,10.06,10.01,110.74,4.91,5.4
T10,3.029,26.05,106.18,25.4,9.88,11.2,99.8,5.15,5.31,26.56,97.4,27.79,10.71,9.94,99.64,5.2,5.26
T2,3.089,24.79,108.68,26.37,9.9,9.8,102.63,5.13,5.05,25.0,101.57,26.35,11.69,11.05,98.51,5.39,5.67
T3,3.304,24.19,107.05,26.33,9.62,9.94,101.54,5.31,5.46,24.22,104.14,28.38,10.97,11.14,104.12,5.61,5.13
T1,3.308,27.81,110.96,27.11,11.84,9.71,98.29,4.99,5.58,27.25,105.69,24.26,10.18,11.23,108.95,4.74,5.65
T6,3.335,26.3,99.13,27.85,9.66,10.79,98.58,4.96,5.13,23.34,101.6,24.21,9.67,10.36,104.61,5.27,5.39
T1,3.418,28.85,96.26,26.66,11.53,10.62,98.08,4.78,5.61,27.86,108.92,27.57,11.28,10.71,103.3,4.69,5.27
T5,3.421,28.72,101.14,23.49,10.85,11.22,105.04,5.11,5.26,26.05,104.92,24.33,10.23,10.82,105.52,5.27,4.93
T4,3.557,27.03,112.39,26.63,10.78,11.53,102.65,4.87,5.66,29.25,110.03,24.65,9.84,10.85,112.84,5.02,4.97
T2,3.591,27.36,97.86,28.87,11.35,11.06,98.25,5.29,4.84,27.45,100.12,26.78,11.01,11.22,101.25,5.16,5.27
T1,3.595,28.23,100.86,27.55,10.96,10.14,110.6,5.15,5.16,26.14,101.8,27.18,10.55,10.22,100.29,5.01,5.13
T2,3.616,26.56,112.72,25.36,9.96,10.22,97.83,4.72,5.02,24.18,105.42,25.66,10.36,11.08,110.95,5.55,5.53
T2,3.77,26.36,98.78,28.56,10.17,9.78,99.02,4.9,5.59,24.34,104.46,25.21,11.2,9.67,108.74,4.96,5.4
T5,3.781,27.88,102.0,23.99,11.44,10.25,118.86,5.03,5.28,29.48,108.32,27.43,11.41,10.5,110.49,5.58,5.27
T1,3.863,27.98,108.32,28.13,11.14,9.86,115.14,4.88,4.78,29.07,101.32,27.22,10.94,9.92,106.5,4.64,5.54
T2,3.888,26.32,103.05,26.39,11.72,10.08,106.11,5.48,4.84,27.74,108.62,26.38,10.25,10.16,111.08,4.78,5.24
T3,4.009,26.29,96.99,25.39,10.43,9.83,107.16,5.81,5.42,27.17,107.92,26.64,10.65,10.78,98.69,5.52,4.82
T5,4.009,26.17,94.16,27.82,10.62,10.19,105.63,5.54,5.16,25.09,109.72,23.86,10.62,10.76,100.69,5.61,5.26
T1,4.015,29.2,95.79,26.04,11.3,10.77,110.11,5.17,5.05,26.94,102.5,25.38,10.97,10.63,111.39,4.98,4.97
T3,4.126,26.8,96.11,28.26,9.82,9.59,109.46,5.51,5.32,25.04,104.57,28.33,9.87,10.4,110.89,5.45,4.76
T6,4.203,23.0,100.78,27.65,10.04,10.88,115.24,5.65,5.52,24.22,100.19,25.41,9.82,10.35,107.25,5.55,5.65
T3,4.208,25.04,104.58,27.28,9.41,10.45,108.75,5.0,4.84,24.74,102.84,27.04,9.86,10.16,102.92,5.15,4.85
T2,4.225,24.98,105.38,26.82,11.17,9.87,104.78,4.88,5.51,24.5,112.93,28.54,11.57,10.56,100.1,5.38,5.17
T4,4.563,27.75,110.36,25.27,10.91,10.28,115.38,4.81,5.0,27.3,109.88,25.18,10.5,10.31,111.26,4.7,5.52
T10,4.655,26.84,100.97,25.07,10.4,10.33,105.02,5.59,5.33,26.35,103.67,28.13,10.65,11.11,112.06,5.46,5.32
T7,4.676,25.24,102.11,26.81,10.53,10.65,101.59,5.4,5.48,24.98,98.11,24.09,10.7,9.3,99.3,4.86,5.35
T7,4.794,27.17,105.82,23.74,10.88,9.99,105.28,5.32,4.95,24.11,106.86,23.41,11.41,9.42,109.67,4.7,5.0
T2,4.824,25.96,100.76,28.72,11.4,11.31,96.4,5.52,5.47,25.78,108.75,26.11,10.8,11.12,101.7,5.41,5.03
T7,4.824,27.28,103.38,24.95,10.16,10.47,112.74,4.68,5.08,27.36,98.37,25.97,11.02,9.81,103.82,5.16,5.47
T5,4.842,29.06,102.52,25.87,11.33,11.14,105.97,5.62,5.48,25.46,100.24,24.28,9.71,9.86,106.01,5.65,5.59
T2,4.87,25.88,95.04,25.76,10.83,10.5,111.92,5.3,4.93,27.21,109.59,27.64,11.14,9.65,111.53,5.25,5.05
T7,4.877,24.33,103.34,25.18,10.4,10.47,101.81,4.92,5.33,25.45,100.29,26.44,10.16,9.31,113.84,5.17,5.54
T9,4.878,27.92,110.24,24.84,10.92,10.09,100.16,5.33,4.75,25.14,102.04,25.07,11.31,10.19,109.84,5.6,5.22
T8,5.053,27.74,101.05,27.07,9.81,10.49,108.61,5.31,5.22,25.66,104.81,26.41,9.96,11.82,114.68,4.99,5.48
