task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.968,1.924,1.073,1.987,1.008
1,2.044,1.954,1.048,1.957,1.044
1,3.256,1.982,1.073,1.974,1.065
1,5.258,1.989,1.042,1.971,1.085
1,5.966,1.981,1.024,1.97,1.056
1,6.911,1.913,1.006,1.939,1.067
1,7.848,1.96,1.076,1.926,1.013
1,9.23,1.957,1.026,1.95,1.027
1,9.537,1.964,1.019,1.932,1.004
1,9.98,1.994,1.051,1.937,1.054
1,10.089,1.987,1.092,1.931,1.079
1,11.089,1.982,1.017,1.974,1.048
1,12.526,1.955,1.063,1.984,1.012
1,12.682,1.919,1.038,1.959,1.063
1,12.774,1.972,1.084,1.933,1.036
1,13.488,1.971,1.097,1.902,1.047
1,13.787,1.982,1.093,1.929,1.001
1,14.804,1.974,1.084,1.902,1.022
1,19.213,1.925,1.051,1.918,1.061
1,20.947,1.974,1.077,1.979,1.037
1,22.767,1.941,1.005,1.901,1.05
1,24.987,1.982,1.023,1.948,1.053
1,25.14,1.911,1.051,1.914,1.029
1,25.589,1.907,1.061,1.995,1.034
1,28.843,1.988,1.1,1.973,1.084
1,31.921,1.93,1.071,1.974,1.074
1,32.345,1.994,1.066,1.919,1.018
1,33.05,1.968,1.041,1.902,1.007
1,34.53,1.922,1.072,1.994,1.093
1,34.853,1.978,1.097,1.905,1.084
1,34.879,1.913,1.04,1.929,1.033
1,34.927,1.988,1.074,1.967,1.093
1,35.633,1.947,1.023,1.985,1.008
1,35.72,1.903,1.094,1.999,1.076
1,36.53,1.953,1.01,1.954,1.038
1,37.73,1.968,1.043,1.907,1.035
1,37.792,1.971,1.006,1.992,1.037
1,37.865,1.911,1.031,1.915,1.081
1,38.078,1.948,1.081,1.925,1.057
1,39.108,1.996,1.06,1.979,1.063
1,39.307,1.948,1.058,1.917,1.064
1,39.577,1.91,1.029,1.928,1.09
1,40.171,1.985,1.029,1.91,1.087
1,40.655,1.996,1.073,1.921,1.03
1,40.873,1.918,1.052,1.929,1.005
1,41.463,1.968,1.035,1.946,1.09
1,45.265,1.944,1.053,1.913,1.044
1,45.61,1.916,1.049,1.934,1.056
1,45.951,1.916,1.001,1.956,1.098
1,46.352,1.903,1.066,1.944,1.069
1,47.857,1.925,1.016,1.978,1.057
1,47.974,1.957,1.094,1.978,1.056
1,48.904,1.926,1.039,1.964,1.021
1,49.735,1.918,1.025,1.951,1.085
1,51.41,1.958,1.086,1.982,1.002
1,51.624,1.99,1.092,1.918,1.1
1,53.625,1.996,1.008,1.975,1.077
1,55.924,1.968,1.094,1.951,1.097
1,56.002,1.908,1.057,1.935,1.06
1,56.885,1.952,1.075,1.998,1.083
1,57.317,1.928,1.074,1.906,1.034
1,59.063,1.904,1.057,1.918,1.047
1,59.32,1.926,1.042,1.978,1.001
1,59.51,1.934,1.048,1.974,1.043
1,59.703,1.967,1.011,1.916,1.083
1,59.785,1.915,1.097,1.966,1.03
1,60.169,1.919,1.054,1.93,1.062
1,60.71,1.982,1.075,1.987,1.025
1,62.632,1.983,1.019,1.957,1.046
1,62.863,1.98,1.03,1.969,1.039
1,64.834,1.95,1.081,1.985,1.081
1,65.192,1.949,1.094,1.934,1.03
1,65.245,1.939,1.06,1.957,1.051
1,65.541,1.972,1.0,1.981,1.07
1,67.303,1.905,1.075,1.949,1.06
1,67.875,1.953,1.021,1.905,1.035
1,67.9,1.914,1.082,1.969,1.052
1,68.069,1.93,1.01,1.928,1.099
1,71.786,1.903,1.036,1.975,1.043
1,71.862,1.985,1.022,1.963,1.082
1,72.418,1.972,1.073,1.958,1.012
1,72.557,1.957,1.032,1.954,1.046
1,73.997,1.924,1.009,1.91,1.042
1,74.579,1.931,1.068,1.926,1.018
1,75.266,1.937,1.009,1.99,1.071
1,75.292,1.973,1.022,1.974,1.047
1,75.314,1.986,1.052,1.966,1.08
1,76.19,1.999,1.1,1.965,1.052
1,76.275,1.956,1.065,1.911,1.053
1,76.339,1.905,1.097,1.967,1.087
1,76.769,1.984,1.015,1.945,1.08
1,81.538,1.998,1.042,1.981,1.054
1,81.66,1.935,1.04,1.975,1.018
1,82.021,1.966,1.093,1.926,1.099
1,82.128,1.95,1.006,1.987,1.05
1,82.353,1.948,1.014,1.947,1.078
1,83.482,1.99,1.079,1.97,1.073
1,87.599,1.957,1.095,1.987,1.091
1,87.87,1.938,1.012,1.966,1.094
1,88.684,1.938,1.002,1.986,1.033
1,88.807,1.929,1.073,1.913,1.075
1,88.924,1.982,1.021,1.962,1.048
1,88.981,1.94,1.077,1.921,1.087
1,89.471,1.959,1.074,1.934,1.053
1,90.3,1.946,1.095,1.994,1.051
1,90.44,1.939,1.067,1.985,1.088
1,90.617,1.963,1.042,1.977,1.004
1,91.823,1.984,1.088,1.946,1.047
1,92.642,1.965,1.005,1.993,1.091
1,92.966,1.9,1.041,1.985,1.067
1,93.804,1.967,1.082,1.904,1.095
1,94.287,1.907,1.077,1.999,1.075
1,94.652,1.98,1.085,1.977,1.087
1,96.329,1.947,1.083,1.948,1.017
1,96.509,1.994,1.093,1.988,1.038
1,97.082,1.999,1.007,1.901,1.021
1,97.252,1.998,1.095,1.995,1.06
1,98.179,1.95,1.025,1.904,1.097
1,98.733,1.974,1.09,1.958,1.047
1,99.609,1.902,1.019,1.985,1.037
1,99.677,1.937,1.028,1.93,1.098
1,100.026,1.947,1.078,1.981,1.045
1,100.85,1.902,1.063,1.969,1.009
1,101.991,1.987,1.006,1.968,1.042
1,102.525,1.972,1.025,1.954,1.067
1,103.274,1.927,1.024,1.911,1.014
1,103.439,1.998,1.05,1.905,1.048
1,103.494,1.963,1.056,1.978,1.001
1,103.901,1.917,1.063,1.94,1.035
1,104.107,1.929,1.041,1.907,1.086
1,105.092,1.967,1.017,1.944,1.068
1,107.191,1.91,1.066,1.959,1.051
1,107.855,1.906,1.092,1.968,1.072
1,108.215,1.962,1.097,1.902,1.006
1,108.925,1.993,1.009,1.967,1.052
1,109.333,1.971,1.001,1.932,1.099
1,109.651,1.911,1.084,1.966,1.046
1,110.267,1.916,1.099,1.904,1.014
1,110.55,1.956,1.086,1.963,1.061
1,111.096,1.964,1.066,1.984,1.041
1,111.314,1.99,1.039,1.981,1.056
1,114.861,1.917,1.042,1.974,1.091
1,117.809,1.929,1.086,1.998,1.051
1,118.573,1.904,1.008,1.926,1.033
1,119.305,1.995,1.06,1.927,1.089
1,119.601,1.99,1.06,1.979,1.024
1,119.673,1.917,1.054,1.971,1.017
1,119.994,1.99,1.061,1.981,1.088
1,121.062,1.931,1.076,1.946,1.01
1,121.24,1.999,1.075,1.904,1.091
1,122.084,1.983,1.078,1.96,1.04
1,123.916,1.926,1.02,1.943,1.063
1,124.698,1.982,1.035,1.941,1.015
1,124.706,1.957,1.011,1.974,1.002
1,125.885,1.927,1.026,1.99,1.095
1,129.073,1.902,1.009,1.925,1.1
1,129.713,1.999,1.096,1.932,1.073
1,130.335,1.978,1.085,1.99,1.043
1,130.641,1.977,1.031,1.901,1.055
1,131.855,1.936,1.083,1.989,1.054
1,132.581,1.986,1.022,1.93,1.054
1,133.137,1.997,1.099,1.954,1.014
1,133.274,1.946,1.015,1.92,1.021
