task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.024,102.199,104.371,103.949,10.528,108.907,104.655,94.92,114.49,100.173,100.861,11.5,105.914,116.627,102.487
4,0.344,106.757,113.875,106.525,1.067,1.027,94.142,11.161,106.865,100.71,115.903,1.065,1.097,96.07,9.784
3,0.389,104.229,97.399,100.109,11.274,103.685,101.051,99.022,106.255,94.43,96.817,9.947,102.431,112.028,102.494
1,0.424,103.103,10.134,97.384,109.73,104.392,97.071,1.07,98.815,10.334,97.384,96.675,101.971,102.762,1.021
1,0.553,111.97,11.2,92.112,114.497,99.368,104.804,1.135,104.469,11.021,106.136,111.141,105.818,95.748,1.081
4,0.572,110.12,105.132,109.762,1.06,0.947,99.666,10.419,109.023,102.531,99.621,1.101,1.098,93.142,11.123
2,0.761,103.872,1.112,96.303,107.773,115.816,97.932,1.117,99.662,1.06,95.098,105.328,98.607,109.753,1.073
4,1.31,99.098,111.595,107.115,1.062,0.969,107.951,10.015,102.722,113.196,106.616,1.034,1.061,107.488,10.921
3,1.627,104.58,103.667,102.806,11.019,113.158,108.703,96.589,114.283,101.524,110.226,11.151,104.364,118.101,105.236
2,1.895,96.927,1.107,98.909,113.957,113.987,101.705,1.029,104.53,1.162,98.96,109.881,102.461,100.951,1.08
2,1.922,103.083,0.997,103.79,105.102,116.58,108.91,1.095,107.011,1.065,98.782,105.873,102.221,109.217,1.127
4,2.017,107.621,110.79,116.609,0.946,0.991,106.809,9.668,93.747,107.26,105.156,0.991,1.06,103.79,9.62
1,2.758,96.589,10.15,96.865,107.79,109.036,103.403,1.03,107.164,10.751,100.217,105.565,99.454,98.669,1.036
4,2.811,105.734,108.718,109.547,1.054,1.095,98.112,10.536,99.76,111.356,105.156,0.961,0.935,108.094,9.805
4,2.875,105.007,104.584,106.517,1.048,1.048,91.996,9.753,101.366,115.086,113.709,1.053,1.033,105.162,10.139
2,2.958,99.499,1.162,110.464,110.119,101.69,106.43,1.034,108.247,1.006,100.26,113.722,115.088,98.493,1.09
1,3.044,106.842,10.362,100.498,105.834,97.26,94.892,1.128,107.912,11.035,94.387,97.823,96.8,105.889,1.028
1,3.197,105.09,10.45,93.811,97.837,107.389,108.446,1.096,95.797,11.504,97.559,111.828,97.732,98.802,1.077
1,3.271,106.971,10.957,105.334,109.287,100.925,109.327,1.057,101.132,10.087,100.625,102.597,99.583,98.06,1.086
2,3.398,109.128,1.174,94.032,113.214,109.382,101.79,1.005,107.203,1.146,110.109,103.736,116.932,95.925,1.003
3,3.445,108.288,111.878,97.166,10.47,115.249,108.364,100.813,102.365,110.592,109.0,9.769,105.803,106.696,106.527
1,3.827,112.202,10.793,103.889,111.56,105.37,100.942,1.044,95.685,10.574,100.108,106.08,106.73,106.633,1.015
