task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
3,0.302,2.213,1.447,4.362,0.828,1.794,1.58,4.949,0.993
1,0.592,2.429,1.849,3.942,0.631,2.516,1.463,4.045,0.767
4,0.606,2.046,1.678,4.499,0.907,2.435,1.434,4.753,1.049
3,0.828,1.804,1.436,4.749,0.726,1.984,1.667,5.0,0.896
2,0.875,1.99,1.863,4.094,0.966,2.438,1.797,4.097,1.011
2,1.116,2.182,2.13,4.817,0.819,2.039,1.636,4.085,0.889
4,1.117,2.184,1.348,3.842,0.756,2.411,1.479,4.022,1.037
3,1.213,2.008,1.532,4.941,0.927,2.393,1.677,5.9,0.886
2,1.566,2.027,1.612,3.803,0.967,1.932,1.957,4.541,0.815
1,1.996,2.363,1.574,4.726,0.639,2.279,1.412,5.099,0.799
4,2.032,1.773,1.35,4.771,0.885,1.988,1.859,4.887,0.881
2,3.349,2.46,1.853,5.087,0.938,2.361,1.644,4.877,0.883
3,3.446,2.074,1.628,5.0,0.914,2.101,1.601,5.684,0.808
1,3.698,2.511,1.565,4.606,0.753,2.215,1.737,3.691,0.723
3,3.74,2.345,1.759,4.73,0.981,2.073,1.61,4.987,0.875
4,3.897,1.775,1.424,4.925,0.792,1.968,1.45,4.099,0.977
2,5.627,2.361,2.074,4.089,1.007,1.868,1.791,4.245,0.937
3,5.8,2.183,1.75,5.801,0.85,2.035,1.426,5.171,0.787
4,6.152,2.162,1.523,4.203,0.889,2.156,1.479,4.815,0.898
1,6.813,1.884,1.799,4.368,0.743,2.402,1.809,3.633,0.728
1,7.211,2.338,1.806,4.303,0.693,2.171,1.543,4.353,0.632
2,7.961,1.95,1.865,4.313,0.795,2.574,1.889,4.014,0.818
4,7.972,2.413,1.71,4.727,0.962,2.021,1.89,4.14,0.837
2,8.268,1.908,1.813,3.848,0.88,2.562,1.792,3.939,0.76
1,8.548,2.615,1.498,3.761,0.653,1.951,1.804,3.86,0.854
4,8.581,2.038,1.442,4.066,0.89,1.912,1.405,3.632,0.921
2,8.725,2.547,1.74,4.447,0.933,2.38,1.871,4.462,1.003
1,9.008,2.233,1.859,3.796,0.747,2.496,1.877,4.437,0.804
1,9.279,1.857,1.872,4.003,0.632,2.163,1.509,3.848,0.689
4,9.456,2.312,1.742,4.203,1.008,1.852,1.855,4.934,0.762
2,9.981,2.129,1.999,4.821,0.747,2.04,1.726,4.088,0.994
2,10.223,2.629,1.889,4.936,0.812,1.93,1.599,3.936,0.859
4,10.586,1.813,1.411,3.985,0.869,1.838,1.737,3.922,0.817
1,10.658,2.102,1.609,3.626,0.681,2.363,1.689,4.784,0.627
3,11.675,2.276,1.671,5.488,0.8,2.149,1.385,5.977,0.72
1,12.346,1.983,1.582,4.977,0.726,2.334,1.521,4.791,0.747
4,12.776,2.079,1.648,4.167,1.022,1.881,1.408,4.604,0.952
1,14.995,2.54,1.88,4.134,0.676,2.053,1.844,4.081,0.633
4,15.148,2.398,1.58,5.033,0.931,1.817,1.347,4.971,0.81
4,15.544,1.925,1.775,4.008,0.811,2.012,1.429,4.879,0.775
2,15.607,1.956,1.743,3.855,0.74,2.341,1.601,4.905,0.89
4,15.779,2.134,1.648,4.897,1.042,2.259,1.578,4.193,0.94
4,16.119,2.373,1.701,4.816,0.965,1.834,1.658,3.666,0.757
3,16.137,2.004,1.628,5.008,0.873,2.106,1.266,4.314,0.801
2,16.764,2.392,2.047,3.744,0.771,2.475,1.906,4.581,0.964
4,17.187,2.165,1.706,4.912,0.957,1.91,1.518,4.071,0.97
4,17.899,2.383,1.502,4.779,0.983,2.134,1.573,4.391,1.04
2,19.296,2.231,1.875,4.848,0.981,1.979,1.543,4.334,0.839
1,19.667,1.999,1.752,3.608,0.852,2.101,1.775,4.311,0.687
2,19.999,2.215,1.794,3.793,0.74,1.932,1.795,4.094,0.958
3,20.733,1.801,1.528,5.695,0.752,1.84,1.636,5.221,0.729
4,20.795,2.083,1.526,4.372,0.994,1.988,1.47,4.046,0.983
2,21.092,2.631,1.706,4.962,0.719,1.973,2.073,3.693,0.989
2,21.13,1.951,2.081,4.956,0.813,2.624,1.991,4.838,0.792
4,21.829,1.878,1.601,3.961,1.064,2.136,1.774,4.089,1.01
2,21.931,2.023,2.081,4.207,0.937,2.529,1.897,4.864,0.911
2,22.741,2.415,1.999,4.222,0.829,2.635,1.585,4.357,0.885
4,23.136,1.939,1.759,4.849,0.898,1.827,1.567,5.083,0.994
1,23.597,2.179,1.923,4.26,0.641,2.01,1.827,4.647,0.762
4,23.678,2.434,1.386,3.921,1.067,1.915,1.45,4.914,0.917
3,23.948,2.052,1.397,4.471,0.838,1.853,1.275,4.548,0.935
4,23.974,1.924,1.853,4.116,0.817,2.446,1.788,4.203,1.051
4,24.466,2.08,1.593,5.096,1.06,2.449,1.87,4.911,0.815
4,24.504,1.78,1.701,4.916,1.016,2.398,1.511,4.873,0.979
4,24.625,2.297,1.871,4.591,0.876,1.85,1.478,4.565,0.883
1,25.02,2.422,1.479,4.725,0.643,2.616,1.952,3.795,0.716
4,25.211,2.217,1.522,4.959,0.945,1.769,1.855,4.433,0.852
4,25.785,1.939,1.759,4.603,1.029,2.389,1.529,4.257,1.061
1,26.04,2.311,1.685,4.596,0.682,2.328,1.824,4.348,0.808
4,26.206,2.402,1.626,3.738,0.93,2.056,1.415,5.083,0.759
3,26.342,1.889,1.792,5.54,0.991,2.218,1.661,4.463,0.838
4,26.51,2.274,1.535,5.06,0.795,1.907,1.706,4.585,1.024
4,27.351,1.829,1.884,4.367,1.034,2.373,1.344,4.043,0.856
4,28.068,2.312,1.685,5.094,0.853,2.112,1.386,4.615,0.761
1,29.606,2.211,1.439,4.48,0.829,2.462,1.518,4.39,0.714
4,30.088,1.852,1.764,4.865,0.903,2.158,1.615,4.903,0.95
4,30.243,2.345,1.506,4.973,0.977,2.058,1.548,4.934,0.954
1,30.636,1.923,1.443,3.901,0.696,2.453,1.496,5.001,0.857
3,32.108,2.329,1.617,4.727,0.856,2.375,1.444,5.222,0.808
4,32.15,2.125,1.376,4.972,1.03,1.837,1.364,4.976,1.047
3,33.099,2.12,1.328,5.638,0.897,1.745,1.748,4.782,0.923
2,33.222,2.158,1.755,3.831,0.735,2.417,1.92,4.984,0.949
2,33.407,1.905,1.661,5.002,0.773,2.359,1.77,3.778,0.997
1,33.623,2.163,1.763,3.994,0.663,1.961,1.597,4.74,0.689
1,33.661,2.602,1.707,4.277,0.659,2.528,1.822,4.714,0.692
2,33.706,2.51,1.804,4.111,0.925,2.511,1.63,3.792,0.742
2,34.003,2.397,1.882,3.713,0.914,2.398,1.873,4.885,0.919
4,34.314,1.986,1.6,4.016,0.811,1.88,1.399,4.426,1.051
3,34.756,1.79,1.476,5.695,0.896,1.886,1.739,4.41,0.945
1,34.827,2.613,1.958,4.999,0.785,2.125,1.971,4.538,0.809
1,35.208,2.484,1.902,4.86,0.676,2.334,1.906,4.322,0.626
2,36.321,2.208,2.047,3.898,0.829,2.118,2.127,4.268,0.856
4,36.363,2.449,1.629,5.013,0.916,1.732,1.742,4.5,0.828
4,36.388,1.844,1.493,5.023,0.883,2.282,1.545,4.417,0.775
1,36.692,1.969,1.841,3.881,0.833,1.856,1.452,3.964,0.814
3,37.128,2.252,1.374,4.942,0.785,2.324,1.607,5.732,0.726
3,37.915,1.798,1.715,4.66,0.871,2.091,1.514,5.319,0.855
2,37.926,1.972,1.839,4.572,0.73,1.878,1.862,4.733,0.791
2,38.168,2.471,1.82,4.905,0.838,2.332,1.982,4.764,0.989
1,38.529,2.625,1.795,4.405,0.764,2.011,1.852,3.91,0.757
1,38.777,2.387,1.582,3.863,0.84,2.192,1.8,3.633,0.863
4,38.905,1.774,1.676,3.775,0.86,2.079,1.689,4.389,0.907
3,42.92,2.192,1.526,4.836,0.905,2.303,1.621,4.907,0.931
4,43.259,2.265,1.751,4.786,0.898,2.445,1.52,4.736,1.068
1,43.421,1.896,1.474,4.081,0.702,1.86,1.741,5.004,0.685
3,45.966,1.773,1.621,4.568,0.968,1.947,1.432,4.949,0.855
1,46.592,2.082,1.989,3.904,0.832,2.238,1.528,5.044,0.61
4,46.928,2.118,1.897,4.013,1.037,1.925,1.85,4.551,1.03
4,47.676,2.441,1.878,4.341,0.836,1.771,1.706,5.025,0.914
4,47.844,1.948,1.709,4.72,1.04,2.359,1.436,3.858,0.792
