task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.137,1.14,10.38,9.48,109.2,105.09,1.02,102.59,94.46,1.17,9.43,10.71,98.61,92.56,0.95,100.44,98.61
T1,0.143,1.02,10.86,9.65,112.22,93.62,0.96,113.96,93.3,1.08,10.13,10.78,105.44,101.62,1.0,107.17,93.46
T2,0.176,1.08,10.7,9.72,113.05,101.78,1.01,104.26,102.46,1.06,11.78,9.78,105.56,100.1,0.98,101.29,103.74
T1,0.194,1.02,10.04,9.42,106.53,94.3,1.06,112.6,101.63,1.1,10.62,11.01,99.04,103.5,1.02,104.46,102.27
T3,0.264,1.12,11.08,9.45,105.97,101.36,1.1,104.83,109.49,1.09,11.01,10.06,103.62,112.43,1.13,98.09,118.52
T3,0.831,1.16,10.11,9.76,100.27,107.06,1.14,111.43,108.68,1.17,10.04,10.89,99.93,104.24,1.13,94.86,111.43
T1,0.979,1.12,10.31,9.91,114.23,102.2,1.04,97.75,105.18,1.04,10.06,11.01,107.83,106.17,1.03,98.14,105.94
T4,1.209,1.07,9.82,9.44,105.99,94.23,1.03,111.94,109.87,1.05,10.89,9.76,107.23,108.05,1.11,101.84,103.63
T3,1.234,1.08,10.92,9.56,96.72,106.02,1.1,109.24,101.1,1.08,10.28,10.78,98.54,108.33,1.02,102.39,105.92
T1,1.476,1.02,10.25,10.55,101.8,93.79,0.97,104.0,92.67,1.15,9.89,9.59,111.33,96.07,0.96,109.99,107.56
T3,1.512,1.12,10.86,10.15,105.32,112.12,1.13,109.72,117.41,1.1,11.2,10.88,100.15,103.21,1.17,110.98,99.96
T1,1.663,1.12,10.86,11.18,103.55,98.29,1.07,99.55,97.0,1.02,9.47,11.13,111.23,102.27,0.97,99.25,97.63
T3,1.838,1.02,11.23,9.32,108.81,108.93,1.1,98.22,100.51,1.1,9.86,9.32,99.75,103.21,1.06,105.38,113.94
T3,1.972,1.11,10.41,10.83,107.61,97.85,1.11,98.12,107.91,1.16,11.32,10.67,99.09,109.72,1.0,98.4,112.04
T4,2.034,1.08,11.14,9.84,98.01,95.69,1.11,110.65,112.24,1.02,9.98,10.62,106.11,92.0,1.07,109.24,100.5
T3,2.193,1.19,10.12,10.93,109.13,112.51,1.02,110.71,116.0,1.12,10.86,10.01,108.13,109.1,1.17,96.26,100.16
T3,2.202,1.06,9.95,11.01,92.29,105.0,1.17,94.92,114.84,1.12,11.29,9.6,103.19,107.66,1.12,103.75,111.0
T1,2.49,1.07,10.62,10.4,110.93,104.85,1.07,109.62,102.15,0.99,10.16,9.82,104.97,107.64,0.94,97.37,102.75
T2,2.549,1.1,10.3,11.18,111.66,97.85,1.0,95.62,103.08,1.1,10.7,11.12,101.41,99.55,1.0,98.4,101.65
T4,2.733,0.96,10.79,9.76,96.38,103.71,0.99,104.17,107.95,0.96,9.83,10.43,101.9,99.6,1.06,102.33,104.04
T4,2.757,0.93,9.98,10.11,99.82,99.07,1.02,110.76,107.23,1.05,10.2,10.36,96.09,96.86,1.08,107.32,110.24
T3,3.031,1.12,9.8,10.86,95.66,110.23,1.1,110.4,118.05,1.19,9.8,9.53,103.68,108.04,1.15,110.89,117.15
T1,3.169,1.1,9.65,11.13,114.12,106.36,0.97,113.39,91.69,0.99,10.3,9.83,98.68,103.34,0.98,104.46,99.6
T3,3.217,1.08,10.9,10.49,99.84,107.94,1.15,107.64,116.07,1.17,10.57,10.6,101.11,97.97,1.1,105.32,103.28
T3,3.359,1.17,10.36,10.92,109.23,108.52,1.08,105.12,102.48,1.03,10.99,9.68,103.68,102.48,1.1,99.2,105.64
T1,3.406,1.13,10.42,10.18,112.49,95.87,0.97,112.81,106.28,1.14,10.53,10.61,109.6,94.58,0.97,114.14,96.78
T2,3.583,1.1,11.92,10.48,116.5,102.14,1.08,95.74,106.7,1.03,10.88,10.1,105.04,97.71,0.98,105.52,112.4
T4,3.753,1.01,10.08,10.2,96.61,98.01,1.04,104.77,106.15,1.03,10.96,9.69,101.76,108.75,1.11,106.88,106.15
T4,3.82,1.07,10.1,9.77,96.06,104.91,1.03,100.86,111.82,0.97,9.66,9.94,103.5,97.56,1.06,108.44,100.55
T4,3.968,0.94,10.73,10.3,104.67,100.25,0.96,101.5,107.36,1.05,10.32,10.84,98.97,93.04,0.95,114.28,110.53
T3,3.999,1.19,11.3,10.63,101.75,107.82,1.05,107.46,108.83,1.16,10.99,10.15,94.95,107.72,1.08,99.32,111.0
T4,4.17,0.97,11.35,10.11,108.28,105.53,1.02,114.36,106.94,1.02,9.79,9.37,110.71,102.03,1.03,107.9,110.15
T1,4.646,1.08,10.36,10.24,100.08,100.18,1.08,106.36,102.09,1.06,9.86,10.21,96.92,95.85,0.97,113.88,103.82
T1,4.654,1.1,10.1,9.52,108.67,93.62,1.09,102.0,99.66,1.01,10.34,11.09,100.13,102.03,0.93,115.7,96.88
T4,4.802,1.06,9.58,9.66,109.3,100.45,1.05,111.22,97.25,0.92,9.96,10.27,104.64,104.22,0.94,115.63,105.82
T4,4.882,0.95,9.75,10.11,98.29,94.77,1.03,109.16,103.99,1.04,10.7,9.56,99.03,92.31,1.02,100.25,98.8
T2,5.0,1.02,10.96,9.84,102.96,112.5,1.08,106.34,115.08,1.15,10.86,10.3,110.56,108.24,0.97,110.53,110.81
T3,5.193,1.13,9.9,10.22,100.53,109.54,1.17,101.55,115.46,1.15,10.73,10.66,97.89,109.1,1.06,98.63,112.17
T1,5.4,1.0,10.22,9.61,110.09,101.53,1.08,111.74,99.26,1.03,9.37,10.71,114.33,101.35,1.08,105.68,101.63
