task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T9,0.651,27.21,111.58,5.41,1.08,161.63,1.03,98.12,28.61,27.66,110.34,5.19,1.11,172.83,1.02,99.44,25.85
T3,2.106,25.18,92.73,5.24,1.08,162.1,1.09,102.24,26.54,27.76,105.73,4.81,1.0,157.89,1.09,104.99,24.41
T8,2.749,25.3,116.18,5.22,1.18,156.13,1.1,116.2,24.96,25.55,106.79,5.04,1.02,163.88,1.1,118.05,28.4
T3,3.628,27.84,95.64,5.1,0.96,146.89,1.13,107.83,23.94,28.21,105.09,4.95,0.99,163.95,1.09,105.16,27.9
T10,3.976,27.02,106.96,5.83,0.96,146.76,1.05,97.69,24.72,25.56,95.02,5.28,1.01,171.87,1.12,106.77,26.82
T1,7.483,24.67,100.05,5.4,1.0,153.7,0.98,97.47,26.75,24.65,103.23,5.06,0.96,145.5,1.01,107.34,25.74
T10,8.93,27.53,95.2,5.51,1.05,166.57,0.98,98.57,25.15,25.45,98.06,5.57,0.94,149.72,0.97,100.65,26.83
T6,11.63,27.07,96.54,5.18,1.09,163.4,1.06,104.98,25.0,24.66,110.05,5.25,1.07,164.14,1.13,101.01,25.68
T5,12.368,25.23,93.26,5.1,1.03,170.64,1.06,111.46,27.09,25.25,107.82,4.84,1.16,158.92,1.04,114.37,26.99
T6,14.597,26.24,98.51,5.29,1.08,159.02,1.0,108.75,25.33,27.61,97.33,5.52,1.02,165.24,1.0,113.14,27.4
T8,15.926,26.96,101.81,4.92,1.05,170.72,1.12,110.91,25.05,25.46,109.82,5.18,1.14,148.19,1.09,105.53,25.6
T3,16.468,27.84,92.5,4.75,1.01,142.96,1.04,113.89,27.61,28.62,96.82,5.0,0.96,166.35,1.11,116.31,25.56
T2,17.337,24.91,112.38,5.65,1.03,150.19,1.04,107.3,26.66,28.66,108.54,5.44,1.14,149.06,1.04,110.07,24.18
T7,19.674,25.47,95.25,5.23,1.09,161.5,0.97,101.3,27.91,25.76,100.25,4.69,1.1,173.89,1.04,116.12,28.68
T9,19.815,29.47,98.44,4.97,1.07,156.11,1.06,105.4,27.56,25.13,115.65,5.63,0.98,163.14,1.09,104.62,26.84
T10,21.328,28.67,96.72,4.97,0.95,152.6,0.99,108.42,23.72,29.28,101.34,5.67,1.07,160.59,1.11,102.06,23.77
