task_type,arrival_time
T1,5.408
T1,31.138
T1,62.682
T2,82.719
T2,92.73
T4,99.696
T1,132.888
T2,210.893
T1,223.754
T2,238.44
T3,294.946
T1,298.253
T4,313.661
T3,320.636
T4,343.576
T4,381.282
T3,410.879
T1,433.482
T1,435.207
T3,466.795
T2,504.75
T2,572.47
T3,611.247
T3,611.533
T2,621.834
T2,627.674
T3,655.76
T4,655.988
T1,728.186
T2,779.81
T1,791.512
T4,792.644
T4,793.301
T4,795.298
T2,877.643
T3,896.216
T1,901.662
T4,911.3
T2,921.824
T1,943.895
T3,957.112
T1,988.55
T2,1110.504
T2,1141.119
T1,1202.295
T4,1222.928
T2,1262.612
T2,1264.281
T2,1284.813
T4,1292.541
T2,1307.618
T1,1331.46
T3,1357.76
T4,1393.416
T1,1412.564
T1,1415.39
T2,1423.536
T1,1447.327
T2,1475.907
T2,1503.935
T2,1559.494
T3,1559.77
T1,1574.592
T4,1600.963
T2,1713.505
T4,1788.12
T2,1789.665
T1,1809.081
T2,1812.894
T2,1825.58
T2,1864.449
T2,1891.981
T1,1893.056
T1,1912.641
T4,1921.258
T1,1925.469
T3,1986.836
T4,2028.572
T1,2054.39
T2,2073.743
T1,2083.065
T2,2103.168
T4,2109.385
T4,2164.044
T1,2198.564
T4,2212.345
T4,2212.912
T3,2243.578
T3,2279.775
T2,2295.056
T1,2344.865
T2,2365.992
T2,2400.27
T4,2407.633
T1,2437.235
T3,2466.922
T3,2479.844
T2,2494.251
T4,2523.732
T2,2546.668
T3,2633.824
T2,2638.048
T3,2662.66
T1,2670.705
T3,2672.756
T1,2689.627
T1,2703.573
T2,2705.763
T4,2813.004
T1,2863.978
T1,2884.385
T2,2886.951
T4,2899.779
T4,2907.602
T2,2911.375
T4,2937.836
T2,2956.639
T3,2960.091
T4,3002.819
T1,3009.198
T2,3017.795
T4,3057.437
T2,3071.531
T4,3129.607
T3,3134.99
T4,3193.259
T3,3208.039
T4,3208.74
T2,3220.35
T4,3232.169
T4,3232.183
T4,3237.897
T1,3320.763
T4,3362.341
T4,3365.064
T3,3414.791
T4,3483.752
T2,3489.7
T1,3498.913
T3,3501.155
T3,3560.954
T1,3563.46
T4,3598.731
T2,3610.449
T2,3625.702
T3,3674.946
T4,3722.229
T3,3729.32
T4,3795.102
T2,3824.077
T3,3831.594
T2,3832.319
T4,3925.272
T3,3925.411
T4,3935.579
T3,3936.553
T2,3974.5
T1,3976.685
T2,4009.348
