task_type,arrival_time
T3,55.967
T2,59.006
T4,71.239
T3,116.575
T4,183.641
T4,187.792
T2,198.249
T3,214.947
T2,222.839
T4,227.029
T4,230.426
T2,248.609
T3,250.807
T4,274.962
T1,291.875
T4,321.183
T1,329.302
T3,334.132
T4,345.158
T2,370.244
T4,377.411
T2,383.234
T1,383.842
T2,390.927
T3,393.89
T3,410.152
T3,474.786
T3,498.027
T1,518.319
T1,519.143
T3,551.444
T3,599.217
T4,676.991
T1,707.253
T1,779.323
T1,783.316
T2,803.538
T4,842.793
T3,864.834
T2,875.054
T3,917.599
T3,921.717
T1,971.774
T2,1034.584
T1,1035.01
T3,1101.113
T2,1140.039
T1,1216.453
T3,1237.524
T4,1249.398
T1,1252.561
T3,1259.354
T3,1336.853
T2,1337.635
T2,1339.151
T2,1388.616
T4,1409.055
T2,1427.228
T4,1432.448
T3,1451.555
T3,1475.411
T3,1576.866
T3,1614.101
T2,1622.404
T2,1631.019
T4,1646.773
T1,1684.533
T4,1706.643
T1,1741.463
T4,1782.301
T2,1803.271
T4,1839.713
T1,1887.456
T3,1892.706
T3,1901.546
T2,1913.099
T2,1926.581
T4,1935.421
T4,1951.268
T2,1957.439
T3,1994.852
T2,2026.53
T3,2047.281
T3,2050.55
T3,2069.085
T2,2072.527
T1,2146.465
T3,2151.907
T1,2161.135
T1,2175.082
T4,2194.06
T2,2268.284
T4,2293.286
T4,2298.7
T4,2300.904
T4,2304.498
T1,2358.79
T1,2369.279
T2,2372.689
T4,2415.102
T1,2467.353
T1,2510.15
T1,2520.448
T2,2542.335
T1,2637.303
T3,2659.702
T3,2690.373
T1,2697.335
T4,2731.823
T1,2738.983
T2,2743.94
T3,2792.626
T2,2793.32
T4,2801.664
T4,2810.382
T3,2813.092
T4,2824.908
T2,2827.274
T3,2871.542
T2,2895.196
T3,2911.69
T3,2936.193
T1,3039.839
T2,3058.793
T4,3058.973
T2,3074.111
T3,3076.737
T3,3087.898
T1,3117.097
T3,3117.256
T1,3133.63
T1,3179.642
T3,3180.976
T1,3182.134
T1,3189.971
T4,3270.71
T1,3300.55
T4,3308.118
T1,3315.056
T1,3341.826
T2,3380.386
T4,3431.061
T3,3502.007
T2,3506.196
T1,3544.044
T3,3572.561
T4,3630.165
T4,3638.262
T1,3642.623
T1,3689.948
T4,3703.168
T4,3704.404
T1,3708.438
T1,3733.849
T3,3808.013
T3,3810.42
T4,3844.524
T4,3888.435
T2,3891.039
T3,3934.664
T1,3961.637
T1,3988.839
T1,3999.546
T2,4026.137
T2,4044.671
T2,4065.476
T4,4109.802
T3,4119.002
T4,4138.783
T3,4168.874
T4,4169.434
T2,4212.044
T4,4220.997
T1,4245.003
T4,4291.37
T2,4295.421
T4,4331.127
T4,4347.252
T4,4353.779
T4,4395.304
T2,4401.485
T1,4422.891
T1,4428.759
T2,4434.708
T1,4450.331
T3,4461.76
T2,4468.934
T2,4504.437
T2,4529.972
T1,4537.411
T3,4545.716
T1,4558.664
T2,4568.394
T1,4574.762
T3,4576.693
T4,4629.871
T2,4694.57
T4,4774.838
