task_type,arrival_time
T2,16.714
T4,73.798
T2,83.964
T2,104.051
T2,127.509
T2,152.762
T2,161.56
T4,192.061
T4,205.011
T4,207.032
T3,266.77
T1,322.541
T3,340.732
T3,348.819
T4,359.957
T1,404.854
T2,409.182
T4,442.59
T4,457.908
T2,502.755
T2,539.646
T4,566.62
T4,569.277
T3,611.522
T3,658.38
T2,676.675
T4,727.684
T3,756.564
T2,842.923
T1,868.887
T2,892.782
T3,938.742
T2,946.299
T3,947.945
T4,957.407
T3,957.479
T2,965.022
T4,968.624
T4,1032.568
T4,1039.146
T1,1040.615
T2,1111.117
T4,1122.568
T2,1162.396
T2,1207.374
T2,1258.479
T3,1264.224
T3,1270.247
T2,1292.312
T2,1293.306
T3,1308.96
T1,1310.725
T2,1333.599
T4,1353.415
T2,1358.982
T4,1362.93
T1,1366.469
T3,1377.526
T1,1397.981
T3,1413.76
T2,1421.966
T4,1463.931
T1,1499.124
T2,1505.008
T4,1519.942
T3,1682.648
T2,1699.082
T1,1707.163
T1,1744.39
T1,1795.69
T3,1805.557
T3,1815.913
T1,1907.637
T1,1912.497
T3,1919.945
T2,1921.259
T3,1960.842
T2,1986.466
T2,2008.397
T3,2010.969
T4,2028.912
T1,2032.481
T2,2037.908
T3,2060.441
T1,2066.294
T1,2079.657
T3,2083.432
T1,2090.467
T4,2148.996
T4,2164.263
T3,2187.849
T1,2201.839
T3,2226.868
T1,2232.318
T1,2234.53
T4,2234.973
T3,2278.29
T3,2333.888
T4,2340.033
T3,2345.143
T1,2408.433
T3,2413.641
T4,2429.585
T4,2433.92
T1,2476.496
T3,2508.627
T3,2565.844
T3,2565.938
T2,2570.574
T3,2594.728
T1,2615.953
T2,2624.54
T2,2666.358
T4,2666.823
T3,2685.584
T3,2764.044
T4,2792.941
T3,2799.775
T1,2830.919
T4,2955.587
T1,3016.326
T1,3051.281
T1,3076.534
T2,3094.372
T3,3162.724
T3,3171.958
T4,3178.913
T2,3195.178
T1,3223.101
T4,3263.767
T4,3298.651
T3,3329.173
T1,3330.477
T1,3339.724
T3,3356.425
T1,3357.682
T3,3364.02
T2,3366.638
T4,3388.26
T3,3392.833
T1,3404.257
T4,3455.912
T1,3461.055
T2,3498.26
T2,3508.087
T1,3560.936
T4,3562.293
T1,3579.505
T2,3614.382
T1,3627.723
T3,3648.551
T4,3713.403
T1,3731.829
T2,3744.1
T4,3761.475
T1,3763.814
T1,3797.457
T2,3806.42
T4,3812.183
T3,3844.568
T3,3860.022
T4,3874.121
T3,3883.035
T2,3930.024
T4,3931.597
T2,3948.474
T2,3991.252
T2,4001.438
T3,4003.854
T4,4041.373
T1,4095.758
T3,4128.6
T1,4169.044
T1,4173.958
T1,4174.818
T3,4233.413
T4,4249.83
T1,4281.214
T3,4288.361
T4,4323.816
T2,4352.549
T2,4365.363
T2,4407.58
T2,4423.04
T2,4438.012
T2,4455.491
T2,4502.371
T1,4590.621
T2,4639.632
T4,4656.524
T1,4686.303
T4,4695.625
T1,4707.142
T1,4745.01
T2,4758.156
T2,4804.855
T4,4838.301
T2,4838.542
T2,4843.599
T2,4847.505
T2,4861.084
T3,4894.654
T2,4921.413
T4,4924.991
T3,4945.722
T3,4948.073
T3,4977.568
T4,4981.894
T1,4999.056
T3,5058.835
T3,5060.585
T1,5061.015
T2,5066.331
T1,5135.152
T1,5164.072
T2,5190.209
T4,5212.699
T4,5302.965
T4,5318.769
T2,5326.046
T2,5327.996
T2,5333.559
T4,5339.355
T1,5358.246
T1,5381.902
T1,5395.4
T2,5406.518
T3,5413.629
T1,5418.871
T3,5459.937
T3,5464.109
T3,5542.104
T4,5560.797
T4,5630.94
T1,5634.463
T2,5664.137
T3,5716.101
T3,5731.603
T1,5790.065
T2,5841.599
T4,5895.077
T3,5896.903
T2,5952.149
T3,5970.801
T1,5993.092
T1,6007.81
T1,6009.242
T3,6017.151
T2,6040.546
T1,6080.454
T4,6090.04
T2,6131.442
T1,6140.925
T2,6152.952
T2,6244.584
T4,6256.826
T3,6276.876
T4,6291.781
T2,6319.128
T1,6424.64
T4,6451.238
T4,6498.576
T2,6633.212
T1,6741.132
T3,6777.38
T1,6875.074
T3,6894.552
T4,6896.956
T2,6901.657
T1,6930.277
T3,6952.921
T1,6992.928
T2,7015.715
T4,7015.777
T2,7016.526
T2,7092.214
T1,7115.506
T2,7137.906
T3,7151.283
T4,7158.697
T3,7179.623
T2,7180.57
T1,7181.437
T2,7193.708
T4,7199.15
T1,7213.693
T3,7242.861
T3,7251.449
T4,7330.077
T2,7340.435
T1,7343.779
T4,7346.344
T2,7436.524
T4,7440.33
T4,7484.88
T4,7550.392
T1,7583.959
T3,7593.201
T2,7622.375
T4,7641.239
T3,7687.531
T2,7784.459
T4,7820.304
T3,7852.064
T2,7871.627
T2,7876.09
T3,7876.784
T1,7904.247
T4,7935.637
T1,7938.254
T4,7951.012
T4,7990.521
T2,8003.337
T4,8014.03
T3,8031.319
T4,8033.461
T1,8060.896
T2,8156.653
T2,8170.298
T4,8279.865
T4,8326.115
T2,8392.965
T3,8437.475
T1,8457.632
T4,8556.025
T4,8563.653
T2,8564.323
T1,8565.556
T1,8578.208
T2,8598.385
T1,8640.098
T3,8693.934
T2,8737.402
T3,8739.383
T3,8763.582
T4,8779.537
T1,8825.485
T2,8864.171
T2,8874.667
T1,8899.443
T2,8944.234
T3,8950.26
T2,8978.206
T2,8992.903
T1,9040.942
T2,9047.87
T4,9077.342
T2,9146.912
T2,9178.164
T4,9179.424
T4,9195.18
T1,9201.168
T1,9214.484
T2,9310.651
T4,9328.971
T3,9363.737
T1,9383.606
T1,9406.106
T3,9406.834
T3,9508.023
T3,9520.907
T4,9573.646
T1,9590.524
T2,9598.966
T2,9618.799
T1,9639.867
T2,9643.07
T4,9644.991
T1,9646.799
T3,9664.812
T4,9700.019
T3,9729.272
T2,9733.678
T4,9759.428
T4,9772.182
T1,9801.833
T4,9802.764
T2,9848.829
T3,9858.614
T2,9877.654
T2,9905.193
T3,9907.653
T1,9915.502
T2,9930.674
T2,9957.733
T2,9999.919
T2,10056.364
T3,10081.084
T4,10154.702
T2,10158.583
T2,10178.56
T4,10190.716
T3,10199.403
T3,10213.746
T4,10239.346
T4,10243.63
T4,10253.547
T1,10266.39
T3,10270.353
T1,10367.595
T3,10376.772
T3,10378.114
T2,10406.456
T4,10433.448
T2,10434.057
T3,10447.122
T4,10453.165
