task_type,arrival_time
T1,17.758
T2,60.041
T2,95.613
T2,121.874
T1,158.318
T4,228.651
T1,241.192
T4,246.697
T1,266.716
T3,287.973
T4,289.447
T3,297.244
T1,308.459
T4,321.402
T1,325.004
T2,338.421
T2,359.055
T1,367.345
T1,371.602
T1,400.096
T3,416.11
T1,491.668
T3,536.505
T3,605.739
T2,627.244
T2,631.891
T4,660.819
T3,675.596
T2,774.48
T2,783.67
T2,798.84
T1,845.616
T3,897.976
T3,907.293
T2,911.494
T1,966.703
T4,1002.685
T4,1072.16
T1,1093.982
T3,1095.349
T1,1115.999
T3,1139.408
T1,1184.477
T1,1207.973
T4,1246.229
T2,1251.001
T1,1363.884
T2,1421.411
T4,1424.963
T1,1534.473
T4,1539.463
T1,1548.687
T2,1650.304
T4,1675.535
T3,1751.968
T2,1786.629
T1,1808.987
T1,1818.36
T4,1856.436
T3,1896.54
T1,1898.059
T1,1906.581
T2,1916.4
T4,1919.493
T2,1932.757
T1,1968.291
T4,1982.682
T1,2016.906
T3,2038.414
T2,2064.2
T1,2083.98
T2,2097.294
T1,2148.21
T3,2159.229
T4,2161.044
T1,2178.047
T2,2184.939
T2,2187.717
T2,2190.794
T2,2193.005
T4,2205.74
T4,2249.587
T2,2270.439
T2,2278.508
T3,2304.308
T3,2304.859
T4,2378.129
T4,2480.725
T4,2485.93
T2,2496.316
T3,2503.03
T4,2552.46
T3,2574.467
T3,2585.999
T4,2629.528
T3,2688.68
T4,2696.338
T1,2726.595
T4,2727.481
T4,2752.561
T1,2775.127
T1,2831.436
T2,2849.829
T4,2868.811
T3,2908.729
T4,2959.049
T2,3026.61
T4,3040.236
T1,3079.711
T3,3089.252
T4,3148.288
T2,3181.219
T4,3187.359
T3,3301.947
T2,3312.292
T1,3350.285
T3,3381.104
T3,3444.946
T4,3545.579
T3,3622.4
T1,3686.526
T3,3698.472
T4,3710.753
T2,3722.081
T3,3726.968
T4,3757.697
T1,3761.023
T2,3793.199
T3,3836.426
T4,3884.975
T3,3914.137
T3,3958.769
T1,3989.249
T2,4032.213
T3,4064.441
T1,4064.887
T4,4073.713
T4,4078.348
T2,4123.465
T1,4157.154
T4,4192.74
T2,4202.573
T3,4255.449
T1,4281.267
T2,4342.295
T4,4349.516
T4,4352.064
T4,4352.412
T2,4353.022
T2,4356.336
T3,4438.284
T4,4446.647
T2,4496.023
T3,4522.995
T2,4541.323
T2,4547.41
T4,4585.456
T2,4586.124
T4,4624.921
T4,4656.574
T3,4670.425
T3,4683.241
T4,4683.697
T3,4687.478
T2,4704.959
T1,4715.34
T1,4754.99
T3,4770.989
T3,4807.005
T4,4810.591
T4,4833.89
T3,4850.055
T3,4871.309
T1,4871.315
T4,4873.674
T2,4899.664
T2,4907.003
T4,4962.532
T2,4963.919
T2,5082.327
T3,5131.571
T3,5141.638
T1,5145.845
T1,5150.662
T3,5191.733
T4,5193.053
T3,5198.995
T4,5208.566
T3,5227.006
T1,5229.393
T3,5238.661
T3,5241.436
T2,5251.135
T3,5251.979
T4,5287.905
T4,5292.384
T1,5349.19
T1,5380.924
T4,5398.296
T2,5441.665
T2,5461.294
T2,5580.541
T1,5611.479
T4,5631.564
T2,5649.907
T1,5656.166
T4,5736.034
T2,5780.346
T3,5792.289
T4,5795.413
T4,5833.929
T3,5899.882
T2,5906.297
T2,5927.068
T4,5931.877
T1,5938.127
T3,6015.316
T2,6021.451
T1,6034.488
T4,6080.57
T3,6138.392
T1,6146.762
T1,6156.067
T4,6164.512
T2,6168.099
T2,6192.112
T3,6239.612
T3,6254.605
T1,6282.707
T3,6309.959
T1,6326.905
T1,6338.774
T1,6396.055
T4,6459.669
T3,6485.93
T4,6488.98
T1,6554.963
T3,6564.629
T4,6597.915
T3,6599.566
T2,6601.493
T1,6631.745
T1,6659.986
T3,6669.039
T3,6685.916
T1,6705.267
T2,6727.083
T4,6732.808
T1,6754.05
T1,6771.523
T3,6773.457
T2,6808.331
T1,6815.669
T1,6821.712
T2,6864.671
T3,6865.443
T2,6871.907
T1,6885.258
T3,6893.894
T3,6956.208
T1,6981.798
T2,6989.603
T1,7000.87
T4,7037.102
T1,7047.784
T1,7054.618
T4,7087.707
T3,7096.085
T1,7127.617
T2,7130.256
T3,7207.034
T1,7288.794
T2,7289.791
T1,7319.902
T3,7350.313
T3,7403.69
T3,7422.359
T2,7430.325
T4,7459.196
T2,7497.541
T4,7499.96
T3,7500.945
T3,7527.641
T3,7616.445
T2,7649.37
T3,7653.753
T1,7665.816
T1,7668.627
T2,7703.105
T4,7709.66
T3,7751.75
T3,7762.8
T1,7785.266
T1,7787.3
T2,7796.21
T1,7823.876
T3,7824.517
T1,7858.01
T2,7904.666
T1,8024.007
T3,8030.892
T2,8035.181
T2,8050.9
T3,8067.658
T3,8077.008
T3,8091.695
T4,8105.37
T1,8154.309
T3,8164.116
T3,8172.127
T2,8232.893
T3,8288.084
T2,8299.897
T4,8302.143
T3,8354.575
T4,8359.698
T1,8394.201
T4,8402.85
T1,8413.448
T1,8422.079
T4,8462.001
T1,8466.377
T4,8501.703
T4,8504.611
T1,8601.081
T1,8645.867
T4,8660.126
T3,8665.52
T4,8666.862
T3,8675.571
T2,8678.756
T4,8711.736
T1,8721.481
T2,8732.011
T3,8732.834
T4,8734.138
T4,8859.084
T3,8860.591
T2,8900.568
T2,8911.367
T4,8916.149
T4,8978.589
T4,9016.14
T4,9051.486
T1,9095.854
T4,9154.749
T2,9164.494
T3,9169.177
T3,9221.937
T2,9287.827
T2,9292.254
T2,9353.079
T1,9362.707
T4,9375.874
T1,9393.691
T1,9428.927
T1,9444.615
T2,9458.191
T4,9461.62
T1,9543.222
T4,9576.686
T4,9614.746
T1,9691.536
T2,9700.366
T2,9702.559
T3,9736.584
T4,9768.516
T1,9782.537
T3,9783.65
T3,9795.674
T1,9823.71
T1,9866.319
T4,9918.294
T1,9926.128
T3,9954.23
T3,9961.254
T3,10033.402
T4,10046.044
T1,10056.025
T1,10060.285
T2,10089.96
T3,10109.259
T1,10122.902
T1,10123.97
T2,10186.889
T4,10244.225
T2,10261.373
T1,10297.151
T4,10318.404
T3,10325.522
T3,10336.009
T2,10347.707
T3,10459.187
T3,10471.542
T1,10473.292
T2,10479.788
T1,10488.535
T4,10507.414
T3,10536.477
T1,10542.249
T2,10544.456
T1,10558.103
T4,10566.955
T3,10598.548
T3,10602.417
T2,10626.049
T1,10640.339
T4,10646.584
T3,10681.597
T1,10704.015
T1,10751.341
T4,10771.771
T2,10823.592
T3,10868.369
T1,10874.703
T4,10892.531
T3,10894.965
T3,10909.131
T4,11003.113
T4,11025.522
T4,11054.786
T1,11057.988
T3,11062.739
T4,11069.555
T4,11101.46
T3,11126.118
T4,11154.771
T2,11210.671
T1,11278.615
T2,11279.37
T3,11355.084
T1,11364.809
T2,11376.36
T3,11387.627
T3,11391.204
T1,11403.549
T4,11439.587
T1,11443.794
T3,11468.567
T2,11470.966
T3,11528.269
T4,11577.481
T4,11614.308
T4,11614.671
T4,11658.415
T1,11676.643
T4,11705.774
T4,11706.854
T2,11711.274
T4,11715.865
T2,11727.383
T4,11780.901
T4,11843.812
T1,11850.31
T1,11857.987
T4,11861.668
T2,11862.828
T2,11890.809
T3,11913.088
T2,11925.932
T3,11928.164
T2,11964.648
T3,11994.604
T2,12010.677
T4,12032.106
T1,12114.072
T3,12135.397
T2,12174.167
T1,12212.977
T3,12217.263
T3,12238.865
T3,12296.057
T1,12348.164
T3,12388.86
T2,12404.369
T1,12432.617
T2,12459.302
T1,12476.618
T2,12525.132
T2,12543.348
T4,12553.042
T4,12617.268
T4,12633.926
T2,12648.46
T4,12699.269
T2,12711.504
T2,12735.197
T4,12911.332
T4,13212.342
T2,13226.706
T2,13341.179
T2,13536.952
T2,13545.414
T2,13608.537
T2,13669.554
T2,13845.276
T2,13999.285
T2,14004.577
T2,14109.049
T2,14127.018
