task_type,arrival_time
T1,0.538
T4,15.365
T1,47.73
T1,72.414
T3,84.836
T1,85.913
T1,106.454
T4,153.123
T3,178.796
T3,190.444
T4,200.995
T3,224.284
T3,244.678
T3,255.123
T1,320.941
T3,329.489
T2,356.822
T1,434.908
T2,445.874
T2,454.89
T1,500.022
T1,525.579
T3,539.099
T4,590.895
T4,670.116
T1,677.392
T1,678.862
T1,708.287
T2,733.952
T4,739.042
T2,776.006
T3,794.249
T3,829.027
T2,831.041
T2,852.629
T2,896.497
T4,918.382
T4,951.602
T2,967.332
T4,979.31
T1,986.456
T3,995.799
T2,1026.31
T2,1034.699
T1,1072.762
T3,1115.128
T1,1176.794
T4,1227.106
T3,1237.175
T3,1352.298
T3,1362.19
T1,1411.903
T4,1415.493
T3,1420.841
T3,1426.095
T4,1472.114
T1,1474.462
T4,1483.617
T3,1504.844
T4,1547.922
T1,1617.904
T3,1687.274
T1,1696.6
T4,1723.868
T1,1731.226
T3,1758.601
T3,1780.459
T1,1814.333
T2,1817.755
T1,1824.38
T1,1879.523
T2,1894.012
T3,1914.751
T2,1948.358
T1,1953.637
T3,2044.84
T4,2057.265
T1,2061.101
T4,2064.064
T2,2070.822
T2,2079.396
T1,2121.421
T1,2126.881
T2,2137.908
T4,2149.393
T4,2181.462
T1,2229.671
T2,2234.956
T2,2245.378
T3,2305.978
T2,2310.781
T3,2313.34
T2,2329.189
T2,2350.964
T4,2364.23
T2,2365.143
T3,2436.117
T4,2452.139
T4,2470.126
T3,2480.671
T3,2607.329
T2,2650.811
T2,2683.814
T4,2686.754
T3,2688.316
T1,2695.793
T3,2697.284
T2,2716.843
T3,2752.958
T4,2756.896
T1,2795.538
T4,2812.286
T2,2824.894
T3,2831.153
T1,2836.116
T3,2843.359
T1,2952.552
T1,2963.042
T4,2994.962
T4,3015.107
T1,3044.646
T1,3100.845
T1,3131.788
T3,3133.451
T4,3207.785
T2,3208.626
T4,3215.733
T4,3230.341
T4,3266.154
T1,3283.243
T2,3290.353
T4,3290.692
T1,3298.681
T4,3299.113
T2,3317.37
T4,3331.003
T3,3406.202
T1,3410.286
T3,3471.927
T2,3519.687
T1,3520.645
T3,3520.942
T1,3526.378
T4,3580.79
T4,3615.997
T1,3618.028
T2,3628.344
T1,3635.4
T3,3665.655
T1,3744.595
T2,3783.99
T2,3838.469
T1,3839.306
T1,3853.325
T2,3948.302
T3,3975.275
T2,3989.621
T2,4001.21
T4,4017.179
T1,4019.486
T2,4078.275
T1,4079.724
T3,4087.227
T4,4089.145
T4,4188.909
T1,4206.779
T1,4217.769
T1,4266.589
T3,4368.466
T3,4369.7
T3,4390.557
T4,4432.988
T2,4460.976
T3,4489.683
T1,4518.069
T4,4640.937
T3,4647.22
T2,4667.126
T3,4689.845
T1,4701.349
T3,4801.353
T3,4803.924
T2,4816.844
T4,4826.379
T2,4826.924
T3,4830.214
T1,4840.414
T3,4845.913
T3,4866.59
T4,4936.454
T4,4967.111
T3,4991.443
T4,5003.488
T3,5005.025
T3,5028.155
T1,5029.539
T4,5038.64
T2,5094.551
T1,5102.999
T1,5132.37
T1,5140.41
T1,5167.844
T4,5169.447
T2,5193.116
T1,5208.406
T3,5209.568
T4,5221.994
T2,5252.84
T4,5263.451
T3,5283.321
T3,5338.216
T3,5361.243
T4,5394.195
T2,5397.543
T4,5548.856
T3,5584.992
T2,5596.185
T4,5610.892
T3,5629.408
T3,5655.42
T1,5657.327
T2,5705.809
T4,5713.825
T3,5738.801
T1,5814.873
T1,5828.661
T2,5835.494
T4,5845.546
T3,5891.603
T2,5910.104
T2,5922.443
T3,5991.446
T2,5995.041
T3,6030.898
T3,6067.982
T2,6088.51
T2,6103.918
T4,6107.665
T3,6120.471
T4,6133.141
T1,6152.755
T3,6173.831
T2,6177.175
T1,6193.578
T3,6208.58
T2,6213.057
T2,6233.256
T4,6241.761
T2,6302.168
T2,6310.871
T4,6315.639
T1,6332.405
T3,6382.792
T3,6433.573
T1,6498.544
T4,6548.831
T2,6630.333
T3,6660.931
T1,6679.95
T3,6715.707
T1,6754.109
T2,6760.437
T3,6823.556
T1,6824.174
T2,6841.267
T4,6853.206
T4,6864.512
T3,6866.524
T1,6945.819
T3,6945.953
T4,6947.868
T4,6949.571
T4,7008.262
T2,7027.966
T1,7041.623
T3,7041.64
T4,7127.412
T2,7153.207
T2,7171.642
T2,7189.576
T4,7225.137
T4,7450.088
T4,7489.06
T3,7548.813
T3,7590.694
T2,7602.354
T2,7661.479
T3,7666.754
T4,7669.605
T1,7676.699
T1,7684.303
T4,7699.092
T4,7903.151
T4,7930.765
T4,7937.68
T2,7946.279
T4,7948.997
T2,7963.266
T2,7973.037
T1,8063.072
T3,8104.831
T4,8190.005
T3,8190.801
T3,8210.414
T1,8245.56
T1,8262.31
T3,8284.385
T1,8292.069
T3,8365.536
T4,8369.47
T4,8430.879
T3,8515.539
T3,8515.688
T2,8519.539
T3,8523.96
T2,8534.224
T1,8600.889
T1,8603.968
T2,8611.361
T2,8632.277
T2,8640.08
T4,8693.627
T1,8704.958
T2,8730.599
T4,8743.256
T4,8757.056
T2,8765.256
T1,8772.069
T1,8787.618
T1,8801.953
T1,8835.064
T1,8857.225
T2,8881.17
T3,8952.811
T1,8965.748
T2,8968.17
T3,8976.313
T2,8978.237
T2,9035.367
T2,9042.442
T3,9057.503
T3,9087.377
T2,9102.935
T2,9127.448
T4,9133.303
T4,9148.04
T3,9164.915
T4,9166.919
T4,9179.927
T3,9207.891
T2,9245.592
T4,9286.148
T3,9303.811
T4,9345.761
T4,9382.726
T4,9383.632
T2,9423.221
T3,9465.717
T2,9513.907
T2,9515.11
T3,9560.691
T3,9611.086
T4,9662.843
T2,9667.806
T1,9685.034
T3,9690.21
T2,9694.239
T4,9715.028
T3,9771.882
T2,9782.86
T1,9806.042
T3,9839.928
T2,9840.097
T1,9853.261
T1,9873.666
T3,9891.692
T1,9892.499
T2,9910.758
T2,9980.596
T3,9986.202
T1,10032.661
T2,10032.964
T1,10041.801
T3,10041.999
T1,10043.296
T3,10048.057
T2,10091.469
T3,10180.238
T1,10210.534
T4,10215.01
T3,10242.121
T2,10250.558
T2,10255.605
T2,10260.46
T1,10279.325
T4,10286.006
T4,10323.416
T3,10357.224
T2,10357.936
T1,10363.14
T2,10377.443
T4,10396.5
T1,10399.935
T3,10403.581
T2,10412.207
T3,10433.5
T2,10485.814
T3,10504.223
T2,10513.757
T4,10532.307
T4,10533.341
T3,10534.204
T4,10548.184
T1,10553.295
T2,10594.694
T1,10626.498
T2,10643.317
T4,10650.374
T2,10673.956
T4,10682.617
T3,10746.775
T4,10782.654
T2,10789.064
T4,10791.85
T2,10802.695
T2,10820.037
T2,10829.39
T4,10842.935
T1,11016.309
T1,11020.657
T1,11043.265
T1,11048.4
T2,11078.844
T2,11091.889
T3,11112.389
T4,11113.481
T2,11135.262
T4,11137.643
T4,11137.875
T2,11159.154
T2,11160.706
T4,11161.26
T4,11183.282
T2,11186.939
T4,11190.157
T1,11222.184
T4,11282.776
T4,11289.471
T3,11317.24
T2,11335.373
T3,11353.904
T3,11357.198
T2,11358.598
T3,11369.715
T2,11400.892
T3,11442.169
T4,11481.542
T1,11490.371
T3,11492.381
T3,11500.443
T3,11515.069
T2,11521.894
T4,11532.94
T1,11539.198
T3,11667.812
T1,11682.222
T1,11756.152
T2,11758.723
T3,11793.44
T2,11799.517
T1,11800.237
T4,11840.534
T1,11846.13
T3,11877.959
T1,11899.715
T4,11915.015
T4,11922.385
T2,11934.125
T4,12036.03
T1,12059.19
T4,12084.536
T1,12105.107
T4,12206.755
T4,12248.862
T4,12442.378
T4,12442.718
T1,12554.929
T4,12555.563
T1,12626.963
T4,12724.084
T1,12812.885
T1,12870.157
T4,12925.88
T4,12926.719
T1,13019.991
T1,13074.949
T1,13160.444
T1,13364.559
T1,13666.764
T1,13813.114
