task_type,arrival_time
T2,37.02
T2,37.417
T4,63.384
T2,80.337
T2,106.11
T4,113.397
T2,174.423
T4,307.308
T1,349.253
T1,373.593
T4,382.8
T4,393.831
T4,416.169
T4,437.338
T1,472.882
T1,486.581
T1,493.723
T1,513.473
T4,536.39
T3,580.239
T2,581.852
T1,658.182
T2,663.581
T3,676.138
T4,722.783
T4,738.381
T4,756.679
T2,760.009
T1,770.92
T4,797.542
T4,868.741
T2,893.839
T2,901.427
T1,901.524
T4,936.465
T3,943.002
T2,973.302
T2,974.248
T3,977.267
T3,993.348
T2,1054.709
T4,1117.399
T3,1124.368
T4,1155.802
T3,1165.526
T4,1182.673
T3,1189.422
T1,1210.771
T2,1229.156
T2,1256.831
T1,1267.255
T1,1305.517
T4,1322.935
T1,1335.984
T4,1370.022
T3,1376.174
T2,1390.277
T4,1401.264
T2,1486.903
T3,1508.881
T4,1539.979
T2,1557.323
T2,1577.166
T1,1609.101
T2,1609.853
T3,1612.963
T3,1666.706
T4,1671.689
T1,1713.819
T1,1746.859
T4,1750.728
T2,1771.392
T2,1802.026
T1,1809.452
T1,1813.637
T2,1815.005
T4,1856.368
T2,1858.384
T1,1909.525
T3,1931.645
T1,1947.227
T2,1962.372
T4,1963.488
T4,1975.051
T3,2014.15
T4,2037.532
T4,2038.719
T3,2106.82
T2,2110.231
T1,2146.664
T4,2166.232
T3,2198.439
T1,2256.734
T1,2261.936
T1,2266.866
T1,2286.698
T4,2299.7
T4,2321.737
T4,2353.251
T2,2378.761
T1,2414.637
T2,2473.949
T2,2492.156
T2,2523.838
T4,2652.959
T4,2679.164
T3,2689.649
T1,2734.958
T2,2780.222
T1,2781.324
T1,2785.948
T2,2808.794
T1,2812.489
T4,2889.543
T3,2922.441
T2,2956.356
T3,2967.385
T1,2971.54
T3,3038.515
T2,3097.029
T2,3114.239
T4,3134.842
T4,3147.999
T3,3174.241
T4,3192.751
T1,3211.044
T4,3241.29
T4,3243.485
T2,3245.023
T1,3284.129
T3,3289.544
T3,3307.373
T4,3318.393
T4,3364.657
T1,3455.479
T2,3465.93
T2,3466.799
T4,3488.224
T2,3503.459
T3,3528.085
T2,3559.94
T1,3574.851
T1,3595.207
T1,3612.331
T4,3622.975
T3,3629.484
T1,3660.148
T4,3691.973
T2,3693.49
T2,3721.854
T3,3759.032
T2,3788.249
T3,3809.923
T4,3818.388
