task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.15,103.77,105.16,1.0,110.8,110.73,94.66,100.53,1.17,116.27,105.99,1.03,94.36,110.27,109.54,104.58,1.02
T4,0.316,105.71,116.32,1.05,109.22,110.67,107.01,102.91,1.08,110.55,101.08,1.01,103.63,110.41,106.96,100.22,1.1
T3,0.373,113.23,104.6,0.99,100.98,99.59,107.92,107.5,1.02,106.18,110.45,0.99,100.28,106.18,107.29,110.38,0.93
T3,0.516,103.67,105.9,1.14,113.05,102.86,102.24,103.97,1.04,103.54,106.64,1.14,103.42,103.55,117.68,104.09,0.94
T3,0.737,106.2,117.03,1.13,96.51,108.48,118.68,111.66,0.98,105.36,114.85,1.12,106.92,104.87,105.68,106.99,0.95
T4,0.796,113.45,98.08,1.04,110.68,101.14,106.75,101.32,1.15,103.12,110.04,1.01,105.23,113.06,108.0,98.42,1.07
T2,0.896,112.41,107.97,1.14,106.28,104.82,96.53,116.69,1.07,115.69,96.75,1.17,96.87,100.67,108.78,106.84,1.16
T3,1.332,105.92,106.59,1.04,106.28,103.27,103.41,113.51,0.94,102.55,105.94,1.02,100.54,109.15,113.19,112.48,0.98
T4,1.351,114.97,104.8,1.06,101.93,102.65,94.65,111.68,1.1,110.91,112.5,1.04,105.95,103.65,105.84,97.01,1.06
T3,1.375,109.62,103.89,1.01,109.21,106.3,111.86,98.34,0.94,103.58,107.06,1.14,99.94,105.34,111.6,110.27,1.04
T2,1.538,107.96,109.06,1.06,112.92,117.77,91.75,105.8,1.12,105.48,99.08,1.07,96.34,102.2,106.3,100.22,1.03
T3,1.597,103.49,98.82,1.08,106.39,103.92,102.16,108.64,0.95,107.32,104.1,1.04,99.77,102.55,113.64,101.98,0.96
T3,1.809,104.22,107.21,1.07,99.14,98.08,101.75,112.71,1.09,109.07,115.77,1.1,106.82,102.87,117.65,99.14,1.06
T2,1.931,104.97,98.4,1.1,108.71,112.01,105.1,100.06,1.08,104.82,102.63,1.17,97.49,112.38,92.14,116.36,1.02
