task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.013,1.1,1.12,112.08,11.16,106.85,100.92,94.83,9.72,1.12,1.04,107.37,11.5,113.75,101.48,97.59,10.84
T4,0.025,0.99,1.07,95.25,11.54,115.92,100.58,106.64,9.97,1.12,0.98,99.42,10.09,103.47,107.36,105.75,10.43
T1,0.03,1.12,1.0,105.2,9.76,103.34,107.64,113.73,10.81,1.1,0.92,104.78,11.12,104.11,104.65,110.61,10.87
T2,0.252,0.92,1.04,99.13,11.26,99.3,98.25,94.75,11.56,1.05,1.05,102.32,10.33,111.81,105.88,102.43,11.15
T2,0.255,0.98,0.94,110.43,11.38,102.18,101.68,97.32,10.95,1.02,1.08,104.32,10.14,103.2,106.13,98.85,10.9
T4,0.289,1.02,1.08,107.29,10.45,114.76,115.03,99.79,10.42,1.14,1.08,95.29,11.4,106.31,108.83,99.86,10.66
T2,0.322,1.04,0.92,103.74,10.96,115.0,107.62,104.18,11.9,1.04,0.94,116.87,10.38,101.31,107.74,98.58,11.58
T3,0.336,1.02,1.04,111.51,9.88,103.18,105.71,97.06,9.97,1.08,0.98,104.05,11.57,98.31,101.82,98.84,9.74
T1,0.43,1.16,0.98,102.92,10.94,103.11,106.59,111.28,11.12,0.99,0.96,105.32,10.86,107.18,106.68,101.27,11.01
T3,0.54,1.14,1.05,96.19,9.82,112.94,106.91,97.98,10.64,1.11,0.97,101.96,11.49,99.57,108.17,109.58,10.18
T1,0.727,1.16,1.05,95.72,10.55,95.24,101.38,107.99,9.54,1.13,1.08,106.35,9.66,108.52,111.52,116.89,9.97
T1,0.965,1.1,0.95,103.97,10.42,98.88,117.71,116.76,10.28,1.17,1.05,106.57,10.82,97.98,114.02,105.05,11.2
T4,1.049,1.09,1.14,106.4,10.92,116.3,115.14,106.9,10.21,1.07,1.0,99.28,10.54,104.31,100.6,101.22,10.08
T2,1.422,1.07,1.01,98.67,10.57,109.33,106.6,94.87,11.83,0.96,1.05,99.6,11.28,110.45,107.6,105.74,10.79
T4,1.43,1.13,1.0,109.16,10.11,111.29,98.62,99.51,10.1,1.08,1.13,99.13,10.72,116.78,102.73,106.58,10.33
T1,1.578,1.12,0.96,105.77,11.04,102.18,118.0,115.78,10.26,1.1,0.95,111.0,10.43,108.9,111.66,99.96,9.9
T1,1.657,1.04,0.95,102.18,10.43,109.23,112.12,111.26,9.84,1.02,1.09,100.96,10.98,96.61,109.3,117.05,10.0
T4,1.721,1.16,1.09,99.21,9.9,109.36,110.47,100.46,10.2,1.16,1.1,106.12,11.31,116.05,112.03,106.89,10.8
T4,1.767,1.09,1.03,99.45,10.46,99.28,97.67,103.34,10.26,1.08,1.05,96.63,10.72,100.96,107.4,98.9,10.66
T1,1.818,1.07,0.95,111.85,11.19,99.28,113.68,100.98,9.8,1.04,1.05,110.31,11.07,101.37,100.25,114.85,11.26
T2,2.072,1.02,0.93,101.23,10.99,102.66,98.78,95.94,11.66,1.03,1.0,103.57,10.05,107.81,107.95,97.06,11.42
T1,2.077,1.0,0.95,110.7,10.7,97.7,112.08,115.65,10.5,1.14,0.96,101.46,10.23,96.25,109.6,99.89,10.7
T2,2.22,0.94,0.97,112.92,10.93,114.71,99.53,102.18,10.84,0.96,0.98,110.95,10.12,111.58,110.1,98.78,11.26
T1,2.243,1.11,1.02,103.2,10.14,108.5,109.58,101.82,10.97,1.06,0.98,97.16,11.07,98.78,115.49,117.9,10.8
T2,2.665,1.06,0.98,115.8,11.66,107.32,100.77,110.94,10.38,0.97,1.05,111.95,11.71,100.66,98.46,103.0,10.2
T2,2.812,0.98,0.98,113.51,11.4,102.28,107.71,102.68,10.86,1.0,0.96,104.98,11.68,110.86,101.15,107.41,11.44
T3,2.828,1.07,0.98,103.49,11.59,109.43,109.68,96.28,9.33,1.02,0.98,97.55,11.32,99.53,117.05,99.12,10.2
T1,2.873,1.12,1.06,95.66,10.81,93.52,102.46,112.06,10.12,1.02,0.95,106.57,10.77,106.92,117.27,111.1,9.63
T4,2.945,1.04,0.98,105.95,11.3,107.96,103.39,113.73,10.55,1.12,1.08,100.26,9.88,99.35,105.52,111.86,9.85
T1,3.182,0.99,0.92,112.72,10.5,104.89,105.21,101.08,10.25,1.11,0.94,106.74,10.28,108.81,103.91,111.6,10.96
T4,3.502,1.02,1.07,101.14,11.02,99.98,99.63,106.61,9.78,1.13,1.16,94.62,10.46,113.31,113.71,99.95,11.03
T3,3.59,1.17,1.1,101.05,11.48,106.05,100.5,103.77,10.18,1.01,1.01,100.91,9.75,102.27,115.55,107.34,10.98
T1,3.645,1.08,1.04,102.49,10.47,97.1,103.41,117.97,10.22,1.08,1.02,109.97,9.47,101.37,111.2,111.97,10.43
T1,3.715,1.04,1.0,98.39,9.52,107.14,100.28,106.87,10.55,1.08,1.02,111.75,9.76,100.19,100.21,105.06,10.27
T3,3.899,1.08,1.02,110.0,9.81,111.01,115.0,93.73,10.92,1.18,1.09,105.27,11.3,101.68,118.74,109.15,10.76
T4,4.511,1.05,1.14,97.45,11.58,105.77,99.77,100.6,9.89,1.01,1.11,98.61,10.71,108.32,111.14,108.26,10.65
T1,5.217,1.13,1.03,112.01,10.75,101.98,100.4,102.84,11.19,1.11,1.07,100.16,9.57,92.26,101.27,110.97,10.6
T3,5.239,1.05,1.15,101.66,10.82,112.82,114.88,97.64,9.88,1.05,0.98,103.84,11.2,99.24,104.01,101.07,9.55
T3,5.35,1.01,1.01,114.17,10.84,109.17,104.67,98.77,10.46,1.14,1.12,103.94,10.51,99.46,118.89,98.62,10.44
T2,5.389,1.04,1.0,109.56,10.61,106.68,103.91,103.19,10.14,0.94,0.92,99.49,10.62,111.71,96.09,95.5,10.39
T3,5.489,1.07,1.02,106.64,10.92,98.01,104.27,97.49,9.88,1.17,1.03,99.31,10.46,103.52,106.53,105.91,10.06
T4,5.684,1.06,1.04,95.61,10.19,108.4,103.24,103.87,9.83,1.04,0.98,98.06,11.08,109.86,103.21,109.41,11.23
T2,5.688,1.08,1.03,114.74,11.44,114.65,101.12,107.79,10.47,1.0,1.07,105.65,11.41,100.1,107.23,104.69,10.7
T1,5.785,1.15,1.09,105.0,10.77,92.55,111.69,105.17,9.77,1.03,0.99,95.39,10.4,103.24,102.1,108.94,10.11
T2,5.983,1.0,1.04,100.89,9.98,107.34,103.63,104.17,10.37,1.08,1.01,110.94,11.53,103.98,107.1,97.15,10.79
T1,6.116,1.11,0.92,111.25,10.02,92.53,100.34,101.97,11.06,1.06,1.09,108.04,11.16,102.94,112.2,111.64,10.62
T1,6.321,1.03,1.04,98.41,9.83,102.83,102.99,104.74,9.71,1.16,1.0,107.2,9.57,104.71,102.86,116.3,10.9
T4,6.322,1.01,0.98,95.1,9.96,110.76,98.65,107.25,10.77,1.16,1.09,101.88,10.76,109.81,101.07,99.56,10.48
T3,6.372,1.15,1.08,101.49,9.92,109.03,109.7,102.61,9.39,1.07,1.03,106.14,10.04,103.0,103.3,97.25,10.35
T4,6.403,1.11,1.08,103.96,10.07,114.43,115.53,104.08,11.05,1.01,1.0,98.73,10.65,115.48,103.54,110.64,10.01
T1,6.429,1.15,0.98,101.28,10.05,101.75,108.47,106.34,10.59,0.99,0.96,99.45,10.06,106.46,116.34,107.04,11.3
T3,6.429,1.04,1.02,98.93,11.34,114.64,116.53,104.09,9.36,1.14,1.07,113.06,10.78,109.19,100.64,106.76,10.39
T4,6.836,1.09,1.12,104.18,11.15,98.37,114.3,102.93,10.44,1.11,0.99,97.02,11.2,106.89,105.8,107.0,9.54
T2,6.922,0.95,1.08,104.05,10.47,106.88,106.27,99.18,11.32,1.06,1.04,116.76,10.44,100.36,100.77,103.22,10.33
