task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.011,1.09,10.38,103.08,109.54,1.03,10.8,109.36,1.14,0.98,11.33,104.26,117.33,1.04,9.34,106.92,1.03
T4,0.03,0.96,10.76,107.3,107.53,0.98,10.08,110.44,1.08,1.05,10.74,107.04,97.63,1.02,10.19,97.96,1.11
T1,0.631,1.03,11.46,91.87,105.74,1.12,11.33,100.51,1.14,0.99,10.3,108.45,113.96,1.16,10.53,99.2,0.98
T4,0.715,0.99,9.32,109.48,112.06,1.07,10.07,99.01,0.97,0.97,9.42,100.62,107.71,1.1,10.67,103.19,1.07
T2,0.783,1.02,10.18,117.86,108.82,1.05,11.5,95.41,0.93,1.08,11.23,105.83,106.75,1.09,11.34,93.38,0.97
T1,1.053,1.03,11.67,102.51,98.42,1.02,11.31,100.29,1.1,1.02,10.41,102.22,112.39,1.11,11.07,92.85,1.03
T2,1.278,0.96,10.95,101.3,105.21,1.03,9.97,95.97,0.93,1.03,11.0,115.12,104.24,1.07,11.34,91.54,1.03
T3,1.344,1.06,10.26,109.98,118.21,0.95,10.72,112.96,1.14,0.97,9.6,107.48,102.64,1.06,10.98,104.39,0.98
T2,1.358,0.98,10.05,102.4,107.91,0.97,10.52,98.26,1.02,1.11,10.31,106.64,104.14,1.1,11.37,97.24,1.04
T3,1.545,1.03,10.2,102.99,110.08,0.94,9.53,107.98,1.06,1.1,11.09,109.83,116.19,1.06,9.35,103.12,1.02
T2,1.662,0.99,10.33,107.98,108.32,1.02,10.14,107.29,0.98,1.09,10.04,116.19,96.52,1.11,11.34,97.74,1.03
T4,1.677,1.04,10.62,101.22,109.25,0.95,10.32,98.38,0.97,0.97,9.84,99.54,103.04,1.03,10.03,104.18,0.98
T3,1.758,0.98,9.65,102.27,111.14,1.09,10.12,105.59,1.09,1.12,10.11,102.0,102.38,1.12,10.3,114.85,1.05
T1,2.318,0.94,11.6,93.47,113.67,1.01,11.62,102.66,1.02,1.1,11.77,108.59,101.76,1.11,10.71,102.15,1.01
T1,2.439,1.05,11.0,101.88,108.91,1.13,10.55,92.85,1.15,1.06,10.34,91.94,113.47,1.04,10.68,97.33,1.11
T2,2.574,1.09,10.33,115.36,102.56,1.1,9.78,98.77,1.0,0.99,11.42,115.66,100.11,0.96,11.32,95.75,1.03
T4,2.643,0.93,9.85,104.63,98.48,1.02,11.39,98.08,0.95,1.01,9.54,100.28,102.52,0.98,9.93,99.1,1.02
T3,2.7,1.12,11.24,113.3,109.91,1.01,10.35,108.2,1.12,1.01,10.8,115.65,104.64,0.96,9.29,109.6,1.1
T3,2.935,1.11,9.55,109.0,107.89,0.97,10.52,110.72,0.99,1.0,10.22,116.53,116.2,1.07,9.51,108.09,1.01
T2,3.003,1.08,9.96,104.56,112.9,1.08,9.91,103.09,0.96,0.99,10.42,114.55,107.61,0.99,10.89,99.95,1.04
T2,3.124,0.98,10.03,105.37,107.34,1.02,10.52,107.3,0.95,0.96,9.9,104.52,96.82,0.96,10.68,104.87,0.96
T1,3.586,0.96,10.16,100.0,108.74,1.02,9.99,102.36,1.14,1.07,10.43,107.34,96.8,1.01,10.82,94.66,1.04
T3,4.136,1.11,10.61,112.97,102.98,1.09,10.54,108.32,1.11,1.09,9.55,116.05,102.14,0.97,10.08,112.78,1.01
T2,4.277,1.0,10.9,110.17,98.23,0.94,11.2,95.0,1.01,1.05,10.44,104.61,105.39,0.99,10.99,104.78,1.08
T1,4.418,0.94,11.89,106.34,110.22,1.01,11.06,93.33,1.09,0.99,10.62,108.52,107.63,1.16,10.62,106.42,1.14
T3,4.492,0.98,10.09,100.3,105.51,1.06,10.09,105.91,1.09,1.04,9.99,99.69,114.72,1.04,9.96,99.87,1.05
T4,4.659,1.06,10.51,113.47,100.38,1.1,11.14,114.02,1.03,0.96,9.26,112.19,110.13,1.01,10.44,103.22,1.1
T3,4.968,0.98,10.56,112.98,111.2,1.04,9.79,108.73,1.03,1.04,11.01,105.06,103.4,1.11,9.82,102.67,1.11
T4,5.012,0.94,10.42,100.42,107.91,1.01,10.48,99.43,1.06,1.08,9.53,101.05,107.71,1.08,10.43,111.83,1.08
T1,5.076,1.0,11.48,104.44,109.48,1.03,11.04,101.3,1.14,0.98,10.4,92.36,111.96,1.16,10.57,100.46,1.08
T3,5.234,1.09,9.76,113.42,102.98,1.07,9.3,106.11,1.04,1.05,10.79,108.36,118.27,1.06,9.99,107.74,1.14
T3,5.305,1.02,10.05,105.48,116.19,0.98,9.5,100.08,1.02,1.13,11.3,107.7,113.07,1.08,9.75,113.08,1.07
T3,5.397,1.09,9.57,113.74,115.01,0.98,10.5,103.12,1.12,1.07,9.98,117.11,117.03,1.04,10.03,112.17,1.06
T3,5.75,1.01,10.41,101.35,104.52,1.0,9.3,105.65,1.0,1.07,10.67,107.65,100.11,0.99,10.54,113.12,1.11
T4,6.079,1.02,9.22,113.09,98.52,1.08,10.73,96.39,0.94,1.04,10.53,101.22,102.61,1.03,10.17,114.3,0.96
T2,6.142,0.97,11.29,111.17,111.61,1.11,10.92,92.19,1.0,0.98,10.69,106.75,106.59,0.94,9.78,106.21,1.1
T4,6.249,0.93,10.32,96.29,98.38,1.01,9.95,101.39,0.97,1.08,9.44,100.27,111.68,0.96,9.89,100.19,0.98
T4,6.28,0.95,9.78,101.98,108.6,1.12,10.03,104.14,1.02,1.06,9.63,99.14,96.58,0.95,11.09,99.75,1.05
T3,6.54,1.03,10.72,103.06,102.43,1.0,10.93,104.03,1.14,1.07,10.64,106.8,108.33,1.08,10.73,102.19,1.04
T4,6.681,0.98,10.9,109.66,97.8,0.96,11.4,112.77,1.06,0.99,9.65,103.87,102.01,0.95,9.71,101.27,1.06
T3,6.91,1.03,10.46,109.05,109.77,1.06,9.51,103.05,1.09,1.07,9.84,111.47,112.12,1.03,9.97,113.86,1.12
T4,7.311,0.94,10.61,105.22,107.55,1.08,10.3,97.43,1.12,0.98,10.74,113.09,104.95,1.04,11.29,112.62,0.96
T3,7.449,1.1,10.84,111.52,117.45,1.05,10.27,103.62,1.0,1.11,11.17,109.97,107.94,1.01,9.93,101.37,1.08
T3,7.695,1.03,10.16,114.63,112.24,1.07,9.92,115.54,0.98,0.98,10.26,107.57,111.45,1.11,9.52,110.74,1.1
T1,7.725,0.93,10.28,93.38,99.21,1.02,10.1,98.6,1.06,1.04,11.66,91.8,105.79,1.05,10.07,107.4,1.05
T1,7.903,1.03,10.57,106.6,101.2,1.07,10.82,108.54,0.97,1.04,10.98,94.51,97.21,1.17,10.82,95.87,1.07
T1,7.92,1.08,10.08,95.74,100.75,1.11,10.64,101.24,1.04,1.09,11.63,100.47,112.22,1.09,11.13,102.46,1.12
T3,8.059,0.98,10.95,116.42,100.07,1.08,10.22,115.64,1.08,1.1,9.77,113.9,106.44,0.97,10.73,116.68,1.06
T3,8.183,0.97,11.32,110.79,117.28,1.0,10.32,117.06,1.12,1.08,10.36,109.85,113.25,1.12,9.68,102.25,1.13
T3,8.498,1.04,11.05,106.88,108.73,1.01,10.93,112.14,1.14,1.03,10.19,106.14,102.05,1.05,10.46,105.58,1.08
T1,8.526,0.92,11.79,97.69,101.38,1.05,10.78,106.35,0.97,1.06,10.33,99.57,111.84,0.99,10.52,96.44,1.1
T3,8.584,0.99,10.26,111.36,111.92,1.02,10.5,100.56,1.07,1.06,9.75,107.57,112.56,1.02,10.14,103.55,0.99
T3,8.606,0.96,9.75,116.72,106.26,1.11,10.97,115.54,1.11,1.12,10.77,105.5,114.29,1.01,10.19,114.18,1.05
T2,8.631,1.11,10.81,101.22,106.62,0.98,11.31,95.23,1.05,1.06,10.58,108.4,109.04,1.01,10.74,108.05,1.06
T3,8.658,1.01,10.49,110.47,117.28,1.03,9.32,100.38,1.1,0.97,9.88,101.06,117.4,1.0,9.91,106.4,1.0
T2,8.76,1.12,9.9,102.56,107.19,0.99,11.55,98.48,1.06,1.05,10.95,105.37,110.2,0.96,10.9,102.72,1.02
T3,8.802,1.04,10.03,113.18,118.42,1.01,10.28,114.23,1.13,1.07,10.88,101.81,103.21,1.01,10.47,111.95,1.08
T4,8.834,1.08,9.52,98.65,110.15,1.07,10.24,105.3,1.1,1.08,10.04,100.71,109.14,1.03,10.65,112.99,1.05
T3,9.274,1.03,9.62,101.81,116.21,1.08,9.59,105.2,1.05,1.1,10.38,108.36,109.25,1.07,10.4,113.66,1.08
T4,9.639,0.98,10.57,97.58,97.64,0.98,10.91,101.59,1.06,1.03,10.38,109.85,98.02,0.99,10.27,113.69,1.08
T1,9.654,1.08,10.04,108.02,100.87,1.03,11.63,101.81,1.12,1.0,11.51,107.08,109.48,1.02,11.19,106.12,1.03
T4,9.81,1.06,9.89,101.04,106.82,1.02,11.38,101.26,1.09,0.95,9.8,96.93,110.39,1.11,10.66,109.56,1.01
T3,9.913,1.02,10.79,101.93,115.65,1.02,9.94,109.26,0.99,1.04,10.41,112.03,110.98,0.96,10.61,105.49,1.12
T4,10.248,1.03,9.57,103.98,114.4,1.0,10.24,108.03,0.95,0.99,9.37,109.66,106.85,0.95,10.57,113.46,0.96
T3,10.446,1.12,11.13,102.34,117.55,0.98,10.31,99.35,1.06,1.11,9.59,104.9,109.33,0.97,10.15,112.3,1.0
T1,10.453,1.08,11.76,101.99,103.66,0.99,10.55,100.52,1.04,1.0,10.6,99.84,112.66,1.02,9.97,98.14,1.11
T1,10.466,0.94,11.11,91.58,107.54,1.17,11.22,99.45,0.99,0.96,11.56,103.9,106.59,1.09,10.99,95.42,1.02
T1,10.537,0.99,10.98,100.51,108.2,1.15,10.11,97.6,1.1,0.98,10.67,98.84,111.96,1.12,9.99,97.66,0.99
T1,10.749,0.94,10.43,107.23,109.34,1.13,10.93,105.44,1.0,1.0,11.69,105.99,107.06,1.06,10.9,99.07,1.0
T2,10.88,1.11,10.14,104.18,99.16,1.08,9.8,99.95,1.04,1.12,10.5,117.36,102.8,0.97,11.14,102.88,0.96
T4,10.902,0.96,9.82,109.9,103.6,1.06,10.52,111.86,1.03,0.95,10.61,98.56,113.2,1.04,11.36,110.16,0.97
T3,10.96,0.97,10.82,105.48,110.49,1.06,10.72,107.35,1.04,1.03,11.04,114.13,107.51,1.06,10.6,110.9,1.1
T2,11.041,1.02,9.97,101.21,105.6,0.95,10.02,97.52,0.95,1.06,11.23,108.74,97.65,1.05,9.85,98.04,0.96
T2,11.057,0.99,10.34,113.94,112.54,1.1,10.42,92.57,0.93,0.98,10.73,102.87,111.15,1.09,10.96,106.2,0.94
T4,11.11,1.03,10.78,112.16,102.77,1.05,10.79,100.54,0.98,0.93,9.93,113.34,112.37,1.03,10.77,107.42,0.95
T3,11.204,1.03,10.02,114.97,102.14,1.02,10.42,114.87,1.04,1.07,10.09,102.26,101.66,1.03,9.84,110.39,0.99
