task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.151,1.934,1.051,1.992,1.052
2,2.149,3.045,5.998,3.03,5.984
2,3.149,3.006,5.905,3.091,5.952
2,5.954,3.018,5.96,3.058,5.977
1,6.113,1.916,1.021,1.903,1.055
2,6.267,3.072,5.915,3.006,5.911
2,9.003,3.06,5.966,3.001,5.966
1,9.383,1.983,1.046,1.915,1.091
2,12.663,3.05,5.913,3.087,5.97
1,12.946,1.995,1.004,1.991,1.043
2,13.132,3.002,5.93,3.014,5.988
2,13.922,3.026,5.941,3.03,5.951
2,14.167,3.056,5.982,3.021,5.956
1,17.089,1.936,1.022,1.98,1.008
1,17.468,1.943,1.035,1.926,1.024
2,18.168,3.088,5.978,3.082,5.975
2,20.292,3.041,5.946,3.05,5.995
2,21.082,3.088,5.987,3.066,5.927
2,21.748,3.026,5.92,3.036,5.992
2,24.31,3.008,5.966,3.038,5.902
2,26.853,3.051,5.996,3.024,5.912
2,27.038,3.042,5.923,3.035,5.985
2,27.77,3.048,5.92,3.027,5.946
2,28.316,3.032,5.934,3.022,5.998
2,28.34,3.051,5.966,3.037,5.973
2,29.575,3.068,5.908,3.004,5.923
2,30.458,3.014,5.96,3.086,5.986
2,31.358,3.02,5.947,3.077,5.937
1,31.946,1.991,1.082,1.954,1.044
1,31.946,1.922,1.095,1.911,1.031
1,32.225,1.968,1.048,1.942,1.086
1,32.252,1.969,1.01,1.939,1.006
2,33.889,3.009,5.993,3.043,5.987
1,34.497,1.928,1.062,1.971,1.063
1,34.671,1.946,1.086,1.913,1.029
1,35.704,1.992,1.086,1.918,1.061
1,38.724,1.944,1.027,1.932,1.046
2,39.274,3.068,5.909,3.071,5.988
2,39.845,3.027,5.905,3.01,5.964
2,40.807,3.002,5.907,3.081,5.968
2,42.167,3.004,5.974,3.084,5.981
2,42.825,3.003,5.978,3.053,5.926
2,43.106,3.088,5.946,3.01,5.918
2,45.266,3.011,5.999,3.091,5.969
2,46.48,3.031,5.991,3.021,5.928
2,46.705,3.044,5.945,3.097,5.924
2,47.09,3.067,5.983,3.077,5.912
2,47.352,3.076,5.997,3.075,5.995
1,50.236,1.914,1.064,1.997,1.042
1,50.807,1.978,1.09,1.961,1.083
2,53.627,3.031,5.961,3.092,5.947
1,54.702,1.936,1.031,1.932,1.051
2,56.915,3.093,5.987,3.05,5.901
2,58.078,3.042,5.971,3.062,5.972
2,60.827,3.074,5.986,3.03,5.978
2,62.211,3.076,5.93,3.064,5.987
2,62.468,3.033,5.903,3.053,5.974
2,62.891,3.056,5.939,3.063,5.982
2,63.423,3.063,5.927,3.021,5.936
2,63.928,3.067,5.955,3.019,5.903
1,64.008,1.907,1.084,1.945,1.066
2,64.151,3.001,5.949,3.072,5.937
2,64.609,3.056,5.944,3.069,5.986
2,65.248,3.021,5.902,3.036,5.931
2,65.522,3.046,5.996,3.036,5.947
2,65.554,3.079,5.991,3.021,5.919
1,67.087,1.908,1.089,1.959,1.074
1,67.708,1.925,1.057,1.967,1.044
2,68.776,3.004,5.981,3.097,5.985
2,69.506,3.053,5.977,3.016,5.909
2,69.562,3.017,5.918,3.055,5.918
2,71.121,3.066,5.908,3.051,5.978
2,72.506,3.079,5.92,3.084,5.989
1,73.929,1.966,1.035,1.944,1.02
1,75.154,1.983,1.08,1.903,1.063
2,75.501,3.004,5.967,3.008,5.982
2,75.522,3.015,5.947,3.075,5.985
2,77.754,3.034,5.975,3.05,5.958
1,78.288,1.995,1.044,1.963,1.082
2,78.291,3.072,5.923,3.044,5.99
2,78.346,3.072,5.974,3.003,5.965
2,78.784,3.064,5.911,3.083,5.936
1,79.072,1.969,1.093,1.976,1.073
2,79.382,3.036,5.994,3.013,5.946
2,79.89,3.082,5.99,3.041,5.976
2,80.619,3.096,5.957,3.096,5.945
1,81.25,1.959,1.07,1.924,1.058
2,81.824,3.015,5.988,3.023,5.998
1,82.002,1.948,1.014,1.936,1.066
2,83.294,3.021,5.992,3.093,5.912
2,83.907,3.027,5.944,3.063,5.979
2,84.642,3.022,5.91,3.067,6.0
2,84.742,3.042,5.96,3.076,5.916
2,84.907,3.009,5.926,3.013,5.939
2,85.04,3.02,5.972,3.056,5.95
2,85.649,3.013,5.973,3.055,5.969
2,87.806,3.042,5.957,3.06,5.989
2,88.467,3.037,5.97,3.095,5.992
1,88.524,1.915,1.063,1.96,1.077
1,89.694,1.944,1.038,1.938,1.035
1,89.71,1.952,1.096,1.915,1.064
