task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.049,10.68,108.67,1.04,93.8,108.61,98.42,99.84,1.06,11.25,112.01,1.12,101.25,100.36,98.1,104.21,0.96
1,0.108,10.38,113.91,0.99,108.45,112.09,111.82,101.07,0.99,9.9,101.74,1.04,106.65,103.78,109.03,103.76,1.03
1,0.537,9.98,107.86,1.04,105.94,101.54,105.15,101.91,0.99,9.58,106.88,1.08,98.51,101.32,96.12,106.75,0.94
2,0.583,9.53,99.03,0.99,99.96,102.99,98.92,92.64,0.99,10.63,98.34,1.06,100.32,101.9,100.94,108.52,1.05
3,0.747,10.52,103.02,0.99,98.77,102.51,106.3,104.11,1.06,9.51,102.32,0.96,94.02,103.81,104.84,93.78,1.0
2,0.891,9.7,98.06,0.98,109.74,104.48,112.26,95.46,1.08,9.84,106.28,1.02,98.83,102.7,109.24,97.99,1.12
4,1.943,11.21,117.45,1.06,100.26,95.65,102.18,99.7,0.97,10.48,100.35,1.11,102.52,107.22,105.18,92.31,1.01
2,2.441,10.6,113.05,1.03,103.45,112.82,97.65,100.14,1.08,10.24,98.8,1.02,109.43,115.94,96.17,105.37,1.16
1,2.446,9.4,98.87,1.08,103.21,112.82,108.48,102.56,1.03,9.71,113.37,1.07,95.53,110.47,103.04,103.16,1.07
2,2.468,10.43,112.54,0.97,99.13,104.08,96.39,103.96,1.13,10.64,103.14,0.99,115.49,100.72,111.77,102.49,1.09
2,2.59,10.27,106.28,0.97,114.57,105.44,105.96,104.41,1.15,10.64,96.41,1.01,111.36,99.68,107.41,105.23,1.05
3,2.639,9.96,99.17,1.03,97.4,101.03,107.02,92.34,1.0,10.59,112.54,1.1,104.86,114.14,110.48,94.6,1.02
4,3.0,10.75,113.8,1.11,104.31,110.89,101.16,96.76,1.08,9.88,108.6,1.06,108.76,100.36,98.23,94.33,1.08
4,3.007,10.46,101.49,1.04,101.25,100.58,98.76,101.68,0.94,9.74,114.08,1.13,94.86,107.76,99.93,108.15,0.94
1,3.383,9.82,101.72,1.05,107.79,108.84,111.8,101.58,1.03,9.78,99.64,1.15,96.77,102.01,106.92,100.03,1.1
2,3.728,9.4,108.95,1.05,116.2,104.59,95.35,94.1,1.06,10.62,99.96,1.05,104.77,113.84,112.14,107.46,1.12
3,4.505,10.44,105.12,1.08,105.45,114.88,112.95,105.99,1.02,10.1,102.61,1.04,92.85,113.66,100.11,97.28,1.0
3,4.513,10.85,104.8,0.99,104.74,114.21,106.78,108.39,1.0,10.8,102.24,1.12,95.66,116.17,102.78,96.89,0.99
4,5.275,11.31,103.44,1.1,105.45,96.95,99.94,97.32,1.03,10.4,107.18,0.99,101.08,111.5,109.72,100.67,1.07
4,5.395,11.17,116.83,0.95,96.27,99.63,107.26,105.92,1.03,9.91,119.11,1.1,103.04,103.87,101.4,101.4,0.99
4,5.752,10.5,101.56,0.96,96.85,106.76,98.1,100.6,1.02,11.51,102.24,0.97,108.65,97.47,102.56,101.27,1.1
1,6.034,10.71,100.01,0.99,106.04,114.7,111.44,106.0,1.01,10.84,115.46,1.03,93.98,112.64,110.49,98.6,1.06
3,6.112,9.74,101.2,1.08,93.15,105.17,99.42,106.81,0.96,10.15,111.04,1.0,107.98,107.6,114.63,96.69,1.09
2,6.711,9.41,107.05,0.99,107.81,109.36,107.51,102.06,1.15,10.76,98.1,0.98,107.89,102.0,100.84,108.55,1.06
2,6.969,11.01,102.06,1.06,111.86,101.7,95.62,96.92,1.03,9.9,97.92,1.05,114.26,114.56,97.02,96.75,1.04
1,7.298,9.87,115.21,1.14,98.39,101.56,100.8,109.45,1.08,9.85,114.6,1.11,103.21,112.77,103.04,106.9,1.09
4,7.474,9.73,115.92,1.04,93.85,96.8,101.63,98.8,1.04,11.32,112.21,0.96,93.89,104.94,95.73,105.84,1.02
2,7.801,10.04,113.41,0.94,102.9,114.48,111.02,92.61,1.15,10.53,110.07,1.0,106.74,104.42,111.8,102.82,1.16
4,7.82,11.0,108.78,1.03,106.07,102.12,103.94,105.46,1.04,10.06,106.03,0.96,93.94,112.34,98.86,100.59,1.08
