task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,1.389,2.473,1.461,4.556,0.784,2.575,1.873,4.751,0.861
2,1.405,2.537,1.902,3.725,0.89,2.005,1.844,5.083,0.85
1,2.499,2.469,1.448,3.605,0.778,2.472,1.658,4.584,0.626
2,2.927,2.456,1.614,4.784,0.745,2.147,1.887,4.527,0.837
2,4.146,2.327,2.02,4.584,0.932,2.327,1.583,4.446,0.732
1,4.954,2.126,1.541,5.088,0.76,2.49,1.473,4.371,0.635
2,5.767,2.062,1.684,5.005,0.995,2.633,1.569,4.128,0.818
2,6.489,2.253,1.856,4.66,0.886,2.433,1.68,3.807,0.726
2,6.62,2.341,1.662,4.962,0.815,2.285,2.104,3.778,0.886
1,6.819,2.03,1.885,3.681,0.863,2.395,1.441,4.917,0.748
2,8.451,2.251,1.513,4.37,0.728,2.348,1.617,3.722,0.923
2,9.591,1.972,2.054,3.74,0.933,2.14,1.953,5.084,0.947
1,9.802,2.155,1.448,4.364,0.819,1.951,1.554,3.709,0.785
1,9.818,1.913,1.89,4.479,0.861,2.27,1.518,3.848,0.842
2,10.126,2.313,1.574,4.041,0.91,2.295,1.514,4.123,0.873
1,12.485,2.565,1.858,3.628,0.782,2.225,1.879,4.108,0.639
2,12.866,2.534,1.935,4.2,0.845,1.888,1.578,3.831,0.954
1,12.989,2.16,1.896,4.938,0.759,2.456,1.977,4.455,0.712
2,13.024,2.181,1.53,4.975,0.863,2.625,1.618,4.719,0.733
1,13.372,1.877,1.905,4.112,0.805,2.492,1.641,4.203,0.678
1,14.737,1.881,1.811,4.219,0.75,1.955,1.902,4.025,0.755
2,14.742,1.979,1.659,4.809,0.88,2.251,2.069,3.751,0.828
1,16.306,1.912,1.598,3.683,0.804,1.978,1.531,3.886,0.692
1,16.681,1.852,1.89,3.872,0.861,2.429,1.661,4.169,0.622
2,17.162,2.351,2.03,3.954,0.814,2.182,1.542,4.465,1.005
2,18.361,2.614,1.747,3.675,1.003,2.329,2.027,3.919,0.881
2,19.544,2.118,1.713,4.759,0.941,2.075,1.555,5.069,0.774
2,19.819,2.404,1.657,4.627,0.724,2.296,1.965,4.495,0.887
2,19.989,2.494,1.664,4.3,0.819,2.179,1.83,4.075,0.829
1,21.328,2.043,1.518,4.406,0.765,1.991,1.492,4.267,0.811
1,21.761,2.076,1.888,3.773,0.657,2.516,1.438,4.687,0.655
2,22.438,2.392,1.847,4.087,0.99,1.927,2.078,4.3,0.98
1,23.192,2.343,1.963,4.982,0.847,2.491,1.475,5.014,0.746
2,23.994,2.599,1.558,3.63,0.845,2.359,1.907,5.057,0.986
2,24.712,2.228,1.815,4.444,0.928,2.093,1.793,3.639,0.914
1,24.881,1.883,1.792,3.987,0.695,2.173,1.711,4.001,0.664
2,26.7,2.22,1.513,4.674,0.866,2.417,1.601,4.283,0.91
2,27.586,1.926,1.651,4.673,0.722,2.391,1.68,4.541,0.814
1,27.597,1.885,1.658,4.77,0.633,1.904,1.49,5.014,0.832
1,27.672,1.9,1.822,4.671,0.742,1.928,1.433,3.872,0.782
2,27.887,2.368,1.61,4.269,0.993,2.298,2.049,5.013,1.008
1,28.187,1.951,1.633,3.691,0.66,2.286,1.787,4.457,0.655
2,28.449,2.136,2.098,4.813,0.902,2.369,1.861,4.564,0.988
1,28.819,1.86,1.548,4.81,0.786,2.492,1.515,4.225,0.846
1,29.202,2.351,1.735,4.433,0.772,2.215,1.439,4.353,0.653
1,29.41,1.906,1.495,4.177,0.648,2.231,1.501,3.902,0.711
1,29.926,2.117,1.576,4.888,0.646,2.282,1.779,3.627,0.843
2,29.982,2.063,1.764,4.297,0.954,2.442,1.764,3.738,0.904
1,30.095,2.07,1.801,4.361,0.774,2.552,1.572,4.76,0.826
