task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.004,2.581,1.604,4.997,0.636,2.334,1.723,4.681,0.843
2,1.285,1.908,2.095,3.707,0.751,1.91,2.128,5.096,0.866
2,2.026,2.46,1.621,4.978,0.923,2.491,2.053,5.119,0.769
1,2.523,2.464,1.962,4.168,0.653,2.24,1.696,4.982,0.656
2,3.832,2.466,1.556,3.834,0.727,1.971,1.654,3.682,0.857
1,3.919,2.078,1.876,4.225,0.751,2.146,1.518,3.994,0.798
1,3.921,2.197,1.948,5.078,0.655,1.879,1.879,4.492,0.786
2,6.967,2.197,1.983,4.102,0.74,2.025,1.673,4.287,0.968
1,7.297,2.618,1.74,4.231,0.791,2.054,1.544,3.624,0.678
2,7.49,1.9,1.587,4.995,0.933,2.337,1.848,4.877,0.756
1,9.284,1.879,1.415,4.02,0.619,1.868,1.647,4.132,0.632
1,10.673,1.915,1.639,4.39,0.807,2.455,1.825,3.846,0.751
1,11.49,2.388,1.552,4.327,0.703,2.455,1.776,3.664,0.838
1,12.049,2.54,1.702,4.322,0.74,2.156,1.771,3.733,0.784
2,12.105,2.428,1.872,4.861,0.728,2.537,1.777,4.137,0.754
2,12.558,2.401,1.944,4.95,0.895,2.136,1.563,4.765,0.871
1,12.68,2.382,1.426,4.013,0.772,2.617,1.735,3.835,0.623
1,12.771,1.909,1.803,3.982,0.753,2.162,1.801,3.932,0.822
1,13.718,2.306,1.439,4.901,0.706,2.235,1.696,4.303,0.643
2,15.907,1.926,1.795,3.8,0.727,2.155,1.665,4.253,0.881
2,17.954,2.136,1.753,5.029,0.847,2.526,1.681,4.919,0.951
2,19.545,2.051,1.776,4.175,0.96,2.141,1.887,4.58,0.815
2,19.816,2.631,2.046,4.759,0.8,2.616,1.609,4.613,0.98
1,21.207,2.013,1.744,4.313,0.64,2.622,1.434,4.441,0.833
1,21.494,2.032,1.714,4.271,0.824,1.982,1.975,4.085,0.767
2,21.535,2.435,1.972,4.777,0.837,2.266,1.787,4.641,0.928
1,22.176,2.109,1.615,4.838,0.695,2.431,1.988,4.926,0.616
