task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.27,2.496,1.836,5.116,0.775,2.213,1.641,4.743,0.989
2,2.081,2.129,1.654,4.746,0.833,2.527,1.786,5.121,0.719
1,2.217,2.03,1.951,4.549,0.668,2.421,1.651,4.789,0.687
1,3.635,2.478,1.783,4.726,0.861,2.351,1.793,3.654,0.854
2,5.395,2.433,2.12,4.983,0.946,2.035,1.916,3.706,0.851
2,6.851,2.542,1.531,4.167,0.732,2.498,1.691,4.855,0.956
2,8.98,2.615,1.716,4.817,0.918,2.492,1.97,3.631,0.828
2,11.121,2.29,1.886,4.14,0.969,2.151,1.82,4.613,0.984
2,11.466,2.563,1.7,4.005,0.808,2.412,1.591,4.961,0.794
2,12.291,2.465,1.799,4.962,1.0,1.912,2.046,4.446,0.981
2,13.062,2.116,2.126,3.834,0.911,2.135,2.132,5.091,0.856
2,13.3,2.082,2.037,4.235,0.965,2.181,1.738,3.972,0.983
2,13.639,2.566,1.937,4.658,0.821,2.052,1.801,4.193,0.744
2,14.472,2.015,1.615,4.535,0.883,2.381,1.833,4.795,0.766
2,15.732,2.179,1.897,4.983,0.825,2.605,2.087,4.999,0.87
1,18.23,2.332,1.92,3.827,0.676,2.198,1.691,4.211,0.755
2,21.324,2.628,1.937,4.089,0.821,2.569,1.801,3.751,0.863
2,22.128,2.209,1.68,4.182,0.775,2.629,1.714,4.897,0.73
2,25.818,1.901,2.005,4.109,0.88,2.202,1.583,4.118,1.011
1,25.894,1.868,1.651,4.19,0.818,2.343,1.752,3.902,0.839
2,26.691,2.58,2.009,4.64,0.999,2.526,1.994,5.111,0.861
2,27.46,2.548,2.034,4.082,0.803,1.887,1.92,3.975,0.878
2,28.663,1.944,1.762,4.04,0.753,2.51,1.728,3.964,0.995
2,30.315,2.172,1.828,4.122,0.905,2.188,1.984,4.245,0.73
2,31.497,2.243,2.122,4.914,0.785,2.14,1.73,3.632,0.9
1,32.076,2.446,1.826,4.223,0.692,2.477,1.613,4.425,0.765
2,33.529,1.888,1.788,4.195,0.914,2.513,1.622,4.821,0.854
1,33.803,2.138,1.62,4.611,0.726,2.546,1.863,4.079,0.617
1,33.827,1.982,1.784,4.487,0.639,2.296,1.603,4.411,0.763
2,38.918,2.508,1.868,3.984,0.791,1.971,1.894,4.237,0.856
1,39.423,2.031,1.968,5.11,0.633,2.573,1.821,3.803,0.734
2,39.633,2.422,1.903,3.914,0.788,2.425,1.719,3.642,0.817
2,40.478,1.921,1.879,4.885,0.986,2.197,1.676,4.143,0.94
2,40.795,2.103,1.82,4.972,0.774,1.966,2.024,5.047,0.808
2,41.793,1.912,2.057,4.222,0.846,2.115,2.123,4.072,0.836
2,43.653,1.943,2.069,4.416,1.004,2.537,1.94,4.714,0.787
2,44.244,2.329,2.005,5.048,0.959,2.392,1.697,4.585,0.846
2,44.519,2.361,1.994,4.96,0.847,1.916,1.985,3.903,0.805
2,45.073,1.913,1.581,4.965,0.998,1.894,1.641,4.621,0.805
1,45.098,2.024,1.517,4.34,0.751,2.59,1.776,4.82,0.861
2,46.082,1.903,1.589,4.465,0.916,2.079,1.953,4.587,0.909
