task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.013,2.429,1.426,3.619,0.679,2.36,1.417,3.838,0.81
2,1.194,2.182,1.722,4.063,0.954,2.382,1.649,5.002,1.01
2,2.522,2.127,1.674,4.58,0.83,2.251,1.636,5.076,0.872
2,2.662,2.222,1.943,3.958,0.756,2.258,1.908,3.948,0.822
2,3.176,1.888,1.657,4.569,0.771,1.889,1.619,5.133,0.836
2,3.356,2.277,1.526,3.725,0.769,2.569,1.662,4.826,0.837
2,3.5,2.066,2.034,4.769,0.956,2.158,1.948,4.177,1.005
2,4.414,2.566,1.67,4.3,0.807,2.253,1.544,3.658,0.753
2,5.292,2.027,1.643,4.225,0.874,2.076,2.011,4.541,0.842
2,5.552,2.492,2.037,3.682,0.777,1.866,1.886,3.642,0.923
2,6.183,2.019,1.585,4.394,1.014,2.132,1.968,5.121,0.745
2,6.889,2.604,1.733,4.166,0.846,2.172,2.09,3.626,1.009
1,8.877,2.069,1.872,4.968,0.806,2.558,1.58,4.803,0.787
2,9.94,1.915,2.081,4.258,0.957,2.307,1.91,4.175,0.915
2,10.911,1.943,1.544,4.107,0.791,2.364,1.828,4.536,0.966
1,11.238,2.474,1.971,3.753,0.851,2.476,1.891,4.474,0.754
2,11.735,1.88,1.531,4.086,1.003,2.483,1.921,4.778,0.951
2,11.761,1.888,2.121,3.911,1.005,2.408,1.599,4.706,0.969
1,12.245,1.86,1.809,4.938,0.843,2.231,1.968,4.71,0.824
2,12.697,2.525,2.049,5.133,0.958,2.128,2.058,3.633,0.773
2,13.474,2.243,1.959,4.864,0.917,2.231,1.725,4.227,0.822
2,17.042,2.253,1.906,4.723,0.821,2.188,1.655,4.388,0.954
2,17.375,2.596,1.998,3.789,0.797,1.969,1.595,4.112,0.814
1,18.99,2.512,1.739,3.673,0.668,2.45,1.601,4.068,0.811
2,20.493,2.563,1.618,4.156,0.996,2.119,1.866,4.76,0.92
