task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.076,2.238,1.846,3.64,0.678,2.618,1.458,4.919,0.779
1,1.812,1.999,1.601,3.854,0.791,2.108,1.479,4.899,0.689
1,2.713,2.301,1.501,3.877,0.772,2.225,1.419,5.088,0.633
1,4.132,2.363,1.603,4.843,0.612,2.469,1.463,3.937,0.826
1,5.585,2.456,1.439,4.268,0.768,1.912,1.984,4.852,0.75
2,6.365,2.494,1.854,4.727,0.918,2.272,2.0,3.77,0.844
1,6.443,2.358,1.461,3.864,0.672,2.492,1.569,3.997,0.804
1,6.468,2.072,1.622,4.132,0.825,2.528,1.905,4.657,0.854
1,6.551,2.34,1.855,4.401,0.824,2.049,1.779,3.851,0.696
2,6.62,2.377,1.553,4.817,0.884,2.192,2.023,3.761,1.017
1,7.772,2.328,1.775,4.71,0.668,2.093,1.886,3.803,0.727
1,7.787,2.412,1.619,4.379,0.77,2.228,1.746,4.986,0.659
1,8.116,1.899,1.852,4.716,0.782,2.015,1.647,4.922,0.717
1,8.856,2.11,1.524,4.168,0.79,2.206,1.582,4.894,0.682
1,10.594,2.623,1.582,3.661,0.861,1.945,1.988,4.733,0.785
1,10.694,2.404,1.422,4.025,0.834,1.951,1.631,4.373,0.822
2,10.834,2.207,1.681,3.783,0.851,2.632,1.91,3.85,0.91
1,11.698,2.14,1.463,4.549,0.727,2.399,1.647,4.978,0.847
1,11.817,2.531,1.657,4.765,0.751,2.397,1.834,3.672,0.759
2,13.065,2.043,1.676,4.162,0.989,1.973,1.73,4.338,0.989
1,13.147,2.51,1.98,4.549,0.773,2.206,1.765,5.096,0.71
1,13.202,1.912,1.803,4.562,0.752,2.167,1.598,4.045,0.765
1,13.829,2.07,1.418,5.095,0.815,2.444,1.603,3.891,0.61
1,14.147,2.427,1.423,4.283,0.788,1.9,1.961,4.724,0.621
1,14.257,2.185,1.767,4.266,0.83,2.19,1.508,4.412,0.618
1,14.378,1.987,1.478,4.486,0.758,2.131,1.958,3.937,0.786
1,14.983,1.935,1.636,4.352,0.822,1.886,1.901,5.07,0.783
1,17.041,1.852,1.825,3.628,0.64,2.373,1.517,3.675,0.638
1,18.308,2.245,1.628,4.072,0.629,2.43,1.716,4.02,0.734
2,18.316,2.197,1.585,4.196,0.79,2.2,2.027,3.948,0.843
1,18.899,2.577,1.672,4.386,0.634,2.568,1.827,3.693,0.722
1,20.52,2.179,1.779,4.43,0.76,1.86,1.474,4.498,0.799
1,20.822,2.092,1.844,4.705,0.829,2.511,1.534,4.019,0.775
1,21.163,2.592,1.908,4.867,0.815,2.622,1.905,4.516,0.779
1,21.716,2.348,1.672,3.724,0.707,1.997,1.417,5.047,0.852
1,22.119,2.23,1.962,4.181,0.828,2.002,1.752,4.492,0.824
1,22.922,2.162,1.518,4.225,0.675,1.956,1.674,4.083,0.646
1,24.617,2.23,1.657,3.847,0.743,2.126,1.462,4.386,0.859
1,24.85,2.213,1.86,3.865,0.649,1.891,1.958,4.888,0.66
1,26.074,2.622,1.656,3.69,0.683,2.371,1.76,3.775,0.775
2,26.284,2.497,1.641,4.98,0.733,1.944,1.979,3.831,0.933
1,27.344,2.575,1.873,3.866,0.759,1.982,1.933,4.26,0.719
1,29.184,2.1,1.543,3.941,0.634,2.6,1.426,4.851,0.857
1,29.378,1.935,1.546,4.726,0.771,2.509,1.444,4.161,0.677
1,30.538,2.497,1.704,4.032,0.75,2.512,1.822,4.784,0.653
1,30.886,2.593,1.463,3.904,0.685,2.054,1.98,4.267,0.804
1,32.0,2.306,1.513,3.944,0.75,2.286,1.434,3.776,0.767
1,32.036,2.432,1.691,5.008,0.847,1.879,1.73,4.585,0.675
1,32.489,2.467,1.859,3.972,0.714,2.61,1.92,5.102,0.675
2,35.832,2.334,1.753,4.372,0.799,2.599,1.895,4.226,0.868
1,37.135,2.472,1.799,4.517,0.637,2.584,1.921,4.933,0.717
1,40.156,2.384,1.684,4.081,0.753,1.929,1.893,4.196,0.818
1,40.619,2.562,1.914,4.331,0.654,2.495,1.506,4.891,0.834
1,40.717,1.95,1.684,4.046,0.644,1.94,1.795,4.005,0.755
1,41.018,2.479,1.445,3.608,0.623,2.145,1.807,4.051,0.661
1,42.46,1.976,1.679,4.76,0.687,2.571,1.69,4.782,0.625
2,42.558,1.956,1.979,3.683,0.904,2.625,1.628,4.15,0.881
1,43.088,2.334,1.87,4.369,0.659,2.082,1.623,5.001,0.715
2,43.97,2.381,1.795,4.441,0.868,2.179,1.941,4.881,0.796
2,44.256,2.554,1.854,4.37,1.014,2.556,1.805,5.115,0.964
2,45.464,1.879,2.13,3.926,0.857,2.435,1.657,4.987,0.945
1,46.22,2.302,1.866,3.659,0.712,2.131,1.886,4.068,0.838
1,46.738,2.453,1.885,3.904,0.689,2.616,1.771,4.809,0.797
1,51.083,2.614,1.862,3.864,0.765,2.446,1.76,3.669,0.703
1,51.108,2.234,1.98,4.341,0.722,2.209,1.982,4.555,0.702
2,53.034,2.639,1.902,3.861,0.913,2.584,1.588,4.777,0.842
1,54.711,2.335,1.684,3.979,0.707,2.231,1.474,3.747,0.788
1,54.745,2.49,1.682,4.449,0.791,2.235,1.89,4.632,0.742
2,55.842,1.97,1.556,3.783,0.811,2.098,1.863,4.861,0.845
1,56.537,2.177,1.69,4.591,0.768,1.9,1.567,3.624,0.749
1,57.486,1.865,1.586,4.487,0.842,2.617,1.516,3.659,0.676
1,57.82,2.407,1.86,4.907,0.696,2.167,1.608,4.971,0.797
1,58.098,2.076,1.44,3.878,0.81,2.026,1.902,3.816,0.662
1,58.679,2.624,1.842,3.838,0.822,2.622,1.956,3.884,0.631
2,59.429,2.094,2.122,3.997,0.989,2.601,1.644,4.383,0.988
1,60.108,2.029,1.711,4.165,0.676,2.124,1.872,3.956,0.853
1,60.21,1.874,1.694,4.955,0.707,1.963,1.718,4.978,0.83
1,60.433,2.446,1.806,4.593,0.616,2.073,1.73,3.61,0.61
1,60.469,1.931,1.631,4.923,0.84,1.853,1.893,4.523,0.711
2,60.689,2.293,2.126,4.905,1.004,2.228,1.801,3.628,0.994
2,62.121,2.334,1.984,3.703,0.756,2.604,2.011,3.768,0.839
1,63.945,2.528,1.53,3.941,0.81,2.223,1.847,4.681,0.774
2,63.978,2.375,2.02,5.056,1.006,2.591,1.667,3.848,0.952
1,64.63,2.384,1.702,4.816,0.748,1.982,1.716,4.252,0.822
1,64.704,1.99,1.902,3.691,0.688,1.883,1.675,4.916,0.827
2,65.557,2.007,1.528,5.077,0.783,1.892,1.793,4.256,0.93
1,65.685,2.591,1.916,4.711,0.693,1.94,1.737,4.205,0.742
2,66.602,1.971,1.654,4.398,1.006,2.549,1.754,4.742,0.72
2,66.663,1.945,1.811,5.028,0.88,2.535,1.726,5.1,0.77
2,67.171,2.547,2.068,3.679,0.821,2.447,1.834,5.134,0.878
1,68.599,2.028,1.927,4.841,0.723,2.354,1.598,4.176,0.804
1,68.726,2.056,1.841,3.775,0.838,2.269,1.771,3.845,0.765
1,70.896,2.614,1.605,3.763,0.676,2.083,1.433,4.671,0.715
1,72.252,1.852,1.842,3.846,0.686,2.258,1.874,3.657,0.759
1,75.579,2.059,1.948,4.027,0.764,2.07,1.501,3.628,0.656
1,75.855,2.586,1.886,4.817,0.839,2.456,1.501,4.775,0.862
1,76.67,2.453,1.656,4.196,0.815,2.233,1.514,4.26,0.633
1,77.133,1.91,1.672,4.357,0.658,2.324,1.613,4.261,0.69
1,79.284,2.215,1.785,3.796,0.667,1.857,1.46,4.412,0.801
1,79.502,2.548,1.826,4.705,0.773,2.057,1.631,4.112,0.691
2,79.92,2.079,1.539,4.245,0.808,2.555,1.609,3.653,0.987
2,81.702,2.601,1.956,4.245,0.845,2.08,1.641,4.975,0.774
1,84.226,2.1,1.764,4.677,0.827,2.546,1.676,4.072,0.623
1,85.001,2.581,1.989,3.619,0.66,2.388,1.823,4.775,0.724
1,85.214,2.103,1.972,4.617,0.636,1.963,1.669,3.913,0.703
1,85.767,2.041,1.455,3.664,0.708,2.495,1.534,3.617,0.821
1,86.168,1.982,1.406,4.724,0.732,2.209,1.549,4.059,0.722
1,86.173,2.348,1.577,4.471,0.667,2.049,1.969,4.184,0.83
1,86.206,2.34,1.684,4.196,0.686,2.414,1.616,4.353,0.7
2,86.211,2.271,1.852,4.931,0.986,2.109,1.881,3.913,0.804
1,87.583,1.996,1.735,3.684,0.61,2.239,1.82,4.498,0.702
1,89.249,2.354,1.801,4.946,0.632,2.286,1.807,4.307,0.692
2,89.395,2.333,1.773,3.692,1.016,2.36,1.873,4.592,0.898
1,89.778,1.988,1.982,4.716,0.83,1.905,1.543,4.347,0.723
1,89.845,2.363,1.972,5.0,0.78,2.006,1.655,4.339,0.678
1,89.965,1.882,1.838,4.047,0.688,2.066,1.512,4.267,0.862
1,90.249,2.076,1.534,4.19,0.714,2.163,1.604,4.851,0.845
1,90.277,2.595,1.758,3.633,0.623,1.958,1.793,4.823,0.703
2,91.53,2.103,1.578,4.474,0.72,2.624,1.829,5.105,1.01
1,92.666,2.197,1.872,4.084,0.81,2.592,1.811,3.683,0.793
2,92.829,2.498,2.002,5.05,1.004,2.348,1.926,4.773,0.83
1,92.955,2.467,1.434,4.999,0.726,2.511,1.989,4.828,0.692
1,93.32,2.422,1.642,4.824,0.83,1.886,1.522,4.196,0.789
1,94.135,2.511,1.967,4.326,0.677,2.213,1.437,4.916,0.77
1,94.443,2.31,1.653,3.627,0.815,1.874,1.648,4.388,0.835
1,96.286,2.162,1.83,5.086,0.751,2.158,1.834,4.081,0.845
1,96.518,2.209,1.462,4.829,0.613,1.857,1.824,4.894,0.855
2,97.41,2.251,2.07,4.874,0.97,1.904,1.714,4.742,0.72
2,97.553,1.943,1.899,4.275,0.835,2.446,1.543,3.978,0.771
1,98.921,2.131,1.697,4.775,0.766,2.1,1.587,4.889,0.84
1,99.037,2.131,1.485,4.492,0.624,2.102,1.858,3.657,0.764
2,99.701,2.409,2.068,3.854,0.869,2.195,1.718,4.462,1.006
2,99.884,2.127,1.908,4.007,1.005,2.099,1.605,4.359,0.852
1,100.54,2.272,1.761,3.624,0.789,2.325,1.859,4.196,0.65
2,103.072,2.462,2.108,4.044,0.953,2.293,2.005,4.256,0.867
1,103.229,2.561,1.742,3.797,0.616,2.179,1.786,3.853,0.813
1,103.577,2.461,1.775,3.961,0.648,2.104,1.727,4.774,0.818
1,106.106,2.364,1.707,3.989,0.633,2.389,1.89,3.944,0.702
1,106.169,2.081,1.51,4.006,0.661,2.017,1.654,4.642,0.759
1,107.578,2.279,1.605,4.241,0.667,2.422,1.801,4.961,0.702
1,108.936,2.338,1.702,3.619,0.841,2.62,1.947,3.684,0.789
1,109.004,2.045,1.649,4.279,0.848,2.337,1.505,4.019,0.632
1,109.078,2.476,1.638,4.044,0.664,1.941,1.707,3.608,0.819
1,109.205,2.207,1.905,4.303,0.823,1.921,1.799,4.201,0.767
1,110.408,2.187,1.902,4.311,0.722,2.473,1.617,4.364,0.809
1,110.983,2.45,1.801,4.763,0.772,2.493,1.866,3.982,0.826
1,111.372,2.162,1.672,4.967,0.684,2.022,1.522,4.725,0.847
2,114.57,2.301,1.815,4.351,0.901,2.329,2.094,4.675,0.899
2,115.204,2.417,1.636,4.995,0.748,2.197,1.62,3.828,1.011
1,115.528,2.485,1.616,4.121,0.686,1.937,1.973,4.373,0.822
1,116.342,2.471,1.516,4.235,0.786,1.868,1.79,4.789,0.854
2,116.703,2.354,2.065,4.37,0.804,1.93,1.989,4.64,0.969
1,118.221,2.435,1.519,3.605,0.776,2.476,1.786,3.946,0.861
1,119.394,2.486,1.951,3.901,0.733,1.976,1.984,4.408,0.69
1,120.571,2.618,1.577,3.693,0.735,1.857,1.765,3.888,0.848
2,122.967,1.898,1.985,3.893,0.734,2.258,2.123,4.665,0.992
1,124.734,2.496,1.662,3.796,0.765,2.213,1.831,4.969,0.632
2,124.747,1.865,2.02,4.581,0.765,2.52,1.737,4.274,0.953
1,124.934,2.24,1.882,4.962,0.857,2.025,1.433,4.916,0.724
1,125.04,2.541,1.653,3.661,0.86,1.991,1.518,3.913,0.807
1,126.111,2.444,1.766,4.454,0.752,2.032,1.784,3.673,0.854
2,126.161,2.361,1.716,3.631,0.76,1.891,1.914,5.083,0.923
2,127.003,2.602,1.964,4.179,0.799,2.63,1.636,4.613,0.852
1,127.473,2.126,1.662,3.987,0.757,2.126,1.885,4.266,0.652
2,129.689,2.139,1.612,4.961,0.885,2.297,1.617,4.256,0.931
1,129.731,1.986,1.862,4.176,0.684,1.929,1.727,4.954,0.796
2,129.768,2.557,1.824,3.978,0.809,2.176,1.792,3.912,0.736
2,129.976,2.436,1.654,4.99,0.914,1.951,2.089,3.639,0.961
1,130.552,2.273,1.494,4.653,0.736,2.218,1.574,4.392,0.861
1,132.111,2.486,1.951,4.878,0.708,2.076,1.868,3.893,0.719
1,132.481,2.245,1.479,4.108,0.7,1.882,1.79,4.495,0.824
1,132.506,2.513,1.48,4.353,0.627,2.507,1.977,4.025,0.802
1,132.904,1.88,1.897,4.028,0.837,2.412,1.959,3.605,0.809
1,133.028,2.552,1.737,4.079,0.762,2.474,1.948,4.006,0.618
1,133.317,1.968,1.716,4.624,0.7,2.023,1.942,3.783,0.695
1,134.164,1.922,1.74,4.13,0.782,1.949,1.728,4.878,0.764
1,134.341,2.5,1.703,4.639,0.678,2.576,1.514,4.955,0.786
2,134.441,2.476,2.007,4.504,0.954,2.172,1.913,3.782,1.006
2,135.582,2.076,1.599,4.418,0.907,2.258,1.737,4.768,1.011
1,136.509,2.4,1.765,4.965,0.839,1.988,1.728,4.516,0.834
2,136.64,1.914,2.007,4.05,1.006,2.471,1.513,3.813,0.829
1,139.996,2.322,1.855,4.412,0.844,1.988,1.677,5.019,0.863
1,140.249,1.961,1.501,4.624,0.698,2.358,1.518,3.98,0.721
1,141.472,2.145,1.854,4.616,0.816,2.257,1.707,4.76,0.811
1,141.632,2.373,1.739,4.003,0.704,2.49,1.761,4.614,0.632
1,141.647,2.238,1.647,4.809,0.752,2.195,1.872,3.871,0.694
1,142.271,1.852,1.872,4.364,0.689,1.889,1.532,5.11,0.736
1,142.481,1.901,1.902,4.347,0.631,2.351,1.513,4.367,0.646
1,142.524,2.584,1.494,4.747,0.861,2.474,1.418,4.517,0.86
1,142.773,2.321,1.896,5.1,0.7,1.891,1.631,3.875,0.86
1,143.142,2.233,1.444,3.8,0.847,2.015,1.613,4.075,0.64
2,143.416,2.229,1.989,3.958,0.958,2.013,2.047,4.841,0.845
1,143.49,2.264,1.552,3.763,0.631,2.035,1.558,4.549,0.678
1,144.631,2.307,1.719,3.673,0.745,1.88,1.444,4.177,0.828
2,144.856,2.008,1.615,3.864,0.877,2.364,1.525,3.975,0.891
1,145.866,2.337,1.728,4.763,0.719,2.032,1.512,3.902,0.687
1,146.387,2.049,1.757,4.412,0.625,2.07,1.738,4.206,0.826
1,147.227,2.167,1.77,4.775,0.735,2.404,1.939,3.64,0.65
1,147.367,2.226,1.794,4.772,0.781,2.194,1.942,4.031,0.695
2,148.604,2.063,1.948,5.021,0.999,2.447,1.791,4.156,0.753
1,149.78,2.022,1.879,3.726,0.852,2.099,1.433,3.775,0.803
1,150.075,2.028,1.419,4.216,0.648,2.552,1.55,4.444,0.689
1,150.893,2.544,1.607,4.723,0.821,2.615,1.8,4.132,0.693
1,153.209,2.429,1.682,3.984,0.767,1.947,1.976,4.325,0.752
1,153.279,2.069,1.851,4.925,0.734,2.609,1.464,3.619,0.701
1,153.595,2.358,1.872,4.538,0.851,2.482,1.585,4.613,0.826
1,154.427,1.94,1.473,4.364,0.81,2.209,1.763,5.019,0.656
1,154.45,2.043,1.691,4.252,0.756,2.402,1.972,5.112,0.744
1,154.886,2.192,1.609,4.233,0.806,1.969,1.703,4.592,0.847
2,155.174,2.283,1.956,4.599,0.733,2.582,2.028,4.179,0.925
1,159.253,2.4,1.788,4.774,0.689,2.52,1.651,4.252,0.684
1,159.767,2.563,1.685,4.996,0.828,2.62,1.582,3.765,0.762
1,160.652,1.88,1.848,4.485,0.619,2.078,1.886,4.54,0.694
1,160.677,2.482,1.549,4.632,0.826,2.088,1.639,4.357,0.789
2,161.06,1.935,1.92,4.599,0.872,2.063,2.05,4.987,0.731
1,161.459,2.155,1.62,4.479,0.668,2.269,1.837,3.672,0.774
