task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.238,2.528,1.439,4.542,0.796,2.306,1.534,4.62,0.799
1,1.839,2.069,1.459,5.11,0.794,2.15,1.793,4.263,0.719
1,2.36,2.192,1.873,4.267,0.856,2.566,1.447,4.412,0.789
1,4.706,2.045,1.704,4.395,0.733,2.233,1.757,4.235,0.775
1,5.209,2.517,1.559,4.338,0.818,2.316,1.48,3.893,0.775
2,6.819,2.035,1.917,4.179,0.82,2.241,1.695,3.863,1.017
1,6.85,1.98,1.962,4.999,0.734,2.076,1.475,4.052,0.747
1,7.519,2.095,1.451,5.008,0.664,2.162,1.424,3.608,0.788
2,8.429,2.213,1.721,3.919,0.847,2.187,2.073,4.64,0.736
1,9.599,2.282,1.521,4.791,0.625,2.31,1.869,4.5,0.655
1,10.114,2.592,1.534,3.706,0.761,2.462,1.587,4.689,0.799
1,10.427,2.327,1.714,4.085,0.799,2.078,1.653,3.932,0.841
2,10.498,2.213,1.898,4.767,0.938,2.547,1.585,4.145,0.941
1,11.293,2.062,1.98,4.371,0.81,2.447,1.785,4.083,0.852
1,11.461,2.53,1.491,4.955,0.625,2.104,1.479,3.891,0.861
1,15.313,1.925,1.52,4.639,0.806,2.467,1.514,4.741,0.746
2,16.831,2.422,1.679,4.226,0.881,2.488,1.775,4.673,0.76
1,17.326,2.595,1.482,3.683,0.852,2.252,1.728,3.905,0.683
2,18.102,1.912,2.027,4.905,0.873,2.296,2.065,4.514,0.74
2,18.349,2.167,2.112,4.584,0.807,2.298,2.058,5.098,0.727
2,19.129,2.253,1.679,4.299,0.96,2.055,1.659,4.119,0.81
2,20.134,2.471,1.919,4.369,0.722,2.54,1.591,4.666,0.91
1,20.374,2.002,1.855,4.216,0.653,2.102,1.552,3.633,0.813
1,20.904,2.362,1.779,3.847,0.762,1.865,1.714,4.833,0.809
1,21.411,2.013,1.838,3.664,0.825,2.228,1.427,4.563,0.847
1,22.245,2.167,1.737,4.088,0.642,2.483,1.786,3.659,0.705
1,24.634,2.431,1.821,4.277,0.61,2.324,1.498,5.098,0.675
2,25.865,2.231,1.843,5.021,0.841,2.579,1.614,3.978,0.88
1,26.426,1.949,1.735,5.043,0.627,2.419,1.706,4.132,0.736
2,27.601,2.548,2.094,5.114,0.84,2.305,1.994,4.472,0.953
2,28.14,2.421,2.002,4.466,0.892,2.404,1.583,4.156,0.873
1,30.125,2.219,1.535,4.782,0.739,2.466,1.566,4.657,0.66
1,30.561,2.029,1.671,4.405,0.629,2.472,1.855,4.347,0.776
2,30.75,2.4,1.868,4.365,1.015,1.966,1.799,4.739,0.795
2,32.549,2.368,1.935,4.401,0.913,2.626,1.938,4.626,0.839
1,32.844,2.277,1.515,4.054,0.724,2.624,1.598,5.086,0.808
1,33.551,2.162,1.948,3.688,0.752,2.538,1.588,4.888,0.78
1,34.025,2.42,1.467,3.652,0.678,1.999,1.844,4.033,0.834
1,34.847,2.266,1.512,3.845,0.636,2.179,1.419,4.202,0.83
1,34.92,2.467,1.956,3.991,0.649,2.083,1.847,3.877,0.664
1,36.674,1.886,1.931,4.683,0.841,2.24,1.668,3.626,0.797
1,36.948,2.582,1.755,4.775,0.64,2.407,1.736,4.046,0.859
1,37.641,1.909,1.76,4.019,0.81,1.99,1.572,3.871,0.716
1,39.325,2.54,1.901,4.582,0.701,2.192,1.654,4.348,0.799
1,40.108,2.418,1.579,3.904,0.744,2.043,1.959,4.116,0.653
1,40.338,1.868,1.464,3.619,0.692,2.183,1.598,4.203,0.722
1,42.323,2.078,1.479,3.866,0.863,2.586,1.48,3.946,0.861
2,42.392,1.943,1.557,4.613,0.972,2.384,1.664,4.285,0.946
2,42.65,1.897,1.748,5.004,0.952,2.443,1.644,4.866,0.844
1,42.853,2.575,1.442,4.361,0.707,1.873,1.953,3.783,0.683
1,46.584,2.142,1.652,3.884,0.628,2.52,1.432,5.077,0.849
1,46.838,2.319,1.897,4.707,0.715,2.493,1.478,4.347,0.644
2,47.975,2.36,1.999,3.861,0.977,2.636,1.902,3.8,0.954
