task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.038,1.0,10.96,9.64,110.54,11.42,108.4,112.9,93.44,1.02,11.19,9.78,104.61,11.42,108.03,103.06,100.87
T2,0.198,1.01,10.86,9.73,108.56,11.4,95.98,114.02,92.74,1.05,9.86,10.89,104.12,10.58,104.26,102.28,100.37
T1,0.491,1.1,11.0,9.58,100.65,9.98,107.65,108.98,115.47,1.06,10.37,10.02,95.97,10.69,103.46,100.41,107.13
T2,0.525,1.01,10.22,11.01,100.71,11.51,94.91,98.76,108.11,1.09,10.96,10.91,98.33,10.35,96.71,103.34,97.12
T1,0.571,1.1,9.83,10.1,108.04,9.84,100.42,95.96,113.98,1.08,11.52,11.25,97.7,10.16,99.48,100.37,111.51
T3,0.752,1.17,11.63,11.45,103.1,9.79,101.85,115.69,108.62,1.15,10.08,10.66,113.32,11.0,101.15,114.96,109.96
T4,1.736,0.97,10.04,10.7,109.17,9.78,106.97,98.92,106.17,1.05,9.98,11.22,111.78,9.52,104.78,101.06,100.06
T4,1.937,1.04,10.71,10.9,107.88,9.52,115.32,98.61,92.92,1.04,9.9,11.29,105.88,9.68,103.64,106.68,107.87
T4,2.025,0.99,9.98,10.74,99.43,9.6,106.88,99.69,108.95,1.15,9.87,11.28,112.29,9.6,114.5,96.94,102.51
T4,2.138,1.05,11.49,10.0,106.98,10.5,102.0,101.03,101.0,1.15,11.13,9.88,114.53,9.76,107.97,98.0,98.68
T2,2.155,1.15,10.6,10.12,96.48,9.69,94.94,104.98,93.0,1.13,9.83,10.78,104.74,11.33,99.69,113.25,98.99
T3,2.155,1.15,11.57,11.44,100.87,11.01,108.41,100.7,104.89,0.99,10.94,10.87,110.02,10.06,98.38,106.79,107.22
T2,2.2,1.0,10.3,10.97,99.5,10.0,103.29,102.14,104.3,1.14,10.55,9.98,94.31,11.22,93.94,104.44,100.94
T1,2.356,1.06,11.57,10.75,98.32,9.97,105.7,102.02,104.21,1.07,11.2,10.26,110.38,10.59,113.96,106.34,107.2
T4,2.435,1.11,10.03,10.66,101.32,9.87,104.05,98.47,100.79,1.12,10.62,9.93,103.9,10.41,103.51,107.43,104.28
T1,2.6,1.12,10.49,10.77,105.46,10.04,109.34,96.49,104.73,1.01,9.99,9.72,101.03,9.89,105.64,101.35,105.12
T3,2.694,1.17,11.6,10.69,97.9,9.4,93.06,116.09,115.33,1.06,11.45,11.51,104.82,10.97,101.85,105.84,98.15
T1,2.758,1.07,10.8,9.79,98.75,9.38,109.23,107.28,114.28,1.13,11.05,9.49,110.1,10.67,101.26,101.17,113.56
T1,2.78,0.99,10.43,10.53,105.46,10.1,110.88,105.49,107.49,1.07,11.18,10.63,107.84,9.7,111.5,96.34,117.25
T3,2.841,1.02,10.81,10.19,98.13,9.38,93.49,114.22,111.14,0.99,10.69,11.24,110.45,10.09,101.28,102.75,107.68
T2,3.153,1.03,10.56,9.84,104.14,11.09,95.6,114.78,107.04,1.15,11.0,11.22,107.19,10.16,95.21,107.65,93.86
T1,3.476,1.13,11.06,10.74,106.75,10.32,111.63,102.8,114.71,0.98,10.98,11.01,104.94,10.74,110.97,97.35,113.67
T1,3.798,0.99,10.02,10.84,96.54,10.77,108.94,106.27,118.44,1.08,11.61,11.12,100.3,9.53,111.5,101.05,111.76
T1,3.986,1.16,10.26,11.09,106.95,10.24,114.07,99.56,112.33,1.08,10.22,10.76,104.47,10.41,100.83,96.42,110.6
T4,4.178,1.11,10.67,10.81,106.21,10.02,104.91,98.46,109.39,1.1,10.38,11.48,115.07,10.08,116.08,113.73,100.53
T2,4.376,1.08,10.28,10.02,102.27,9.89,107.32,98.66,101.39,1.12,10.84,9.65,99.05,10.36,109.02,104.98,98.64
T2,4.428,1.08,10.41,10.18,105.37,11.16,101.52,98.2,104.0,1.04,10.32,9.96,110.03,11.36,110.81,101.29,94.38
T1,4.721,1.01,11.26,10.65,110.28,9.43,112.33,96.67,114.29,1.0,11.25,9.66,106.12,10.64,103.9,103.11,104.57
