task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T10,0.049,26.35,4.82,101.67,24.79,100.06,107.63,10.48,106.46,28.46,5.24,107.7,25.92,100.52,105.14,9.7,111.98
T6,0.095,27.72,5.02,100.59,28.87,106.01,118.87,10.57,97.51,28.77,5.06,118.26,26.96,106.82,108.98,11.05,108.84
T5,0.098,23.3,4.82,112.98,26.68,104.98,101.2,10.52,93.05,23.92,5.56,114.15,26.79,100.27,105.79,9.81,94.49
T7,0.272,25.56,4.96,103.36,26.12,99.72,116.43,10.0,106.9,24.78,5.08,109.13,26.74,112.8,117.35,10.05,108.58
T4,0.286,25.88,5.01,108.27,27.03,101.3,108.07,10.33,105.51,26.45,5.54,101.12,24.36,102.25,115.39,10.48,101.89
T1,0.368,26.86,5.64,104.29,26.39,96.33,117.19,9.42,101.04,26.12,5.2,96.89,29.21,110.7,106.44,10.05,96.85
T4,0.464,27.47,5.06,99.22,24.28,118.06,99.81,11.21,108.53,26.9,5.81,100.92,23.99,103.38,106.2,11.9,107.55
T10,0.558,29.43,5.03,113.01,23.7,103.49,105.57,9.43,96.94,27.7,5.48,112.41,24.25,96.18,110.43,9.67,112.65
T5,0.699,24.0,5.17,116.98,25.42,96.79,93.34,10.92,96.13,25.06,5.55,103.27,24.88,95.88,94.6,10.32,103.79
T1,0.853,23.74,4.98,106.8,27.05,100.88,104.75,10.31,101.23,26.51,5.48,92.14,27.3,100.18,101.6,10.63,96.63
T7,1.735,26.25,5.07,106.36,29.16,102.31,111.85,11.16,103.71,23.78,4.88,100.43,27.16,97.03,103.64,11.55,97.19
T10,1.906,27.05,5.46,100.27,24.85,113.49,105.06,10.2,103.26,27.57,5.15,117.89,23.5,105.62,113.28,10.3,98.91
T4,1.995,27.15,5.17,95.29,26.19,103.35,102.93,11.14,103.35,27.33,5.49,103.8,24.61,100.77,110.55,11.09,104.13
T3,2.054,25.51,5.65,104.83,26.09,112.7,98.07,9.52,109.94,25.1,5.59,98.64,25.38,103.19,97.3,10.98,109.68
T5,2.158,27.03,4.95,102.42,25.22,106.22,97.13,9.89,100.78,27.3,5.44,117.19,26.12,99.86,108.47,10.29,107.66
T2,2.504,25.45,5.82,108.4,24.57,103.36,105.85,10.31,100.75,24.3,5.64,107.58,27.78,97.98,103.0,10.68,102.86
T7,2.561,26.02,5.33,95.79,25.38,103.14,105.16,10.3,99.27,25.73,5.2,103.48,27.88,99.49,111.32,11.07,97.4
T1,2.581,22.96,5.71,101.06,25.79,110.41,99.64,10.02,97.01,23.5,5.3,93.27,27.96,101.21,107.78,10.68,103.75
T3,2.587,25.02,5.33,114.45,26.92,104.42,105.0,9.3,99.6,25.91,5.38,110.33,27.12,112.81,103.18,9.74,100.93
T1,2.924,25.86,4.89,107.5,25.32,109.13,101.17,10.32,98.9,24.32,5.32,109.51,26.23,104.45,103.98,10.23,98.63
T1,2.939,24.21,5.64,108.2,29.21,97.34,110.1,9.48,94.19,24.01,5.21,92.42,29.21,101.49,108.54,9.45,93.66
T5,3.143,25.09,5.48,114.64,23.64,104.45,102.58,10.68,99.11,24.45,4.91,107.72,23.88,102.34,106.54,9.74,103.79
T2,3.286,23.22,5.06,109.14,26.89,103.39,98.35,10.78,113.26,26.68,5.76,98.95,25.96,101.91,109.98,9.25,108.59
T6,3.3,25.77,5.28,104.55,24.9,110.68,112.33,11.13,104.54,29.32,4.95,99.96,26.41,114.11,111.67,11.03,105.53
T7,3.324,27.08,4.66,104.11,26.52,102.35,104.07,11.52,106.14,23.62,5.36,100.67,25.23,110.3,107.77,10.58,100.75
T3,3.405,25.84,5.18,98.57,26.84,100.95,103.1,10.41,105.49,24.19,5.0,110.19,27.16,108.05,110.46,10.04,109.82
