task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.511,1.959,1.059,1.919,1.067
1,1.865,1.978,1.074,1.978,1.057
1,2.403,1.974,1.027,1.993,1.094
1,2.512,1.965,1.093,1.954,1.074
1,3.531,1.989,1.062,1.919,1.036
1,3.674,1.947,1.082,1.97,1.022
1,4.03,1.964,1.074,1.982,1.018
1,4.998,1.93,1.097,1.954,1.088
1,6.444,1.976,1.01,1.992,1.099
1,6.948,1.936,1.08,1.927,1.052
1,7.76,1.902,1.058,1.942,1.017
1,11.171,1.908,1.042,1.975,1.093
1,12.546,1.984,1.08,1.957,1.059
1,16.434,1.939,1.033,1.948,1.036
1,19.707,1.967,1.06,1.958,1.018
1,20.942,1.967,1.051,1.994,1.081
1,24.524,1.975,1.064,1.938,1.07
1,25.532,1.943,1.077,1.965,1.062
1,25.929,1.927,1.081,1.936,1.058
1,26.031,1.989,1.006,1.975,1.083
1,29.157,1.988,1.078,1.939,1.059
1,29.313,1.996,1.026,1.996,1.018
1,29.676,1.968,1.004,1.902,1.032
1,30.632,1.908,1.074,1.902,1.015
1,31.279,1.99,1.084,1.986,1.083
1,31.388,1.905,1.092,1.98,1.045
1,31.414,1.942,1.041,1.942,1.07
1,31.766,1.912,1.051,1.982,1.016
1,32.119,1.964,1.06,1.998,1.033
1,33.339,1.957,1.057,1.91,1.062
1,33.524,1.95,1.098,1.915,1.043
1,33.933,1.905,1.004,1.984,1.093
1,34.115,1.95,1.007,1.902,1.014
1,34.123,1.991,1.08,1.943,1.003
1,34.147,1.977,1.028,1.952,1.047
1,36.334,1.966,1.068,1.986,1.002
1,37.46,1.93,1.077,1.993,1.095
1,37.623,1.941,1.02,1.965,1.03
1,37.725,1.986,1.098,1.929,1.088
1,38.494,1.996,1.06,1.939,1.065
1,39.231,1.982,1.075,1.997,1.086
1,39.561,1.926,1.068,1.917,1.022
1,39.718,1.95,1.081,1.987,1.059
1,41.235,1.927,1.038,1.969,1.037
1,41.736,1.91,1.01,1.964,1.08
1,42.498,1.982,1.084,1.933,1.086
1,43.038,1.967,1.057,1.947,1.032
1,43.189,1.907,1.001,1.967,1.088
1,43.877,1.964,1.055,1.972,1.075
1,43.942,1.955,1.058,1.959,1.088
1,44.66,1.993,1.06,1.916,1.021
1,44.694,1.944,1.08,1.973,1.037
1,46.433,1.988,1.088,1.99,1.096
1,49.715,1.946,1.065,1.967,1.046
1,49.919,1.957,1.033,1.925,1.008
1,50.393,1.929,1.089,1.943,1.054
1,50.932,1.943,1.081,1.92,1.096
1,52.436,1.926,1.081,1.926,1.004
1,52.608,1.944,1.078,1.903,1.036
1,53.452,1.961,1.071,1.969,1.045
1,53.779,1.942,1.061,1.984,1.096
1,54.262,1.945,1.041,1.909,1.065
1,55.366,1.903,1.07,1.973,1.043
1,55.612,1.937,1.042,1.934,1.058
1,56.346,1.942,1.015,1.971,1.03
1,56.656,1.906,1.022,1.995,1.029
1,58.585,1.976,1.018,1.904,1.074
1,59.324,1.914,1.013,1.945,1.005
1,59.424,1.958,1.002,1.95,1.097
1,60.196,1.975,1.01,1.959,1.012
1,60.59,1.913,1.06,1.915,1.056
1,62.02,1.959,1.091,1.905,1.036
1,62.652,1.982,1.094,1.979,1.038
1,64.004,1.905,1.048,1.987,1.018
1,64.162,1.979,1.009,1.916,1.019
1,65.745,1.94,1.083,1.922,1.034
1,66.487,1.934,1.036,1.916,1.094
1,66.996,1.977,1.096,1.952,1.008
