task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.165,1.952,1.088,1.912,1.024
1,0.755,1.985,1.092,1.957,1.087
1,2.17,1.963,1.041,1.942,1.094
1,2.748,1.921,1.034,1.94,1.087
1,5.719,1.909,1.002,1.996,1.044
1,5.913,1.926,1.066,1.961,1.057
1,6.24,1.969,1.033,1.997,1.013
1,7.933,1.91,1.019,1.998,1.046
1,8.774,1.992,1.024,1.978,1.023
1,9.499,1.967,1.066,1.908,1.061
1,9.631,1.999,1.074,1.948,1.041
1,9.738,1.973,1.097,1.903,1.038
1,10.262,1.963,1.042,1.978,1.069
1,12.004,1.934,1.091,1.969,1.025
1,12.826,1.948,1.031,1.915,1.023
1,12.986,1.958,1.032,1.999,1.085
1,12.999,1.965,1.069,1.98,1.064
1,14.572,1.993,1.037,1.913,1.011
1,14.738,1.954,1.093,1.957,1.009
1,15.428,1.985,1.06,1.99,1.02
1,16.126,1.967,1.051,1.97,1.026
1,20.576,1.998,1.005,1.968,1.09
1,21.832,1.985,1.047,1.904,1.086
1,23.761,1.942,1.091,1.907,1.001
1,24.965,1.978,1.092,1.979,1.062
1,25.343,1.902,1.021,1.918,1.051
1,29.684,1.907,1.087,1.926,1.063
1,30.756,1.962,1.047,1.998,1.006
1,34.611,1.993,1.008,1.956,1.047
1,34.813,1.936,1.03,1.969,1.098
1,36.197,1.972,1.006,1.988,1.025
1,36.329,1.906,1.077,1.95,1.057
1,39.75,1.941,1.094,1.982,1.027
1,39.854,1.95,1.087,1.952,1.037
1,43.537,1.987,1.073,1.994,1.053
1,44.359,1.981,1.036,1.965,1.076
1,44.648,1.958,1.021,1.963,1.067
1,45.65,1.915,1.014,1.968,1.072
1,46.224,1.971,1.004,1.913,1.001
1,46.456,1.915,1.08,1.902,1.079
1,46.693,1.94,1.099,1.964,1.081
1,48.299,1.939,1.002,1.934,1.078
1,48.547,1.952,1.08,1.909,1.018
1,48.97,1.949,1.008,1.919,1.024
1,49.415,1.913,1.003,1.902,1.078
1,51.156,1.929,1.041,1.996,1.018
1,52.302,1.989,1.037,1.985,1.026
1,53.347,1.97,1.057,1.905,1.096
1,54.236,1.917,1.098,1.972,1.056
1,54.333,1.909,1.057,1.919,1.083
1,55.108,1.901,1.019,1.988,1.006
1,59.198,1.913,1.001,1.94,1.001
1,61.157,1.919,1.041,1.938,1.024
1,63.574,1.958,1.028,1.956,1.006
1,63.883,1.906,1.041,1.927,1.03
1,64.776,1.942,1.024,1.952,1.088
1,65.447,1.978,1.008,1.973,1.077
1,65.553,1.918,1.04,1.946,1.055
1,66.441,1.912,1.068,1.953,1.098
1,66.568,1.96,1.022,1.957,1.04
1,67.564,1.98,1.001,1.935,1.026
1,67.758,1.984,1.029,1.957,1.042
1,69.074,1.98,1.042,1.967,1.018
1,69.563,1.936,1.017,1.962,1.007
1,69.852,1.97,1.062,1.916,1.086
1,70.119,1.943,1.055,1.982,1.008
1,71.36,1.975,1.039,1.969,1.019
1,72.456,1.968,1.093,1.941,1.057
1,74.099,1.944,1.074,1.946,1.099
1,74.44,1.921,1.049,1.99,1.085
1,75.853,1.995,1.021,1.996,1.028
1,77.627,1.949,1.026,1.982,1.069
1,77.726,1.915,1.008,1.988,1.078
1,78.121,1.942,1.016,1.976,1.027
1,79.061,1.918,1.017,1.948,1.01
1,79.064,1.917,1.027,1.923,1.065
1,79.279,1.979,1.095,1.929,1.077
