task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,2.936,1.983,1.066,1.967,1.061
1,2.946,1.946,1.093,1.938,1.04
1,3.795,1.936,1.079,1.928,1.042
1,3.912,1.947,1.02,1.972,1.071
1,4.831,1.97,1.094,1.925,1.047
1,5.521,1.985,1.09,1.962,1.025
1,5.597,1.941,1.093,1.935,1.005
1,6.103,1.998,1.085,1.966,1.021
1,7.308,1.997,1.092,1.994,1.064
1,7.635,1.924,1.085,1.911,1.089
1,10.663,1.917,1.051,1.995,1.027
1,11.956,1.992,1.053,1.965,1.093
1,12.214,1.931,1.072,1.903,1.007
1,14.493,1.937,1.063,1.966,1.034
1,16.39,1.928,1.052,1.941,1.085
1,17.084,1.913,1.073,1.934,1.05
1,17.413,1.914,1.0,1.934,1.063
1,17.462,1.949,1.069,1.905,1.082
1,17.491,1.91,1.044,1.991,1.004
1,17.561,1.974,1.031,1.996,1.068
1,18.51,1.99,1.094,1.99,1.069
1,20.588,1.928,1.072,1.929,1.077
1,20.818,1.966,1.063,1.924,1.09
1,22.257,1.99,1.074,1.958,1.062
1,22.513,1.981,1.054,1.925,1.01
1,22.656,1.948,1.03,1.992,1.037
1,23.16,1.998,1.061,1.938,1.031
1,23.973,1.998,1.043,1.905,1.053
1,24.372,1.942,1.094,1.926,1.092
1,24.778,1.907,1.078,1.967,1.01
1,25.746,1.984,1.078,1.957,1.06
1,25.781,1.955,1.07,1.929,1.098
1,26.885,1.974,1.037,1.964,1.036
1,27.269,1.919,1.07,1.974,1.016
1,27.932,1.985,1.051,1.998,1.088
1,28.161,1.945,1.0,1.918,1.083
1,28.174,1.924,1.056,1.966,1.026
1,32.404,1.955,1.086,1.95,1.041
1,32.676,1.917,1.06,1.904,1.098
1,34.582,1.961,1.0,1.929,1.07
1,34.842,1.931,1.035,1.934,1.043
1,37.682,1.95,1.01,1.922,1.047
1,39.579,1.918,1.047,1.95,1.016
1,39.983,1.993,1.071,1.988,1.032
1,41.032,1.937,1.061,1.948,1.022
1,43.35,1.934,1.006,1.957,1.038
1,44.039,1.931,1.019,1.915,1.094
1,45.772,1.926,1.091,1.971,1.029
1,46.544,1.967,1.073,1.994,1.046
1,47.917,1.912,1.033,1.931,1.051
1,48.907,1.993,1.028,1.904,1.092
1,49.626,1.903,1.024,1.955,1.059
1,50.345,1.937,1.093,1.964,1.038
1,51.417,1.914,1.002,1.985,1.093
1,54.357,1.936,1.052,1.982,1.064
1,55.482,1.974,1.076,1.981,1.035
1,56.965,1.946,1.079,1.987,1.03
1,58.76,1.985,1.096,1.911,1.019
1,59.311,1.973,1.081,1.915,1.089
1,60.782,1.965,1.071,1.961,1.098
1,61.151,1.913,1.003,1.964,1.036
1,62.076,1.905,1.05,1.939,1.083
1,62.728,1.967,1.091,1.975,1.098
1,63.433,1.972,1.079,1.994,1.086
1,65.753,1.946,1.089,1.969,1.083
1,68.324,1.913,1.08,1.994,1.086
1,69.483,1.936,1.021,1.99,1.017
1,71.492,1.976,1.086,1.972,1.066
1,71.669,1.942,1.035,1.927,1.085
1,76.046,1.905,1.033,1.975,1.065
1,77.963,1.952,1.05,1.916,1.092
1,78.982,1.932,1.083,1.965,1.04
1,79.095,1.957,1.074,1.998,1.03
1,80.178,1.981,1.094,1.929,1.096
1,80.809,1.95,1.098,1.918,1.015
1,81.447,1.918,1.06,1.976,1.038
1,83.128,1.965,1.069,1.961,1.032
1,83.521,1.987,1.02,1.913,1.076
1,84.032,1.979,1.089,1.964,1.008
1,84.386,1.931,1.041,1.962,1.086
1,84.758,1.996,1.092,1.945,1.063
1,85.85,1.946,1.058,1.994,1.071
1,86.177,1.944,1.092,1.998,1.033
1,86.755,1.957,1.003,1.979,1.096
1,87.59,1.968,1.029,1.967,1.022
1,87.65,1.944,1.009,1.952,1.08
1,88.807,1.978,1.041,1.901,1.098
1,91.793,1.993,1.095,1.904,1.01
1,93.092,1.958,1.048,1.965,1.092
1,94.718,1.957,1.007,1.98,1.081
1,96.063,1.949,1.051,1.949,1.059
1,96.714,1.903,1.086,1.931,1.026
1,98.166,1.985,1.067,1.975,1.074
1,101.076,1.964,1.02,1.927,1.075
1,101.249,1.94,1.031,1.938,1.097
1,101.504,1.944,1.007,1.93,1.061
1,102.146,1.917,1.068,1.986,1.07
1,102.45,1.949,1.089,1.991,1.086
1,102.967,1.907,1.049,1.974,1.074
1,103.018,1.923,1.015,1.907,1.066
1,103.849,1.907,1.088,1.926,1.046
1,104.509,1.999,1.008,1.977,1.086
1,104.928,1.948,1.019,1.91,1.042
1,105.186,1.99,1.026,1.946,1.007
1,105.254,1.974,1.03,1.972,1.051
1,105.817,1.93,1.063,1.974,1.058
1,106.356,1.964,1.055,1.956,1.09
1,106.85,1.993,1.086,1.919,1.099
1,107.64,1.964,1.064,1.943,1.091
1,108.168,1.928,1.069,1.917,1.027
1,108.37,1.958,1.006,1.956,1.05
1,109.178,1.901,1.033,1.929,1.057
1,109.708,1.957,1.093,1.902,1.033
1,110.18,1.969,1.053,1.95,1.031
1,110.853,1.99,1.042,1.95,1.087
1,110.927,1.995,1.088,1.964,1.073
1,110.948,1.967,1.05,1.909,1.057
1,112.822,1.945,1.08,1.969,1.004
1,115.721,1.937,1.041,1.994,1.058
1,117.904,1.993,1.092,1.917,1.057
1,121.632,1.945,1.007,1.943,1.026
1,122.06,1.91,1.099,1.99,1.069
1,123.693,1.957,1.088,1.947,1.001
1,125.212,1.994,1.004,1.919,1.074
1,125.673,1.96,1.042,1.943,1.055
1,126.157,1.919,1.008,1.921,1.044
1,128.209,1.986,1.016,2.0,1.077
