task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,1.794,1.929,1.026,1.906,1.027
1,4.533,1.987,1.071,1.974,1.091
1,5.312,1.918,1.03,1.985,1.058
1,5.755,1.915,1.025,1.947,1.042
1,5.997,1.983,1.028,1.965,1.028
1,6.642,1.961,1.053,1.939,1.05
1,7.669,1.984,1.008,1.91,1.094
1,7.67,1.905,1.001,1.977,1.026
1,9.243,1.946,1.092,1.911,1.095
1,9.277,1.931,1.086,1.929,1.054
1,9.409,1.962,1.064,1.972,1.012
1,10.147,1.979,1.005,1.966,1.03
1,11.759,1.908,1.055,1.904,1.06
1,12.261,1.967,1.055,1.939,1.033
1,12.66,1.946,1.065,1.97,1.07
1,13.782,1.977,1.05,1.948,1.059
1,13.786,1.926,1.043,1.995,1.028
1,15.279,1.943,1.098,1.923,1.057
1,18.666,1.996,1.056,1.917,1.038
1,18.945,1.931,1.073,1.929,1.089
1,19.64,1.996,1.019,1.973,1.092
1,19.737,1.978,1.094,1.965,1.061
1,20.117,1.981,1.098,1.947,1.073
1,21.964,1.986,1.043,1.955,1.007
1,24.031,1.982,1.026,1.901,1.018
1,25.076,1.992,1.084,1.903,1.0
1,27.177,1.983,1.018,1.94,1.004
1,27.339,1.992,1.094,1.993,1.029
1,27.488,1.997,1.069,1.901,1.055
1,27.996,1.988,1.081,1.941,1.038
1,29.015,1.959,1.04,1.985,1.097
1,29.044,1.979,1.099,1.963,1.063
1,30.705,1.917,1.042,1.974,1.086
1,33.325,1.938,1.063,1.995,1.068
1,33.787,1.985,1.028,1.911,1.084
1,34.022,1.911,1.059,1.952,1.061
1,34.617,1.987,1.029,1.972,1.006
1,34.625,1.993,1.052,1.919,1.095
1,35.006,1.979,1.095,1.928,1.017
1,35.137,1.907,1.061,1.929,1.078
1,35.521,1.909,1.081,1.918,1.091
1,40.134,1.907,1.058,1.988,1.081
1,40.624,1.928,1.05,1.931,1.073
1,41.224,1.982,1.028,1.993,1.081
1,42.505,1.95,1.074,1.9,1.034
1,42.952,1.931,1.05,1.925,1.063
1,43.06,1.986,1.081,1.977,1.041
1,44.887,1.925,1.073,1.998,1.06
1,45.048,1.94,1.095,1.953,1.065
1,45.828,1.959,1.073,1.958,1.081
1,47.74,1.927,1.087,1.939,1.081
1,47.863,1.957,1.078,1.996,1.026
1,48.958,1.933,1.04,1.935,1.08
1,49.476,1.977,1.056,1.94,1.014
1,51.206,1.977,1.092,1.929,1.001
1,54.235,1.904,1.079,1.992,1.021
1,54.577,1.963,1.013,1.955,1.056
1,54.792,1.918,1.044,1.922,1.088
1,55.185,1.996,1.037,1.918,1.097
1,55.835,1.976,1.084,1.978,1.005
1,56.309,1.974,1.047,1.997,1.053
1,57.984,1.919,1.056,1.986,1.033
1,58.39,1.917,1.05,1.919,1.081
1,59.893,1.993,1.081,1.99,1.055
1,60.472,1.988,1.081,1.909,1.08
1,61.524,1.919,1.047,1.958,1.07
1,64.065,1.975,1.047,1.915,1.081
1,64.971,1.971,1.069,1.95,1.063
1,65.823,1.94,1.043,1.948,1.011
1,65.962,1.971,1.05,1.917,1.026
1,66.952,1.931,1.077,1.968,1.086
1,68.279,1.92,1.011,1.921,1.057
1,69.744,1.902,1.1,1.909,1.016
1,71.622,1.949,1.066,1.967,1.013
1,72.829,1.935,1.068,1.912,1.011
1,73.08,1.999,1.046,1.916,1.041
1,73.601,1.987,1.087,1.999,1.069
1,76.277,1.989,1.062,1.958,1.0
1,76.616,1.946,1.074,1.993,1.071
1,76.833,1.95,1.045,1.996,1.028
1,77.006,1.967,1.077,1.939,1.026
1,79.089,1.927,1.042,1.982,1.056
1,80.528,1.96,1.006,1.976,1.004
1,83.146,1.955,1.034,1.977,1.047
1,83.163,1.95,1.091,1.99,1.08
1,83.614,1.94,1.092,1.945,1.058
1,85.166,1.992,1.061,1.917,1.028
1,85.483,1.905,1.039,1.927,1.044
1,85.488,1.988,1.062,1.989,1.049
1,85.636,1.933,1.033,1.929,1.046
1,87.311,1.98,1.055,1.967,1.078
1,88.433,1.932,1.071,1.923,1.011
1,89.027,1.958,1.063,1.947,1.085
1,89.937,1.936,1.081,1.903,1.043
1,90.463,1.922,1.043,1.9,1.077
1,92.606,1.904,1.041,1.926,1.05
1,93.451,1.92,1.077,1.922,1.056
1,93.675,1.927,1.099,1.923,1.059
1,95.245,1.954,1.094,1.938,1.03
1,95.766,1.963,1.075,1.921,1.036
1,99.187,1.941,1.011,1.919,1.008
1,100.535,1.931,1.016,1.999,1.026
1,101.073,1.957,1.092,1.991,1.043
1,103.953,1.941,1.1,1.974,1.055
1,104.065,1.916,1.074,1.931,1.089
1,104.324,1.998,1.096,1.964,1.085
1,104.899,1.909,1.065,1.949,1.087
1,105.287,1.929,1.024,1.967,1.098
1,105.609,1.908,1.001,1.947,1.008
1,107.121,1.909,1.092,1.902,1.052
1,107.652,1.996,1.047,1.958,1.048
1,107.774,1.973,1.052,1.916,1.044
1,108.444,1.993,1.056,1.975,1.074
1,109.965,1.988,1.098,1.982,1.03
1,111.054,1.996,1.1,1.952,1.061
