task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.018,96.99,98.97,11.06,104.62,108.52,1.1,110.89,0.95,102.43,100.3,11.38,111.1,102.31,0.97,106.69,0.97
3,0.049,101.04,100.92,9.75,95.57,96.4,1.04,98.48,0.99,108.65,97.82,9.86,99.03,109.41,1.07,91.88,1.03
3,1.192,107.99,99.78,10.17,104.41,93.93,1.05,100.19,0.95,105.06,104.46,10.2,105.87,107.05,0.94,92.0,1.04
1,1.306,93.41,96.72,9.96,101.96,103.93,0.99,109.54,0.94,104.44,101.59,10.2,106.16,104.82,1.02,100.43,1.08
1,2.129,101.04,109.15,10.46,112.53,101.45,1.06,108.14,1.05,110.16,106.56,10.94,102.87,99.89,1.1,110.92,1.08
2,2.239,95.58,107.62,9.92,95.92,98.09,0.99,98.71,1.05,107.24,113.82,9.86,109.63,102.23,1.03,110.64,1.01
1,2.263,105.61,105.17,10.9,104.66,106.27,1.14,105.63,1.08,104.15,105.5,9.61,108.73,103.27,1.0,101.63,1.01
2,2.575,97.53,104.83,10.49,110.86,108.19,0.96,105.06,0.97,92.67,101.84,10.84,106.76,114.25,1.06,99.91,1.06
1,2.77,101.47,109.53,9.87,104.4,99.15,1.03,100.79,1.01,103.95,103.62,10.61,113.87,105.96,1.09,110.81,0.93
3,2.795,101.41,108.61,10.78,102.3,99.61,1.1,92.21,1.06,100.9,102.66,9.69,103.05,109.08,0.93,103.54,1.07
4,2.859,95.33,98.94,11.01,108.64,101.45,1.1,101.02,1.03,104.63,99.32,10.27,94.52,100.72,1.15,107.3,1.13
2,2.93,98.42,112.36,10.67,113.45,105.36,1.11,98.0,1.09,104.49,99.36,11.34,100.1,98.61,1.04,110.93,0.97
4,3.724,108.01,95.61,10.58,96.58,106.68,1.12,108.91,1.12,99.34,94.47,10.88,101.12,113.45,1.08,95.14,1.02
4,3.784,95.29,98.04,10.43,108.39,99.62,1.15,99.4,1.11,93.98,93.26,11.24,109.57,111.65,1.17,106.25,1.14
1,4.29,95.86,106.95,11.11,100.17,94.34,1.06,101.22,0.93,96.22,101.78,11.12,98.54,99.84,1.01,112.19,0.99
3,4.405,104.68,103.01,9.81,108.6,95.66,1.09,103.87,0.98,96.88,96.68,9.74,95.85,95.42,1.05,107.95,1.07
2,4.5,107.61,114.2,11.39,96.01,102.21,1.06,105.54,0.98,107.2,104.17,10.68,107.68,112.01,1.09,100.36,0.94
2,4.892,95.63,109.55,10.35,112.77,111.59,1.13,103.28,1.01,95.21,104.19,11.48,106.36,98.57,1.07,106.0,1.07
1,5.005,93.03,95.58,10.22,99.4,94.39,1.16,102.3,1.04,108.72,94.74,10.08,106.64,98.91,1.02,101.72,1.06
1,5.207,96.62,93.84,10.14,99.67,102.55,1.08,106.06,1.08,98.9,100.2,10.43,111.76,111.36,1.02,97.54,1.03
4,6.181,104.13,97.89,11.07,99.18,106.38,1.07,106.58,1.12,105.17,99.75,11.69,99.78,98.34,1.09,104.19,1.13
