task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.098,94.1,97.38,11.38,94.2,105.08,1.15,103.98,1.15,97.3,104.69,11.07,98.43,98.6,1.18,107.02,1.03
3,0.286,100.05,94.82,10.5,95.85,99.37,0.95,100.25,0.96,107.22,101.75,11.16,102.65,101.01,1.1,107.47,1.05
3,0.464,102.02,96.78,11.25,91.51,110.65,1.03,106.12,1.0,98.65,102.16,10.13,107.63,100.83,0.95,102.23,0.94
4,0.699,99.1,104.25,11.36,108.58,112.41,1.02,98.38,1.12,94.0,97.92,11.28,95.16,104.04,1.14,95.11,1.17
3,1.995,103.67,97.44,10.5,100.15,106.61,1.04,96.6,0.92,103.94,108.75,9.74,96.63,103.41,0.95,98.03,1.05
2,2.054,108.83,111.73,10.76,109.47,111.04,1.04,112.94,0.94,100.23,113.85,9.71,112.0,99.78,1.12,105.95,0.98
4,2.158,105.26,94.19,11.29,107.27,102.05,1.18,104.68,1.04,94.41,105.8,10.03,110.26,112.69,1.03,106.08,1.06
1,2.504,110.29,101.99,11.25,103.98,99.19,1.02,110.77,0.96,102.61,109.43,10.0,111.73,108.99,1.03,108.64,1.08
2,2.587,105.36,106.94,10.77,111.18,102.21,1.04,105.65,0.97,93.42,104.61,10.82,104.59,98.54,0.97,98.64,1.02
4,3.143,104.96,96.03,10.99,96.3,100.55,1.06,96.72,1.16,108.13,95.37,11.64,98.7,104.79,1.13,106.4,1.07
1,3.286,105.61,109.8,9.98,111.02,97.13,1.08,95.93,0.95,105.76,95.75,10.97,102.4,105.87,0.99,114.04,1.06
2,3.405,106.72,114.2,10.67,101.17,100.39,1.06,105.5,0.97,94.66,103.1,10.54,99.67,97.2,1.09,111.17,0.97
3,3.648,100.0,102.44,11.28,105.79,103.54,1.07,98.05,1.03,109.42,109.28,10.78,99.13,101.02,0.98,104.52,0.97
1,3.784,106.91,97.83,10.81,107.59,106.9,1.12,107.36,1.02,107.77,99.26,11.25,100.65,109.96,1.08,109.06,1.04
2,3.97,108.13,105.58,10.4,108.3,110.19,1.07,102.35,1.07,99.5,99.14,10.39,105.65,105.62,1.12,103.43,1.06
3,4.63,102.13,109.99,9.79,99.58,103.52,1.03,98.13,1.0,110.22,100.76,10.58,99.16,107.89,1.02,95.25,1.04
4,4.796,94.18,97.93,11.53,107.84,103.14,1.18,110.29,1.08,97.49,100.25,11.6,96.57,108.07,1.02,93.86,1.17
2,5.1,94.0,106.56,9.68,108.78,111.8,1.04,97.74,1.09,95.7,107.84,10.58,113.77,96.47,1.03,110.21,1.0
1,5.455,99.8,110.16,11.0,96.97,97.59,1.07,102.02,1.0,103.05,109.77,10.03,98.21,100.5,1.04,98.84,1.01
4,5.543,106.12,94.09,11.48,99.12,102.0,1.04,98.16,1.07,94.32,107.19,10.74,106.5,112.88,1.1,102.5,1.13
3,5.557,99.68,100.52,10.08,95.39,107.93,1.07,98.47,0.94,107.34,101.2,11.4,104.17,103.73,1.06,101.44,1.0
1,5.637,102.8,105.36,9.91,97.7,109.98,1.03,101.93,1.07,106.63,94.21,11.31,96.84,106.79,1.1,106.53,1.06
2,6.274,97.31,109.1,10.18,112.82,98.27,1.07,97.7,1.02,99.94,102.14,10.5,102.76,110.97,1.13,104.09,1.11
4,6.421,95.6,108.69,10.13,102.92,107.49,1.02,101.58,1.01,93.81,101.63,11.39,95.44,108.34,1.17,106.3,1.0
2,6.611,108.67,103.67,10.2,106.96,112.59,1.06,103.6,1.06,104.8,109.0,9.72,105.0,103.88,1.12,109.94,0.96
2,6.869,106.95,113.21,10.94,98.47,114.55,1.02,103.05,1.02,95.6,103.17,11.08,97.28,110.0,0.98,101.61,1.06
4,7.164,108.18,94.84,10.89,98.22,109.39,1.08,95.3,1.15,101.52,93.02,9.98,107.34,112.4,1.18,104.16,1.06
1,7.359,101.16,95.46,9.84,108.27,100.24,1.09,104.53,1.02,103.32,95.69,10.17,106.99,100.65,1.17,99.03,0.92
3,7.726,98.76,103.59,11.25,100.29,100.86,1.08,101.96,1.06,96.75,100.89,11.01,100.85,109.3,0.97,94.91,1.02
1,8.413,105.5,93.66,10.68,97.04,103.7,1.1,111.84,0.92,101.04,104.14,11.17,105.44,107.62,1.03,97.48,0.92
4,8.497,105.93,108.5,11.12,92.95,103.85,1.05,95.29,1.15,93.94,96.07,11.59,95.66,110.92,1.12,108.48,1.0
2,8.666,94.86,98.6,10.21,97.73,97.64,1.07,108.43,1.1,107.74,113.99,10.88,99.34,96.38,1.13,109.74,0.98
2,8.836,92.94,99.8,10.38,98.29,107.03,1.1,112.17,1.04,100.52,109.68,9.85,107.28,109.42,1.12,106.37,1.06
3,9.149,96.04,109.45,11.17,92.46,94.84,1.07,95.47,1.07,102.85,98.2,11.42,108.16,101.02,0.94,107.87,1.08
1,9.214,104.72,94.53,10.14,112.65,106.67,1.16,97.38,1.03,94.8,94.3,10.85,98.63,102.19,1.05,109.06,1.05
3,9.349,102.07,101.86,11.3,101.82,101.44,0.97,93.39,1.08,96.5,98.32,11.41,99.05,109.11,1.05,100.2,1.01
3,9.512,94.21,108.34,9.89,92.1,95.35,1.02,100.66,0.96,96.54,93.51,10.31,91.72,102.8,0.99,98.52,1.0
4,9.971,96.52,99.11,11.28,101.84,99.96,1.08,105.15,1.12,94.02,93.86,10.79,109.42,105.08,1.02,106.68,1.04
