task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,1.158,2.318,2.037,4.64,0.772,1.902,1.561,4.233,0.728
2,1.6,2.508,1.681,4.999,0.754,2.343,1.759,4.038,0.742
1,1.954,2.126,1.815,4.962,0.766,2.528,1.422,3.65,0.829
1,2.069,2.327,1.425,4.363,0.703,1.923,1.593,4.76,0.768
2,2.148,1.876,1.909,3.793,0.89,1.98,1.787,5.004,0.977
2,2.435,2.438,1.787,4.963,1.007,2.019,1.641,4.062,0.999
1,2.559,2.375,1.821,4.019,0.776,2.623,1.55,4.805,0.76
2,2.756,2.527,1.774,4.15,0.965,2.048,1.732,4.739,0.841
2,4.021,1.978,2.057,3.848,0.847,2.446,1.532,4.256,0.8
2,4.087,2.509,2.007,3.721,0.749,2.529,2.068,4.24,0.984
2,4.608,1.912,1.598,4.736,0.925,2.537,1.747,4.76,0.801
2,4.706,2.599,1.677,5.119,0.868,2.076,1.527,4.768,0.968
2,5.096,2.548,1.949,3.911,0.728,2.179,1.654,3.647,1.016
2,5.151,2.146,1.738,4.283,1.0,2.209,1.774,3.918,0.985
2,5.318,2.611,1.612,4.24,0.924,2.176,1.633,4.869,0.982
1,5.579,2.093,1.567,4.418,0.796,2.326,1.715,3.623,0.633
2,5.811,1.915,1.987,4.768,0.934,2.581,2.078,4.149,0.725
2,5.933,2.56,1.656,4.886,0.883,2.027,1.544,4.143,0.85
2,6.181,1.883,2.073,4.504,0.791,2.242,2.027,4.563,0.916
1,7.125,2.126,1.825,4.061,0.807,2.613,1.986,4.894,0.736
2,7.272,2.514,1.895,3.962,0.8,1.925,1.906,4.444,0.751
2,7.942,2.094,1.88,5.133,0.721,2.565,2.057,5.105,0.923
1,8.049,2.238,1.804,4.169,0.791,2.466,1.916,4.118,0.649
2,8.905,1.902,1.892,4.58,0.846,2.016,1.875,3.864,0.837
2,9.103,2.625,1.655,3.803,0.981,2.562,1.728,3.721,0.874
2,9.657,2.54,1.747,3.789,0.843,2.134,1.989,3.925,1.007
1,10.313,2.483,1.434,3.765,0.762,2.117,1.535,4.504,0.61
2,10.488,1.891,1.718,3.792,0.999,2.346,1.96,3.831,0.79
1,10.702,1.938,1.787,4.485,0.823,2.404,1.682,4.134,0.848
2,10.787,2.587,2.091,3.763,0.928,2.381,2.047,3.785,0.829
2,10.969,2.272,1.601,4.275,0.799,2.632,1.985,4.964,0.794
1,11.027,2.522,1.895,3.86,0.633,2.27,1.882,4.083,0.765
1,12.755,2.555,1.927,4.746,0.779,2.175,1.815,4.076,0.633
1,12.883,2.414,1.682,4.176,0.785,2.179,1.607,4.469,0.806
1,13.18,2.118,1.514,4.343,0.806,2.603,1.966,4.366,0.854
2,13.236,2.119,1.884,4.568,0.962,2.582,1.869,4.652,0.996
2,13.414,2.014,1.875,4.33,0.801,2.011,1.948,4.269,0.828
2,13.744,1.968,1.514,3.972,0.8,2.641,1.625,4.345,0.969
1,13.869,2.393,1.405,4.366,0.694,2.03,1.826,4.918,0.643
2,13.928,2.215,1.673,5.05,1.018,2.117,1.999,3.772,0.952
1,14.508,2.07,1.75,4.926,0.636,2.456,1.506,5.018,0.703
2,14.597,2.079,1.544,3.807,1.016,2.164,1.761,4.759,0.753
2,14.931,1.932,1.58,4.85,0.839,2.013,2.113,4.285,0.726
2,14.976,2.218,1.995,3.632,0.968,1.913,2.068,3.622,0.81
1,15.163,2.45,1.515,4.079,0.836,2.034,1.406,4.322,0.811
2,15.402,2.099,2.079,4.585,0.737,2.386,1.828,4.984,0.871
2,15.54,2.544,2.119,4.312,0.819,2.435,1.725,4.674,0.949
1,15.698,2.553,1.667,3.832,0.641,2.286,1.494,4.055,0.808
2,16.018,2.285,2.12,4.66,0.74,2.362,1.655,3.722,0.851
1,16.205,1.968,1.691,4.282,0.751,2.248,1.92,4.833,0.818
2,17.87,2.475,2.065,4.658,0.977,2.255,1.587,3.93,0.91
2,18.141,2.571,1.52,4.187,0.75,2.545,1.812,3.911,0.774
2,19.273,2.14,1.522,3.819,0.792,1.944,2.089,3.921,0.899
2,19.952,2.364,2.073,3.75,0.738,2.063,2.122,4.406,1.012
2,20.173,2.215,2.064,4.002,0.805,2.007,2.133,4.797,0.962
2,20.311,2.259,1.543,4.978,1.004,2.377,1.904,3.708,0.724
2,20.345,2.611,1.856,4.462,0.959,2.577,1.823,4.299,0.801
2,21.027,2.592,1.753,4.805,0.97,2.229,1.875,4.338,0.921
1,21.265,2.431,1.433,4.235,0.757,2.215,1.958,4.919,0.687
1,21.804,2.231,1.424,4.079,0.63,2.455,1.48,4.564,0.697
1,21.865,1.881,1.971,4.978,0.614,2.269,1.566,4.081,0.751
