task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.061,103.22,9.91,0.92,107.69,102.14,10.95,0.95,101.64,110.35,10.48,1.07,107.62,96.11,11.03,1.06,100.85
T1,0.162,96.57,10.62,1.06,112.51,97.82,11.06,1.07,112.47,101.11,11.02,1.02,99.26,107.78,11.1,1.03,104.95
T4,0.244,106.85,9.87,1.08,111.98,104.96,10.86,0.99,94.96,102.39,10.54,0.99,97.89,105.72,10.74,1.1,101.42
T4,0.341,94.41,10.02,0.97,95.36,102.24,9.53,1.08,108.69,100.76,10.34,0.95,106.83,102.77,10.66,1.12,100.03
T3,0.43,111.03,10.53,1.07,101.23,95.45,11.0,1.06,94.28,112.78,10.13,1.15,103.42,99.03,11.81,0.97,95.71
T2,0.546,101.9,9.24,1.13,106.34,99.94,11.25,1.01,109.07,98.52,10.25,1.0,111.49,98.83,11.58,0.95,101.82
T1,0.682,105.77,10.89,0.97,102.83,110.23,9.62,0.97,117.17,94.78,10.2,0.99,96.88,104.7,10.94,1.04,117.57
T4,0.979,103.57,9.52,0.96,109.6,108.04,10.65,1.01,92.84,101.33,11.07,0.99,109.47,108.38,10.33,1.04,96.88
T2,0.988,100.13,10.09,1.01,106.9,109.51,10.03,0.98,107.29,108.77,9.23,1.1,103.49,104.83,10.55,1.08,101.59
T2,1.158,110.19,10.19,0.97,99.08,94.22,10.19,0.99,109.36,108.75,9.98,1.11,113.8,106.81,10.57,1.0,100.7
T1,1.163,106.12,11.26,1.02,104.66,95.2,11.16,0.95,102.9,108.39,11.45,0.92,106.44,109.81,11.06,1.08,107.25
T3,1.366,112.87,11.38,1.0,110.76,102.88,10.72,0.94,98.15,103.81,10.55,1.01,96.09,92.89,10.35,1.02,93.06
T2,1.405,99.81,10.46,1.08,106.27,106.62,10.95,1.1,114.79,98.73,9.31,1.08,99.93,94.13,10.97,1.09,116.76
T3,1.859,112.22,11.31,1.03,96.15,98.84,11.79,1.07,101.8,98.44,10.58,1.05,96.43,103.56,11.09,1.0,96.11
T4,1.938,92.7,9.67,0.94,98.9,102.24,10.01,1.06,91.92,93.4,10.4,0.98,107.08,99.35,9.82,1.12,104.11
T1,1.981,97.89,10.24,0.95,96.91,95.67,10.12,0.95,116.61,108.2,9.84,1.08,104.53,108.61,9.53,1.11,116.17
T3,2.071,109.45,10.07,1.12,96.44,101.37,11.73,1.06,104.09,109.15,11.61,1.1,96.97,104.95,10.95,1.09,92.7
T2,2.529,95.64,9.92,1.06,113.17,94.93,10.48,0.94,115.8,110.3,10.62,1.0,99.9,99.13,11.05,1.08,117.64
T1,3.013,104.32,10.57,0.94,99.02,110.24,9.79,1.07,104.11,97.08,10.48,0.94,104.13,107.88,10.55,1.07,118.73
T3,3.064,105.87,10.79,1.02,102.43,102.89,11.09,1.09,106.74,109.52,11.01,1.1,101.83,98.91,10.1,1.09,103.84
T2,3.162,103.29,10.64,1.07,109.91,108.32,11.1,0.96,100.59,107.09,10.7,1.06,99.64,105.9,10.95,1.03,111.19
T4,3.273,98.11,9.73,0.98,94.79,99.75,9.95,1.06,103.32,107.99,10.82,1.03,103.57,115.72,10.28,1.07,94.12
T3,3.297,112.8,10.15,0.99,107.05,105.9,10.67,1.04,92.35,98.49,10.22,1.0,111.04,107.8,11.07,1.1,106.12
T4,3.484,106.09,10.75,0.95,103.54,116.41,10.14,1.08,95.99,97.78,9.57,0.97,103.39,110.76,10.92,1.08,96.44
T3,3.485,107.98,11.05,1.11,102.16,99.36,10.27,1.07,108.46,96.54,11.74,1.1,97.74,109.02,11.8,1.1,94.68
T1,3.672,108.81,9.9,0.97,102.39,110.3,9.86,0.99,114.59,110.98,11.24,1.05,105.97,104.54,10.57,0.94,105.03
T3,3.748,105.44,10.98,1.01,109.98,97.53,11.51,0.96,93.77,104.99,11.62,1.09,97.15,104.16,10.92,1.01,102.65
T3,3.792,96.03,11.28,1.1,96.15,93.77,11.6,1.05,94.34,101.44,10.86,1.11,101.98,103.55,10.91,0.95,96.29
T2,3.955,103.42,9.98,1.01,112.08,93.29,11.1,1.0,105.71,103.97,9.52,1.02,101.25,108.01,10.64,1.09,99.79
T4,4.018,99.18,9.5,1.0,101.81,105.51,9.81,1.04,96.71,105.95,10.81,0.97,106.93,114.18,10.05,1.09,100.27
T4,4.32,100.76,9.82,1.04,111.85,107.88,10.25,1.14,92.39,97.32,11.09,1.03,106.44,110.0,10.51,1.16,106.71
T4,4.346,109.07,10.08,1.06,100.46,109.16,10.56,1.05,97.15,101.71,10.73,0.98,108.03,103.24,10.24,1.0,95.82
T2,4.385,104.62,10.61,0.98,113.8,109.28,11.37,1.03,105.56,110.46,10.72,1.01,113.66,100.56,11.29,0.96,113.06
T1,4.427,108.88,10.71,1.06,96.57,93.0,10.44,0.99,105.21,104.36,10.74,1.0,102.65,99.69,9.98,1.11,109.33
T1,4.44,106.16,10.15,0.94,108.63,98.49,10.43,1.09,106.06,107.78,11.51,0.92,97.07,93.89,11.11,0.98,113.69
T4,4.479,101.57,10.52,1.04,105.42,105.13,9.96,1.03,102.47,107.84,9.53,1.04,108.03,113.09,10.51,1.03,102.51
T1,4.704,107.19,9.85,0.95,98.31,109.64,10.46,0.98,105.26,94.78,11.06,0.94,108.3,99.83,10.68,1.07,116.54
