task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.016,10.743,111.072,102.77,111.576,9.654,10.726,10.088,9.857,97.127,111.753,111.207,10.504,10.196,10.683
1,1.367,101.549,104.034,113.201,11.603,0.96,9.957,108.657,101.066,112.383,100.444,10.312,0.98,9.911,115.622
2,1.455,114.425,106.005,103.345,10.921,110.543,10.408,106.804,106.304,92.258,100.474,9.956,97.774,9.82,106.841
4,1.503,11.538,103.451,1.005,108.456,9.626,97.873,10.28,10.195,102.443,1.05,99.638,9.74,98.838,10.283
4,1.595,10.976,92.236,1.039,103.245,9.551,94.469,9.638,10.051,96.61,1.015,108.399,10.899,107.082,9.765
3,1.757,10.61,110.503,108.645,115.08,10.827,9.709,11.353,11.08,115.043,98.117,112.923,9.269,10.943,11.353
2,1.834,109.247,100.693,99.992,10.146,103.212,9.997,111.528,113.248,104.979,115.226,10.272,109.59,10.032,99.628
1,2.31,99.05,104.08,108.186,11.055,0.969,10.979,103.481,97.92,99.21,109.578,10.804,0.969,10.941,103.564
1,2.345,108.621,98.49,110.386,11.038,1.006,9.557,103.599,102.364,111.409,112.801,11.289,1.121,10.813,107.065
4,3.51,11.459,93.408,1.115,98.882,9.962,96.895,11.096,11.46,107.096,1.013,110.473,9.988,97.563,9.791
1,3.649,109.909,99.146,102.365,10.777,1.058,11.092,115.24,112.169,112.402,102.579,11.153,1.057,10.08,109.275
1,3.741,108.696,110.65,104.675,10.312,1.064,9.855,103.166,99.26,111.173,96.977,11.123,0.985,11.09,117.093
2,3.801,97.896,107.865,116.556,10.635,110.275,9.712,105.526,115.865,96.498,105.045,10.534,105.444,9.908,101.923
4,4.398,10.596,100.327,1.042,103.819,9.793,101.12,10.57,11.365,96.839,1.017,97.198,10.593,111.346,11.043
1,4.583,98.639,108.763,99.322,11.748,1.096,10.315,104.078,104.412,101.085,102.855,10.148,0.966,10.659,101.725
3,4.659,10.481,104.908,102.974,113.59,9.661,10.301,10.885,10.585,110.034,98.17,100.732,9.306,10.852,10.632
1,4.864,97.328,106.425,99.45,11.099,1.036,10.403,99.662,98.629,98.82,100.695,11.152,1.06,10.457,117.213
1,7.296,106.746,108.569,98.853,10.597,1.009,9.776,104.715,96.0,114.087,97.25,11.091,1.128,10.318,100.301
1,7.776,111.842,112.373,109.626,11.283,1.058,10.47,100.854,111.536,110.734,103.772,11.279,0.983,10.635,105.066
3,9.173,11.552,111.555,105.216,101.32,9.66,10.637,10.027,11.46,105.152,115.198,102.491,9.892,10.913,10.061
