task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.057,1.007,103.576,102.326,9.631,102.242,1.127,102.033,0.983,99.577,103.76,9.799,107.865,1.16,101.971
1,0.286,98.691,114.703,108.567,100.646,109.856,96.389,98.657,98.528,102.423,107.537,92.94,106.608,101.647,91.747
1,1.146,101.673,107.011,101.942,105.663,107.402,97.033,96.059,108.704,102.629,100.403,97.391,107.332,103.15,98.632
4,1.207,10.715,11.647,109.291,10.92,10.777,109.342,114.086,10.337,10.46,105.28,9.295,11.141,108.996,101.682
1,1.26,113.279,108.57,117.375,93.493,98.026,94.018,99.695,112.437,106.073,104.743,106.425,108.229,105.324,106.921
2,1.383,105.519,11.573,110.331,110.275,113.195,106.026,108.819,108.565,10.336,96.839,109.531,104.03,97.995,116.203
4,1.485,10.24,10.474,110.509,9.571,11.835,110.885,100.576,10.179,10.281,102.765,10.515,10.979,112.983,114.341
2,1.489,115.104,10.219,99.538,101.503,102.588,101.232,102.258,102.88,11.643,112.127,104.888,112.199,99.017,114.938
1,1.618,96.864,108.791,114.072,106.914,98.804,110.255,106.219,108.261,105.899,117.215,108.154,107.277,108.689,103.347
2,1.639,118.342,10.388,111.939,100.896,110.644,110.513,107.555,105.364,11.295,105.122,113.39,106.338,110.767,107.309
3,1.839,1.105,107.014,103.58,10.136,99.832,1.146,98.911,1.049,108.06,100.575,9.915,102.771,1.184,104.033
3,1.848,1.003,101.123,112.256,10.775,115.09,1.181,98.05,0.965,104.68,106.709,9.874,108.858,1.057,99.539
1,1.852,103.888,105.639,106.839,94.219,99.629,93.576,103.993,97.75,111.123,113.625,98.178,104.811,102.259,102.803
4,2.251,10.107,10.246,105.408,9.643,10.686,99.27,106.683,10.846,10.72,100.095,10.687,11.297,113.031,106.824
2,2.696,106.706,9.97,105.476,96.612,111.351,112.678,107.208,116.479,11.168,101.413,104.941,102.535,111.104,102.014
3,3.222,1.01,98.895,101.905,9.461,103.291,1.173,102.947,0.966,100.809,110.05,10.051,99.662,1.018,96.453
2,3.232,109.343,10.574,105.974,106.134,105.032,112.699,102.111,105.267,11.41,108.34,97.225,117.729,106.726,109.05
3,3.526,0.963,101.408,116.47,10.817,111.396,1.166,97.187,0.965,97.482,98.476,9.876,106.517,1.041,105.15
4,3.587,10.391,11.228,103.82,9.905,10.46,101.652,112.915,9.92,10.795,99.169,9.439,10.351,98.873,117.463
1,3.681,108.549,114.995,109.024,97.603,106.435,108.689,96.816,102.55,106.415,108.063,104.264,93.568,108.761,99.802
1,4.055,101.545,102.612,118.684,102.614,106.562,100.935,105.072,100.655,109.176,117.217,100.116,94.277,97.985,108.489
1,4.059,108.215,109.659,109.024,105.284,96.278,107.911,94.296,105.409,107.696,107.204,99.916,102.874,95.856,108.473
3,4.069,0.978,108.415,105.835,11.167,104.111,1.073,105.584,1.05,107.718,112.821,10.863,106.232,1.089,101.946
2,4.31,107.346,11.692,96.193,101.289,114.756,99.896,98.266,103.926,10.669,107.061,100.766,103.522,105.367,109.889
4,4.498,9.522,10.467,98.81,10.579,10.654,109.164,117.322,9.518,11.537,115.029,10.336,11.404,105.963,102.651
3,4.725,1.022,112.494,98.476,11.03,103.057,1.068,104.602,0.999,110.993,116.037,9.739,116.47,1.075,106.196
4,4.804,11.198,11.405,103.121,10.873,11.82,114.649,117.963,10.839,11.225,97.911,10.584,10.747,98.752,104.865
1,4.824,107.315,112.551,100.878,97.859,94.38,102.67,92.947,105.917,102.351,105.042,101.765,105.084,94.975,98.758
1,5.112,112.417,105.972,111.577,102.848,102.547,94.784,108.232,107.378,99.168,110.115,97.92,99.549,104.884,100.143
2,5.427,112.733,11.174,98.475,101.104,108.53,102.119,108.446,102.669,11.642,95.919,104.255,113.324,113.614,111.194
3,5.537,1.103,106.682,106.843,10.828,100.926,1.144,101.2,1.074,111.54,100.46,10.564,105.688,1.075,94.624
4,5.965,9.716,10.504,115.106,9.804,10.677,112.257,105.134,9.824,11.443,104.921,10.795,11.278,109.67,104.544
2,5.995,105.973,10.427,105.105,109.319,118.128,104.003,111.654,118.631,11.308,104.874,96.655,114.06,96.659,112.99
1,5.995,105.738,103.254,105.415,100.541,106.366,97.996,105.985,102.626,102.712,114.245,105.333,104.783,99.285,106.564
2,6.528,108.276,11.515,99.126,97.304,116.055,102.913,107.397,106.419,10.979,103.97,104.042,109.329,105.782,110.958
1,6.843,109.064,109.951,118.688,93.838,103.058,94.595,93.562,106.275,103.826,118.616,93.101,102.547,103.391,100.558
1,6.957,109.538,108.05,112.036,94.638,98.612,104.52,93.153,99.735,99.896,102.073,96.177,109.152,101.719,101.091
2,7.048,111.3,10.944,99.97,112.637,115.601,108.692,108.974,106.19,10.772,110.607,111.653,113.572,105.476,104.419
4,7.08,10.984,11.416,115.317,9.861,11.856,111.453,111.35,10.939,10.468,108.176,10.272,10.865,99.629,102.84
4,7.33,10.736,10.14,101.608,9.364,10.208,110.885,114.945,10.091,11.408,106.865,9.929,11.619,111.806,100.657
3,7.376,1.031,106.682,108.686,11.207,115.896,1.067,91.787,1.038,108.917,102.907,9.47,107.55,1.025,104.493
2,7.494,106.257,11.731,101.923,107.133,112.534,95.726,116.013,119.166,10.154,101.988,108.54,103.075,101.767,102.409
2,7.633,105.002,11.719,103.75,112.802,106.39,102.279,109.583,109.782,9.878,112.545,105.9,104.468,109.703,115.189
4,7.782,9.674,11.406,108.663,9.576,10.88,113.753,115.492,10.801,10.25,102.409,9.314,11.254,100.295,101.751
1,7.822,109.031,103.539,108.552,100.012,95.294,103.68,104.726,97.444,97.34,119.135,93.632,104.508,97.313,99.47
2,8.031,111.48,11.63,96.222,112.986,103.371,110.908,114.278,100.443,11.171,99.956,100.561,105.119,102.922,108.265
1,8.393,103.163,99.234,106.763,99.054,94.515,100.127,103.699,108.577,109.417,102.331,98.711,102.128,108.579,91.81
3,8.607,1.104,112.741,106.622,9.67,109.157,1.109,95.644,1.005,102.726,111.208,9.898,112.982,1.001,97.224
2,8.92,117.177,11.23,99.537,106.461,115.605,111.27,101.078,110.881,11.289,100.276,98.675,101.975,98.035,114.876
4,9.121,10.905,10.801,106.863,9.982,10.001,109.222,116.932,10.056,11.331,104.283,9.89,11.091,107.658,117.102
1,9.246,102.681,100.81,112.295,97.914,105.519,105.05,103.931,111.231,104.379,106.831,98.528,96.806,100.059,101.192
1,9.289,112.648,110.611,106.429,94.115,100.622,109.454,94.375,104.168,99.787,119.135,108.599,103.33,97.82,106.406
3,9.304,1.1,103.304,116.41,10.691,109.9,1.144,105.644,1.063,97.694,103.394,10.214,101.591,1.044,105.06
1,9.514,112.648,98.859,101.449,96.26,99.515,106.258,100.731,102.832,113.267,108.447,103.847,99.825,108.631,97.467
2,9.623,102.352,10.544,107.634,99.036,108.534,96.63,103.597,106.721,11.178,96.222,106.078,106.727,108.98,115.764
3,9.657,1.017,107.573,110.011,9.447,102.316,1.081,103.165,0.948,113.996,109.624,10.754,104.111,1.133,96.782
2,9.683,100.443,9.874,111.275,111.312,113.35,111.807,106.538,101.746,11.165,95.766,99.771,115.564,104.857,98.944
1,9.76,98.616,100.989,112.04,94.219,107.605,106.834,103.24,110.733,111.574,111.596,104.057,96.806,94.273,97.807
3,9.82,1.079,112.421,102.428,10.928,99.832,1.122,97.82,1.027,100.054,105.471,9.683,100.163,1.062,91.692
3,9.825,1.089,104.065,106.159,10.465,103.014,1.179,92.36,1.112,98.647,103.154,9.637,113.165,1.008,96.728
3,9.948,1.021,112.261,101.534,10.343,103.178,1.049,99.183,1.025,109.83,106.258,10.705,102.38,1.043,105.058
4,10.099,10.333,10.782,111.112,9.356,11.468,99.769,111.621,10.349,10.446,109.093,10.216,11.099,105.52,112.036
3,10.664,1.071,100.41,110.645,11.094,110.321,1.02,103.216,1.031,111.149,105.195,9.87,113.512,1.152,97.214
2,10.852,105.277,10.784,103.865,97.735,119.039,111.718,101.349,100.952,10.958,106.838,96.551,110.559,101.854,110.599
3,11.038,1.006,106.756,111.321,9.679,112.548,1.149,98.775,1.078,108.869,112.696,10.673,111.589,1.075,98.109
2,11.04,104.863,10.109,102.706,102.653,106.727,101.494,110.765,103.503,11.165,97.761,112.766,105.119,113.037,110.43
2,11.075,114.145,11.075,103.973,102.039,114.405,95.893,106.707,104.67,10.949,112.545,112.752,113.763,109.362,104.078
2,11.356,101.405,11.579,96.082,112.268,105.833,112.483,113.716,101.935,11.243,101.366,106.204,115.399,96.227,109.291
2,11.437,107.491,10.963,99.538,100.171,107.75,102.602,115.394,106.182,10.818,100.234,99.892,106.09,112.859,98.066
1,11.534,108.453,114.896,118.933,104.989,97.125,93.194,97.714,97.253,112.64,105.515,103.424,94.489,106.677,100.876
1,11.679,99.169,107.34,108.725,94.889,105.298,107.631,108.641,112.302,114.704,106.887,109.062,107.493,99.512,93.165
3,11.703,0.962,98.466,105.083,10.181,113.476,1.05,105.466,0.961,97.823,99.294,10.718,105.768,1.133,94.649
4,12.006,9.999,10.183,114.171,10.404,10.708,105.131,110.0,10.617,11.462,102.738,9.989,11.653,109.899,103.843
1,12.223,97.435,110.443,112.619,103.014,99.43,96.968,97.612,99.538,105.85,113.281,100.646,97.302,96.83,105.956
2,12.339,105.106,9.963,107.283,112.878,108.433,112.703,111.595,101.405,10.926,109.654,110.706,107.679,108.58,114.871
4,12.459,11.026,11.185,104.283,9.388,10.24,108.817,105.121,10.52,10.29,102.477,10.513,11.847,99.852,102.485
3,12.891,1.027,109.29,115.961,9.484,114.874,1.029,100.86,1.024,105.757,114.15,11.113,108.858,0.999,101.8
2,12.979,107.426,10.616,99.71,109.665,112.984,96.949,112.68,105.229,10.094,97.584,108.665,115.651,113.568,116.392
4,13.471,10.905,11.595,105.408,9.268,10.676,112.536,106.723,10.002,11.403,98.931,10.623,10.874,106.766,113.385
2,13.831,101.518,11.41,102.51,108.23,104.468,110.98,98.039,106.805,10.541,101.749,111.843,103.406,113.143,106.862
3,14.278,0.998,110.894,109.479,10.976,109.365,1.068,94.576,1.018,102.947,98.29,11.162,104.9,1.119,103.326
2,14.283,117.676,10.392,112.782,105.293,102.384,110.382,115.467,105.761,10.694,112.817,103.199,102.703,109.048,113.725
4,14.322,10.694,11.447,111.189,10.092,11.032,100.484,109.16,9.568,10.407,100.743,9.387,11.162,108.912,103.927
3,14.33,1.093,102.666,107.841,9.929,116.256,1.103,94.791,0.939,101.42,98.565,10.024,100.62,1.081,92.255
2,14.375,105.382,11.049,100.487,99.17,106.214,106.239,114.613,104.208,10.65,102.963,110.483,113.028,113.409,102.85
2,14.384,101.036,11.243,103.811,99.887,114.057,98.441,109.442,109.571,9.968,109.853,103.834,102.562,99.521,115.485
1,14.493,97.456,97.869,107.637,106.213,107.235,106.184,103.105,104.769,96.825,114.119,106.927,95.418,93.322,92.595
3,14.616,0.975,108.012,102.806,10.994,105.858,1.108,104.042,0.966,102.168,105.322,11.074,113.414,1.146,99.463
2,14.757,118.079,10.472,104.253,111.31,109.569,103.198,104.241,108.665,10.018,112.34,99.52,111.184,110.605,115.05
3,14.808,1.079,113.52,106.723,9.628,112.246,1.146,96.276,0.997,108.638,108.426,10.611,103.01,1.126,102.954
1,15.209,106.713,106.531,117.681,97.9,105.602,108.252,91.96,99.741,109.386,110.962,100.578,96.958,107.545,98.758
1,15.356,97.44,101.687,101.395,101.765,100.622,99.811,106.82,111.05,104.563,112.387,93.308,95.774,110.411,106.336
1,15.36,109.763,102.249,103.992,103.842,109.106,104.672,95.484,111.557,105.778,110.727,106.727,100.599,109.267,96.752
2,16.011,118.46,10.118,102.217,110.611,103.256,97.502,97.983,117.476,11.626,111.821,112.698,117.775,103.65,116.203
1,16.043,113.22,98.53,111.499,94.27,103.888,96.973,94.115,111.567,113.804,105.958,97.969,103.371,97.349,93.658
2,16.044,101.886,11.171,97.221,113.714,101.446,96.478,107.079,102.69,10.536,101.366,99.136,100.567,106.149,105.17
3,16.295,0.941,101.941,104.315,11.187,112.692,1.107,107.742,1.037,110.455,105.23,10.026,115.228,1.069,101.781
4,16.579,9.719,11.702,101.567,9.367,10.359,97.635,105.649,10.276,10.878,99.215,10.439,10.097,97.472,115.051
4,16.617,9.699,11.754,115.03,10.199,10.314,104.829,108.03,9.544,11.578,98.542,9.579,11.754,106.706,104.654
2,17.056,115.789,11.717,111.442,107.771,101.221,97.008,103.541,107.893,11.424,100.211,99.9,117.1,96.478,104.465
2,17.367,118.815,11.274,110.022,107.245,105.496,98.763,98.083,118.882,10.272,113.097,101.071,115.837,98.332,98.562
4,17.736,11.165,10.406,105.835,9.315,10.372,101.177,115.911,10.216,11.281,97.396,9.616,10.784,113.684,105.902
4,17.811,10.061,10.543,100.582,9.993,11.134,106.356,108.12,10.457,11.806,104.507,10.367,10.751,114.563,117.498
3,18.113,1.064,103.503,110.918,10.311,106.603,1.122,100.136,1.032,104.515,111.449,10.983,113.648,1.168,101.672
3,18.344,1.069,97.527,108.119,10.991,105.149,1.184,108.759,1.035,106.98,114.506,10.159,108.569,1.13,100.296
4,18.468,10.924,11.674,104.736,9.407,11.701,101.905,115.787,10.736,10.138,105.023,9.843,10.032,114.095,116.348
3,18.51,1.057,104.077,106.681,10.778,109.625,1.137,98.134,1.054,103.27,100.479,10.329,107.768,1.004,104.704
4,18.569,9.787,11.342,102.443,10.775,10.205,97.035,99.734,11.178,10.44,111.89,10.434,10.038,109.454,106.094
3,18.902,1.096,98.478,101.171,9.683,110.79,1.184,92.156,0.975,111.936,106.347,10.316,102.241,1.032,105.895
1,19.031,96.342,111.229,101.662,107.662,108.646,103.748,96.149,113.37,97.526,112.357,100.817,110.295,105.405,103.241
3,19.208,0.946,106.825,116.151,10.356,110.683,1.041,92.439,1.036,105.57,114.492,10.005,101.295,1.144,99.663
1,19.664,105.86,102.327,105.946,100.117,98.063,109.826,106.306,102.903,101.475,101.004,97.464,97.198,97.23,95.473
2,19.667,118.221,11.452,97.442,113.248,118.4,112.546,114.827,101.805,10.234,103.554,103.553,106.4,111.104,99.015
1,19.731,109.161,106.073,118.298,107.34,107.009,96.968,108.625,105.593,100.217,118.884,100.556,100.901,105.405,103.832
4,19.773,9.665,11.061,106.591,9.756,11.718,108.847,111.273,10.664,10.155,105.133,10.313,10.644,96.924,112.615
2,20.085,107.504,10.763,103.864,101.852,102.015,95.722,110.635,119.191,10.979,98.623,103.199,108.248,97.892,115.498
3,20.151,1.0,113.114,113.089,10.116,113.489,1.021,94.99,1.036,100.057,105.424,10.924,104.609,1.04,100.526
3,20.82,1.093,110.334,98.319,11.079,108.858,1.103,108.86,1.017,100.121,109.661,10.979,104.306,1.153,104.452
3,20.856,0.965,109.664,99.073,10.564,103.811,1.032,97.681,1.049,113.463,115.669,9.764,101.486,1.184,101.375
1,20.948,97.224,98.025,112.102,94.27,106.543,95.041,92.111,103.355,102.355,118.663,96.887,97.125,107.631,105.183
4,21.265,11.009,11.614,98.469,10.428,10.432,100.604,107.511,10.915,11.293,113.971,10.714,10.116,108.536,108.493
3,21.633,1.102,98.555,103.59,9.836,116.079,1.018,96.217,1.075,109.736,109.346,10.832,111.956,1.152,100.765
3,21.723,1.038,106.277,113.002,10.035,112.833,1.136,95.349,0.956,105.096,105.598,11.095,113.197,1.107,94.649
2,21.727,111.3,9.999,111.034,113.152,110.555,97.418,111.327,101.423,10.019,108.505,105.802,117.379,107.886,110.4
2,21.961,118.955,9.977,102.116,100.766,105.358,101.615,103.833,113.556,11.689,101.323,103.714,118.962,113.451,103.042
1,22.134,101.468,109.747,115.213,101.441,100.893,102.426,98.229,113.04,109.832,107.968,97.611,94.292,95.154,101.889
2,22.384,109.903,9.977,103.532,96.033,117.97,97.206,103.738,113.918,11.675,106.84,113.124,100.682,107.455,111.471
2,22.492,112.325,11.639,96.365,100.777,107.104,108.76,112.695,104.79,11.274,111.376,102.15,102.313,113.643,107.614
2,22.81,105.31,11.111,111.829,110.686,117.103,106.726,108.832,113.094,10.307,101.834,101.852,114.827,109.703,103.825
2,23.023,110.531,11.134,109.353,98.389,106.237,108.232,104.997,119.115,11.36,108.662,99.804,110.338,96.662,103.656
3,23.127,0.977,106.937,115.752,9.832,107.353,1.07,94.728,1.088,102.947,110.524,11.113,105.913,1.059,106.386
4,23.141,9.928,11.415,99.223,10.443,10.819,109.814,100.207,10.179,11.578,111.246,10.401,11.046,98.228,116.684
2,23.23,102.002,11.111,111.835,110.606,102.482,95.857,110.932,108.141,11.197,101.724,98.064,105.055,112.426,116.258
3,23.308,1.077,105.658,105.582,9.461,108.421,1.034,102.0,0.984,108.575,100.736,10.591,102.641,1.024,102.0
1,23.708,109.822,96.765,119.156,108.732,102.782,99.885,106.484,105.374,110.266,117.504,100.551,109.54,103.237,94.309
2,23.794,101.364,11.677,106.282,105.254,101.623,107.665,107.408,106.112,10.116,111.47,96.573,109.759,107.616,112.218
1,24.235,100.548,107.672,105.552,104.112,100.971,101.514,91.454,112.497,109.758,102.687,104.624,104.541,104.684,96.882
1,24.24,105.913,105.428,117.05,95.579,106.528,99.347,99.662,106.563,110.568,100.653,106.555,98.738,101.647,98.148
3,24.253,0.977,110.085,109.084,10.851,115.493,1.162,105.216,1.036,106.576,98.962,9.609,116.151,1.107,102.834
