task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.064,107.82,1.13,1.07,107.46,1.01,97.1,1.14,1.02,109.79,1.13,1.06,100.64,1.1,95.4,0.97,0.93
T2,0.33,103.35,1.13,0.99,106.49,0.99,100.16,1.09,0.95,102.47,1.16,1.05,107.14,0.97,105.26,1.0,1.09
T1,0.818,107.72,1.09,1.1,101.18,1.04,99.62,1.02,1.13,113.29,0.96,1.02,110.9,0.99,109.99,1.04,1.03
T2,0.875,102.1,1.05,1.02,101.4,1.11,102.72,1.07,0.94,109.76,1.12,1.1,109.08,1.1,104.61,1.02,0.93
T1,0.952,109.45,1.11,1.09,104.15,0.94,100.75,1.01,1.16,108.35,1.01,1.11,106.61,0.95,111.55,1.02,0.98
T3,1.253,106.53,1.01,1.09,107.04,0.96,104.44,1.02,0.98,95.13,1.13,0.99,112.73,1.11,106.76,1.12,0.95
T4,2.893,94.36,1.11,1.03,100.9,1.13,106.7,0.97,1.01,96.55,0.97,1.02,104.7,1.0,103.8,1.1,1.01
T4,3.228,98.77,1.1,1.03,101.98,1.07,110.86,0.98,1.02,92.29,0.97,0.99,111.56,1.09,105.13,1.03,0.96
T4,3.374,109.12,1.02,1.12,97.21,1.17,108.69,1.12,1.05,95.23,1.1,1.05,103.08,1.16,112.86,1.0,0.97
T4,3.563,92.98,1.07,1.13,104.76,1.14,98.4,0.96,1.03,94.25,1.06,1.05,107.21,1.0,108.05,0.97,1.0
T2,3.592,104.1,1.03,1.06,93.98,1.08,101.04,1.06,1.04,103.94,1.14,0.99,104.84,0.99,105.95,1.14,1.06
T3,3.592,103.85,1.1,1.06,99.9,1.03,104.12,1.04,0.96,105.04,1.12,1.12,102.54,0.94,114.31,1.04,1.1
T2,3.667,108.23,1.07,1.02,102.0,1.14,101.63,1.05,1.08,105.08,1.06,1.04,95.6,1.09,95.93,1.15,0.97
T1,3.926,116.9,1.08,1.04,118.03,0.95,102.08,1.07,1.02,113.96,1.08,1.05,111.34,0.96,102.3,1.01,1.08
T4,4.058,96.01,0.99,0.97,113.77,1.02,99.55,1.0,1.0,100.4,1.12,1.02,105.14,1.14,107.27,0.98,0.99
T1,4.334,113.08,0.96,1.03,110.09,1.1,100.13,1.03,1.11,115.92,1.1,1.0,106.47,0.96,103.48,1.06,1.07
T3,4.49,97.44,0.98,1.05,101.79,1.0,107.73,1.08,0.99,109.14,1.04,1.0,102.07,1.02,105.68,1.03,1.04
T1,4.597,109.56,1.12,1.08,107.14,0.98,99.79,0.98,1.1,100.96,0.98,1.09,107.48,1.05,102.93,1.04,1.01
T1,4.633,113.4,1.02,0.96,110.09,0.96,96.97,0.96,1.09,101.18,1.01,1.04,113.97,0.97,113.45,1.01,1.0
T3,4.736,105.39,1.11,0.98,106.5,1.01,110.38,1.11,1.01,96.21,1.13,1.02,101.76,0.97,105.2,1.08,0.99
T2,5.256,97.63,1.05,0.97,105.02,1.07,94.54,1.02,1.06,111.83,1.04,1.09,96.81,0.98,104.9,1.09,1.06
T1,5.793,116.65,1.06,1.04,106.49,1.1,101.01,0.95,0.99,110.12,1.01,1.05,103.1,1.06,110.86,1.07,1.16
T1,6.33,105.34,0.98,1.08,117.01,1.05,99.92,0.99,0.99,105.57,1.01,1.12,118.86,1.04,113.45,1.05,1.07
T1,6.643,111.66,0.99,1.01,108.33,1.06,104.36,1.09,1.15,105.57,1.08,1.06,107.11,0.96,107.03,1.0,1.13
T4,6.964,94.21,1.05,1.0,108.38,1.16,105.8,1.06,1.01,102.1,1.11,1.1,96.84,1.16,102.08,1.07,1.07
T2,7.293,103.21,1.05,0.97,95.77,0.99,99.68,1.05,0.92,112.03,1.04,1.06,95.06,1.09,109.72,1.06,1.08
T2,7.38,98.9,1.18,1.0,106.42,1.14,95.7,1.02,1.0,98.96,1.12,0.96,93.13,0.99,110.94,0.99,0.99
T1,7.869,107.63,1.04,1.04,119.08,0.97,108.92,1.07,1.0,110.66,1.01,1.1,101.49,0.95,104.24,0.94,1.06
T2,7.906,104.56,1.07,1.06,99.62,1.08,99.0,1.05,0.97,105.2,1.18,1.11,97.28,1.08,97.47,1.02,0.98
T1,8.009,106.45,1.08,1.01,113.04,1.04,99.95,1.0,1.01,107.1,0.99,1.06,116.9,1.11,103.13,0.92,1.15
T2,8.234,105.72,1.01,1.11,107.32,1.08,97.22,0.98,0.93,101.81,1.05,1.11,107.53,1.08,100.22,1.12,1.03
T2,8.299,112.9,1.0,0.96,102.95,0.98,107.39,0.98,1.05,106.46,1.1,1.04,93.9,1.1,103.12,1.04,1.08
T3,8.453,100.15,1.06,1.11,113.55,1.06,112.17,0.99,0.97,109.89,1.09,1.06,99.85,1.12,100.71,1.16,0.97
T3,8.512,99.92,1.0,1.0,112.46,1.06,106.89,1.07,0.95,94.69,1.06,1.11,111.27,0.99,107.42,1.02,1.07
T2,8.567,104.42,1.15,1.03,99.16,1.01,105.92,1.05,1.09,104.22,1.11,1.05,107.53,1.04,110.72,0.97,0.93
T1,8.747,112.3,1.13,1.11,118.81,1.08,112.06,1.07,1.0,106.69,1.08,1.1,110.33,0.97,105.28,0.96,1.11
T2,8.838,100.17,1.05,1.02,93.89,1.03,98.57,1.06,1.08,104.53,1.01,1.0,108.76,1.08,108.4,1.05,0.98
T3,9.079,105.92,0.98,1.1,111.71,1.01,107.76,1.01,1.02,95.0,1.11,1.1,105.54,1.06,98.18,1.13,1.09
T2,9.167,99.28,1.09,1.08,108.4,1.08,99.92,1.14,1.01,111.37,1.12,0.97,107.85,1.01,109.08,1.07,0.97
T4,9.294,95.97,1.04,1.04,111.0,1.17,114.67,1.02,1.01,108.58,0.99,1.11,104.7,1.14,115.11,1.01,1.08
T4,9.328,107.15,1.0,1.11,103.41,1.04,113.32,0.98,1.01,94.11,0.98,1.12,105.64,1.08,111.66,1.04,0.94
T2,9.637,101.79,1.04,1.12,92.74,1.06,107.78,1.11,1.01,106.56,1.03,1.12,100.57,1.15,95.38,1.0,0.95
T3,9.832,103.26,1.04,1.1,105.38,0.99,105.3,1.14,1.11,93.56,1.08,0.98,97.86,1.09,113.42,1.02,1.06
T1,9.955,112.94,1.07,1.01,112.48,1.01,103.67,1.04,0.99,111.46,0.96,0.97,111.12,1.07,96.28,0.96,1.1
T2,10.097,98.91,1.18,1.02,109.08,1.14,103.55,1.04,1.02,100.54,1.06,1.1,102.34,0.98,95.65,1.0,0.96
T4,10.535,92.6,1.08,1.12,110.83,1.17,105.92,1.1,1.0,105.1,1.15,1.11,106.82,1.02,116.41,0.97,1.04
T1,10.672,109.29,0.97,1.01,113.33,1.09,96.52,0.98,1.1,116.61,0.97,1.01,107.23,0.94,104.12,1.09,1.01
T4,10.814,95.85,1.08,1.12,107.82,1.02,109.97,1.1,0.96,108.36,1.08,1.13,98.95,1.05,103.53,1.05,1.04
T1,10.83,101.07,1.1,1.03,114.97,1.05,108.57,0.93,0.98,103.23,1.03,1.14,106.24,1.03,96.59,0.99,1.06
T2,11.065,102.81,1.05,1.05,106.49,1.13,111.21,1.02,0.99,104.76,1.06,1.1,97.52,1.13,100.99,1.06,0.98
T4,11.074,103.95,0.98,1.05,107.5,1.1,115.02,1.03,1.08,103.41,1.01,1.03,100.56,1.07,99.79,1.12,0.96
T1,11.078,109.81,1.06,1.02,110.92,1.1,95.63,0.94,1.13,117.74,0.98,1.0,114.01,1.03,104.72,1.02,1.04
T4,11.379,100.1,1.0,1.12,106.56,1.01,103.03,1.08,1.01,93.02,1.11,1.07,101.16,1.1,99.55,1.04,1.1
