task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
3,0.041,1.96,1.563,5.721,0.812,2.291,1.474,4.73,0.911
2,0.223,2.51,1.865,4.626,0.969,2.016,2.054,4.76,0.986
1,0.251,2.429,1.473,3.69,0.618,2.2,1.76,4.617,0.808
3,0.525,2.148,1.542,4.314,0.9,2.224,1.71,5.201,0.818
3,0.683,2.224,1.656,4.842,0.925,2.266,1.447,5.008,0.905
1,0.705,2.238,1.982,4.971,0.845,2.347,1.479,4.923,0.689
1,0.738,2.032,1.859,3.92,0.843,2.455,1.878,4.357,0.858
4,0.783,2.102,1.648,4.397,1.063,2.03,1.741,3.66,0.954
2,0.803,1.927,1.884,4.82,0.765,1.948,1.971,4.76,0.774
3,0.845,2.179,1.581,5.502,0.752,1.995,1.485,4.8,0.828
1,0.993,2.521,1.674,4.851,0.829,1.905,1.76,4.076,0.819
1,1.293,2.158,1.616,5.043,0.799,1.946,1.858,4.747,0.69
4,1.404,1.845,1.706,3.694,0.789,2.151,1.709,3.897,0.8
2,1.415,2.308,2.046,5.002,1.007,1.927,1.836,4.472,0.862
4,1.508,2.063,1.622,4.032,1.067,2.247,1.856,5.018,0.989
4,1.609,2.282,1.751,4.76,0.833,2.234,1.45,3.978,0.794
2,1.702,2.491,1.533,4.598,0.782,2.023,1.978,4.213,0.951
4,1.752,2.03,1.341,4.982,0.949,2.105,1.752,3.66,0.957
1,1.833,2.528,1.405,4.965,0.664,2.273,1.61,3.845,0.744
3,2.043,1.823,1.449,5.881,0.738,2.023,1.352,4.425,0.821
2,2.249,2.557,2.099,4.024,0.811,1.971,1.871,5.005,0.91
1,2.355,2.495,1.826,4.339,0.641,1.89,1.456,3.865,0.86
3,2.355,2.208,1.441,4.624,0.72,1.969,1.721,5.086,0.949
2,2.64,2.629,1.886,4.504,0.826,2.577,1.644,4.321,0.847
4,2.741,2.056,1.771,3.82,0.856,1.731,1.624,4.842,0.981
1,2.745,2.484,1.857,4.5,0.834,2.063,1.716,4.746,0.642
3,2.933,1.801,1.558,4.592,0.772,1.799,1.625,4.423,0.911
4,2.982,2.116,1.836,4.694,0.785,1.788,1.888,4.713,0.834
2,3.03,2.115,1.615,4.392,0.997,2.108,1.512,4.306,0.808
2,3.069,2.103,2.047,4.861,0.766,2.494,2.059,3.827,0.814
1,3.447,2.096,1.687,4.851,0.631,2.269,1.549,4.508,0.614
