task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.074,2.029,1.689,4.608,0.643,2.145,1.597,4.031,0.786
2,0.08,2.309,2.008,4.325,0.975,2.252,1.571,4.897,0.76
2,0.177,2.169,1.536,3.733,0.768,2.103,2.071,4.162,0.746
4,0.198,2.412,1.597,4.973,0.755,1.786,1.412,4.109,0.963
1,0.283,2.27,1.737,4.253,0.75,2.238,1.465,3.627,0.827
2,0.36,1.865,1.54,4.631,0.955,2.562,2.109,4.495,0.953
2,0.415,2.24,1.935,5.022,0.734,2.361,1.813,3.631,0.964
4,0.791,1.87,1.823,4.629,0.897,2.17,1.486,3.949,0.954
1,0.978,2.455,1.836,4.175,0.668,2.602,1.947,4.997,0.658
4,1.011,1.909,1.684,4.139,0.815,2.059,1.807,4.282,1.032
2,1.394,2.22,1.597,4.613,0.831,2.048,1.734,4.504,0.778
1,1.538,2.313,1.566,4.201,0.639,2.418,1.738,3.853,0.791
4,1.56,2.414,1.368,4.709,0.957,1.876,1.69,4.207,0.91
3,1.603,2.151,1.49,4.775,0.765,1.855,1.528,5.082,1.008
3,1.69,2.046,1.594,4.283,1.001,2.081,1.297,4.41,0.922
4,1.739,2.262,1.822,4.118,1.029,1.9,1.512,4.016,0.942
1,1.762,2.215,1.656,4.427,0.832,2.418,1.959,4.833,0.672
4,1.839,2.381,1.782,3.89,1.022,2.018,1.555,5.124,0.907
3,2.149,1.87,1.656,5.878,1.011,2.279,1.323,4.546,0.95
3,2.385,2.038,1.748,4.374,0.915,2.314,1.393,5.126,0.905
4,2.423,2.0,1.726,4.01,0.969,2.063,1.87,4.199,1.013
4,2.471,2.295,1.356,4.72,0.88,1.993,1.537,4.982,1.054
2,2.555,2.118,1.567,5.032,0.935,2.139,2.053,3.807,0.722
1,2.609,2.306,1.404,4.292,0.804,2.317,1.801,3.847,0.825
1,3.048,2.531,1.51,4.878,0.676,2.561,1.939,4.557,0.702
2,3.854,2.011,1.598,4.641,0.822,2.408,1.849,3.86,0.851
3,3.879,2.017,1.687,4.972,0.812,2.292,1.627,5.697,0.839
4,3.91,1.884,1.413,4.691,0.986,2.066,1.813,3.999,0.828
3,4.034,1.816,1.362,5.889,0.924,2.127,1.299,5.107,0.96
2,4.04,2.052,2.085,3.796,0.92,1.904,1.555,5.01,0.821
1,4.271,2.469,1.492,4.988,0.631,1.899,1.467,3.961,0.851
1,4.315,2.329,1.769,4.915,0.652,2.525,1.795,4.326,0.814
2,4.789,1.88,1.628,4.695,0.941,2.309,1.858,3.683,0.809
1,4.878,2.245,1.866,4.138,0.611,2.24,1.985,4.363,0.612
3,4.892,1.957,1.58,4.819,0.971,2.222,1.756,5.75,0.804
4,4.915,2.276,1.697,4.936,1.034,2.381,1.388,3.642,1.062
1,4.934,1.936,1.87,4.079,0.621,2.373,1.899,4.663,0.745
3,5.021,1.904,1.682,5.091,0.78,1.851,1.334,5.585,0.839
1,5.095,2.248,1.947,4.533,0.755,1.925,1.534,4.608,0.741
1,5.638,1.919,1.86,3.866,0.862,2.6,1.948,4.061,0.672
3,5.882,2.138,1.614,5.159,0.917,2.046,1.479,4.648,0.731
2,5.914,2.024,1.571,4.984,0.783,2.099,1.565,4.033,0.998
3,6.017,1.923,1.507,5.526,0.877,1.893,1.593,4.554,0.833
3,6.043,2.332,1.292,5.866,0.883,2.433,1.69,5.526,0.945
3,6.088,2.15,1.706,5.949,0.778,1.721,1.518,4.692,0.745
2,6.274,1.882,1.879,4.236,0.88,2.118,1.831,4.268,0.976
2,6.337,2.03,2.002,5.005,0.727,2.341,2.01,4.359,0.962
1,6.587,2.479,1.855,3.805,0.716,2.35,1.765,4.042,0.659
3,6.739,2.269,1.739,5.944,0.938,1.968,1.384,5.02,0.77
2,6.747,2.218,1.965,4.563,0.964,2.176,1.526,5.063,0.9
3,6.985,2.183,1.463,5.962,0.953,2.271,1.49,5.65,0.85
1,6.999,2.044,1.415,4.8,0.64,2.581,1.906,3.832,0.633
4,7.018,1.835,1.582,3.823,0.939,2.013,1.401,5.018,0.95
1,7.079,1.983,1.662,5.111,0.714,2.223,1.852,4.658,0.75
4,7.378,2.305,1.648,4.162,0.928,2.376,1.447,4.922,0.824
1,7.879,2.618,1.774,4.052,0.75,1.9,1.914,4.726,0.758
3,8.219,2.017,1.342,5.658,0.757,1.99,1.301,4.679,1.0
4,8.396,1.849,1.57,4.747,0.982,2.219,1.341,3.931,0.845
4,8.744,1.954,1.684,4.325,0.94,1.925,1.353,5.057,0.793
1,8.752,2.578,1.799,4.279,0.729,2.312,1.931,4.923,0.738
2,8.772,2.001,1.55,3.714,0.791,2.263,1.632,4.014,0.966
2,8.894,1.935,1.656,4.331,0.938,2.548,2.027,4.571,0.868
1,9.019,2.025,1.412,4.674,0.704,2.453,1.479,3.941,0.74
1,9.043,2.577,1.473,5.086,0.642,2.469,1.479,4.006,0.859
3,9.087,2.088,1.541,5.205,0.951,1.995,1.748,5.406,0.735
4,9.179,2.371,1.584,4.732,0.791,2.327,1.429,4.76,1.053
2,9.302,2.172,1.558,4.984,0.913,2.095,2.115,5.034,0.991
3,9.388,2.233,1.549,4.555,0.909,1.947,1.748,5.316,0.759
3,9.639,2.156,1.472,5.896,0.968,2.111,1.513,4.22,0.723
3,9.72,1.994,1.69,5.826,0.791,2.219,1.526,5.616,0.941
2,9.904,2.074,1.692,4.289,0.726,2.61,1.63,4.501,0.758
1,10.148,1.982,1.534,4.401,0.687,2.452,1.501,3.617,0.633
4,10.314,1.852,1.888,3.722,1.047,2.446,1.428,3.666,1.063
1,10.468,2.226,1.544,4.303,0.626,1.857,1.716,4.312,0.793
4,10.56,2.287,1.699,4.063,0.907,2.119,1.561,4.415,1.06
2,10.564,2.624,1.665,4.714,0.982,2.529,1.692,4.995,0.91
2,10.675,2.102,1.543,4.383,0.748,2.045,1.606,4.062,0.73
4,10.81,1.766,1.433,4.382,1.059,2.134,1.759,3.657,1.009
2,10.988,2.424,1.762,3.652,0.727,2.319,1.873,4.37,0.823
2,10.993,2.631,1.917,4.312,0.794,2.368,1.932,4.984,0.964
2,11.19,2.056,1.973,4.394,0.843,2.011,2.068,4.851,0.774
1,11.285,1.885,1.651,3.795,0.686,1.996,1.658,4.201,0.757
2,11.567,2.603,1.632,3.835,0.911,2.016,1.66,5.022,0.808
3,11.858,2.266,1.682,4.491,0.752,2.253,1.584,5.351,0.898
1,11.859,1.931,1.822,5.049,0.619,2.276,1.9,4.999,0.793
3,11.868,1.733,1.514,5.93,0.952,1.717,1.721,4.7,0.947
1,11.897,2.114,1.817,4.339,0.79,2.226,1.676,4.361,0.786
4,12.017,2.423,1.699,4.862,0.755,1.894,1.742,3.944,1.009
3,12.019,2.305,1.792,5.447,0.852,2.324,1.305,5.751,0.817
1,12.146,2.586,1.482,3.92,0.644,1.872,1.921,4.31,0.736
3,12.291,1.985,1.407,5.589,0.942,1.845,1.413,4.943,0.909
4,12.292,1.87,1.719,5.036,0.824,1.854,1.803,3.896,1.064
4,12.577,2.212,1.797,4.377,1.04,1.896,1.464,4.195,0.759
1,12.768,2.276,1.541,4.778,0.852,2.254,1.673,4.28,0.745
2,12.918,2.447,1.644,3.777,0.904,2.343,1.655,4.392,0.904
1,12.951,1.953,1.799,4.352,0.843,2.202,1.905,3.748,0.642
3,12.994,1.805,1.305,4.881,0.954,2.019,1.677,5.266,0.931
1,13.271,2.143,1.718,4.506,0.765,2.017,1.855,4.021,0.757
3,13.699,2.26,1.777,4.496,0.931,2.306,1.437,5.849,0.806
4,13.953,1.878,1.376,3.687,1.071,1.968,1.577,3.682,0.828
2,13.983,2.075,1.615,3.95,0.751,2.257,2.074,4.729,0.982
4,14.037,2.037,1.822,4.757,0.986,2.213,1.567,4.929,0.977
3,14.06,2.386,1.471,5.661,0.914,2.416,1.488,4.266,0.892
2,14.118,2.063,2.054,4.151,0.77,1.872,1.799,4.95,0.775
1,14.36,1.978,1.685,4.267,0.678,1.976,1.566,3.653,0.814
4,14.571,2.374,1.396,3.913,0.879,1.893,1.377,5.066,0.837
2,14.613,2.223,2.055,3.835,0.912,2.642,1.658,4.72,0.734
4,14.637,2.385,1.526,4.32,0.852,2.261,1.692,5.138,0.99
2,14.883,2.15,1.935,4.832,1.007,2.075,1.514,4.142,0.75
2,15.143,2.136,1.861,4.149,1.007,2.351,1.662,5.011,0.933
1,15.155,1.972,1.961,4.084,0.734,1.905,1.885,3.624,0.65
3,15.247,1.842,1.628,5.345,0.815,2.178,1.787,5.551,0.776
4,15.302,2.181,1.688,5.137,0.789,1.806,1.832,4.501,0.847
4,15.472,2.157,1.751,4.342,0.835,2.378,1.885,3.702,0.968
2,15.818,2.341,2.082,4.931,0.836,2.409,1.726,3.737,1.007
4,15.821,2.318,1.631,4.347,1.029,1.771,1.852,4.886,0.881
2,15.829,2.115,2.119,3.82,0.996,1.898,1.555,5.123,0.915
4,15.941,2.385,1.711,4.554,0.815,1.771,1.715,4.207,0.92
2,16.053,2.534,1.582,4.703,0.923,2.329,1.658,3.954,0.855
3,16.099,2.395,1.77,5.098,0.869,2.069,1.559,5.423,0.815
3,16.303,2.238,1.511,4.283,0.886,2.38,1.781,5.407,0.991
3,16.353,2.193,1.27,5.889,0.883,2.329,1.349,4.259,0.932
4,16.411,2.169,1.69,4.049,0.952,2.114,1.358,4.815,0.907
2,16.476,2.631,2.126,4.251,0.971,2.024,2.137,4.182,0.903
2,16.493,2.329,1.813,4.941,0.923,2.488,2.122,4.962,0.98
1,16.504,2.044,1.815,4.611,0.83,2.55,1.519,4.408,0.839
2,16.522,2.269,1.791,5.084,0.84,2.253,1.948,4.864,0.926
3,17.1,1.855,1.529,5.436,0.935,2.303,1.777,4.692,0.846
1,17.142,2.321,1.956,4.119,0.791,2.49,1.975,4.313,0.832
3,17.338,2.348,1.536,4.782,0.782,1.753,1.487,4.943,0.721
1,17.338,2.561,1.445,4.677,0.656,2.065,1.822,4.624,0.862
2,17.387,2.08,1.938,4.836,0.756,2.577,2.04,3.776,0.87
1,17.789,2.472,1.807,4.429,0.812,1.94,1.689,4.491,0.686
2,17.816,2.544,1.702,4.877,0.767,2.529,1.526,4.078,0.867
4,17.821,1.818,1.386,4.188,0.755,2.245,1.821,4.967,0.837
1,17.826,2.142,1.607,3.847,0.682,2.472,1.651,3.681,0.811
3,17.851,2.278,1.361,4.326,0.738,1.983,1.79,4.957,0.746
1,17.862,2.179,1.857,4.108,0.686,2.309,1.708,4.986,0.848
3,17.919,2.057,1.69,5.086,0.94,2.391,1.527,5.736,0.768
