task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.156,114.488,110.3,107.052,92.5,109.027,98.038,113.113,107.184,98.858,100.0,107.487,107.431,106.64,102.524
1,0.639,1.041,108.0,102.13,113.998,9.782,105.336,1.037,0.992,100.441,93.922,110.595,9.499,104.339,1.0
2,0.907,10.665,113.248,102.509,0.975,99.282,103.626,111.944,10.813,111.485,108.208,1.054,95.216,96.289,107.922
4,2.622,102.74,102.636,99.47,93.154,112.472,100.126,104.109,105.194,109.034,116.983,105.615,113.51,109.716,101.664
2,2.746,9.369,105.711,96.504,1.032,110.903,103.492,101.022,9.408,97.997,94.301,1.082,109.917,111.388,105.362
1,2.858,0.973,108.753,101.748,112.073,10.633,97.284,0.93,1.019,98.343,98.232,99.485,9.241,102.049,0.996
1,2.875,1.089,98.069,105.179,101.746,9.399,112.579,0.999,1.104,107.256,95.713,101.205,10.056,96.888,0.966
3,2.878,100.212,104.475,10.808,109.472,101.909,112.564,109.079,96.285,114.852,9.556,94.871,102.835,99.838,100.269
1,2.891,1.112,98.858,105.73,103.05,10.452,105.834,1.091,0.972,102.385,108.764,99.313,10.557,104.812,0.993
2,2.901,9.605,105.75,102.327,1.006,94.785,98.093,97.862,11.033,103.299,95.482,1.083,106.363,108.293,102.283
3,3.058,95.85,109.226,10.26,109.657,104.466,103.435,97.122,94.29,105.339,10.771,100.094,111.503,106.763,102.8
1,3.245,1.018,108.748,101.604,104.552,9.463,99.86,1.069,1.013,111.168,93.432,111.965,10.477,107.384,1.018
3,3.691,106.512,103.882,10.869,105.645,103.486,109.325,108.707,105.473,104.47,10.6,96.76,97.627,109.514,96.699
1,4.744,1.031,108.463,92.343,114.91,9.394,105.334,0.984,1.007,106.368,105.45,109.983,9.787,96.508,1.037
2,4.822,10.529,99.402,101.378,0.976,95.216,107.984,108.223,10.724,96.459,109.013,0.994,102.979,108.795,104.717
3,5.332,97.731,105.588,10.684,96.995,94.738,107.101,111.523,101.791,109.713,10.397,95.112,103.039,111.286,111.192
2,5.389,9.726,109.474,100.29,0.976,96.526,109.03,112.675,10.644,98.866,101.89,0.965,99.553,105.474,112.823
2,5.465,9.653,97.702,94.856,0.947,101.344,105.589,116.155,9.502,104.874,98.263,1.033,96.953,106.033,107.607
3,5.709,95.213,108.233,9.518,96.968,102.121,111.36,102.595,107.145,115.984,10.261,97.132,99.537,104.462,108.553
4,6.4,113.614,109.752,106.435,101.713,101.501,105.755,101.066,98.751,108.157,104.877,95.107,111.429,110.113,108.315
4,7.474,113.31,114.551,102.542,95.926,102.662,105.754,102.204,113.695,105.096,106.489,96.024,114.714,114.346,109.213
1,7.581,1.117,112.029,97.479,99.694,10.331,104.175,1.076,1.063,95.291,99.124,113.871,9.303,100.599,1.07
2,8.187,10.362,96.49,96.591,0.928,104.644,103.17,110.81,10.515,106.575,101.54,0.989,100.139,102.215,114.493
2,8.99,9.911,114.445,107.797,0.981,106.94,107.226,113.983,9.693,109.709,102.156,1.071,107.614,103.839,111.919
4,9.004,101.311,114.551,104.454,94.977,112.865,104.812,104.285,99.821,112.254,109.702,93.452,106.842,107.839,112.802
1,9.107,0.972,106.747,108.867,105.62,9.652,112.81,1.09,1.102,97.185,94.814,101.423,9.955,96.32,1.043
1,9.207,1.078,99.25,104.804,104.229,10.677,95.544,0.922,1.013,105.022,92.407,115.61,10.197,109.604,0.982
3,9.396,108.417,109.641,9.799,94.857,102.928,111.286,107.684,96.439,98.764,10.922,102.447,101.489,105.124,109.262
3,9.439,101.791,111.766,10.99,111.082,100.771,112.124,101.417,108.123,113.559,10.609,108.961,105.105,102.048,100.96
2,9.767,10.718,105.753,95.905,1.051,107.524,94.314,102.11,9.936,100.903,103.967,1.07,111.105,100.517,105.23
4,9.964,101.995,104.919,100.872,97.518,106.343,98.21,115.183,104.531,108.252,111.995,104.461,107.148,110.553,116.791
4,10.061,111.957,114.493,112.744,102.753,109.082,98.659,113.719,100.482,107.714,101.866,100.899,116.671,98.105,104.896
2,10.321,10.259,103.139,109.425,1.027,102.38,107.498,115.153,10.712,108.191,107.958,1.027,109.231,109.627,98.224
2,10.9,9.327,100.575,101.857,0.978,96.108,104.265,110.673,10.829,105.713,103.745,0.939,104.616,105.011,116.025
1,10.979,1.058,108.335,99.108,102.825,9.623,100.439,0.921,0.977,99.347,106.31,107.642,10.255,112.37,1.003
2,10.98,9.4,109.29,100.443,1.033,106.91,102.441,113.726,9.846,112.14,98.377,0.987,108.557,98.245,113.23
4,11.221,105.33,99.397,107.225,102.696,100.98,96.609,112.066,100.69,113.056,109.36,102.847,117.394,106.78,111.312
1,11.479,1.099,99.136,106.672,99.745,9.556,112.772,1.077,1.017,108.169,96.667,103.024,9.499,98.103,0.94
3,11.564,106.572,110.22,10.354,106.167,100.343,111.528,103.926,108.051,98.967,9.816,112.476,98.74,106.615,110.023
3,12.158,111.161,108.26,9.82,98.58,103.618,107.752,98.989,107.353,106.281,9.856,97.533,95.367,111.562,97.28
3,12.322,108.754,113.358,9.43,101.969,104.555,96.664,107.087,104.102,99.43,10.372,108.613,106.35,96.414,95.596
3,12.596,94.592,110.346,9.463,110.103,98.997,100.29,95.596,97.152,114.153,9.669,110.693,103.762,107.537,106.215
4,12.612,110.851,109.18,109.66,94.954,108.748,102.61,100.132,111.36,103.327,105.438,105.642,117.726,102.181,113.93
4,13.166,113.265,109.316,111.971,93.931,100.324,114.526,111.637,104.17,100.608,98.887,103.565,118.077,105.398,111.398
1,13.283,0.981,103.237,95.195,102.232,9.462,98.876,0.971,0.99,99.86,107.152,111.302,9.429,97.964,1.043
1,13.561,1.031,96.768,93.721,107.534,9.541,101.078,1.064,1.114,105.08,96.133,101.576,9.539,105.208,1.088
3,14.273,101.602,107.709,9.646,107.508,111.942,111.971,111.18,107.636,100.86,9.424,99.408,101.925,99.558,104.895
3,14.512,110.085,101.245,9.799,103.913,109.561,99.203,105.641,98.437,101.865,11.106,95.505,105.21,95.208,111.708
2,14.651,10.992,100.093,103.346,1.084,100.252,99.197,102.998,9.63,107.578,95.698,0.957,104.811,108.626,101.618
1,15.151,1.019,104.492,92.909,97.652,9.452,106.205,1.045,1.096,109.237,101.857,113.129,10.847,104.095,0.978
