task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.126,8.062,1.092,2.738,1.688
2,0.45,5.812,0.636,5.582,2.782
1,1.157,1.478,1.396,1.273,1.444
2,1.258,1.862,0.836,4.028,0.791
2,1.467,1.9,1.394,1.591,2.295
2,1.593,2.206,0.733,4.445,0.837
1,1.979,1.284,1.244,1.021,1.171
1,2.233,1.819,1.446,2.103,1.192
2,2.372,2.313,2.379,2.172,1.557
1,2.562,2.149,0.797,1.091,0.895
2,3.229,2.838,1.981,1.818,2.236
1,3.279,1.212,0.934,2.044,0.994
2,3.352,3.766,0.832,4.811,1.415
1,3.555,1.102,0.655,1.486,0.752
2,4.039,2.449,3.425,6.317,0.542
1,4.317,1.798,1.539,2.088,1.261
2,4.751,8.809,1.849,4.12,1.688
1,4.8,2.121,0.914,1.243,0.884
1,4.95,1.774,1.132,1.794,0.626
1,5.397,1.765,0.902,2.124,0.955
1,5.535,1.407,0.919,1.456,0.946
1,5.671,1.086,0.872,0.999,1.041
2,6.001,4.103,1.176,1.643,3.142
1,6.144,1.344,0.935,1.433,1.044
1,6.37,1.275,0.727,1.941,1.335
2,6.525,2.727,1.211,5.824,0.759
2,6.569,7.853,1.916,1.969,1.0
1,6.995,1.217,0.883,1.224,0.746
1,7.241,0.976,1.335,1.098,0.918
1,7.264,1.543,0.95,1.417,0.643
2,7.363,4.612,2.96,3.165,1.334
2,7.498,7.326,0.607,12.463,2.445
2,7.564,4.845,1.695,13.751,2.26
2,7.604,10.731,0.873,8.715,0.905
1,7.727,1.41,0.88,1.227,0.617
2,7.785,1.689,1.018,2.46,1.337
1,8.3,1.293,1.244,1.293,0.621
1,8.383,1.019,0.944,2.038,0.868
1,8.459,1.959,0.889,1.997,1.228
2,8.463,1.962,2.221,5.736,0.766
2,8.872,2.819,1.723,4.132,1.522
2,9.193,7.431,1.867,3.046,1.991
2,9.421,12.079,3.084,10.601,0.902
2,9.463,5.985,0.832,3.949,0.987
1,9.588,1.291,0.883,1.288,0.746
1,9.6,1.442,0.927,2.049,0.909
1,9.739,1.237,0.903,1.232,1.121
1,9.848,1.083,1.386,2.027,0.91
1,10.032,1.541,0.992,2.121,1.047
1,10.078,2.179,1.53,1.765,1.22
1,10.309,0.955,0.641,2.142,1.09
1,10.476,0.996,1.583,1.24,1.128
2,10.518,4.781,0.553,11.529,0.656
1,10.525,1.185,1.135,0.978,0.95
1,10.766,1.288,0.688,1.934,0.623
2,10.794,3.038,1.363,4.074,1.092
2,10.98,2.15,3.051,8.69,1.312
1,11.061,1.798,0.614,1.248,0.97
2,11.072,8.652,1.21,2.395,1.857
1,11.242,1.223,0.925,1.389,0.967
1,11.641,1.335,0.855,1.193,0.847
2,11.964,4.028,0.608,2.313,1.646
1,12.129,1.444,0.912,1.433,1.005
2,12.419,3.492,0.781,2.193,2.26
2,12.714,5.915,2.359,12.383,1.502
1,12.763,1.491,0.874,1.11,0.597
2,13.007,2.434,1.199,6.979,2.782
2,13.183,2.683,0.66,3.527,3.132
2,13.242,1.874,0.9,2.46,2.469
2,14.434,7.59,1.046,3.21,2.525
1,14.455,1.186,1.074,1.242,1.13
2,14.537,11.972,0.614,2.767,1.807
2,14.665,2.765,1.924,2.402,1.587
1,14.79,1.797,0.978,1.791,0.872
2,14.852,2.215,2.017,1.962,2.27
1,15.639,1.566,0.929,1.252,0.674
1,16.005,1.327,0.887,1.923,1.449
2,16.672,1.95,1.499,2.097,2.139
1,16.752,1.216,0.876,1.097,0.991
2,16.902,2.941,0.865,11.641,0.959
1,17.245,1.104,0.928,1.525,0.853
2,17.59,13.827,2.447,5.279,0.713
1,17.665,1.391,0.688,1.073,1.044
1,18.01,1.035,0.925,1.002,1.242
1,18.275,2.34,1.151,1.255,0.999
2,18.471,3.634,3.276,2.584,3.544
1,18.561,2.001,1.113,2.261,0.964
2,18.581,3.861,1.098,5.206,0.89
1,18.677,1.272,0.968,1.189,0.725
1,18.803,1.106,0.929,1.241,0.923
2,19.099,6.188,1.791,2.591,0.656
2,19.2,7.08,3.336,3.1,2.508
1,19.725,1.111,0.948,1.096,0.621
2,19.757,2.573,0.805,12.565,2.956
1,19.834,1.507,0.634,1.004,0.839
1,19.941,1.227,0.87,1.083,0.878
2,20.346,3.0,1.613,2.902,0.865
