task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.013,113.13,10.03,1.03,10.26,1.0,107.42,112.6,10.33,112.94,11.64,1.07,9.83,0.96,106.0,109.6,10.48
T4,0.025,99.94,10.88,1.07,10.33,1.09,101.84,108.24,9.93,102.83,10.79,1.12,9.3,1.05,101.16,109.26,9.6
T1,0.03,111.09,11.12,1.01,11.13,1.13,104.13,97.62,10.69,107.06,9.98,1.12,10.29,1.01,100.9,112.28,10.03
T2,0.252,104.86,10.09,1.1,10.64,0.98,101.73,101.25,9.88,104.82,10.34,1.03,10.65,1.09,105.23,108.19,11.44
T2,0.255,97.76,9.9,1.11,10.86,0.96,101.39,102.89,11.02,108.71,10.23,1.06,10.97,1.06,106.33,109.64,11.2
T4,0.289,103.44,11.24,0.99,10.9,0.98,108.48,115.1,10.72,101.54,10.72,1.13,10.6,1.06,93.64,115.24,9.53
T2,0.322,101.01,10.84,0.99,10.31,0.98,99.13,100.35,11.22,106.42,10.19,1.02,10.38,1.12,108.38,96.4,10.78
T3,0.336,110.37,10.86,1.03,9.43,1.08,110.08,116.19,11.46,110.76,10.94,1.03,10.78,1.07,102.04,109.12,10.25
T1,0.43,98.57,10.46,0.99,10.51,1.0,99.38,105.54,11.26,107.25,9.94,1.15,10.18,1.16,108.78,109.87,9.71
T3,0.54,111.78,10.2,1.16,10.65,1.1,115.21,116.56,11.9,101.32,10.17,1.09,9.56,0.94,110.09,112.82,11.25
T1,0.727,105.13,10.03,1.02,11.45,1.1,101.83,106.24,9.89,98.82,9.79,1.16,10.05,1.11,109.66,99.21,10.28
T1,0.965,111.63,10.2,1.02,10.99,1.16,109.69,113.25,10.25,100.15,10.97,1.12,10.42,1.07,97.13,110.64,10.51
T4,1.049,109.79,10.25,1.06,9.28,1.03,102.44,108.14,9.52,108.98,10.97,1.14,10.93,0.97,97.71,105.42,10.51
T2,1.422,108.62,10.7,1.03,9.88,1.1,107.93,99.98,11.49,101.75,10.0,1.06,9.91,1.13,102.4,98.43,11.06
T4,1.43,112.54,11.63,1.01,9.37,1.06,100.52,110.63,9.99,103.32,11.12,1.15,10.73,1.04,104.72,110.67,10.17
T1,1.578,107.57,10.83,1.01,11.24,1.09,106.71,100.1,11.08,106.18,9.58,0.99,10.81,1.14,97.04,107.63,10.73
T1,1.657,101.66,11.04,1.02,10.25,1.02,94.08,112.66,11.35,109.33,10.73,1.15,11.68,1.01,102.81,101.43,11.15
T4,1.721,113.1,11.25,1.09,10.95,0.99,108.74,114.48,10.15,106.8,10.96,1.08,9.8,1.1,105.53,103.8,9.93
T4,1.767,102.75,11.39,1.05,10.54,0.95,94.37,114.54,10.36,100.14,10.97,0.99,10.17,0.98,108.32,109.19,9.76
T1,1.818,101.42,10.36,1.03,10.7,1.06,106.48,100.61,10.64,105.47,9.69,1.13,11.62,1.13,105.37,107.38,10.57
T2,2.072,107.74,10.68,0.98,11.21,1.04,105.89,104.5,9.94,102.91,9.52,1.0,10.04,1.03,103.49,106.01,10.17
T1,2.077,106.74,10.78,1.1,10.56,1.15,94.43,113.1,10.24,107.3,9.78,1.12,11.64,1.14,110.09,101.55,11.23
T2,2.22,96.13,10.47,1.1,9.8,0.96,94.91,98.32,11.51,106.71,10.03,1.14,10.13,1.13,93.92,103.92,10.24
T1,2.243,112.48,10.48,1.08,11.49,1.13,94.79,112.63,10.19,103.04,9.9,1.14,10.34,1.12,99.95,99.35,10.33
T2,2.665,102.78,9.42,0.98,11.27,1.12,94.47,97.77,10.93,106.53,9.35,1.01,10.13,1.02,99.36,107.54,10.59
T2,2.812,98.83,9.42,1.08,11.5,1.13,107.3,103.23,10.8,98.61,9.94,1.0,10.22,1.09,98.92,113.15,10.48
T3,2.828,101.54,11.56,1.07,10.53,1.06,105.12,115.31,11.71,102.24,10.69,1.14,9.72,1.08,112.84,116.31,10.3
T1,2.873,108.82,10.36,1.05,11.22,1.02,104.39,101.62,10.65,115.08,10.86,1.12,10.05,1.0,99.04,108.63,11.21
T4,2.945,114.97,10.83,1.0,9.99,1.05,92.37,105.25,10.58,116.84,9.96,1.16,10.36,0.98,92.52,105.13,10.72
T1,3.182,107.32,11.03,1.1,11.39,1.14,101.66,108.34,10.32,109.14,10.06,1.1,10.78,1.01,104.35,107.88,10.54
T4,3.502,108.24,10.51,1.0,9.45,0.94,104.86,98.29,9.89,112.05,10.58,1.01,9.6,1.04,102.94,98.36,10.94
T3,3.59,103.9,10.04,1.0,9.3,1.06,106.75,113.39,10.68,98.56,11.25,1.1,10.56,0.96,116.73,110.05,11.61
T1,3.645,112.53,10.72,1.03,10.65,1.0,94.03,109.5,10.32,108.11,10.5,1.03,11.36,1.05,108.63,111.53,10.35
T1,3.715,109.18,10.22,1.11,11.77,1.03,108.08,101.86,9.98,114.11,10.81,1.13,11.0,1.1,98.19,100.32,10.22
T3,3.899,109.45,11.43,1.12,10.49,1.09,102.54,111.54,10.46,103.88,10.71,1.11,9.29,0.99,117.1,105.98,11.86
T4,4.511,110.66,10.65,1.06,10.51,1.06,104.05,113.46,10.01,117.82,10.43,1.02,10.98,0.96,97.66,107.56,10.94
T1,5.217,106.87,10.31,1.14,11.38,1.01,110.79,107.05,10.95,99.04,9.58,1.02,10.15,1.13,109.89,107.54,10.75
T3,5.239,101.97,11.03,1.1,9.9,0.96,113.62,111.7,10.58,98.54,11.73,1.15,9.64,1.0,112.1,118.93,11.69
T3,5.35,103.49,10.83,1.12,10.41,1.11,118.35,111.26,11.86,111.31,11.45,1.17,9.78,1.05,106.58,107.15,10.45
T2,5.389,102.5,10.77,1.01,10.35,0.97,110.23,103.26,10.86,100.17,9.72,1.13,9.83,1.06,105.55,98.68,9.9
T3,5.489,96.75,11.05,1.14,10.12,1.04,108.16,115.94,10.58,109.71,11.54,1.06,10.72,1.0,112.25,115.65,11.34
T4,5.684,105.1,11.56,1.12,9.78,0.94,107.54,100.2,11.04,112.14,10.58,1.1,10.94,0.97,100.03,108.48,10.75
T2,5.688,108.2,9.89,1.07,11.25,0.97,100.8,113.81,10.69,100.51,10.02,1.12,10.31,1.05,101.5,97.56,11.17
T1,5.785,108.61,10.93,1.08,11.35,1.1,94.69,104.23,10.75,106.83,9.56,1.04,10.44,1.15,105.13,108.89,9.9
T2,5.983,104.48,9.93,1.09,10.88,0.98,101.58,97.56,10.72,108.48,9.99,1.01,10.62,1.06,102.86,111.66,10.77
T1,6.116,100.97,9.72,1.02,10.24,1.14,110.72,102.99,10.41,109.19,10.47,1.16,11.72,1.07,103.1,110.48,9.75
T1,6.321,108.81,10.73,1.13,10.8,1.0,110.55,98.28,11.2,115.02,10.54,1.03,10.26,1.14,96.05,96.62,10.33
T4,6.322,107.8,10.36,1.02,10.41,0.98,106.52,106.83,10.27,111.45,11.0,1.04,10.46,0.98,101.04,110.13,10.61
