task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.091,2.521,1.69,4.181,0.768,2.346,1.781,4.252,0.692
2,0.302,2.51,1.604,5.016,0.904,2.531,1.964,4.909,0.845
2,0.305,2.103,1.583,4.746,0.758,2.496,2.009,4.83,0.866
1,0.862,2.095,1.541,3.724,0.816,1.98,1.905,3.893,0.622
2,2.508,2.631,1.912,4.978,0.933,2.109,2.127,3.863,0.993
2,2.651,2.535,1.636,4.515,0.821,2.059,1.966,4.227,0.719
2,3.112,2.054,1.902,4.235,0.815,2.511,2.068,3.837,0.917
2,4.034,2.191,1.824,3.869,0.839,2.226,2.039,4.664,0.98
2,4.772,1.904,2.007,4.504,0.805,2.29,1.914,4.511,0.745
2,6.102,2.262,2.037,4.933,0.777,1.912,1.9,4.01,0.964
2,6.301,1.892,1.52,4.327,0.891,1.876,1.665,4.956,0.84
2,6.343,1.902,1.894,4.274,0.85,1.88,2.06,4.764,1.007
2,6.622,2.041,1.743,4.226,0.916,2.197,2.058,4.365,0.722
1,6.915,1.923,1.812,4.699,0.674,2.171,1.838,4.683,0.729
2,7.077,1.97,2.035,4.993,1.008,1.89,1.654,4.817,0.833
2,7.698,2.075,1.575,4.586,0.913,2.612,1.98,3.898,0.728
1,7.719,2.205,1.799,4.74,0.687,2.277,1.714,4.495,0.706
2,7.806,2.494,1.533,4.292,0.802,2.232,1.625,4.256,0.725
2,8.018,2.568,2.053,3.936,0.818,2.118,1.891,4.331,0.747
1,8.18,1.939,1.644,4.182,0.774,2.597,1.621,5.11,0.799
2,8.69,2.11,1.872,3.873,0.807,2.247,1.591,4.191,0.855
1,8.9,2.399,1.891,3.786,0.849,2.103,1.835,4.353,0.746
2,8.935,2.248,1.92,5.048,0.766,2.341,1.592,3.898,0.966
1,8.937,2.528,1.783,4.961,0.787,2.24,1.707,3.76,0.766
1,9.149,2.571,1.527,3.691,0.831,2.535,1.978,4.618,0.807
2,9.151,2.467,2.12,4.317,0.72,2.279,1.645,5.021,0.732
2,10.183,2.182,1.554,3.653,1.013,2.456,2.122,4.44,0.836
1,10.912,2.453,1.798,3.691,0.752,2.228,1.585,4.828,0.816
1,11.158,1.995,1.65,4.364,0.833,2.24,1.528,4.169,0.681
2,11.352,2.636,1.743,4.529,0.926,2.345,2.098,4.178,0.725
2,12.0,2.279,1.825,4.638,0.903,2.15,2.091,4.7,0.736
2,12.053,2.329,2.088,3.702,0.753,2.545,1.861,4.37,0.865
2,12.357,2.25,1.834,4.26,0.75,2.182,1.957,3.855,0.909
1,12.836,2.485,1.435,4.088,0.689,2.414,1.671,5.033,0.687
2,13.71,2.388,1.786,3.632,1.008,2.076,1.984,5.016,0.805
1,14.09,2.147,1.822,3.778,0.649,2.011,1.782,4.042,0.796
2,14.157,2.371,2.074,4.759,0.83,2.114,2.132,4.729,0.933
2,14.903,1.95,2.002,3.939,0.892,2.577,2.082,4.626,0.728
1,14.915,2.013,1.432,4.978,0.672,2.16,1.882,4.663,0.694
1,15.069,2.233,1.942,4.841,0.741,2.54,1.982,4.663,0.713
1,15.305,2.101,1.815,4.57,0.636,1.954,1.509,4.593,0.803
1,15.309,1.913,1.846,4.003,0.836,2.211,1.673,4.98,0.619
2,15.8,2.428,2.123,5.092,0.882,2.173,1.941,4.759,0.814
2,15.861,1.876,1.966,4.383,0.953,2.57,1.754,4.943,0.73
2,15.97,2.279,1.694,3.709,0.763,1.882,1.52,3.709,0.737
1,15.971,2.14,1.892,3.624,0.852,2.267,1.948,4.833,0.663
1,16.129,2.34,1.622,4.176,0.855,2.228,1.62,4.775,0.733
1,16.458,2.233,1.654,4.737,0.75,1.995,1.885,4.36,0.664
2,16.756,1.979,2.085,4.075,1.002,2.491,2.095,4.874,0.885
1,17.088,2.541,1.619,3.605,0.773,2.384,1.504,4.455,0.746
2,17.217,1.904,1.803,4.759,0.719,2.408,1.571,3.766,0.864
1,17.845,2.048,1.688,4.16,0.765,1.88,1.405,4.999,0.751
1,18.044,2.011,1.501,4.379,0.668,1.86,1.952,4.242,0.793
1,18.232,2.434,1.52,5.0,0.616,2.453,1.884,4.82,0.803
2,18.797,2.573,1.919,4.599,0.995,1.883,2.144,4.989,0.983
2,18.996,2.436,2.046,3.861,0.793,2.625,1.62,4.177,0.982
2,19.125,2.61,2.036,4.176,0.987,2.201,1.859,4.765,0.772
2,19.439,2.279,1.728,4.275,0.915,1.898,1.794,3.691,0.91
2,20.535,2.309,1.74,3.96,0.746,2.57,2.122,5.057,0.857
2,21.193,2.629,1.574,4.871,0.858,2.301,1.63,4.2,0.818
2,21.204,2.484,1.526,3.713,0.732,2.139,1.786,3.847,0.882
1,21.427,2.1,1.869,3.726,0.696,2.219,1.567,3.773,0.813
2,22.48,2.354,1.725,4.846,0.861,2.14,1.526,3.679,0.785
2,23.402,2.073,2.104,4.987,0.913,2.05,1.887,4.739,0.846
1,23.734,2.528,1.741,4.13,0.854,2.59,1.603,5.097,0.766
2,24.198,2.251,1.743,3.633,0.744,2.008,2.011,3.997,0.791
2,24.283,2.585,1.883,4.768,0.783,2.625,1.644,4.884,0.836
2,24.437,2.135,1.805,5.029,0.822,2.467,1.74,4.175,0.976
1,24.832,2.146,1.662,3.972,0.738,2.114,1.597,4.331,0.816
1,25.235,2.063,1.552,3.605,0.813,2.108,1.848,4.263,0.788
2,25.669,2.427,1.56,4.032,0.833,2.325,1.829,4.394,0.808
1,26.962,2.604,1.677,3.618,0.709,2.429,1.702,3.807,0.854
2,27.564,2.547,1.591,4.602,0.839,2.104,2.057,3.633,0.736
1,27.823,1.964,1.598,4.379,0.822,2.456,1.743,3.711,0.684
1,27.89,2.348,1.651,4.791,0.707,2.022,1.616,4.511,0.692
1,28.527,2.095,1.553,3.845,0.745,2.202,1.809,3.939,0.743
2,29.394,2.455,1.711,4.96,0.815,2.45,2.066,4.572,0.918
2,29.677,1.95,2.138,4.504,0.94,1.895,1.725,4.841,0.894
2,29.859,1.881,1.565,4.112,0.946,2.4,1.964,4.996,0.772
1,29.86,2.326,1.41,4.31,0.687,2.555,1.819,4.936,0.68
2,30.476,2.359,1.802,4.187,0.795,2.421,1.98,4.031,0.797
2,30.776,2.19,1.746,4.227,0.75,2.545,1.655,3.915,0.871
1,31.092,1.946,1.668,4.731,0.834,2.337,1.499,3.734,0.852
2,31.1,2.605,1.856,3.93,0.771,2.218,2.009,5.043,0.775
1,31.725,2.023,1.528,3.652,0.806,2.316,1.752,4.169,0.712
2,32.243,1.912,1.599,4.252,0.863,2.085,1.868,4.142,0.828
2,32.763,2.397,1.973,4.97,0.771,2.213,1.862,3.946,0.886
2,33.12,2.115,1.603,4.663,0.987,2.409,1.891,4.315,0.959
1,33.363,2.381,1.797,4.297,0.707,1.97,1.598,4.138,0.646
1,33.56,1.991,1.867,4.583,0.649,2.595,1.959,3.931,0.648
1,34.483,2.492,1.73,4.175,0.748,2.444,1.469,3.654,0.761
1,35.039,2.076,1.639,3.776,0.807,2.232,1.642,4.675,0.742
2,35.177,2.602,1.897,4.014,0.869,1.901,1.673,4.465,0.836
1,35.591,2.371,1.478,4.305,0.664,2.094,1.541,4.02,0.674
2,35.872,2.334,1.933,4.582,0.953,2.354,1.97,4.962,0.783
2,36.075,2.182,2.012,4.585,0.861,1.912,1.555,4.094,0.988
2,36.316,2.268,1.818,4.162,0.831,2.2,2.071,4.838,0.891
1,36.396,2.27,1.405,4.112,0.775,1.912,1.874,4.005,0.767
2,37.079,2.554,1.917,4.645,0.838,1.894,1.733,3.642,0.908
2,37.119,2.39,2.059,4.051,0.901,2.514,2.065,4.706,0.949
1,37.17,2.544,1.803,4.425,0.619,2.052,1.55,5.06,0.735
2,37.46,2.241,1.735,4.209,0.866,2.483,2.144,3.834,0.803
1,37.648,2.479,1.741,4.533,0.615,2.372,1.649,4.994,0.751
2,38.293,2.311,1.739,4.61,0.851,2.417,2.04,4.756,0.76
1,38.785,2.384,1.697,3.987,0.779,2.482,1.489,4.647,0.646
1,38.844,2.361,1.447,3.881,0.733,2.298,1.761,3.881,0.672
1,39.021,2.251,1.461,4.542,0.774,2.14,1.838,4.177,0.695
2,39.496,2.052,1.844,4.846,0.987,1.886,1.584,4.338,0.732
2,39.714,2.308,1.726,4.243,0.734,2.57,1.673,4.193,0.837
1,39.754,2.032,1.844,4.033,0.768,2.428,1.512,4.616,0.632
2,39.891,2.297,1.641,4.85,0.885,2.179,1.937,4.057,0.84
1,39.904,1.986,1.803,4.04,0.685,1.964,1.589,3.696,0.859
2,39.953,2.215,1.636,4.191,0.794,2.207,1.9,4.739,1.011
1,40.057,2.14,1.934,3.863,0.804,2.479,1.949,4.733,0.661
1,40.829,2.482,1.931,3.624,0.817,1.991,1.853,4.714,0.744
1,41.377,2.561,1.877,4.475,0.669,2.338,1.618,4.303,0.776
1,41.578,1.913,1.685,4.38,0.716,2.173,1.92,4.723,0.663
1,41.695,2.171,1.988,3.61,0.639,2.006,1.774,4.346,0.766
1,42.018,2.337,1.957,3.948,0.752,2.525,1.475,5.099,0.736
1,43.0,1.858,1.659,4.625,0.815,2.418,1.551,4.357,0.819
1,43.291,1.996,1.607,3.785,0.786,1.904,1.646,4.542,0.664
2,43.666,2.109,1.695,4.98,0.801,1.969,1.985,5.035,0.756
2,46.257,2.197,1.621,4.501,0.993,2.122,2.053,4.886,0.975
1,46.313,2.44,1.782,3.673,0.696,2.535,1.591,4.053,0.638
2,46.645,1.898,1.649,4.521,0.916,2.354,1.912,4.729,1.013
