task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.362,2.193,1.662,4.553,0.719,2.197,1.558,4.585,0.66
2,0.66,2.297,1.747,4.958,0.736,2.269,1.546,5.076,0.919
2,1.173,2.401,1.845,4.59,0.85,1.91,1.992,4.962,0.802
2,1.495,2.554,1.726,4.999,0.798,2.596,1.791,4.142,0.955
2,3.35,2.2,1.659,4.75,0.956,2.146,1.776,3.75,0.726
1,3.744,1.912,1.572,4.199,0.785,2.469,1.546,3.653,0.854
1,3.825,2.082,1.55,4.357,0.806,2.486,1.976,3.877,0.677
2,4.024,2.479,2.065,4.472,0.821,2.176,1.686,3.921,0.793
2,4.309,1.888,1.746,4.408,0.945,2.635,1.935,5.003,0.925
2,4.831,2.176,1.64,3.807,0.769,2.27,1.688,4.961,0.925
1,4.844,2.334,1.58,4.297,0.667,1.867,1.603,4.564,0.697
1,5.163,1.947,1.437,4.072,0.839,1.874,1.74,3.617,0.681
1,5.324,1.877,1.774,4.28,0.676,1.879,1.41,4.994,0.662
2,5.862,2.227,1.917,3.922,0.822,1.918,1.887,3.635,0.954
1,6.358,2.235,1.439,4.348,0.861,2.076,1.804,4.916,0.772
1,6.655,2.211,1.46,4.616,0.853,2.257,1.549,3.888,0.806
1,7.635,2.238,1.631,4.716,0.823,2.251,1.74,4.067,0.824
1,7.854,2.192,1.678,3.691,0.715,2.373,1.46,4.272,0.843
2,7.991,2.119,1.824,4.874,0.972,2.521,1.919,4.533,0.972
1,8.681,1.878,1.961,4.17,0.754,2.325,1.869,3.803,0.827
1,8.831,2.473,1.626,4.405,0.812,2.428,1.527,4.327,0.858
1,9.142,1.968,1.44,4.206,0.825,2.01,1.432,4.999,0.627
2,9.224,2.537,2.087,4.195,0.964,2.044,1.609,4.04,0.913
1,9.764,1.982,1.984,4.549,0.74,1.925,1.437,4.219,0.61
1,10.665,2.099,1.559,3.785,0.734,2.407,1.437,4.211,0.733
1,11.423,2.399,1.499,4.393,0.707,1.938,1.607,3.941,0.692
1,11.775,2.173,1.434,4.725,0.858,2.213,1.89,4.108,0.761
2,11.832,1.912,1.733,4.933,0.876,2.293,1.868,4.885,1.005
1,12.273,2.55,1.434,4.778,0.736,1.899,1.653,3.795,0.786
2,12.534,2.038,2.113,4.729,1.013,2.035,2.12,4.024,0.926
2,13.26,2.619,1.846,4.394,0.895,2.063,1.753,4.739,0.947
1,14.826,2.146,1.405,3.726,0.671,2.056,1.973,3.912,0.798
1,14.876,2.334,1.542,4.784,0.667,2.153,1.633,4.634,0.84
1,14.981,2.029,1.801,3.692,0.786,1.956,1.942,4.608,0.616
1,15.102,2.618,1.793,4.449,0.748,2.023,1.742,4.39,0.656
1,15.209,2.044,1.659,3.663,0.651,1.97,1.65,3.604,0.7
1,15.265,2.499,1.846,4.456,0.73,2.52,1.585,4.542,0.755
1,15.289,2.491,1.523,3.848,0.625,2.451,1.689,4.912,0.738
2,16.544,1.992,1.897,4.919,0.771,2.211,2.033,4.611,0.83
1,16.932,2.153,1.986,3.753,0.816,1.914,1.815,3.78,0.619
2,17.339,2.127,1.557,4.962,0.999,1.989,1.953,5.029,0.732
1,17.996,2.056,1.839,3.769,0.675,2.449,1.866,4.632,0.618
1,18.191,2.245,1.567,3.82,0.673,2.324,1.838,3.696,0.611
1,18.571,2.483,1.733,3.619,0.704,1.953,1.702,4.965,0.782
1,18.929,2.479,1.79,4.915,0.653,2.372,1.888,4.322,0.736
1,19.212,2.157,1.851,4.891,0.836,2.122,1.569,4.196,0.861
1,19.749,2.242,1.419,4.136,0.648,1.982,1.631,5.111,0.728
1,19.772,2.098,1.959,3.624,0.625,2.45,1.86,3.83,0.785
2,19.974,2.071,2.033,4.356,0.81,2.624,1.69,4.982,0.826
1,20.509,2.277,1.711,4.533,0.847,2.497,1.465,4.042,0.726
1,20.784,1.963,1.473,3.773,0.846,2.056,1.882,4.08,0.845
1,22.042,2.456,1.522,5.099,0.799,1.897,1.846,3.783,0.739
2,22.126,2.187,1.908,4.641,0.886,1.912,1.543,4.388,0.856
2,22.274,2.466,1.813,3.691,0.82,2.097,1.779,5.115,0.961
1,22.679,2.516,1.403,4.033,0.722,1.996,1.905,4.74,0.626
2,22.829,2.082,1.932,5.078,0.771,2.492,1.928,4.258,0.819
1,23.519,2.443,1.454,4.988,0.823,2.571,1.524,4.373,0.834
1,23.664,2.252,1.879,4.782,0.742,2.542,1.515,4.784,0.649
2,24.173,2.313,1.598,3.708,0.803,2.019,1.63,4.222,0.885
2,25.247,2.056,2.088,4.765,0.952,2.008,1.935,4.392,0.838
1,25.503,2.467,1.737,4.616,0.745,1.863,1.601,4.047,0.701
1,25.544,2.08,1.87,4.43,0.619,2.404,1.631,4.902,0.819
2,25.877,2.479,1.548,4.007,0.805,1.94,1.972,3.997,0.968
1,26.536,1.919,1.765,3.661,0.709,1.861,1.774,3.638,0.724
1,26.762,2.389,1.824,3.706,0.765,1.94,1.485,4.851,0.633
1,26.784,2.056,1.442,4.252,0.837,2.231,1.852,4.081,0.663
1,27.393,1.94,1.855,4.065,0.642,2.274,1.521,3.854,0.719
2,27.451,2.276,1.737,3.912,0.735,1.928,1.792,4.014,0.894
1,27.985,2.155,1.491,4.719,0.707,2.298,1.627,3.961,0.693
1,28.525,2.061,1.895,3.875,0.807,2.057,1.549,3.803,0.846
2,28.679,2.095,1.847,4.52,0.83,2.592,1.589,3.955,0.944
2,28.762,2.188,1.92,3.741,0.721,2.313,1.98,4.765,0.779
2,29.212,1.993,1.805,4.44,0.866,1.993,1.907,4.039,0.807
2,29.366,1.877,1.542,4.307,0.969,2.117,1.792,5.114,0.87
2,29.447,2.006,1.975,4.611,0.779,2.523,1.686,4.625,0.786
1,29.517,1.88,1.659,4.059,0.843,2.414,1.74,4.705,0.628
1,29.829,2.145,1.438,4.35,0.748,1.871,1.838,4.616,0.733
1,31.088,2.252,1.956,4.025,0.729,2.458,1.448,4.051,0.661
2,32.041,2.063,1.887,3.635,0.938,2.226,1.916,5.083,0.829
2,32.206,2.329,1.989,3.999,0.807,1.928,2.138,3.864,0.732
2,32.208,1.903,1.618,4.768,1.008,2.181,2.046,5.085,1.008
1,32.673,2.609,1.607,4.64,0.828,2.011,1.723,3.769,0.733
2,32.962,2.097,1.694,4.005,0.78,2.119,1.786,4.79,1.008
2,33.157,1.945,1.841,4.785,0.815,2.258,1.971,4.226,0.9
1,33.186,2.458,1.801,3.64,0.778,2.362,1.566,4.724,0.785
1,33.39,1.94,1.412,3.861,0.74,2.179,1.654,4.624,0.686
1,33.791,1.879,1.945,4.912,0.765,2.397,1.402,4.119,0.726
1,34.18,2.493,1.847,3.948,0.786,2.334,1.93,4.731,0.722
2,34.486,2.616,1.953,4.151,0.804,2.373,1.714,4.962,0.78
2,34.953,2.615,1.545,4.649,0.908,2.412,1.52,4.841,0.83
2,35.654,2.388,1.557,4.514,0.798,2.56,1.75,4.995,0.953
1,36.044,2.145,1.445,4.978,0.649,2.562,1.403,4.258,0.821
2,36.606,2.309,1.841,4.731,0.897,2.565,1.824,5.115,0.78
2,36.718,2.176,1.613,4.317,0.839,2.105,2.127,3.652,0.902
1,36.909,2.031,1.628,3.888,0.848,1.982,1.479,5.099,0.834
2,38.04,2.629,1.641,4.374,0.826,2.179,1.918,4.2,0.823
2,38.503,2.215,1.78,4.614,0.826,2.044,1.856,4.474,0.908
1,38.646,2.464,1.512,4.042,0.861,2.324,1.674,4.857,0.737
1,38.919,2.418,1.728,5.003,0.847,2.54,1.51,3.696,0.86
2,39.152,1.913,1.558,3.75,0.797,2.301,1.7,3.997,0.858
2,39.295,2.534,1.579,4.345,1.0,2.506,1.847,3.939,0.756
2,40.571,2.056,1.978,4.44,0.734,2.483,1.92,5.133,0.973
2,41.892,2.155,1.775,4.905,0.88,1.907,1.836,4.364,1.014
2,41.97,2.187,1.944,3.864,0.836,2.497,1.843,4.866,0.941
2,42.262,2.172,1.671,4.23,0.831,2.242,2.057,4.125,0.975
2,42.428,2.59,1.679,3.828,0.945,2.525,1.864,4.444,0.752
1,42.601,1.872,1.479,4.045,0.799,2.429,1.859,4.971,0.751
2,43.763,1.912,1.838,3.86,0.861,1.95,1.532,4.082,0.954
2,44.047,2.269,1.667,5.091,0.759,2.439,1.654,4.238,0.938
2,44.179,2.181,1.554,3.834,0.746,2.279,1.935,3.807,0.828
2,44.576,2.408,2.024,4.563,0.988,1.89,1.821,4.995,0.966
1,44.585,2.62,1.932,4.081,0.758,2.111,1.402,4.186,0.661
1,45.856,2.171,1.8,3.864,0.714,2.192,1.512,4.474,0.694
2,46.166,2.271,1.598,3.632,1.005,2.475,1.539,4.209,0.852
1,47.35,2.359,1.755,4.444,0.683,2.099,1.918,4.28,0.758
2,47.666,1.944,1.811,5.087,0.753,2.537,2.13,5.004,0.995
1,48.448,2.474,1.426,4.44,0.64,2.082,1.974,4.169,0.796
1,48.512,2.553,1.585,4.267,0.779,1.874,1.433,3.854,0.837
1,48.886,2.521,1.709,4.442,0.687,2.605,1.673,4.069,0.633
1,49.387,1.997,1.789,4.084,0.664,1.983,1.722,4.02,0.689
2,49.825,1.891,1.953,3.63,0.916,2.646,1.862,4.274,0.884
2,49.912,2.277,1.666,4.268,0.733,2.34,1.991,4.109,0.912
2,50.797,2.437,1.737,4.024,0.867,2.013,1.567,4.951,0.874
1,51.091,2.284,1.554,3.891,0.659,2.267,1.72,4.312,0.674
1,51.178,2.011,1.459,4.427,0.638,1.886,1.744,3.978,0.838
2,51.256,2.52,1.715,5.134,0.988,2.464,1.676,4.627,0.728
2,51.638,2.131,1.852,3.859,0.912,2.222,1.579,4.283,0.877
1,51.92,2.078,1.663,4.025,0.625,1.88,1.746,4.86,0.828
2,52.137,2.258,1.648,4.466,0.82,2.483,1.821,3.751,0.775
1,52.248,1.905,1.764,3.609,0.631,2.158,1.433,4.118,0.755
2,52.548,2.535,1.677,5.111,0.916,2.624,1.917,4.24,0.821
2,52.713,2.61,1.52,4.759,0.764,2.079,1.795,3.964,0.874
1,53.203,2.219,1.981,4.503,0.786,2.215,1.728,4.182,0.774
1,53.324,2.296,1.608,3.657,0.755,2.133,1.502,4.031,0.764
2,53.457,2.157,1.659,3.679,0.729,2.279,1.777,3.71,0.988
1,53.469,2.192,1.867,4.219,0.647,2.126,1.784,4.687,0.707
2,54.199,1.914,2.128,3.782,0.762,2.368,1.512,3.831,0.738
2,54.381,2.63,1.678,4.727,1.002,2.236,1.612,3.951,0.747
2,55.27,2.063,1.906,3.662,0.757,2.102,1.838,3.875,0.759
1,55.637,2.567,1.966,4.53,0.831,1.979,1.41,3.628,0.667
2,55.776,2.187,1.65,4.536,0.745,1.881,1.702,4.229,1.01
1,56.182,2.279,1.452,5.11,0.84,2.552,1.735,4.072,0.83
2,56.215,1.903,1.897,4.24,0.854,2.062,1.52,4.036,0.729
2,56.689,1.886,1.734,4.645,0.851,2.181,2.07,4.135,0.859
2,56.764,2.25,1.743,3.82,0.912,2.297,1.739,4.002,0.799
2,56.854,2.188,1.746,4.65,0.804,2.642,1.526,3.772,0.734
2,57.197,2.316,1.532,4.102,1.003,2.119,1.733,4.589,0.882
2,58.768,2.256,2.073,3.71,0.949,1.923,1.924,4.996,0.729
2,58.806,2.314,1.591,4.466,0.911,2.261,1.761,4.993,0.86
2,59.02,2.169,1.644,4.256,0.87,2.256,1.949,3.835,0.959
2,59.989,2.641,2.022,4.466,0.959,1.91,1.692,4.394,0.729
2,60.139,2.491,1.686,5.047,0.719,2.094,1.7,3.636,0.84
1,60.448,2.101,1.647,4.081,0.807,2.467,1.703,4.593,0.834
1,60.663,2.042,1.498,4.611,0.66,2.037,1.41,3.684,0.75
1,61.883,2.405,1.872,3.871,0.76,2.346,1.817,4.841,0.76
1,62.111,2.19,1.882,3.877,0.661,1.886,1.88,4.457,0.707
2,62.147,1.935,1.917,4.765,0.996,1.907,2.097,3.927,0.897
1,63.242,2.277,1.651,3.657,0.687,2.408,1.467,3.984,0.808
1,63.378,2.106,1.515,3.838,0.861,2.158,1.978,3.82,0.676
1,63.449,2.408,1.423,3.753,0.735,1.867,1.601,4.059,0.863
2,63.832,2.311,1.979,5.057,0.782,2.054,1.702,4.213,0.804
1,64.615,2.4,1.521,3.847,0.763,1.976,1.551,4.506,0.837
1,64.753,2.269,1.444,4.98,0.655,2.015,1.494,4.925,0.759
1,64.91,2.183,1.613,3.719,0.861,2.318,1.791,4.491,0.618
1,65.163,2.198,1.821,4.791,0.616,2.233,1.838,4.003,0.612
2,65.989,2.019,2.081,4.613,0.94,2.099,1.669,4.22,0.985
1,66.154,2.023,1.803,4.045,0.698,2.169,1.799,4.339,0.715
2,67.765,2.391,1.777,5.004,0.807,2.421,2.127,3.978,0.847
1,67.791,1.961,1.432,4.506,0.757,2.5,1.512,4.663,0.838
2,67.918,2.134,2.101,3.838,0.944,2.368,1.581,4.137,0.863
1,68.822,2.311,1.862,4.196,0.633,1.889,1.423,4.279,0.69
1,68.933,2.424,1.522,3.709,0.855,2.049,1.905,4.896,0.76
1,69.024,2.455,1.873,3.675,0.792,2.209,1.793,3.706,0.626
2,69.267,2.269,1.654,4.973,0.798,2.341,1.539,4.844,0.932
1,69.849,2.305,1.515,4.616,0.696,2.041,1.512,4.138,0.668
2,69.856,2.048,1.627,4.905,0.915,2.569,1.625,3.64,0.795
2,70.032,2.232,1.557,3.812,0.953,2.074,2.007,4.233,0.972
1,70.133,2.302,1.462,4.456,0.815,2.249,1.482,4.405,0.796
2,70.731,2.298,1.83,4.795,0.846,2.194,1.527,3.795,1.002
1,71.013,2.327,1.854,4.364,0.732,1.907,1.739,4.555,0.628
2,71.412,2.605,1.535,4.589,0.954,2.0,1.854,4.128,0.803
1,73.454,2.482,1.519,3.737,0.688,2.455,1.984,5.067,0.651
2,74.621,2.278,2.006,4.076,0.972,2.548,1.813,4.304,0.781
1,74.709,2.455,1.969,4.613,0.758,2.324,1.882,3.619,0.683
2,75.411,2.589,1.633,4.226,0.767,2.243,1.869,4.729,0.951
2,75.694,2.312,1.946,4.64,0.994,2.258,1.795,3.738,0.778
2,75.939,2.115,1.92,4.332,0.964,2.466,1.836,3.691,0.79
2,76.782,2.011,1.531,3.827,0.892,2.176,2.022,3.948,0.921
1,77.279,2.605,1.531,4.87,0.849,2.165,1.895,4.969,0.677
2,77.372,2.579,2.123,4.894,0.917,2.337,1.935,4.346,0.893
2,78.072,1.89,1.622,4.032,0.82,2.155,1.948,4.308,0.952
2,78.34,2.252,1.917,3.654,0.726,2.048,1.658,4.253,0.896
1,78.996,2.074,1.622,5.043,0.623,2.106,1.876,4.136,0.818
1,79.787,2.056,1.495,4.486,0.715,1.991,1.627,3.669,0.69
2,81.679,2.093,1.633,4.307,0.913,1.932,2.026,5.004,0.933
2,82.355,2.438,1.73,3.96,0.805,2.071,1.829,3.722,0.902
1,82.918,2.003,1.569,4.437,0.811,1.921,1.494,4.363,0.839
2,83.093,2.437,2.005,3.79,0.775,2.22,1.776,4.736,1.002
1,83.989,2.612,1.582,4.723,0.667,2.233,1.512,4.725,0.761
1,84.182,2.191,1.803,4.901,0.787,2.269,1.866,4.432,0.833
2,84.601,2.505,1.677,4.965,0.954,2.301,1.69,4.893,1.006
2,84.806,2.603,1.546,4.598,0.929,1.938,1.709,5.088,0.863
1,85.02,2.167,1.892,4.393,0.653,2.559,1.963,4.718,0.827
2,85.193,2.398,1.965,4.589,0.952,1.927,1.844,4.119,0.962
1,85.336,2.24,1.806,3.872,0.667,2.419,1.919,4.76,0.676
1,85.445,1.878,1.836,3.905,0.84,2.094,1.714,4.241,0.843
2,86.329,2.145,2.035,3.975,0.996,1.982,1.721,4.56,0.91
2,86.412,2.234,1.801,4.279,0.967,2.176,1.832,4.398,0.822
1,86.563,2.568,1.574,4.169,0.648,2.209,1.974,4.606,0.854
2,86.712,2.141,1.935,5.073,0.964,2.457,2.014,4.2,0.97
2,87.001,2.298,1.586,5.022,0.989,2.296,2.068,4.162,0.969
1,87.141,2.025,1.502,3.961,0.755,2.581,1.703,3.709,0.795
1,87.611,1.943,1.465,4.503,0.773,2.14,1.652,4.176,0.787
2,87.799,2.428,1.726,5.069,0.749,2.388,1.994,4.978,0.87
2,88.315,2.318,2.005,4.418,0.736,2.115,2.026,4.663,0.72
2,88.728,2.625,1.72,4.275,0.753,2.268,1.598,4.162,0.841
1,89.22,2.44,1.631,4.833,0.857,2.093,1.814,3.68,0.648
2,89.364,2.615,1.616,4.736,0.83,2.268,1.714,4.089,0.905
2,90.699,2.605,1.845,4.656,0.963,2.128,1.889,3.948,0.75
2,91.447,2.252,1.571,4.957,0.961,1.883,1.722,5.06,0.771
1,91.691,2.024,1.554,4.784,0.836,2.213,1.905,3.937,0.686
2,91.71,2.155,1.858,3.807,0.941,2.16,1.733,4.434,0.967
2,92.162,2.163,1.669,4.194,0.899,1.94,1.546,4.767,0.815
1,92.408,2.296,1.696,3.987,0.632,2.07,1.541,4.006,0.693
1,92.943,2.424,1.989,4.851,0.664,2.324,1.631,4.583,0.649
2,92.974,2.61,1.654,5.013,0.985,2.577,2.113,4.331,0.899
1,92.995,2.266,1.492,4.052,0.725,2.155,1.969,3.775,0.662
2,93.769,1.984,1.591,4.965,0.768,2.119,2.141,4.868,0.744
2,93.958,2.182,1.844,4.181,0.846,2.61,1.894,4.984,0.792
1,93.967,1.964,1.513,4.992,0.639,2.473,1.988,3.912,0.744
2,94.901,1.912,2.073,3.885,0.826,2.243,1.967,4.135,0.756
2,95.009,2.439,1.706,3.706,0.911,2.268,2.035,3.831,0.746
1,95.129,2.324,1.982,5.036,0.699,2.566,1.446,4.653,0.661
2,95.544,2.327,1.627,4.306,0.719,2.459,1.752,4.268,0.911
2,95.818,2.266,1.913,4.225,0.826,2.209,1.714,3.722,0.767
2,95.994,2.134,2.068,3.64,0.961,2.422,1.61,4.614,0.987
1,96.315,2.476,1.866,3.989,0.648,2.185,1.582,4.915,0.857
2,96.683,2.368,1.748,4.936,0.835,2.296,2.023,3.859,0.851
1,96.702,2.358,1.478,5.113,0.724,1.999,1.742,4.878,0.817
2,97.438,2.079,1.629,4.383,0.815,2.181,1.957,4.062,0.766
2,97.714,2.523,1.943,4.788,0.97,2.474,1.758,4.123,0.996
1,98.908,2.409,1.403,4.549,0.667,2.117,1.738,4.07,0.73
2,99.964,2.054,1.959,4.956,0.758,2.218,1.872,5.076,0.837
2,100.019,2.466,1.809,4.495,0.759,2.413,2.053,4.48,0.798
2,100.301,2.643,1.96,4.995,0.794,2.523,1.8,4.978,0.952
1,101.177,2.215,1.605,4.945,0.627,1.852,1.68,4.072,0.707
2,102.153,2.166,1.514,4.627,0.914,2.13,1.987,4.626,0.981
2,102.881,2.582,2.06,4.729,0.912,2.35,2.13,4.902,0.727
2,103.192,2.56,1.732,5.092,0.768,1.905,1.847,4.98,0.836
2,103.52,2.479,1.826,4.477,0.975,2.172,2.125,5.057,0.807
1,104.0,2.301,1.559,3.986,0.66,2.361,1.513,4.593,0.649
2,105.064,2.339,1.705,4.462,1.006,2.554,1.636,3.915,0.865
2,105.424,2.295,1.908,3.7,0.904,2.102,2.026,3.636,0.738
2,105.528,1.984,1.947,3.948,0.981,2.582,1.587,4.125,0.931
2,106.162,2.645,1.916,4.225,0.854,2.028,1.804,4.327,0.804
1,106.485,2.474,1.447,3.838,0.664,2.044,1.459,4.624,0.763
1,106.52,2.491,1.626,4.081,0.755,2.388,1.463,3.668,0.825
2,106.776,2.508,2.065,4.613,0.976,2.38,1.928,4.228,0.892
2,107.209,2.411,1.616,3.772,0.94,2.537,2.064,4.331,0.964
1,107.711,2.483,1.558,4.13,0.81,2.14,1.864,3.726,0.835
2,108.022,2.516,1.747,4.198,0.772,2.14,1.582,4.993,0.968
1,108.733,2.143,1.668,3.646,0.76,1.995,1.989,3.769,0.696
1,109.783,2.6,1.685,4.912,0.627,1.995,1.685,5.004,0.671
2,110.073,1.926,1.787,3.936,0.873,1.913,1.553,4.145,0.845
1,110.125,2.499,1.654,4.481,0.837,2.621,1.892,5.003,0.735
1,110.385,1.987,1.565,4.386,0.854,2.096,1.769,4.614,0.703
1,110.433,2.434,1.655,4.456,0.671,2.418,1.75,4.465,0.69
2,110.49,2.157,1.917,4.477,0.862,1.921,2.126,3.914,0.912
1,110.926,2.093,1.616,4.714,0.816,2.21,1.93,4.005,0.706
2,111.65,2.268,1.679,4.118,0.951,2.093,1.811,4.642,0.845
2,112.431,1.865,1.803,4.568,0.985,2.622,1.883,4.15,0.735
1,112.44,2.458,1.684,4.945,0.736,1.923,1.515,4.108,0.79
1,112.723,2.307,1.69,5.037,0.66,1.972,1.638,4.696,0.839
2,114.269,2.488,1.889,3.975,0.824,2.629,2.071,3.637,0.891
1,114.348,2.616,1.427,5.097,0.632,2.076,1.881,4.584,0.736
1,114.351,2.013,1.583,4.389,0.746,2.553,1.405,4.585,0.707
1,115.303,2.252,1.984,3.605,0.817,2.198,1.61,4.253,0.773
2,115.425,2.218,1.546,4.162,0.84,2.164,1.588,4.226,0.803
2,115.62,2.176,1.728,4.455,0.958,2.584,2.084,3.752,0.9
1,116.251,2.035,1.73,5.06,0.789,2.145,1.955,4.253,0.79
2,116.627,2.016,1.699,4.125,0.936,2.078,1.753,5.077,1.009
1,116.917,2.572,1.605,3.726,0.833,2.065,1.9,4.57,0.727
1,117.437,2.078,1.854,4.803,0.616,2.023,1.501,4.312,0.843
2,117.738,2.295,1.565,3.653,0.907,2.333,2.065,4.207,1.006
2,118.135,2.592,2.002,4.086,0.907,1.915,1.979,3.886,0.878
1,118.211,2.409,1.497,4.504,0.649,2.035,1.631,3.734,0.696
1,118.659,2.335,1.554,3.737,0.685,2.603,1.515,3.881,0.708
2,118.742,1.969,2.071,5.127,0.76,2.228,2.059,4.265,0.967
1,119.422,2.574,1.619,4.642,0.653,2.562,1.518,4.642,0.648
1,120.42,2.061,1.886,3.941,0.687,2.145,1.846,4.414,0.854
2,120.541,2.308,1.714,4.094,0.738,2.136,1.847,4.929,0.912
2,120.566,2.222,2.022,4.76,0.943,2.094,2.006,5.048,0.913
1,120.766,1.856,1.685,4.182,0.803,2.374,1.688,4.051,0.788
1,121.509,2.163,1.608,4.624,0.707,2.282,1.733,3.729,0.763
1,121.635,2.388,1.838,4.789,0.668,2.522,1.728,4.322,0.639
2,122.52,2.57,2.089,4.504,0.984,2.313,1.921,5.116,0.765
