task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.23,2.215,1.715,3.983,0.745,2.311,2.056,4.191,1.0
2,0.457,2.044,1.959,4.999,0.785,2.094,1.628,4.051,0.949
2,0.569,2.231,1.832,4.703,0.81,2.438,1.599,4.37,0.985
2,0.914,2.563,1.799,4.714,0.782,2.142,1.792,3.763,0.969
1,1.236,2.143,1.548,4.721,0.762,2.566,1.968,4.43,0.627
2,1.504,2.285,2.089,4.366,0.857,2.436,1.701,5.092,0.885
2,1.692,2.259,1.823,4.818,0.839,2.132,1.526,3.648,0.789
2,3.437,2.476,1.914,3.679,0.758,1.888,1.998,4.957,0.731
2,5.283,2.466,1.809,3.658,0.747,2.011,1.733,5.115,0.916
1,5.846,2.49,1.741,4.523,0.755,2.362,1.647,4.625,0.768
2,6.042,2.188,1.686,4.24,0.822,2.632,1.879,3.984,0.964
1,6.342,1.9,1.48,4.342,0.669,1.988,1.544,4.352,0.76
1,6.7,2.494,1.973,4.567,0.715,2.248,1.51,4.258,0.859
2,8.204,2.645,1.934,4.58,0.872,2.261,2.06,3.675,0.748
2,8.917,2.297,1.903,3.893,0.9,1.912,2.07,4.975,1.002
1,9.275,2.298,1.532,5.102,0.821,2.023,1.668,4.099,0.619
2,9.385,2.207,1.875,5.127,0.747,2.207,1.948,3.922,0.947
2,9.928,2.271,1.99,4.072,0.936,2.248,1.658,4.179,0.73
2,10.299,2.272,1.697,3.702,0.966,1.872,1.853,4.465,1.013
2,10.444,2.161,1.673,4.222,0.771,2.188,2.107,4.809,0.862
1,11.072,1.896,1.69,4.978,0.79,2.251,1.779,3.711,0.642
2,11.33,2.298,2.06,4.764,0.763,2.298,1.919,4.768,0.839
2,11.546,2.119,1.943,4.492,0.944,1.985,2.035,4.642,0.936
1,13.509,2.003,1.603,4.663,0.612,1.995,1.675,4.932,0.647
1,13.72,2.454,1.957,3.672,0.633,2.242,1.463,5.067,0.656
2,14.037,1.913,1.986,3.873,0.826,2.428,2.122,4.841,0.763
1,14.456,2.397,1.9,4.694,0.745,1.935,1.521,4.716,0.853
1,14.466,2.276,1.559,4.181,0.682,2.111,1.441,4.3,0.791
2,14.507,2.014,1.557,4.313,0.91,1.969,1.789,4.65,0.888
2,15.047,2.23,2.088,4.759,0.75,2.231,1.807,4.26,0.933
1,16.045,1.874,1.626,3.933,0.757,2.53,1.584,4.64,0.668
2,17.054,2.488,2.089,4.995,0.989,2.238,1.589,4.1,0.933
1,17.093,2.381,1.603,5.112,0.626,2.257,1.498,3.904,0.74
1,17.409,2.474,1.951,3.956,0.631,1.914,1.465,3.663,0.649
1,18.038,2.388,1.651,3.886,0.675,2.095,1.605,4.878,0.722
2,18.295,2.333,1.711,4.868,0.912,2.281,1.822,4.269,0.841
1,18.367,2.384,1.438,4.279,0.627,2.382,1.735,3.908,0.632
1,18.656,2.419,1.932,3.929,0.724,2.312,1.598,3.908,0.738
1,19.416,2.477,1.474,3.853,0.775,2.111,1.496,4.41,0.683
1,19.609,2.082,1.984,4.116,0.61,2.617,1.869,4.917,0.761
2,20.311,2.276,1.64,3.635,0.771,2.063,1.625,3.627,0.776
2,21.0,2.078,1.82,3.803,0.964,2.12,1.682,4.623,0.91
2,21.207,2.438,1.838,4.58,0.77,2.447,1.943,4.252,0.753
2,21.299,1.912,1.645,5.057,0.852,2.404,1.644,3.732,0.856
2,21.42,2.39,1.735,4.769,0.938,2.188,2.047,5.025,0.733
2,21.698,2.482,1.812,4.055,0.899,1.882,1.894,4.293,1.008
2,21.869,2.145,1.662,5.005,0.836,2.062,1.539,4.462,0.814
2,22.356,2.05,1.921,3.744,0.91,1.935,1.789,4.275,0.93
2,22.813,1.923,1.697,5.091,0.965,2.415,2.071,4.04,0.727
1,24.509,2.211,1.792,4.363,0.684,2.175,1.821,4.617,0.817
1,24.778,2.162,1.874,4.234,0.628,2.242,1.88,4.386,0.707
1,25.545,2.272,1.879,4.915,0.659,2.375,1.978,4.078,0.626
1,25.609,2.469,1.515,3.932,0.675,2.493,1.774,3.627,0.745
2,25.72,2.197,1.831,4.861,0.839,2.122,1.679,4.861,0.995
2,25.833,2.117,1.658,3.925,0.812,2.022,1.984,4.21,0.918
2,26.236,2.587,1.869,4.111,0.815,2.361,1.708,4.98,0.979
1,26.482,2.146,1.417,3.685,0.628,2.328,1.478,3.605,0.768
1,26.781,1.986,1.785,5.047,0.627,2.103,1.841,4.097,0.859
1,27.057,2.282,1.801,4.76,0.694,2.068,1.79,4.177,0.755
1,28.291,2.052,1.671,3.673,0.765,2.483,1.884,3.986,0.661
1,28.593,1.946,1.434,3.692,0.653,1.854,1.963,4.687,0.843
2,29.275,2.003,1.873,3.692,0.987,2.535,1.979,3.693,0.976
1,29.395,2.317,1.869,4.938,0.688,2.558,1.675,4.823,0.785
2,29.466,1.904,1.789,4.011,0.756,2.502,1.576,4.96,0.771
1,29.612,1.856,1.85,3.761,0.81,1.98,1.517,4.19,0.816
2,29.667,2.341,2.111,4.011,0.891,2.116,1.964,4.142,0.91
1,30.538,2.209,1.68,4.791,0.814,2.469,1.835,4.214,0.732
2,30.798,2.016,1.942,4.975,0.733,1.944,2.05,3.792,1.01
1,30.899,2.056,1.982,4.234,0.646,2.354,1.846,3.874,0.839
2,31.223,2.243,1.83,5.078,0.917,2.232,1.97,4.149,1.007
2,32.163,2.475,1.528,5.112,0.964,2.408,1.716,3.68,0.95
2,32.352,2.264,1.716,4.713,0.899,2.617,1.686,4.275,0.777
1,32.755,2.431,1.642,3.997,0.772,2.592,1.682,4.312,0.734
1,34.218,2.286,1.729,3.872,0.683,2.116,1.463,4.611,0.61
1,34.392,2.49,1.937,4.694,0.615,2.574,1.622,4.068,0.713
1,34.53,2.471,1.583,3.91,0.76,2.022,1.697,4.64,0.788
2,35.199,1.898,2.082,3.71,0.863,1.951,2.078,4.9,0.84
